
"REG_ADM","ANNEE","MOIS","TYPE","NOMBRE"
"16-MONTEREGIE                    ","2014","03","08 - Nombre d'echantillons preleves",85
"17-CENTRE-DU-QUEBEC              ","2014","03","08 - Nombre d'echantillons preleves",26
"01-BAS-SAINT-LAURENT             ","2014","03","08 - Nombre d'echantillons preleves",31
"02-SAGUENAY--LAC-SAINT-JEAN      ","2014","03","08 - Nombre d'echantillons preleves",13
"03-CAPITALE-NATIONALE            ","2014","03","08 - Nombre d'echantillons preleves",142
"04-MAURICIE                      ","2014","03","08 - Nombre d'echantillons preleves",44
"05-ESTRIE                        ","2014","03","08 - Nombre d'echantillons preleves",35
"07-OUTAOUAIS                     ","2014","03","08 - Nombre d'echantillons preleves",33
"08-ABITIBI-TEMISCAMINGUE         ","2014","03","08 - Nombre d'echantillons preleves",6
"12-CHAUDIERE-APPALACHES          ","2014","03","08 - Nombre d'echantillons preleves",45
"11-GASPESIE--ILES-DE-LA-MADELEINE","2014","03","09 - Nombre d'analyses",8
"12-CHAUDIERE-APPALACHES          ","2014","03","09 - Nombre d'analyses",261
"13-LAVAL                         ","2014","03","09 - Nombre d'analyses",231
"14-LANAUDIERE                    ","2014","03","09 - Nombre d'analyses",308
"15-LAURENTIDES                   ","2014","03","09 - Nombre d'analyses",175
"16-MONTEREGIE                    ","2014","03","09 - Nombre d'analyses",291
"17-CENTRE-DU-QUEBEC              ","2014","03","09 - Nombre d'analyses",72
"01-BAS-SAINT-LAURENT             ","2014","03","09 - Nombre d'analyses",125
"02-SAGUENAY--LAC-SAINT-JEAN      ","2014","03","09 - Nombre d'analyses",56
"03-CAPITALE-NATIONALE            ","2014","03","09 - Nombre d'analyses",962
"04-MAURICIE                      ","2014","03","09 - Nombre d'analyses",144
"05-ESTRIE                        ","2014","03","09 - Nombre d'analyses",108
"07-OUTAOUAIS                     ","2014","03","09 - Nombre d'analyses",134
"08-ABITIBI-TEMISCAMINGUE         ","2014","03","09 - Nombre d'analyses",33
"09-COTE-NORD                     ","2014","03","09 - Nombre d'analyses",55
"15-LAURENTIDES                   ","2014","03","10 - Quantite d'aliments elimines ou confisques (en kg)",14
"17-CENTRE-DU-QUEBEC              ","2014","03","10 - Quantite d'aliments elimines ou confisques (en kg)",5
"09-COTE-NORD                     ","2014","03","10 - Quantite d'aliments elimines ou confisques (en kg)",1
"11-GASPESIE--ILES-DE-LA-MADELEINE","2014","03","10 - Quantite d'aliments elimines ou confisques (en kg)",1
"05-ESTRIE                        ","2014","03","10 - Quantite d'aliments elimines ou confisques (en kg)",8
"01-BAS-SAINT-LAURENT             ","2014","03","10 - Quantite d'aliments elimines ou confisques (en kg)",10
"12-CHAUDIERE-APPALACHES          ","2014","03","10 - Quantite d'aliments elimines ou confisques (en kg)",232
"02-SAGUENAY--LAC-SAINT-JEAN      ","2014","03","10 - Quantite d'aliments elimines ou confisques (en kg)",50
"16-MONTEREGIE                    ","2014","03","10 - Quantite d'aliments elimines ou confisques (en kg)",116
"11-GASPESIE--ILES-DE-LA-MADELEINE","2014","03","11 - Quantite d'aliments elimines ou confisques (en litres)",6
"07-OUTAOUAIS                     ","2014","03","11 - Quantite d'aliments elimines ou confisques (en litres)",80
"16-MONTEREGIE                    ","2014","03","11 - Quantite d'aliments elimines ou confisques (en litres)",52
"03-CAPITALE-NATIONALE            ","2014","03","11 - Quantite d'aliments elimines ou confisques (en litres)",91
"08-ABITIBI-TEMISCAMINGUE         ","2014","03","11 - Quantite d'aliments elimines ou confisques (en litres)",71
"12-CHAUDIERE-APPALACHES          ","2014","03","11 - Quantite d'aliments elimines ou confisques (en litres)",25
"02-SAGUENAY--LAC-SAINT-JEAN      ","2014","03","11 - Quantite d'aliments elimines ou confisques (en litres)",20
"03-CAPITALE-NATIONALE","2014","03","12 - Nombre de plaintes enregistrees",39
"02-SAGUENAY--LAC-SAINT-JEAN","2014","03","12 - Nombre de plaintes enregistrees",9
"01-BAS-SAINT-LAURENT","2014","03","12 - Nombre de plaintes enregistrees",7
"17-CENTRE-DU-QUEBEC","2014","03","12 - Nombre de plaintes enregistrees",10
"16-MONTEREGIE","2014","03","12 - Nombre de plaintes enregistrees",61
"15-LAURENTIDES","2014","03","12 - Nombre de plaintes enregistrees",32
"14-LANAUDIERE","2014","03","12 - Nombre de plaintes enregistrees",20
"13-LAVAL","2014","03","12 - Nombre de plaintes enregistrees",24
"12-CHAUDIERE-APPALACHES","2014","03","12 - Nombre de plaintes enregistrees",19
"11-GASPESIE--ILES-DE-LA-MADELEINE","2014","03","12 - Nombre de plaintes enregistrees",3
"08-ABITIBI-TEMISCAMINGUE","2014","03","12 - Nombre de plaintes enregistrees",4
"09-COTE-NORD","2014","03","12 - Nombre de plaintes enregistrees",11
"07-OUTAOUAIS","2014","03","12 - Nombre de plaintes enregistrees",13
"05-ESTRIE","2014","03","12 - Nombre de plaintes enregistrees",25
"04-MAURICIE","2014","03","12 - Nombre de plaintes enregistrees",8
"03-CAPITALE-NATIONALE            ","2014","03","16 - Nombre d'ordonnances de cesser les operations",1
"16-MONTEREGIE                    ","2014","03","18 - Nombre de suspensions de permis",2
"13-LAVAL                         ","2014","03","18 - Nombre de suspensions de permis",1
"09-COTE-NORD                     ","2014","03","23 - Nombre d'avis administratifs emis par la direction",1
"16-MONTEREGIE                    ","2014","03","23 - Nombre d'avis administratifs emis par la direction",3
"04-MAURICIE                      ","2014","04","01 - Nombre d'inspections",74
"14-LANAUDIERE                    ","2014","04","01 - Nombre d'inspections",150
"01-BAS-SAINT-LAURENT             ","2014","04","01 - Nombre d'inspections",101
"07-OUTAOUAIS                     ","2014","04","01 - Nombre d'inspections",166
"17-CENTRE-DU-QUEBEC              ","2014","04","01 - Nombre d'inspections",102
"16-MONTEREGIE                    ","2014","04","01 - Nombre d'inspections",442
"15-LAURENTIDES                   ","2014","04","01 - Nombre d'inspections",202
"08-ABITIBI-TEMISCAMINGUE         ","2014","04","01 - Nombre d'inspections",65
"11-GASPESIE--ILES-DE-LA-MADELEINE","2014","04","01 - Nombre d'inspections",40
"10-NORD-DU-QUEBEC                ","2014","04","01 - Nombre d'inspections",5
"13-LAVAL                         ","2014","04","01 - Nombre d'inspections",114
"09-COTE-NORD                     ","2014","04","01 - Nombre d'inspections",33
"02-SAGUENAY--LAC-SAINT-JEAN      ","2014","04","01 - Nombre d'inspections",137
"12-CHAUDIERE-APPALACHES          ","2014","04","01 - Nombre d'inspections",143
"05-ESTRIE                        ","2014","04","01 - Nombre d'inspections",182
"03-CAPITALE-NATIONALE            ","2014","04","01 - Nombre d'inspections",299
"01-BAS-SAINT-LAURENT             ","2014","04","02 - Nombre d'avis de non-conformite",13
"04-MAURICIE                      ","2014","04","02 - Nombre d'avis de non-conformite",17
"13-LAVAL                         ","2014","04","02 - Nombre d'avis de non-conformite",34
"11-GASPESIE--ILES-DE-LA-MADELEINE","2014","04","02 - Nombre d'avis de non-conformite",4
"08-ABITIBI-TEMISCAMINGUE         ","2014","04","02 - Nombre d'avis de non-conformite",7
"17-CENTRE-DU-QUEBEC              ","2014","04","02 - Nombre d'avis de non-conformite",13
"15-LAURENTIDES                   ","2014","04","02 - Nombre d'avis de non-conformite",41
"09-COTE-NORD                     ","2014","04","02 - Nombre d'avis de non-conformite",7
"02-SAGUENAY--LAC-SAINT-JEAN      ","2014","04","02 - Nombre d'avis de non-conformite",27
"16-MONTEREGIE                    ","2014","04","02 - Nombre d'avis de non-conformite",68
"05-ESTRIE                        ","2014","04","02 - Nombre d'avis de non-conformite",22
"14-LANAUDIERE                    ","2014","04","02 - Nombre d'avis de non-conformite",24
"03-CAPITALE-NATIONALE            ","2014","04","02 - Nombre d'avis de non-conformite",45
"12-CHAUDIERE-APPALACHES          ","2014","04","02 - Nombre d'avis de non-conformite",25
"07-OUTAOUAIS                     ","2014","04","02 - Nombre d'avis de non-conformite",28
"03-CAPITALE-NATIONALE            ","2014","04","03 - Nombre d'infractions constatees",82
"02-SAGUENAY--LAC-SAINT-JEAN      ","2014","04","03 - Nombre d'infractions constatees",41
"01-BAS-SAINT-LAURENT             ","2014","04","03 - Nombre d'infractions constatees",17
"17-CENTRE-DU-QUEBEC              ","2014","04","03 - Nombre d'infractions constatees",16
"16-MONTEREGIE                    ","2014","04","03 - Nombre d'infractions constatees",94
"15-LAURENTIDES                   ","2014","04","03 - Nombre d'infractions constatees",60
"14-LANAUDIERE                    ","2014","04","03 - Nombre d'infractions constatees",37
"13-LAVAL                         ","2014","04","03 - Nombre d'infractions constatees",57
"12-CHAUDIERE-APPALACHES          ","2014","04","03 - Nombre d'infractions constatees",37
"11-GASPESIE--ILES-DE-LA-MADELEINE","2014","04","03 - Nombre d'infractions constatees",4
"09-COTE-NORD                     ","2014","04","03 - Nombre d'infractions constatees",9
"08-ABITIBI-TEMISCAMINGUE         ","2014","04","03 - Nombre d'infractions constatees",14
"07-OUTAOUAIS                     ","2014","04","03 - Nombre d'infractions constatees",45
"05-ESTRIE                        ","2014","04","03 - Nombre d'infractions constatees",36
"04-MAURICIE                      ","2014","04","03 - Nombre d'infractions constatees",23
"05-ESTRIE                        ","2014","04","07 - Montant des amendes imposees",2500
"16-MONTEREGIE                    ","2014","04","07 - Montant des amendes imposees",8000
"15-LAURENTIDES                   ","2014","04","07 - Montant des amendes imposees",4748
"11-GASPESIE--ILES-DE-LA-MADELEINE","2014","04","07 - Montant des amendes imposees",750
"07-OUTAOUAIS                     ","2014","04","07 - Montant des amendes imposees",1250
"03-CAPITALE-NATIONALE            ","2014","04","07 - Montant des amendes imposees",2248
"12-CHAUDIERE-APPALACHES          ","2014","04","07 - Montant des amendes imposees",3500
"13-LAVAL                         ","2014","04","07 - Montant des amendes imposees",2244
"17-CENTRE-DU-QUEBEC              ","2014","04","07 - Montant des amendes imposees",2500
"02-SAGUENAY--LAC-SAINT-JEAN      ","2014","04","07 - Montant des amendes imposees",500
"09-COTE-NORD                     ","2014","04","07 - Montant des amendes imposees",4000
"14-LANAUDIERE                    ","2014","04","07 - Montant des amendes imposees",2500
"11-GASPESIE--ILES-DE-LA-MADELEINE","2014","04","08 - Nombre d'echantillons preleves",27
"13-LAVAL                         ","2014","04","08 - Nombre d'echantillons preleves",59
"12-CHAUDIERE-APPALACHES          ","2014","04","08 - Nombre d'echantillons preleves",40
"14-LANAUDIERE                    ","2014","04","08 - Nombre d'echantillons preleves",78
"15-LAURENTIDES                   ","2014","04","08 - Nombre d'echantillons preleves",34
"16-MONTEREGIE                    ","2014","04","08 - Nombre d'echantillons preleves",66
"17-CENTRE-DU-QUEBEC              ","2014","04","08 - Nombre d'echantillons preleves",21
"01-BAS-SAINT-LAURENT             ","2014","04","08 - Nombre d'echantillons preleves",32
"02-SAGUENAY--LAC-SAINT-JEAN      ","2014","04","08 - Nombre d'echantillons preleves",5
"03-CAPITALE-NATIONALE            ","2014","04","08 - Nombre d'echantillons preleves",94
"04-MAURICIE                      ","2014","04","08 - Nombre d'echantillons preleves",19
"05-ESTRIE                        ","2014","04","08 - Nombre d'echantillons preleves",37
"07-OUTAOUAIS                     ","2014","04","08 - Nombre d'echantillons preleves",27
"08-ABITIBI-TEMISCAMINGUE         ","2014","04","08 - Nombre d'echantillons preleves",10
"07-OUTAOUAIS                     ","2014","04","09 - Nombre d'analyses",89
"12-CHAUDIERE-APPALACHES          ","2014","04","09 - Nombre d'analyses",161
"02-SAGUENAY--LAC-SAINT-JEAN      ","2014","04","09 - Nombre d'analyses",22
"01-BAS-SAINT-LAURENT             ","2014","04","09 - Nombre d'analyses",81
"17-CENTRE-DU-QUEBEC              ","2014","04","09 - Nombre d'analyses",50
"16-MONTEREGIE                    ","2014","04","09 - Nombre d'analyses",246
"08-ABITIBI-TEMISCAMINGUE         ","2014","04","09 - Nombre d'analyses",40
"15-LAURENTIDES                   ","2014","04","09 - Nombre d'analyses",115
"14-LANAUDIERE                    ","2014","04","09 - Nombre d'analyses",338
"11-GASPESIE--ILES-DE-LA-MADELEINE","2014","04","09 - Nombre d'analyses",145
"13-LAVAL                         ","2014","04","09 - Nombre d'analyses",193
"03-CAPITALE-NATIONALE            ","2014","04","09 - Nombre d'analyses",985
"04-MAURICIE                      ","2014","04","09 - Nombre d'analyses",73
"05-ESTRIE                        ","2014","04","09 - Nombre d'analyses",72
"12-CHAUDIERE-APPALACHES          ","2014","04","10 - Quantite d'aliments elimines ou confisques (en kg)",406
"17-CENTRE-DU-QUEBEC              ","2014","04","10 - Quantite d'aliments elimines ou confisques (en kg)",7
"05-ESTRIE                        ","2014","04","10 - Quantite d'aliments elimines ou confisques (en kg)",37
"09-COTE-NORD                     ","2014","04","10 - Quantite d'aliments elimines ou confisques (en kg)",21
"13-LAVAL                         ","2014","04","10 - Quantite d'aliments elimines ou confisques (en kg)",8
"03-CAPITALE-NATIONALE            ","2014","04","10 - Quantite d'aliments elimines ou confisques (en kg)",66
"16-MONTEREGIE                    ","2014","04","10 - Quantite d'aliments elimines ou confisques (en kg)",41
"15-LAURENTIDES                   ","2014","04","10 - Quantite d'aliments elimines ou confisques (en kg)",18
"01-BAS-SAINT-LAURENT             ","2014","04","10 - Quantite d'aliments elimines ou confisques (en kg)",20
"11-GASPESIE--ILES-DE-LA-MADELEINE","2014","04","10 - Quantite d'aliments elimines ou confisques (en kg)",20
"07-OUTAOUAIS                     ","2014","04","10 - Quantite d'aliments elimines ou confisques (en kg)",40
"02-SAGUENAY--LAC-SAINT-JEAN      ","2014","04","10 - Quantite d'aliments elimines ou confisques (en kg)",55
"08-ABITIBI-TEMISCAMINGUE         ","2014","04","10 - Quantite d'aliments elimines ou confisques (en kg)",8
"05-ESTRIE                        ","2014","04","11 - Quantite d'aliments elimines ou confisques (en litres)",36
"04-MAURICIE                      ","2014","04","11 - Quantite d'aliments elimines ou confisques (en litres)",6
"11-GASPESIE--ILES-DE-LA-MADELEINE","2014","04","11 - Quantite d'aliments elimines ou confisques (en litres)",2
"03-CAPITALE-NATIONALE            ","2014","04","11 - Quantite d'aliments elimines ou confisques (en litres)",22
