ogc_fid,nom_cours_eau,date_observation,commentaire,desc_etat_glace,longueur_embacle,unite_mesure_longueur_embacle,municipalite,source,cap_certitude,cap_type_evenement,cap_severite,cap_etat,cap_portee,cap_urgence,imprecision,coordonnee_x,coordonnee_y,date_creation
"999909",Rivière Montmorency,1995/01/17,"Le Soleil, 1995-01-17,Des riverins refusent d'évacuer, Michèle Laferriere",Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,Inconnue,Boischatel,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-71.169936,46.927484,1995-01-16
"999908",Rivière Bécancour,1995/01/17,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,Inconnue,Thetford Mines,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-71.374962,46.040427,Inconnue
"999907",Rivière Saint-François,1995/01/16,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,Inconnue,Pierreville,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-72.923395,46.117035,Inconnue
"999906",Rivière Saint-François,1995/01/16,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"300",Inconnue,Weedon,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-71.45147,45.687375,Inconnue
"999905",Ruisseau Bury,1995/01/16,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"300",Inconnue,Bury,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-71.591555,45.527577,Inconnue
"999904",Rivière du Diable,1995/01/16,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,Inconnue,Mont-Tremblant,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Modérée,Actuel,Public,Passée,Aucune,-74.595901,46.194027,Inconnue
"999903",Rivière Montmorency,1995/01/18,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,Inconnue,Québec,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-71.193493,46.936858,Inconnue
"999902",Rivière Saint-Charles,1995/01/17,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,Inconnue,Québec,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-71.356106,46.856208,Inconnue
"999901",Rivière Sainte-Anne,1995/01/16,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"500",Inconnue,Beaupré,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-70.886612,47.050607,Inconnue
"999900",Rivière Saint-Anne du Nord,1995/01/16,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,Inconnue,Beaupré,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Importante,Actuel,Public,Passée,Aucune,-70.886455,47.043278,Inconnue
"999899",Rivière à la Scie,1996/02/22,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,Inconnue,Lévis,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-71.19188,46.767747,Inconnue
"999898",Rivière Beaurivage,2004/03/31,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,Inconnue,Lévis,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-71.357016,46.628413,2004-03-30
"999897",Rivière Etchemin,1998/04/03,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,Inconnue,Saint-Henri,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Modérée,Actuel,Public,Passée,Aucune,-71.083288,46.676051,Inconnue
"999896",Rivière Etchemin,1996/02/25,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,Inconnue,Lévis,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-71.231135,46.762718,1996-02-25
"999895",Rivière Duberger,1996/02/21,Présence de digues de chaque côté de la rivière créées par les résidents,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,Inconnue,Québec,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-71.319782,46.84916,Inconnue
"999894",Rivière Châtreauguay,1996/01/21,Quelques centaines de résidences isolées,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"1500",Inconnue,Châteauguay,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Extrême,Actuel,Public,Passée,Aucune,-73.751141,45.362526,Inconnue
"999893",Rivière Saint-François,1996/01/21,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,Inconnue,Pierreville,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Modérée,Actuel,Public,Passée,Aucune,-72.922199,46.116861,Inconnue
"999892",Rivière Chaudière,1996/03/07,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,Inconnue,Notre-Dame-des-Pins,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-70.717155,46.188834,Inconnue
"999891",Rivière aux Pommes,2000/12/19,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,Inconnue,Saint-Roch-de-l'Achigan,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-73.596673,45.857853,Inconnue
"1000101",Ruisseau la Muraille et ruisseau Venain,1986/01/29,17 mm de pluie les 27 et 28 janvier.8 °C le 27 et -14°C le 29.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,LAnse-Saint-Jean,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Modérée,Actuel,Public,Passée,Aucune,-70.236133,48.19938,1986-01-29
"1000102",Rivière Saint-Jean,1986/04/01,Le pont couvert a été emporté.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,LAnse-Saint-Jean,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Modérée,Actuel,Public,Passée,Aucune,-70.201662,48.235432,1986-04-01
"1000103",Rivière Petit-Saguenay,1986/04/02,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Petit-Saguenay,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Modérée,Actuel,Public,Passée,Aucune,-70.063576,48.204544,1986-04-02
"1000104",Rivière Belle-Rivière,1990/12/14,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Hébertville,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Modérée,Actuel,Public,Passée,Aucune,-71.726256,48.374906,1990-12-14
"1000105",Rivière Saint-Jean,1994/04/16,Inondation secteur du chemin Périgny,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,LAnse-Saint-Jean,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Modérée,Actuel,Public,Passée,Aucune,-70.201662,48.235432,1994-04-16
"1000106",Rivière Ouiatchouaniche,1994/12/16,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Roberval,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Aucune,-72.238097,48.52721,1994-12-16
"1000107",Rivière Bras-à-Pierre,2000/02/29,Inondation secteur du chemin Périgny,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,LAnse-Saint-Jean,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Importante,Actuel,Public,Passée,Localisation,-70.409729,48.148475,2000-02-29
"1000108",Rivière Petit-Saguenay,2002/04/13,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"1000",Inconnue,Petit-Saguenay,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Localisation,-72.071717,48.214634,2002-04-13
"1000109",Rivière Mistassini,2002/11/18,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Girardville,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Aucune,-72.488494,49.015143,2002-11-17
"1000110",Rivière Mistassibi,2005/12/02,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"1500",Inconnue,Dolbeau-Mistassini,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Modérée,Actuel,Public,Passée,Aucune,-72.201597,48.909102,2005-12-02
"1000111",Rivière Ashuapmushuan,2005/12/14,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Normandin,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-72.5915,48.279262,2005-12-14
"1000112",Rivière Sainte-Marguerite,2010/04/07,Route 172 menacée  mais pas touchée,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,TNO Fjord-du-Saguenay,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Aucune,-70.105592,48.352808,2010-04-07
"1000113",Rivière Mistassini,2010/12/04,30 chalets et une résidence principale menacés,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Albanel,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Aucune,-72.327601,48.946684,2010-12-04
"1000114",Ruisseau Pelletier,2011/03/07,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Saint-Honoré,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Modérée,Actuel,Public,Passée,Aucune,-71.083585,48.573537,2011-03-07
"1000115",Rivière Mistassini,2011/05/03,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),4 000,Inconnue,Girardville,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Importante,Actuel,Public,Passée,Aucune,-72.488494,49.015143,2011-05-03
"1000116",Rivière Saint-Jean,2012/03/21,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"500",Inconnue,L'Anse-Saint-Jean,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Modérée,Actuel,Public,Passée,Aucune,-70.201685,48.23538,2012-03-21
"1000117",Rivière Petit-Saguenay,2012/03/22,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"300",Inconnue,Petit-Saguenay,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Aucune,-70.004564,48.116955,2012-03-22
"1000118",Rivière Éternité,2012/03/22,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Rivière-Éternité,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Modérée,Actuel,Public,Passée,Aucune,-70.41417,48.25577,2012-03-22
"1000119",Rivière Bras-du-Nord,2012/03/22,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),50 à 300,Inconnue,Saint-David-de-Falardeau,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-71.023462,48.615254,2012-03-22
"1000120",Rivière Bras-du-Nord,2012/03/22,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),50 à 300,Inconnue,Saint-David-de-Falardeau,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-71.025994,48.624446,2012-03-22
"1000121",Rivière Bras-du-Nord,2012/03/22,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),50 à 300,Inconnue,Saint-David-de-Falardeau,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-71.026209,48.633097,2012-03-22
"1000122",Rivière Moisie,1983/06/16,Demande d'aide financière demandée à Protection civile du Québec,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Sept-Îles,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Importante,Actuel,Public,Passée,Aucune,-66.051722,50.26971,Inconnue
"1000123",Rivière Éperlan,1983/04/16,Demande d'aide financière demandée à Protection civile du Québec,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Longue-Rive,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Aucune,-69.221975,48.58135,1983-04-16
"1000124",Rivière Brador,1998/03/11,Route 138,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Blanc-Sablon,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Aucune,-57.247415,51.505048,Inconnue
"1000125",Ruisseau Whitley Gulch  (grande coulée),1998/03/11,Route 138,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Blanc-Sablon,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Localisation,-57.294809,51.505024,Inconnue
"1000126",Rivière Moisie,1999/05/11,Route Boudreault inondée.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Sept-Îles,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Modérée,Actuel,Public,Passée,Aucune,-66.031685,50.256846,Inconnue
"1000127",Rivière-Moulin-à-Baude,2001/04/23,Embâcle évité,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Tadoussac,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Aucune,-69.698657,48.187102,2001-04-22
"1000128",Rivière des Escoumins,2001/05/03,niveau de la rivière élevé  a monté jusqu'à 115 mètres cubes le 4 mai 2001 au max,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Les Escoumins,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Normale,Actuel,Public,Passée,Aucune,-69.43796,48.339152,Inconnue
"1000129",Ruisseau sans nom,2003/02/17,"Pelle mécanique a défait l""embâcle",Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Sacré-Cur,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Aucune,-69.800938,48.230487,2003-02-15
"1000130",Rivière du moulin à Baude,2007/04/24,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Tadoussac,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Aucune,-69.714522,48.192513,Inconnue
"1000131",Rivière du moulin à Baude,2007/04/24,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Tadoussac,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Aucune,-69.70021,48.188879,Inconnue
"1000132",Rivière des Escoumins,2008/12/11,Résidents indemnisés,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Les Escoumins,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Modérée,Actuel,Public,Passée,Aucune,-69.429253,48.341041,Inconnue
"1000133",Ruisseau sans nom,2008/04/29,Fermeture de la route,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Baie-Comeau,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Aucune,-68.231913,49.241146,Inconnue
"1000134",Ruisseau sans nom,2008/04/29,Fermeture de la route,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Baie-Comeau,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Mineure,Actuel,Public,Passée,Aucune,-68.246204,49.254201,Inconnue
"1000135",Ruisseau vert et un autre,2008/04/30,Coupure du chemin à deux endroits,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Raguenau,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Importante,Actuel,Public,Passée,Aucune,-68.475512,49.096093,Inconnue
"1000136",Rivière de la Trinité,2008/04/30,Infiltration des résidences par eau de ruissellement  tablier du pont endommagé,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),n/d,Inconnue,Baie-Trinité,Historique des embâcles répertoriés au MSP (1985-2014),Observé,Glace,Importante,Actuel,Public,Passée,Aucune,-67.30609,49.418548,Inconnue
