FOURNISSEUR,RÉPARTITION,SERVICE,DIRECTION,NO DE DOSSIER,OBJET,NO DÉCISION,DATE SIGNATURE,MONTANT
9095-5238 QUÉBEC INC. (FASRS DÉNEIGEURS MÉTROPOLITAIN),100 % AGGLOMÉRATION,SERVICE DE L'EAU,DIRECTION DE L'ÉPURATION DES EAUX USÉES,1133438010,"ACCORDER TROIS CONTRATS DE DÉNEIGEMENT À 9200-2427 QUÉBEC INC.(PAYSAGISTE MONTRÉAL) ET 9095-5238 QUÉBEC INC. (FASRS DÉNEIGEURS MÉTROPOLITAIN) POUR LES SERVICES DE DÉNEIGEMENT POUR LA STATION D'ÉPURATION DES EAUX USÉES JEAN-R.-MARCOTTE, LE RÉSEAU DES INTERCEPTEURS ET LE LIEU D'ENFOUISSEMENT TECHNIQUE POUR UNE PÉRIODE DE TROIS ANS - DÉPENSE TOTALE DE 726 935,18 $, TAXES INCLUSES - APPEL D'OFFRES PUBLIC 040-28-AE (5 SOUMISSIONNAIRES)",CE13 1540,10/2/2013,347311.00
9200-2427 QUÉBEC INC. (PAYSAGISTE MONTRÉAL),100 % AGGLOMÉRATION,SERVICE DE L'EAU,DIRECTION DE L'ÉPURATION DES EAUX USÉES,1133438010,"ACCORDER TROIS CONTRATS DE DÉNEIGEMENT À 9200-2427 QUÉBEC INC.(PAYSAGISTE MONTRÉAL) ET 9095-5238 QUÉBEC INC. (FASRS DÉNEIGEURS MÉTROPOLITAIN) POUR LES SERVICES DE DÉNEIGEMENT POUR LA STATION D'ÉPURATION DES EAUX USÉES JEAN-R.-MARCOTTE, LE RÉSEAU DES INTERCEPTEURS ET LE LIEU D'ENFOUISSEMENT TECHNIQUE POUR UNE PÉRIODE DE TROIS ANS - DÉPENSE TOTALE DE 726 935,18 $, TAXES INCLUSES - APPEL D'OFFRES PUBLIC 040-28-AE (5 SOUMISSIONNAIRES)",CE13 1540,10/2/2013,379624.00
TRANSPORT ROSEMONT INC.,100 % VILLE,SERVICE DE LA QUALITÉ DE VIE,DIRECTION DES SPORTS ET DE L'ACTIVITÉ PHYSIQUE,1134670003,"ACCORDER UN CONTRAT À L'ENTREPRISE TRANSPORT ROSEMONT INC. POUR LA FOURNITURE DE SERVICES DE DÉNEIGEMENT ET D'ÉPANDAGE D'ABRASIFS ET DE FONDANTS POUR LES SENTIERS PIÉTONNIERS ET TERRASSES DU COMPLEXE SPORTIF CLAUDE-ROBILLARD ET DE L'ARÉNA MICHEL-NORMANDIN POUR UNE SOMME DE 159 286,37 $ TAXES INCLUSES POUR LA PÉRIODE DU 15 OCTOBRE 2013 AU 15 AVRIL 2015 - APPEL D'OFFRES PUBLIC 13-13069 - (4 SOUMISSIONNAIRES).",CE13 1541,10/2/2013,159286.00
LASALLE FORD,100 % AGGLOMÉRATION,SERVICE DE SÉCURITÉ INCENDIE DE MONTRÉAL,CENTRE DE SERVICES - RESSOURCES FINANCIÈRES ET MATÉRIELLES,1131887002,"ACCORDER UN CONTRAT À LASALLE FORD, LE PLUS BAS SOUMISSIONNAIRE CONFORME, POUR L'ACQUISITION DE 10 VÉHICULES EXPLORER POLICE PACK (INTERCEPTOR) 2014, POUR LE SERVICE DE SÉCURITÉ INCENDIE DE MONTRÉAL (SIM), SELON LE DEVIS # 16713B11, APPEL D'OFFRES #13-13136, AU MONTANT DE 417 381,67 $, TAXES INCLUSES. AUTORISER UN VIREMENT BUDGÉTAIRE DE 561 100 $, EN PROVENANCE DU PROJET 62470 - PROGRAMME DE PROTECTION DES CASERNES ET DES BÂTIMENTS ADMINISTRATIFS VERS LE PROJET 71080 - PROGRAMME DE REMPLACEMENT DE VÉHICULES POUR L'ACQUISITION DE VÉHICULES LÉGERS SUITE À UNE PLANIFICATION ACTUALISÉE DU PTI 2013 DU SIM.",CE13 1542,10/2/2013,417382.00
INSTALLUME INC.,100 % VILLE,"SERVICE DES INFRASTRUCTURES, DU TRANSPORT ET DE L'ENVIRONNEMENT",DIRECTION DES TRANSPORTS,1135309012,"ACCORDER UN CONTRAT D’UNE DURÉE DE 18 MOIS À INSTALLUME INC. POUR LA RÉALISATION DE PROJETS DE SIGNALISATION LUMINEUSE DE 40 INTERSECTIONS SUR LE RÉSEAU ARTÉRIEL DE LA VILLE DE MONTRÉAL POUR UNE SOMME MAXIMALE DE 491 772,82$. APPEL D'OFFRES PUBLIC # 1135309012 (5 SOUMISSIONNAIRES)",CE13 1543,10/2/2013,491773.00
TELTECH TÉLÉCOMMUNICATION INC.,100 % VILLE,"SERVICE DES INFRASTRUCTURES, DU TRANSPORT ET DE L'ENVIRONNEMENT",DIRECTION DES TRANSPORTS,1135329002,"ACCORDER UN CONTRAT À TELTECH TÉLÉCOMMUNICATION INC. D'UNE DURÉE DE DEUX (2) MOIS, POUR DES TRAVAUX D'INSTALLATION DE CÂBLAGE DE COMMUNICATION EN FIBRE OPTIQUE SUR LES AXES HENRI-BOURASSA ET NOTRE-DAME (RÉSEAUX 201,202, 203,206 ET 207), POUR UNE SOMME MAXIMALE DE 268 651,62$ TAXES INCLUSES, DANS LE CADRE DE LA MISE EN ŒUVRE DU PLAN STRATÉGIQUE SUR LES STI - APPEL D'OFFRES PUBLIC 1364005 - (5 SOUMISSIONNAIRES)",CE13 1544,10/2/2013,268651.00
TELTECH TÉLÉCOMMUNICATION INC.,100 % VILLE,"SERVICE DES INFRASTRUCTURES, DU TRANSPORT ET DE L'ENVIRONNEMENT",DIRECTION DES TRANSPORTS,1135329003,"ACCORDER UN CONTRAT À TELTECH TÉLÉCOMMUNICATION INC. D'UNE DURÉE DE DEUX ( 2 ) MOIS, POUR DES TRAVAUX D'INSTALLATION DE CÂBLAGE DE COM MUNICATION EN FIBRE OPTIQUE SUR LES AXES BERRI/LAJEUNESSE, IBERVILLE/ROSEMONT, CHRISTOPHE-COLOMB ET VIGER/ST-ANTOINE (RÉSEAUX 38,58,75 ET 200 ) , POUR UNE SOMME MAXIMALE DE 276 196,97$ TAXES INCLUSES, DANS LE CADRE DE LA MISE EN ŒUVRE DU PLAN STRATÉGIQUE SUR LES STI - APPEL D'OFFRES PUBLIC 1364006 - (5 SOUMISSIONNAIRES)",CE13 1545,10/2/2013,276197.00
TELTECH TÉLÉCOMMUNICATION INC.,100 % VILLE,"SERVICE DES INFRASTRUCTURES, DU TRANSPORT ET DE L'ENVIRONNEMENT",DIRECTION DES TRANSPORTS,1135329004,"ACCORDER UN CONTRAT À TELTECH TÉLÉCOMMUNICATION INC. D'UNE DURÉE DE DEUX ( 2 ) MOIS, POUR DES TRAVAUX D'INSTALLATION DE CÂBLAGE DE COMMUNICATION EN CUIVRE SUR LES AXE ST-URBAIN/CLARK, ST-DENIS ET ACADIE ( RÉSEAU 16,34 ET 37) , POUR UNE SOMME MAXIMALE DE 155 590,26$ TAXES INCLUSES, DANS LE CADRE DE LA MISE EN ŒUVRE DU PLAN STRATÉGIQUE SUR LES STI - APPEL D'OFFRES PUBLIC 1364007 - ( 5 SOUMISSIONNAIRES)",CE13 1546,10/2/2013,155590.00
IDEXX LABORATORIES,100 % VILLE,SERVICE DE LA QUALITÉ DE VIE,ESPACE POUR LA VIE,1133046003,"OCTROYER UN CONTRAT DE GRÉ À GRÉ À LA COMPAGNIE IDEXX LABORATORIES POUR LA FOURNITURE D'UN ÉQUIPEMENT À RAYON X POUR LA CLINIQUE VÉTÉRINAIRE DU BIODÔME DE MONTRÉAL - AU PRIX DE SA SOUMISSION, SOIT: 87 369,50 $ TAXES INCLUSES.",CE13 1569,10/8/2013,75990.00
CONCEPT CONTROLS QUÉBEC INC.,100 % AGGLOMÉRATION,SERVICE DE SÉCURITÉ INCENDIE DE MONTRÉAL,CENTRE DE SERVICES - RESSOURCES FINANCIÈRES ET MATÉRIELLES,1136178006,"ACCORDER UN CONTRAT À LA FIRME CONCEPT CONTROLS QUÉBEC INC., POUR LA FOURNITURE DE DÉTECTEUR DE GAZ DE MODÈLE GAS ALERT MAX-XT2 ET LA MISE À NIVEAU DES STATIONS FIXES DE MODÈLE MICRODOCK2 . POUR UNE SOMME MAXIMALE DE 105 156,14$ TAXES INCLUSES - APPEL D'OFFRES PUBLIC 13-13088 - (3 SOUMISSIONNAIRES)",CE13 1570,10/8/2013,105146.00
GAZ MÉTRO PLUS,100 % AGGLOMÉRATION,SERVICE DE CONCERTATION DES ARRONDISSEMENTS ET DES RESSOURCES MATÉRIELLES,DIRECTION DES STRATÉGIES ET TRANSACTIONS IMMOBILIÈRES,1133456001,"ACCORDER, CONFORMÉMENT À LA LOI, UN CONTRAT DE GRÉ À GRÉ À GAZ MÉTRO INC., POUR L'EXTENSION DE LEUR RÉSEAU, POUR LA NOUVELLE CASERNE DE POMPIERS NO 59 QUI SERA SITUÉE AU 18 661 BOULEVARD PIERREFONDS, DANS L'ARRONDISSEMENT DE PIERREFONDS-ROXBORO, POUR UNE SOMME MAXIMALE DE 74 848,73 $, TAXES INCLUSES / ACCEPTER UNE AIDE FINANCIÈRE CONDITIONNELLE AU CONTRAT DE 7 250 $.",CE13 1571,10/4/2013,74848.00
LES PAVAGES D'AMOUR INC,100 % VILLE,ARRONDISSEMENT DE LACHINE,DIRECTION DES TRAVAUX PUBLICS,1131415041,"ACCORDER UN CONTRAT À PAVAGES D’AMOUR INC., POUR DES TRAVAUX DE RACCORDEMENT DE CONDUITES D'EAU POTABLE ENTRE LES ARRONDISSEMENTS DE LACHINE ET DE LASALLE. DÉPENSE TOTALE DE 171 943.70$, TAXES INCLUSES (CONTRAT: 166 943.70$ + INCIDENCES: 5 000 $) - APPEL D’OFFRES PUBLIC NUMÉRO 13-13015 (N/D S-1310)",CE13 1572,10/4/2013,171944.00
AVIZO EXPERTS-CONSEILS INC.,100 % AGGLOMÉRATION,SERVICE DE L'EAU,DIRECTION DE L'ÉPURATION DES EAUX USÉES,1130362002,"ACCORDER UN CONTRAT À AVIZO EXPERTS-CONSEILS INC. POUR LA FOURNITURE DE SERVICES ET D'INSTALLATION D'APPAREILS DE MESURE DE DÉBIT DANS DIFFÉRENTS COLLECTEURS PRINCIPAUX DE L'AGGLOMÉRATION DE LA VILLE DE MONTRÉAL POUR UNE PÉRIODE DE 24 MOIS, POUR UNE SOMME MAXIMALE DE 426 700,20 $, TAXES INCLUSES – APPEL D'OFFRES PUBLIC 5058-EC-13 – 3 SOUMISSIONNAIRES.",CE13 1590,10/11/2013,426700.00
SERVICES INTÉGRÉS LEMAY ET ASSOCIÉS INC.,100 % VILLE,SERVICE DE LA QUALITÉ DE VIE,ESPACE POUR LA VIE,1136365005,"ACCORDER UN CONTRAT DE SERVICES PROFESSIONNELS À SERVICES INTÉGRÉS LEMAY ET ASSOCIÉS INC. POUR L'ÉLABORATION DU PROGRAMME FONCTIONNEL ET TECHNIQUE DU BIODÔME RENOUVELÉ POUR UNE SOMME MAXIMALE DE 56 836.73 $ (CONTRAT 49 209.30 $ + CONTINGENCES 2 460.46 $ + INCIDENCES 5 166.97 $), TAXES INCLUSES - APPEL D'OFFRES PUBLIC #13-13127 - QUATRE (4) SOUMISSIONNAIRES / APPROUVER UN PROJET DE CONVENTION À CETTE FIN",CE13 1591,10/11/2013,56837.00
CGA ARCHITECTES INC.,100 % VILLE,SERVICE DE LA QUALITÉ DE VIE,ESPACE POUR LA VIE,1136365004,"ACCORDER UN CONTRAT DE SERVICES PROFESSIONNELS À CGA ARCHITECTES INC. POUR L'ÉLABORATION DU PROGRAMME FONCTIONNEL ET TECHNIQUE DU PROJET DU PAVILLON DE VERRE AU JARDIN BOTANIQUE, POUR UNE SOMME MAXIMALE DE 69 053.98 $ (CONTRAT 59 787.00 $ + CONTINGENCES 2 989.35 $ + INCIDENCES 6 277.63 $), TAXES INCLUSES - APPEL D'OFFRES PUBLIC # 13-13126 - DEUX (2) SOUMISSIONNAIRES / APPROUVER UN PROJET DE CONVENTION À CETTE FIN",CE13 1592,10/11/2013,69054.00
GROUPE IBI/DAA INC.,100 % AGGLOMÉRATION,SERVICE DE LA QUALITÉ DE VIE,DIRECTION DES GRANDS PARCS ET DU VERDISSEMENT,1135255001,"ACCORDER UN CONTRAT DE SERVICES PROFESSIONNELS AU GROUPE IBI/DAA INC. AFIN D'ÉLABORER UN PLAN STRATÉGIQUE DE DÉVELOPPEMENT POUR LE RÉSEAU DES PARCS-NATURE, POUR UNE SOMME MAXIMALE DE 127 883,47 $, TAXES INCLUSES. - APPEL D'OFFRES PUBLIC (13-13037) - (5 SOUMISSIONNAIRES) / APPROUVER UN PROJET DE CONVENTION À CETTE FIN.",CE13 1593,10/10/2013,127883.00
MBRODEUR CONSULTANT INC,100 % AGGLOMÉRATION,SERVICE DE LA QUALITÉ DE VIE,BUREAU DU MONT-ROYAL,1130078002,"ACCORDER UN CONTRAT DE SERVICES PROFESSIONNELS À LA FIRME MBRODEUR CONSULTANT INC., EXPERT-CONSEIL SPÉCIALISÉ EN HISTOIRE DE L'ARCHITECTURE ET PATRIMOINE, POUR EFFECTUER DES RECHERCHES ET RÉDIGER 65 FICHES-INVENTAIRES SUR LES BÂTIMENTS RÉSIDENTIELS DU MONT ROYAL POUR DIFFUSION SUR LE SITE INTERNET OFFICIEL DU MONT-ROYAL POUR UNE SOMME MAXIMALE DE 72 865,41 $, TAXES INCLUSES - APPEL D'OFFRES SUR INVITATION (NO 13-13119) - (1 SOUMISSIONNAIRE) / APPROUVER UN PROJET DE CONVENTION À CETTE FIN",CE13 1594,10/11/2013,72865.00
SOM INC.,100 % VILLE,SERVICE DE LA QUALITÉ DE VIE,ESPACE POUR LA VIE,1133426001,"ACCORDER UN CONTRAT À LA FIRME STRATÉGIE ORGANISATION ET MÉTHODE SOM INC. POUR LA FOURNITURE D'UNE ÉTUDE SUR LA TARIFICATION DE L'INSECTARIUM ET LES IMPACTS COLLATÉRAUX SUR LE JARDIN BOTANIQUE, POUR UNE SOMME MAXIMALE DE 50 510, 82 $ TAXES INCLUSES. APPEL D'OFFRES SUR INVITATION - NO 13 - 13060 - DEUX SOUMISSIONNAIRES (1 CONFORME).",CE13 1616,10/17/2013,50511.00
COUVREUR RB PROULX INC.,"83,95 % AGGLOMÉRATION. 6,05 % VILLE",SERVICE DE CONCERTATION DES ARRONDISSEMENTS ET DES RESSOURCES MATÉRIELLES,DIRECTION DES STRATÉGIES ET TRANSACTIONS IMMOBILIÈRES,1133456004,"ACCORDER UN CONTRAT À LA FIRME COUVREUR RB PROULX INC. POUR LES TRAVAUX DE RÉFECTION DE LA TOITURE À LA CASERNE DE POMPIERS N° 73 (3114), SITUÉE AU 820, RUE SAINT-GERMAIN, DANS L'ARRONDISSEMENT DE SAINT-LAURENT - DÉPENSE TOTALE DE 181 026,39 $, TAXES INCLUSES - APPEL D'OFFRES 5676 (9 SOUMISSIONNAIRES).",CE13 1617,10/17/2013,170780.00
DISPROCO CORPORATION INC.,ENTENTE CADRE RÉPARTITION SELON UTILISATION,SERVICE DE CONCERTATION DES ARRONDISSEMENTS ET DES RESSOURCES MATÉRIELLES,DIRECTION DE L'APPROVISIONNEMENT,1136135009,"CONCLURE AVEC DISPROCO CORPORATION INC. UNE ENTENTE-CADRE D'UNE DURÉE DE 36 MOIS AVEC DEUX OPTIONS DE PROLONGATION DE 12 MOIS CHACUNE, POUR LA FOURNITURE DES GANTS ET MITAINES POUR LE SERVICE DE POLICE ET POUR LES AUTRES EMPLOYÉS DE LA VILLE DE MONTRÉAL - APPEL D'OFFRES PUBLIC 13-12536 - 3 SOUMISSIONNAIRES (4 SOUMISSIONS) - MONTANT TOTAL ESTIMÉ : 207 193,35 $, TAXES INCLUSES.",CE13 1637,10/25/2013,207193.00
COMPUMÉDIA DESIGN (CM) INC.,ENTENTE CADRE RÉPARTITION SELON UTILISATION,SERVICE DU CAPITAL HUMAIN ET DES COMMUNICATIONS,DIRECTION DES COMMUNICATIONS,1130149002,"CONCLURE AVEC COMPUMÉDIA DESIGN (CMD) INC. UNE ENTENTE-CADRE D'UNE DURÉE DE TROIS ANS, POUR LA FOURNITURE DE SERVICES DE FABRICATION ET D'INSTALLATION D'ÉLÉMENTS DE SIGNALISATION DES BÂTIMENTS MUNICIPAUX, PARCS ET PLACES PUBLIQUES DE LA VILLE DE MONTRÉAL - APPEL D'OFFRES PUBLIC 13-12663 - ( 4 SOUMISSIONNAIRES) / (MONTANT ESTIMÉ : 210 203,04 $)",CE13 1638,10/25/2013,210203.00
GAZ MÉTRO PLUS,100 % AGGLOMÉRATION,SERVICE DE CONCERTATION DES ARRONDISSEMENTS ET DES RESSOURCES MATÉRIELLES,DIRECTION DES STRATÉGIES ET TRANSACTIONS IMMOBILIÈRES,1131035007,"ACCORDER, CONFORMÉMENT À LA LOI, UN CONTRAT DE GRÉ À GRÉ À GAZ MÉTRO INC., POUR L'EXTENSION DE LEUR RÉSEAU, POUR LA NOUVELLE CASERNE DE POMPIERS NO 32 QUI SERA SITUÉE AU 16101, RUE SHERBROOKE EST, DANS L'ARRONDISSEMENT DE RIVIÈRE-DES-PRAIRIES-POINTE-AUX-TREMBLES, POUR UNE SOMME MAXIMALE DE 110 376,00 $, TAXES INCLUSES / ACCEPTER UNE AIDE FINANCIÈRE CONDITIONNELLE AU CONTRAT DE 1 650,00 $.",CE13 1639,10/25/2013,110376.00
SCIAGE DE BÉTON 2000 INC.,100 % VILLE,COMMISSION DES SERVICES ÉLECTRIQUES DE MONTRÉAL,DIVISION DE LA GESTION DU RÉSEAU,1130128001,"ACCORDER UN CONTRAT À LA FIRME SCIAGE DE BÉTON 2000 INC. POUR LA LOCATION DE MACHINERIE INCLUANT L'OPÉRATEUR, POUR LES TRAVAUX D'EXCAVATION, DE DISPOSITION DES MATÉRIAUX ET DE DÉNEIGEMENT, SOIT POUR UNE SOMME MAXIMALE DE 191 720,81$, TAXES INCLUSES - APPEL D'OFFRES PUBLIC 1523 - 3 SOUMISSIONNAIRES CONFORMES. PÉRIODE DU CONTRAT DÉBUTANT AU PLUS TÔT LE 15 NOVEMBRE 2013 ET SE TERMINANT AU PLUS TARD LE 30 DÉCEMBRE 2014.",CE13 1663,10/31/2013,191721.00
CRISO,"DÉPENSES MIXTES D'ACTIVITÉS D'ADMINISTRATION GÉNÉRALE 51,9 %",SERVICE DU CAPITAL HUMAIN ET DES COMMUNICATIONS,RELATIONS DE TRAVAIL ET SOUTIEN-CONSEIL À LA GESTION,1133692004,"ACCORDER DE GRÉ À GRÉ, UN CONTRAT DE SERVICES PROFESSIONNELS AU CENTRE UNIVERSITAIRE DE SANTÉ MCGILL / CONSEIL, RECHERCHE ET INNOVATION EN SANTÉ DES ORGANISATIONS (CRISO), POUR RÉALISER ET DIFFUSER UN PROGRAMME DE FORMATION AU RÔLE-CONSEIL AUPRÈS DES CONSEILLERS EN RESSOURCES HUMAINES DU SERVICE DU CAPITAL HUMAIN ET DES COMMUNICATIONS, POUR UNE SOMME MAXIMALE DE 78 326 $, SANS TAXES / APPROUVER UN PROJET DE CONVENTION À CETTE FIN.",CE13 1664,10/31/2013,78326.00
GROUPE IBI/DAA INC.,100 % VILLE,SERVICE DE LA QUALITÉ DE VIE,ESPACE POUR LA VIE,1135967002,"ACCORDER UN CONTRAT DE SERVICES PROFESSIONNELS À LA FIRME GROUPE IBI/DAA INC. EN ARCHITECTURE DE PAYSAGE ET EN INGÉNIERIE POUR L’ANALYSE DE L’ÉTAT ET LA PRÉPARATION DES PLANS ET DEVIS DE JARDINS ET FONTAINES AU JARDIN BOTANIQUE DE MONTRÉAL, INCLUANT LA SURVEILLANCE DES TRAVAUX, PROJET # JAR-2012-15, POUR UNE SOMME MAXIMALE DE 274 445,32 $ (TAXES INCLUSES). APPEL D'OFFRES PUBLIC # 13-13175 CINQ (5) SOUMISSIONNAIRES / APPROUVER UN PROJET DE CONVENTION À CETTE FIN.",CE13 1665,10/31/2013,274446.00
9140-2594 QUÉBEC INC. (CONSTRUCTION ARCADE),100 % AGGLOMÉRATION,SERVICE DE L'EAU,DIRECTION DE L'EAU POTABLE,1134474002,"ACCORDER UN CONTRAT À 9140-2594 QUÉBEC INC. (CONSTRUCTION ARCADE) POUR L'ÉTANCHÉISATION DES CHEMINÉES DES BATARDEAUX DES CANAUX ULTRAVIOLETS (UV) À L'USINE DE PRODUCTION D'EAU POTABLE ATWATER - DÉPENSE TOTALE DE 98 783,07 $, TAXES INCLUSES - APPEL D'OFFRES SUR INVITATION MNU-2013-03 - 2 SOUMISSIONNAIRES - 1 SEUL CONFORME",CE13 1672,10/31/2013,98783.00
UBA INC.,ENTENTE CADRE RÉPARTITION SELON UTILISATION,SERVICE DE CONCERTATION DES ARRONDISSEMENTS ET DES RESSOURCES MATÉRIELLES,DIRECTION DE L'APPROVISIONNEMENT,1134119007,"CONCLURE AVEC LA FIRME UBA INC., UNE ENTENTE-CADRE D'UNE DURÉE DE 36 MOIS AVEC UNE OPTION DE DEUX PROLONGATIONS DE DOUZE (12) MOIS CHACUNE, AUX MÊMES CONDITIONS, POUR LA FOURNITURE ET LA LIVRAISON D'HYPOCHLORITE DE SODIUM 12 %, EN VRAC, UTILISÉ POUR LES PISCINES - MONTANT TOTAL ESTIMÉ DE L'ENTENTE: 205 805,25 $ - APPEL D'OFFRES PUBLIC 13-13174 (2 SOUM.).",CE13 1684,11/7/2013,205805.00
LES SERVICES DE CONSTRUCTION DÉMO SPEC INC.,100 % VILLE,SERVICE DE CONCERTATION DES ARRONDISSEMENTS ET DES RESSOURCES MATÉRIELLES,DIRECTION DES STRATÉGIES ET TRANSACTIONS IMMOBILIÈRES,1135884003,"ACCORDER UN CONTRAT À L'ENTREPRISE LES SERVICES DE CONSTRUCTION DÉMO SPEC INC., POUR LA DÉCONSTRUCTION SÉLECTIVE D'UN BÂTIMENT AU 1455 RUE BERCY DANS LE CADRE DE LA CONSTRUCTION D'UNE NOUVELLE COUR DE SERVICES DANS L'ARRONDISSEMENT DE VILLE-MARIE. DÉPENSE TOTALE DE 461 971,85 $, TAXES INCLUSES - APPEL D'OFFRES PUBLIC 5655 (4 SOUMISSIONNAIRES).",CE13 1685,11/7/2013,417932.00
LE GROUPE LEFEBVRE M.R.P. INC.,100 % AGGLOMÉRATION,SERVICE DE L'EAU,DIRECTION DE L'EAU POTABLE,1134474003,"ACCORDER UN CONTRAT À LE GROUPE LEFEBVRE M.R.P. INC. POUR DES TRAVAUX D'INJECTION ET D'IMPERMÉABILISATION À L'INTÉRIEUR DES CANAUX ULTRAVIOLETS (UV) À L'USINE DE PRODUCTION D'EAU POTABLE ATWATER - DÉPENSE TOTALE DE 86 103,37 $, TAXES INCLUSES - APPEL D'OFFRES SUR INVITATION MNU-2013-04 - 2 SOUMISSIONNAIRES - 1 SEUL CONFORME",CE13 1686,11/7/2013,81103.00
JACQUES OLIVIER FORD INC.,100 % AGGLOMÉRATION,SERVICE DE POLICE DE LA VILLE DE MONTRÉAL,DIRECTION DES OPÉRATIONS - ACTIVITÉS DE SOUTIEN,1134472014,"ACCORDER UN CONTRAT À ""JACQUES OLIVIER FORD INC."", PLUS BAS SOUMISSIONNAIRE CONFORME, POUR LA FOURNITURE DE DOUZE VÉHICULES FORD POLICE INTERCEPTOR 2014 POUR LES BESOINS DU SERVICE DE POLICE DE LA VILLE DE MONTRÉAL, POUR UNE SOMME MAXIMALE DE 362 336,81 $, TAXES INCLUSES - APPEL D'OFFRES PUBLIC 13-13198 - 2 SOUMISSIONNAIRES - ACHAT DE VÉHICULES IDENTIFIÉS",CE13 1705,11/26/2013,362337.00
CONSTRUCTION ARCADE INC.,100 % VILLE,SERVICE DE CONCERTATION DES ARRONDISSEMENTS ET DES RESSOURCES MATÉRIELLES,DIRECTION DES STRATÉGIES ET TRANSACTIONS IMMOBILIÈRES,1130660019,"ACCORDER UN CONTRAT À LA FIRME 9140-2594 QUÉBEC INC. (CONSTRUCTION ARCADE) POUR EFFECTUER LES TRAVAUX DE RÉFECTION DES ATTACHES DES PARAPETS DE BÉTON DES TOITS-TERRASSES DU COMPLEXE SPORTIF CLAUDE-ROBILLARD (95) - DÉPENSE TOTALE DE 147 886,17 $, TAXES INCLUSES - APPEL D'OFFRES PUBLIC 5649 - 5 SOUMISSIONNAIRES.",CE13 1718,11/26/2013,137883.00
EXCELLIUM INC.,100 % AGGLOMÉRATION,SERVICE DE POLICE DE LA VILLE DE MONTRÉAL,DIRECTION DES OPÉRATIONS - ACTIVITÉS DE SOUTIEN,1130206007,"ACCORDER, CONFORMÉMENT À LA LOI, UN CONTRAT DE GRÉ À GRÉ À EXCELLIUM INC. POUR LE RENOUVELLEMENT DES SERVICES DE SUPPORT ET D’ENTRETIEN DES LOGICIELS ET ÉQUIPEMENTS DU SYSTÈME DE GALERIE DE PHOTOS UTILISÉ PAR LE SERVICE DE POLICE DE LA VILLE DE MONTRÉAL (SPVM), POUR LA PÉRIODE DU 1ER JANVIER AU 31 DÉCEMBRE 2014, POUR UNE SOMME MAXIMALE DE 52 442,53 $, TAXES INCLUSES (FOURNISSEUR UNIQUE) / APPROUVER UN PROJET DE CONVENTION À CETTE FIN.",CE13 1732,12/5/2013,52443.00
LES ÉQUIPEMENTS TWIN (1980) LTÉE,"DÉPENSES MIXTES D'ACTIVITÉS D'ADMINISTRATION GÉNÉRALE. 51,9 % AGGLOMÉRATION. 48,1 % VILLE",SERVICE DE CONCERTATION DES ARRONDISSEMENTS ET DES RESSOURCES MATÉRIELLES,DIRECTION DES IMMEUBLES,1130336002,"ACCORDER UN CONTRAT À LES ÉQUIPEMENTS TWIN (1980) LTÉE POUR LA FOURNITURE ET L'INSTALLATION D'UNE NACELLE SUR UNE CAMIONNETTE FOURNIE PAR LA VILLE, POUR UNE SOMME MAXIMALE DE 58 111,32 $, TAXES INCLUSES - APPEL D'OFFRES PUBLIC 13-13111 – (1 SOUMISSIONNAIRE).",CE13 1733,12/5/2013,58111.00
CORPORATION COMPUWARE DU CANADA,"DÉPENSES MIXTES D'ACTIVITÉS D'ADMINISTRATION GÉNÉRALE. 51,9 % AGGLOMÉRATION. 48,1 % VILLE",SERVICE DES TECHNOLOGIES DE L’INFORMATION,DIRECTION,1132414002,"ACCORDER UN CONTRAT DE GRÉ À GRÉ À LA CORPORATION COMPUWARE DU CANADA POUR LA FOURNITURE DE SERVICES TECHNIQUES D'ENTRETIEN DES LOGICIELS ABEND-AID, FILE-AID ET XPEDITER, POUR UNE PÉRIODE DE DEUX ANS POUR UNE SOMME MAXIMALE DE 75 683,44 $, TAXES INCLUSES / APPROUVER UN PROJET DE CONVENTION À CETTE FIN",CE13 1734,12/5/2013,75683.00
COUVERTURE MONTRÉAL-NORD LTÉE,100 % AGGLOMÉRATION,SERVICE DE CONCERTATION DES ARRONDISSEMENTS ET DES RESSOURCES MATÉRIELLES,DIRECTION DES STRATÉGIES ET TRANSACTIONS IMMOBILIÈRES,1135258004,"ACCORDER UN CONTRAT À LA FIRME COUVERTURE MONTRÉAL-NORD LTÉE POUR LES TRAVAUX DE PROTECTION DE CHUTE DE NEIGE ET GLACE À L'ENTRÉE Nº 25 DE L'USINE ATWATER SITUÉE AU 3161 RUE JOSEPH À VERDUN. AUTORISER UNE DÉPENSE TOTALE DE 98 566,98 $ TAXES INCLUSES. APPEL D'OFFRES SUR INVITATION NO 13901 - 3 SOUMISSIONNAIRES, UN SEUL CONFORME.",CE13 1735,12/5/2013,91263.00
