NUMEROTATION,TYPE_DE_SOINS,REGION,MUNICIPALITE,  NOMBRE_DEPARTS  ,  JOURS_HOSPIT_TOTAL  ,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION
122,Soins physiques et psychiatriques de courte durée,Bas-Saint-Laurent,14045, 39    , 175    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
123,Soins physiques et psychiatriques de courte durée,Bas-Saint-Laurent,14050, 46    , 224    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
124,Soins physiques et psychiatriques de courte durée,Bas-Saint-Laurent,14055, 37    , 265    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
125,Soins physiques et psychiatriques de courte durée,Bas-Saint-Laurent,14060, 123    , 660    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
126,Soins physiques et psychiatriques de courte durée,Bas-Saint-Laurent,14065, 96    , 398    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
127,Soins physiques et psychiatriques de courte durée,Bas-Saint-Laurent,14070, 213    , 1 058    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
128,Soins physiques et psychiatriques de courte durée,Bas-Saint-Laurent,14075, 92    , 433    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
129,Soins physiques et psychiatriques de courte durée,Bas-Saint-Laurent,14080, 68    , 303    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
130,Soins physiques et psychiatriques de courte durée,Bas-Saint-Laurent,14085, 627    , 3 626    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
131,Soins physiques et psychiatriques de courte durée,Bas-Saint-Laurent,14090, 98    , 446    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
132,Soins physiques et psychiatriques de courte durée,Bas-Saint-Laurent,Total Bas-Saint-Laurent, 24 241    , 156 188    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
133,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,91005, 181    , 1 265    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
134,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,91010, 38    , 117    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
135,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,91015, 101    , 1 171    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
136,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,91020, 254    , 1 815    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
137,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,91025, 1 678    , 13 662    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
138,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,91030, 72    , 439    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
139,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,91035, 308    , 1 802    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
140,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,91042, 1 361    , 8 856    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
141,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,91050, 170    , 748    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
142,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,91802, 391    , 2 586    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
143,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,92005, 53    , 283    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
144,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,92010, 45    , 243    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
145,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,92015, 104    , 468    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
146,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,92022, 1 992    , 16 107    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
147,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,92030, 198    , 1 166    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
148,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,92040, 369    , 2 751    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
149,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,92045, 77    , 376    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
150,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,92050, 32    , 178    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
151,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,92055, 117    , 859    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
152,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,92060, 23    , 114    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
153,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,92065, 68    , 444    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
154,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,92070, 32    , 433    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
155,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,92902, 15    , 56    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
156,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,93005, 118    , 934    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
157,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,93012, 449    , 4 004    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
158,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,93020, 272    , 1 680    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
159,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,93025, 153    , 643    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
160,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,93030, 264    , 1 559    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
161,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,93035, 198    , 1 034    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
162,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,93042, 3 323    , 23 271    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
163,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,93045, 230    , 1 132    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
164,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,93055, 175    , 1 001    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
165,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,93060, 66    , 562    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
166,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,93065, 201    , 1 372    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
167,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,93070, 67    , 472    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
168,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,93075, 78    , 398    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
169,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,93080, 66    , 517    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
170,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,94068, 17 079    , 126 775    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
171,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,94205, 61    , 568    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
172,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,94210, 111    , 672    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
173,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,94215, 34    , 385    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
174,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,94220, 53    , 246    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
175,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,94225, 118    , 731    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
176,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,94230, 35    , 129    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
177,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,94235, 189    , 1 165    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
178,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,94240, 695    , 3 199    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
179,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,94245, 287    , 1 757    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
180,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,94250, 97    , 588    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
181,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,94255, 363    , 2 032    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
182,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,94260, 63    , 491    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
183,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,94265, 130    , 591    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
184,Soins physiques et psychiatriques de courte durée,Saguenay-Lac-Saint-Jean,Total Saguenay-Lac-Saint-Jean, 32 654    , 233 847    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
185,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,15005, 62    , 410    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
