NUMEROTATION,TYPE_DE_SOINS,REGION,MUNICIPALITE,NOMBRE_DE_DEPARTS,JOURS_HOSPIT_TOTAL,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION
107,"Soins physiques et psychiatriques de courte durée","Bas-Saint-Laurent","13073 TEMISCOUATA-SUR-LE-LAC",581,3484,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
108,"Soins physiques et psychiatriques de courte durée","Bas-Saint-Laurent","13075 SAINT-PIERRE-DE-LAMY",11,41,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
109,"Soins physiques et psychiatriques de courte durée","Bas-Saint-Laurent","13080 SAINT-LOUIS-DU-HA! HA!",61,478,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
110,"Soins physiques et psychiatriques de courte durée","Bas-Saint-Laurent","13085 SAINT-ELZEAR-DE-TEMISCOUATA",37,153,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
111,"Soins physiques et psychiatriques de courte durée","Bas-Saint-Laurent","13090 SAINT-HONORE-DE-TEMISCOUATA",86,402,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
112,"Soins physiques et psychiatriques de courte durée","Bas-Saint-Laurent","13095 POHENEGAMOOK",256,1407,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
113,"Soins physiques et psychiatriques de courte durée","Bas-Saint-Laurent","13100 SAINT-ATHANASE",34,130,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
114,"Soins physiques et psychiatriques de courte durée","Bas-Saint-Laurent","14005 MONT-CARMEL",156,1160,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
115,"Soins physiques et psychiatriques de courte durée","Bas-Saint-Laurent","14010 SAINT-BRUNO-DE-KAMOURASKA",42,168,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
116,"Soins physiques et psychiatriques de courte durée","Bas-Saint-Laurent","14018 SAINT-PASCAL",551,2816,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
117,"Soins physiques et psychiatriques de courte durée","Bas-Saint-Laurent","14025 SAINTE-HELENE-DE-KAMOURASKA",105,618,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
118,"Soins physiques et psychiatriques de courte durée","Bas-Saint-Laurent","14030 SAINT-JOSEPH-DE-KAMOURASKA",26,196,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
119,"Soins physiques et psychiatriques de courte durée","Bas-Saint-Laurent","14035 SAINT-ALEXANDRE-DE-KAMOURASKA",238,1366,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
120,"Soins physiques et psychiatriques de courte durée","Bas-Saint-Laurent","14040 SAINT-ANDRE",106,672,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
121,"Soins physiques et psychiatriques de courte durée","Bas-Saint-Laurent","14045 SAINT-GERMAIN",28,109,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
122,"Soins physiques et psychiatriques de courte durée","Bas-Saint-Laurent","14050 KAMOURASKA",45,260,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
123,"Soins physiques et psychiatriques de courte durée","Bas-Saint-Laurent","14055 SAINT-DENIS-DE LA BOUTEILLERIE",49,238,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
124,"Soins physiques et psychiatriques de courte durée","Bas-Saint-Laurent","14060 SAINT-PHILIPPE-DE-NERI",114,472,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
125,"Soins physiques et psychiatriques de courte durée","Bas-Saint-Laurent","14065 RIVIERE-OUELLE",139,668,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
126,"Soins physiques et psychiatriques de courte durée","Bas-Saint-Laurent","14070 SAINT-PACOME",244,1184,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
127,"Soins physiques et psychiatriques de courte durée","Bas-Saint-Laurent","14075 SAINT-GABRIEL-LALEMANT",100,585,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
128,"Soins physiques et psychiatriques de courte durée","Bas-Saint-Laurent","14080 SAINT-ONESIME-D'IXWORTH",74,266,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
129,"Soins physiques et psychiatriques de courte durée","Bas-Saint-Laurent","14085 LA POCATIERE",589,3071,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
130,"Soins physiques et psychiatriques de courte durée","Bas-Saint-Laurent","14090 SAINTE-ANNE-DE-LA-POCATIERE",74,414,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
131,"Soins physiques et psychiatriques de courte durée","Bas-Saint-Laurent","14902 PICARD",16,67,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
132,"Soins physiques et psychiatriques de courte durée","Bas-Saint-Laurent","AUTRES",7,29,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
133,"Soins physiques et psychiatriques de courte durée","TOTAL Bas-Saint-Laurent"," ",22502,133959,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
134,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","91005 LAC-BOUCHETTE",146,873,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
135,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","91010 SAINT-ANDRE-DU-LAC-SAINT-JEAN",44,295,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
136,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","91015 SAINT-FRANCOIS-DE-SALES",89,606,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
137,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","91020 CHAMBORD",205,1520,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
138,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","91025 ROBERVAL",1255,7701,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
139,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","91030 SAINTE-HEDWIDGE",80,396,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
140,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","91035 SAINT-PRIME",255,1145,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
141,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","91042 SAINT-FELICIEN",1028,6304,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
142,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","91050 LA DORE",152,915,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
143,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","91802 MASHTEUIATSH",371,2063,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
144,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","92005 SAINT-AUGUSTIN",27,123,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
145,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","92010 PERIBONKA",58,345,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
146,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","92015 SAINTE-JEANNE-D'ARC",133,465,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
147,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","92022 DOLBEAU-MISTASSINI",1691,11471,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
148,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","92030 ALBANEL",192,1047,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
149,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","92040 NORMANDIN",302,1990,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
150,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","92045 SAINT-THOMAS-DIDYME",86,423,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
151,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","92050 SAINT-EDMOND-LES-PLAINES",31,106,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
152,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","92055 GIRARDVILLE",102,439,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
153,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","92060 NOTRE-DAME-DE-LORETTE",27,123,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
154,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","92065 SAINT-EUGENE-D'ARGENTENAY",49,292,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
155,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","92070 SAINT-STANISLAS",41,149,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
156,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","92902 PASSES-DANGEREUSES",19,142,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
157,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","93005 DESBIENS",96,487,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
158,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","93012 METABETCHOUAN--LAC-A-LA-CROIX",494,2999,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
159,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","93020 HEBERTVILLE",247,1346,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
160,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","93025 HEBERTVILLE-STATION",126,749,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
161,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","93030 SAINT-BRUNO",291,1584,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
162,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","93035 SAINT-GEDEON",198,1075,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
163,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","93042 ALMA",3349,23164,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
164,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","93045 SAINT-NAZAIRE",233,1338,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
165,"Soins physiques et psychiatriques de courte durée","Saguenay-Lac-Saint-Jean","93055 LABRECQUE",105,547,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
