NUMEROTATION,TYPE_DE_SOINS,REGION,MUNICIPALITE,NOMBRE_DEPARTS,JOURS_HOSPIT_TOTAL,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION
128,Soins physiques et psychiatriques de courte durée,Bas-Saint-Laurent,14080,63,255,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
129,Soins physiques et psychiatriques de courte durée,Bas-Saint-Laurent,14085,649,3936,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
130,Soins physiques et psychiatriques de courte durée,Bas-Saint-Laurent,14090,15,68,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
131,Soins physiques et psychiatriques de courte durée,Bas-Saint-Laurent,Autres,7,30,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
132,Soins physiques et psychiatriques de courte durée,Bas-Saint-Laurent,Total Bas-Saint-Laurent,22759,162003,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
133,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,91005,139,1142,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
134,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,91010,47,413,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
135,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,91015,116,756,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
136,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,91020,228,1698,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
137,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,91025,1523,16028,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
138,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,91030,77,534,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
139,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,91035,284,2264,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
140,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,91042,1222,10185,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
141,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,91050,199,1450,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
142,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,91802,398,3081,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
143,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,92005,51,256,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
144,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,92010,55,262,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
145,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,92015,123,1221,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
146,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,92022,2040,18105,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
147,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,92030,246,1400,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
148,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,92040,378,2676,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
149,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,92045,85,424,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
150,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,92050,35,160,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
151,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,92055,109,710,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
152,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,92060,42,289,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
153,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,92065,47,218,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
154,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,92070,37,257,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
155,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,92902,24,190,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
156,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,93005,131,725,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
157,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,93012,461,3418,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
158,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,93020,278,1751,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
159,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,93025,154,772,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
160,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,93030,315,2008,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
161,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,93035,206,1419,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
162,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,93042,3366,25516,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
163,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,93045,242,1428,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
164,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,93055,117,700,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
165,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,93060,77,535,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
166,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,93065,182,1035,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
167,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,93070,66,572,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
168,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,93075,99,573,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
169,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,93080,77,536,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
170,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,94068,17003,139460,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
171,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,94205,53,451,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
172,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,94210,105,637,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
173,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,94215,32,178,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
174,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,94220,56,323,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
175,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,94225,106,772,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
176,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,94230,39,231,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
177,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,94235,190,1244,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
178,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,94240,651,3521,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
179,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,94245,256,1624,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
180,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,94250,105,609,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
181,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,94255,389,2538,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
182,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,94260,75,489,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
183,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,94265,133,851,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
184,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,Autres,1,4,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
185,Soins physiques et psychiatriques de courte durée,Saguenay - Lac-Saint-Jean,Total Saguenay - Lac-Saint-Jean,32470,257639,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
186,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,15005,57,293,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
187,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,15013,1077,7234,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
188,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,15025,94,669,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
189,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,15030,101,475,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
190,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,15035,403,2816,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
191,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,15058,211,1425,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
192,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,15065,23,160,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
193,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,15904,34,202,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
194,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,16005,68,493,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
