UID_MEDIAFILM,TITRE_ORIGINAL,TITRE_FRANCAIS_1,PAYS_1,PAYS_2,PAYS_3,PAYS_4,PAYS_5,PAYS_6,ANNEE_PRODUCTION,COTE_MEDIAFILM,GENRE,DATE_HEURE_DIFFUSION,REALISATION 
15687,Patriot Games,Jeux de guerre,US,,,,,,1992,4,Drame d'espionnage,2017-06-19T02:25:00,Phillip Noyce
72054,"Commun des mortels, Le","Commun des mortels, Le",CA,QC,,,,,2017,3,Documentaire,2017-06-19T21:00:00,Carl Leblanc
1729,"Yards, The",Trahison,US,,,,,,2000,3,Drame de moeurs,2017-06-20T01:30:00,James Gray
13,12 Monkeys,12 Singes,US,,,,,,1995,3,Science-fiction,2017-06-20T21:00:00,Terry Gilliam
65508,Foxcatcher,Foxcatcher,US,,,,,,2013,3,Drame,2017-06-21T01:21:00,Bennett Miller
67587,"Homesman, The","Chariot des damnÃ©es, Le",US,,,,,,2014,4,Western,2017-06-21T21:00:00,Tommy Lee Jones
67587,"Homesman, The","Chariot des damnÃ©es, Le",US,,,,,,2014,4,Western,2017-06-22T01:44:00,Tommy Lee Jones
47214,Ã vos marques... Party! 2,Ã vos marques... Party! 2,CA,QC,,,,,2009,6,ComÃ©die sentimentale,2017-06-24T18:03:00,FrÃ©dÃ©rik D'Amours
38335,Gaz Bar Blues,Gaz Bar Blues,CA,QC,,,,,2003,3,ComÃ©die dramatique,2017-06-24T21:03:00,Louis BÃ©langer
47214,Ã vos marques... Party! 2,Ã vos marques... Party! 2,CA,QC,,,,,2009,6,ComÃ©die sentimentale,2017-06-25T12:00:00,FrÃ©dÃ©rik D'Amours
26394,2001: A Space Odyssey,2001: L'OdyssÃ©e de l'espace,GB,,,,,,1968,1,Science-fiction,2017-06-25T21:00:00,Stanley Kubrick
67587,"Homesman, The","Chariot des damnÃ©es, Le",US,,,,,,2014,4,Western,2017-06-26T02:46:00,Tommy Lee Jones
43287,"MÃ´me, La","Vie en rose, La",FR,GB,CZ,,,,2007,4,Drame biographique,2017-06-26T21:00:00,Olivier Dahan
38335,Gaz Bar Blues,Gaz Bar Blues,CA,QC,,,,,2003,3,ComÃ©die dramatique,2017-06-27T01:32:00,Louis BÃ©langer
593,"Game, The",Jouer avec la mort,US,,,,,,1997,4,Thriller,2017-06-27T21:00:00,David Fincher
67587,"Homesman, The","Chariot des damnÃ©es, Le",US,,,,,,2014,4,Western,2017-06-28T02:04:00,Tommy Lee Jones
57270,Margin Call,Marge de manoeuvre,US,,,,,,2011,4,Drame,2017-06-28T21:00:00,J.C. Chandor
43287,"MÃ´me, La","Vie en rose, La",FR,GB,CZ,,,,2007,4,Drame biographique,2017-06-29T01:29:00,Olivier Dahan
57913,Den Kaempestore bjorn,"Ours montagne, L'",DK,,,,,,2011,4,Film d'animation,2017-07-01T18:00:00,Esben Toft Jacobsen
9550,Pulp Fiction,Fiction pulpeuse,US,,,,,,1994,1,Drame de moeurs,2017-07-01T21:00:00,Quentin Tarantino
57913,Den Kaempestore bjorn,"Ours montagne, L'",DK,,,,,,2011,4,Film d'animation,2017-07-02T12:00:00,Esben Toft Jacobsen
48911,Solitary Man,"Homme sans exception, Un",US,,,,,,2009,4,Drame,2017-07-02T21:00:00,"David Levien, Brian Koppelman"
57270,Margin Call,Marge de manoeuvre,US,,,,,,2011,4,Drame,2017-07-03T02:20:00,J.C. Chandor
64737,"Immigrant, The","Immigrante, L'",US,,,,,,2013,3,Drame,2017-07-03T21:00:00,James Gray
9550,Pulp Fiction,Fiction pulpeuse,US,,,,,,1994,1,Drame de moeurs,2017-07-04T01:39:00,Quentin Tarantino
15063,Scent of a Woman,Parfum de femme,US,,,,,,1992,4,ComÃ©die dramatique,2017-07-04T21:00:00,Martin Brest
64737,"Immigrant, The","Immigrante, L'",US,,,,,,2013,3,Drame,2017-07-05T02:03:00,James Gray
46595,Duplicity,DuplicitÃ©,US,,,,,,2009,3,ComÃ©die d'espionnage,2017-07-05T21:00:00,Tony Gilroy
48911,Solitary Man,"Homme sans exception, Un",US,,,,,,2009,4,Drame,2017-07-06T02:32:00,"David Levien, Brian Koppelman"
61397,"Vacances de Ducobu, Les","Vacances de Ducobu, Les",FR,,,,,,2012,5,ComÃ©die,2017-07-08T18:00:00,Philippe de Chauveron
26866,"Il Buono, il brutto, il cattivo","Bon, la brute et le truand, Le",IT,,,,,,1967,1,Western,2017-07-08T21:00:00,Sergio Leone
61397,"Vacances de Ducobu, Les","Vacances de Ducobu, Les",FR,,,,,,2012,5,ComÃ©die,2017-07-09T12:00:00,Philippe de Chauveron
36727,Blood Work,CrÃ©ance de sang,US,,,,,,2002,4,Drame policier,2017-07-09T21:00:00,Clint Eastwood
64737,"Immigrant, The","Immigrante, L'",US,,,,,,2013,3,Drame,2017-07-10T02:18:00,James Gray
59447,Shame,"Honte, La",GB,,,,,,2011,3,Drame psychologique,2017-07-10T21:00:00,Steve McQueen
24944,"French Connection, The","FiliÃ¨re franÃ§aise, La",US,,,,,,1971,2,Drame policier,2017-07-11T02:08:00,William Friedkin
36856,Apocalypse Now,C'est l'apocalypse,US,,,,,,1979,1,Drame de guerre,2017-07-11T21:00:00,Francis Ford Coppola
59447,Shame,"Honte, La",GB,,,,,,2011,3,Drame psychologique,2017-07-12T02:17:00,Steve McQueen
36958,Red Dragon,Dragon rouge,US,,,,,,2002,4,Drame policier,2017-07-12T21:00:00,Brett Ratner
50444,"Autre Dumas, L'","Autre Dumas, L'",FR,,,,,,2009,4,ComÃ©die dramatique,2017-07-13T01:46:00,Safy Nebbou
40348,Because of Winn-Dixie,Winn-Dixie,US,,,,,,2005,4,ComÃ©die dramatique,2017-07-15T18:00:00,Wayne Wang
17555,"Abyss, The",Abyss,US,,,,,,1989,4,Science-fiction,2017-07-15T21:00:00,James Cameron
40348,Because of Winn-Dixie,Winn-Dixie,US,,,,,,2005,4,ComÃ©die dramatique,2017-07-16T12:00:00,Wayne Wang
42665,Cheech,Cheech,CA,QC,,,,,2006,5,ComÃ©die dramatique,2017-07-16T21:00:00,Patrice SauvÃ©
36856,Apocalypse Now,C'est l'apocalypse,US,,,,,,1979,1,Drame de guerre,2017-07-17T02:11:00,Francis Ford Coppola
16419,Cape Fear,"Nerfs Ã  vif, Les",US,,,,,,1991,3,Thriller,2017-07-17T21:00:00,Martin Scorsese
42665,Cheech,Cheech,CA,QC,,,,,2006,5,ComÃ©die dramatique,2017-07-18T01:50:00,Patrice SauvÃ©
41266,Elizabethtown,Rencontres Ã  Elizabethtown,US,,,,,,2005,4,ComÃ©die dramatique,2017-07-18T21:00:00,Cameron Crowe
50444,"Autre Dumas, L'","Autre Dumas, L'",FR,,,,,,2009,4,ComÃ©die dramatique,2017-07-19T01:45:00,Safy Nebbou
1385,"Talented Mr. Ripley, The","Ãnigmatique Monsieur Ripley, L'",US,,,,,,1999,3,Drame policier,2017-07-19T21:00:00,Anthony Minghella
1385,"Talented Mr. Ripley, The","Ãnigmatique Monsieur Ripley, L'",US,,,,,,1999,3,Drame policier,2017-07-20T02:00:00,Anthony Minghella
71964,FÃ¼nf Freunde,"Club des cinq, Le",DE,,,,,,2012,0,ComÃ©die policiÃ¨re,2017-07-22T18:00:00,Mike Marzuk
43260,Zodiac,"Zodiaque, Le",US,,,,,,2007,3,Drame policier,2017-07-22T21:00:00,David Fincher
71964,FÃ¼nf Freunde,"Club des cinq, Le",DE,,,,,,2012,0,ComÃ©die policiÃ¨re,2017-07-23T12:00:00,Mike Marzuk
38862,Girl With a Pearl Earring,"Jeune Fille Ã  la perle, La",GB,,,,,,2003,3,Drame de moeurs,2017-07-23T21:00:00,Peter Webber
38862,Girl With a Pearl Earring,"Jeune Fille Ã  la perle, La",GB,,,,,,2003,3,Drame de moeurs,2017-07-24T02:08:00,Peter Webber
4871,"Godfather, The","Parrain, Le",US,,,,,,1972,1,Drame de moeurs,2017-07-24T21:00:00,Francis Ford Coppola
4876,"Godfather - Part II, The","Parrain - 2e partie, Le",US,,,,,,1974,1,Drame de moeurs,2017-07-25T21:00:00,Francis Ford Coppola
52489,IllÃ©gal,IllÃ©gal,BE,,,,,,2010,4,Drame social,2017-07-26T02:19:00,Olivier Masset-Depasse
16770,"Godfather Part III, The","Parrain 3, Le",US,,,,,,1990,3,Drame de moeurs,2017-07-26T21:00:00,Francis Ford Coppola
52982,"TÃªte en friche, La","TÃªte en friche, La",FR,,,,,,2010,4,ComÃ©die dramatique,2017-07-27T02:18:00,Jean Becker
48040,Astro Boy,Astro,US,,,,,,2009,5,Film d'animation,2017-07-29T18:00:00,David Bowers
43824,"3 P'tits Cochons, Les","3 P'tits Cochons, Les",CA,QC,,,,,2007,5,ComÃ©die dramatique,2017-07-29T21:00:00,Patrick Huard
48040,Astro Boy,Astro,US,,,,,,2009,5,Film d'animation,2017-07-30T12:00:00,David Bowers
11783,"Outlaw Josey Wales, The","Josey Wales, hors-la-loi",US,,,,,,1976,4,Western,2017-07-30T21:00:00,Clint Eastwood
43824,"3 P'tits Cochons, Les","3 P'tits Cochons, Les",CA,QC,,,,,2007,5,ComÃ©die dramatique,2017-07-31T02:43:00,Patrick Huard
9198,Apollo 13,Apollo 13,US,,,,,,1995,4,Drame historique,2017-07-31T21:00:00,Ron Howard
43824,"3 P'tits Cochons, Les","3 P'tits Cochons, Les",CA,QC,,,,,2007,5,ComÃ©die dramatique,2017-08-01T02:01:00,Patrick Huard
44179,No Country for Old Men,"Non, ce pays n'est pas pour le vieil homme",US,,,,,,2007,2,Drame policier,2017-08-01T21:00:00,"Ethan Coen, Joel Coen"
44179,No Country for Old Men,"Non, ce pays n'est pas pour le vieil homme",US,,,,,,2007,2,Drame policier,2017-08-02T01:43:00,"Ethan Coen, Joel Coen"
17451,Cruising Bar,Cruising Bar,CA,QC,,,,,1989,5,ComÃ©die satirique,2017-08-02T21:00:00,Robert MÃ©nard
17451,Cruising Bar,Cruising Bar,CA,QC,,,,,1989,5,ComÃ©die satirique,2017-08-03T02:03:00,Robert MÃ©nard
63899,Mickey Matson and the Copperhead Conspiracy,Mickey Matson,US,,,,,,2012,0,Aventures,2017-08-05T18:00:00,Harold Cronk
46114,Watchmen,"Gardiens, Les",US,,,,,,2009,4,Drame fantastique,2017-08-05T21:00:00,Zack Snyder
63899,Mickey Matson and the Copperhead Conspiracy,Mickey Matson,US,,,,,,2012,0,Aventures,2017-08-06T12:00:00,Harold Cronk
41364,Jarhead,Jarhead,US,,,,,,2005,4,Drame de guerre,2017-08-06T21:00:00,Sam Mendes
17451,Cruising Bar,Cruising Bar,CA,QC,,,,,1989,5,ComÃ©die satirique,2017-08-07T02:30:00,Robert MÃ©nard
21892,Chariots of Fire,"Chariots de feu, Les",GB,,,,,,1981,3,Drame sportif,2017-08-07T21:00:00,Hugh Hudson
17451,Cruising Bar,Cruising Bar,CA,QC,,,,,1989,5,ComÃ©die satirique,2017-08-08T01:45:00,Robert MÃ©nard
48195,Shutter Island,Shutter Island,US,,,,,,2009,3,Drame policier,2017-08-08T21:00:00,Martin Scorsese
48195,Shutter Island,Shutter Island,US,,,,,,2009,3,Drame policier,2017-08-09T01:22:00,Martin Scorsese
23078,Escape from Alcatraz,"ÃvadÃ© d'Alcatraz, L'",US,,,,,,1979,3,Thriller,2017-08-09T21:00:00,Don Siegel
23078,Escape from Alcatraz,"ÃvadÃ© d'Alcatraz, L'",US,,,,,,1979,3,Thriller,2017-08-10T02:19:00,Don Siegel
67503,Rosemary's Baby,"BÃ©bÃ© de Rosemary, Le",US,,,,,,2014,0,Drame fantastique,2017-08-10T22:00:00,Agnieszka Holland
67422,Earth to Echo,Ãcho,US,,,,,,2014,4,Science-fiction,2017-08-12T18:00:00,Dave Green
19851,"Color Purple, The","Couleur pourpre, La",US,,,,,,1985,3,Drame de moeurs,2017-08-12T21:00:00,Steven Spielberg
67422,Earth to Echo,Ãcho,US,,,,,,2014,4,Science-fiction,2017-08-13T12:00:00,Dave Green
18590,Empire of the Sun,"Empire du soleil, L'",US,,,,,,1987,3,Drame de guerre,2017-08-13T21:00:00,Steven Spielberg
67503,Rosemary's Baby,"BÃ©bÃ© de Rosemary, Le",US,,,,,,2014,0,Drame fantastique,2017-08-14T03:00:00,Agnieszka Holland
18277,RoboCop,Robocop,US,,,,,,1987,3,Science-fiction,2017-08-14T21:00:00,Paul Verhoeven
53530,"Petits Ruisseaux, Les","Petits Ruisseaux, Les",FR,,,,,,2010,4,ComÃ©die dramatique,2017-08-15T02:11:00,Pascal RabatÃ©
46806,State of Play,Jeux de pouvoir,US,GB,,,,,2009,4,Drame politique,2017-08-15T21:00:00,Kevin Macdonald
18277,RoboCop,Robocop,US,,,,,,1987,3,Science-fiction,2017-08-16T02:33:00,Paul Verhoeven
1888,"Others, The","Autres, Les",US,,,,,,2001,3,Drame fantastique,2017-08-16T21:00:00,Alejandro Amenabar
1888,"Others, The","Autres, Les",US,,,,,,2001,3,Drame fantastique,2017-08-17T02:10:00,Alejandro Amenabar
67503,Rosemary's Baby,"BÃ©bÃ© de Rosemary, Le",US,,,,,,2014,0,Drame fantastique,2017-08-17T22:00:00,Agnieszka Holland
54361,Carlitos y el campo de los suenos,"Carlitos, le but de ses rÃªves",ES,,,,,,2008,4,Drame sportif,2017-08-19T18:00:00,Jesus del Cerro
41575,Brokeback Mountain,Souvenirs de Brokeback Mountain,US,,,,,,2005,2,Drame sentimental,2017-08-19T21:00:00,Ang Lee
54361,Carlitos y el campo de los suenos,"Carlitos, le but de ses rÃªves",ES,,,,,,2008,4,Drame sportif,2017-08-20T12:00:00,Jesus del Cerro
64730,"Vie d'AdÃ¨le - Chapitre 1 et 2, La","Vie d'AdÃ¨le - Chapitre 1 et 2, La",FR,BE,ES,,,,2013,2,Drame,2017-08-20T21:00:00,Abdellatif Kechiche
42441,Miami Vice,Deux Flics Ã  Miami,US,,,,,,2006,4,Drame policier,2017-08-21T21:00:00,Michael Mann
2023,"Beautiful Mind, A","Homme d'exception, Un",US,,,,,,2001,3,Drame biographique,2017-08-23T21:00:00,Ron Howard
71260,"White Lioness, The","Lionne blanche, La",GB,,,,,,2015,0,Drame policier,2017-08-24T21:00:00,Benjamin Caron
49745,Arthur and the Revenge of Maltazard,Arthur 2 - La Vengeance de Maltazard,FR,,,,,,2009,5,ComÃ©die fantaisiste,2017-08-26T18:00:00,Luc Besson
67847,Nightcrawler,"RÃ´deur, Le",US,,,,,,2014,4,Drame de moeurs,2017-08-26T21:00:00,Dan Gilroy
71260,"White Lioness, The","Lionne blanche, La",GB,,,,,,2015,0,Drame policier,2017-08-27T01:41:00,Benjamin Caron
49745,Arthur and the Revenge of Maltazard,Arthur 2 - La Vengeance de Maltazard,FR,,,,,,2009,5,ComÃ©die fantaisiste,2017-08-27T12:00:00,Luc Besson
67847,Nightcrawler,"RÃ´deur, Le",US,,,,,,2014,4,Drame de moeurs,2017-08-28T02:39:00,Dan Gilroy
21689,"Officer and a Gentleman, An",Officier et gentleman,US,,,,,,1981,4,Drame psychologique,2017-08-28T21:00:00,Taylor Hackford
41213,"History of Violence, A","Histoire de violence, Une",US,,,,,,2005,3,Thriller,2017-08-29T21:00:00,David Cronenberg
19461,Witness,TÃ©moin sous surveillance,US,,,,,,1985,3,Drame policier,2017-08-30T21:00:00,Peter Weir
71294,"Lesson in Love, A","Homme inquiet, L'",GB,SE,,,,,2015,0,Drame policier,2017-08-31T21:00:00,Benjamin Caron
58898,"ÃlÃ¨ve Ducobu, L'","ÃlÃ¨ve Ducobu, L'",FR,,,,,,2011,5,ComÃ©die,2017-09-02T18:00:00,Philippe de Chauveron
528,Face/Off,Double/IdentitÃ©,US,,,,,,1997,3,Thriller,2017-09-02T21:00:00,John Woo
71294,"Lesson in Love, A","Homme inquiet, L'",GB,SE,,,,,2015,0,Drame policier,2017-09-03T01:32:00,Benjamin Caron
58898,"ÃlÃ¨ve Ducobu, L'","ÃlÃ¨ve Ducobu, L'",FR,,,,,,2011,5,ComÃ©die,2017-09-03T12:00:00,Philippe de Chauveron
18770,Angel Heart,Aux portes de l'enfer,US,,,,,,1987,3,Drame policier,2017-09-03T21:00:00,Alan Parker
18770,Angel Heart,Aux portes de l'enfer,US,,,,,,1987,3,Drame policier,2017-09-04T02:22:00,Alan Parker
13166,"Sting, The","Arnaque, L'",US,,,,,,1973,3,ComÃ©die policiÃ¨re,2017-09-04T21:00:00,George Roy Hill
41213,"History of Violence, A","Histoire de violence, Une",US,,,,,,2005,3,Thriller,2017-09-05T02:35:00,David Cronenberg
393,Absolute Power,Pouvoir d'exÃ©cuter,US,,,,,,1996,5,Drame policier,2017-09-05T21:00:00,Clint Eastwood
18770,Angel Heart,Aux portes de l'enfer,US,,,,,,1987,3,Drame policier,2017-09-06T01:42:00,Alan Parker
2027,Black Hawk Down,"Chute du faucon noir, La",US,,,,,,2001,4,Drame de guerre,2017-09-06T21:00:00,Ridley Scott
71337,"Troubled Man, The","Homme inquiet, L' (2e partie)",GB,,,,,,2015,0,Drame policier,2017-09-07T21:00:00,Benjamin Caron
68192,Penguins of Madagascar,"Pingouins de Madagascar, Les",US,,,,,,2014,4,Film d'animation,2017-09-09T18:00:00,"Simon J. Smith, Eric Darnell"
1998,Spy Game,Jeux d'espionnage,US,GB,,,,,2001,4,Drame d'espionnage,2017-09-09T21:00:00,Tony Scott
71337,"Troubled Man, The","Homme inquiet, L' (2e partie)",GB,,,,,,2015,0,Drame policier,2017-09-10T02:18:00,Benjamin Caron
68192,Penguins of Madagascar,"Pingouins de Madagascar, Les",US,,,,,,2014,4,Film d'animation,2017-09-10T12:00:00,"Simon J. Smith, Eric Darnell"
41890,"Three Burials of Melquiades Estrada, The",Trois Enterrements,US,,,,,,2005,3,Drame,2017-09-10T21:30:00,Tommy Lee Jones
52982,"TÃªte en friche, La","TÃªte en friche, La",FR,,,,,,2010,4,ComÃ©die dramatique,2017-09-11T13:30:00,Jean Becker
55033,"Bruit des glaÃ§ons, Le","Bruit des glaÃ§ons, Le",FR,,,,,,2010,3,ComÃ©die dramatique,2017-09-16T00:00:00,Bertrand Blier
52982,"TÃªte en friche, La","TÃªte en friche, La",FR,,,,,,2010,4,ComÃ©die dramatique,2017-09-16T03:10:00,Jean Becker
1785,Spy Kids,Espions en herbe,US,,,,,,2001,4,ComÃ©die fantaisiste,2017-09-16T18:00:00,Robert Rodriguez
14064,"Piano, The","LeÃ§on de piano, La",AU,,,,,,1992,1,Drame sentimental,2017-09-16T23:02:00,Jane Campion
1785,Spy Kids,Espions en herbe,US,,,,,,2001,4,ComÃ©die fantaisiste,2017-09-17T12:00:00,Robert Rodriguez
49931,"Princesse de Montpensier, La","Princesse de Montpensier, La",FR,,,,,,2010,4,Drame historique,2017-09-17T21:00:00,Bertrand Tavernier
55033,"Bruit des glaÃ§ons, Le","Bruit des glaÃ§ons, Le",FR,,,,,,2010,3,ComÃ©die dramatique,2017-09-18T03:09:00,Bertrand Blier
58928,El Chino,"Chinois tombÃ© du ciel, Un",AR,,,,,,2011,4,ComÃ©die,2017-09-23T00:30:00,Sebastian Borensztein
44155,Bee Movie,DrÃ´le d'abeille,US,,,,,,2007,4,Film d'animation,2017-09-23T18:00:00,"Steve Hickner, Simon J. Smith"
54463,Made in Dagenham,"Dames de Dagenham, Les",GB,,,,,,2010,4,ComÃ©die dramatique,2017-09-23T22:00:00,Nigel Cole
58928,El Chino,"Chinois tombÃ© du ciel, Un",AR,,,,,,2011,4,ComÃ©die,2017-09-24T02:43:00,Sebastian Borensztein
44155,Bee Movie,DrÃ´le d'abeille,US,,,,,,2007,4,Film d'animation,2017-09-24T12:00:00,"Steve Hickner, Simon J. Smith"
41218,"Audition, L'","Audition, L'",CA,QC,,,,,2005,4,Drame psychologique,2017-09-24T21:00:00,Luc Picard
54463,Made in Dagenham,"Dames de Dagenham, Les",GB,,,,,,2010,4,ComÃ©die dramatique,2017-09-25T02:41:00,Nigel Cole
58928,El Chino,"Chinois tombÃ© du ciel, Un",AR,,,,,,2011,4,ComÃ©die,2017-09-25T13:00:00,Sebastian Borensztein
67581,"Deux Jours, une nuit","Deux Jours, une nuit",BE,,,,,,2014,2,Drame,2017-09-29T23:30:00,"Luc Dardenne, Jean-Pierre Dardenne"
41218,"Audition, L'","Audition, L'",CA,QC,,,,,2005,4,Drame psychologique,2017-09-30T02:48:00,Luc Picard
43267,"Last Mimzy, The","DerniÃ¨re Mimzy, La",US,,,,,,2007,5,Drame fantastique,2017-09-30T18:00:00,Robert Shaye
21447,Blade Runner,Blade Runner,US,,,,,,1982,1,Science-fiction,2017-09-30T22:00:00,Ridley Scott
21447,Blade Runner,Blade Runner,US,,,,,,1982,1,Science-fiction,2017-10-01T01:39:00,Ridley Scott
67581,"Deux Jours, une nuit","Deux Jours, une nuit",BE,,,,,,2014,2,Drame,2017-10-01T02:47:00,"Luc Dardenne, Jean-Pierre Dardenne"
43267,"Last Mimzy, The","DerniÃ¨re Mimzy, La",US,,,,,,2007,5,Drame fantastique,2017-10-01T12:00:00,Robert Shaye
56941,"Vie qui commence, Une","Vie qui commence, Une",CA,QC,,,,,2010,5,Drame psychologique,2017-10-01T21:00:00,Michel Monty
56941,"Vie qui commence, Une","Vie qui commence, Une",CA,QC,,,,,2010,5,Drame psychologique,2017-10-02T02:33:00,Michel Monty
67581,"Deux Jours, une nuit","Deux Jours, une nuit",BE,,,,,,2014,2,Drame,2017-10-02T13:00:00,"Jean-Pierre Dardenne, Luc Dardenne"
44055,Continental - Un Film sans fusil,Continental - Un Film sans fusil,CA,QC,,,,,2007,3,ComÃ©die dramatique,2017-10-06T23:30:00,StÃ©phane Lafleur
56941,"Vie qui commence, Une","Vie qui commence, Une",CA,QC,,,,,2010,5,Drame psychologique,2017-10-07T02:56:00,Michel Monty
41206,"Corpse Bride, The","MariÃ©e cadavÃ©rique, La",US,,,,,,2005,2,Film d'animation,2017-10-07T18:00:00,"Mike Johnson, Tim Burton"
63798,Breathe In,DÃ©fendu,US,,,,,,2012,4,Drame,2017-10-07T22:00:00,Drake Doremus
44055,Continental - Un Film sans fusil,Continental - Un Film sans fusil,CA,QC,,,,,2007,3,ComÃ©die dramatique,2017-10-08T02:28:00,StÃ©phane Lafleur
41206,"Corpse Bride, The","MariÃ©e cadavÃ©rique, La",US,,,,,,2005,2,Film d'animation,2017-10-08T12:00:00,"Mike Johnson, Tim Burton"
52506,"Nom des gens, Le","Nom des gens, Le",FR,,,,,,2010,3,ComÃ©die dramatique,2017-10-08T21:00:00,Michel Leclerc
63798,Breathe In,DÃ©fendu,US,,,,,,2012,4,Drame,2017-10-09T02:33:00,Drake Doremus
65453,"Thousand Times Good Night, A",Mille Fois bonne nuit,NO,IE,SE,,,,2013,4,Drame,2017-10-13T23:30:00,Erik Poppe
63798,Breathe In,DÃ©fendu,US,,,,,,2012,4,Drame,2017-10-14T03:10:00,Drake Doremus
66729,"House of Magic, The","Manoir magique, Le",BE,,,,,,2013,4,Film d'animation,2017-10-14T18:00:00,"Ben Stassen, JÃ©rÃ©mie Degruson"
41689,Match Point,Balle de match,GB,,,,,,2005,3,Drame de moeurs,2017-10-14T22:00:00,Woody Allen
52506,"Nom des gens, Le","Nom des gens, Le",FR,,,,,,2010,3,ComÃ©die dramatique,2017-10-15T02:55:00,Michel Leclerc
66729,"House of Magic, The","Manoir magique, Le",BE,,,,,,2013,4,Film d'animation,2017-10-15T12:00:00,"Ben Stassen, JÃ©rÃ©mie Degruson"
49055,"Petits Mouchoirs, Les","Petits Mouchoirs, Les",FR,,,,,,2010,4,ComÃ©die dramatique,2017-10-15T21:00:00,Guillaume Canet
50444,"Autre Dumas, L'","Autre Dumas, L'",FR,,,,,,2009,4,ComÃ©die dramatique,2017-10-16T13:00:00,Safy Nebbou
68049,"Nouvelle Amie, Une","Nouvelle Amie, Une",FR,,,,,,2014,4,ComÃ©die dramatique,2017-10-20T23:30:00,FranÃ§ois Ozon
50444,"Autre Dumas, L'","Autre Dumas, L'",FR,,,,,,2009,4,ComÃ©die dramatique,2017-10-21T03:00:00,Safy Nebbou
60949,ParaNorman,ParaNorman,US,,,,,,2012,4,Film d'animation,2017-10-21T18:00:00,"Chris Butler, Sam Fell"
26457,Bullitt,Bullitt,US,,,,,,1968,3,Drame policier,2017-10-21T22:00:00,Peter Yates
60949,ParaNorman,ParaNorman,US,,,,,,2012,4,Film d'animation,2017-10-22T12:00:00,"Chris Butler, Sam Fell"
61660,Amour,Amour,FR,DE,AT,,,,2012,2,Drame,2017-10-22T21:00:00,Michael Haneke
68049,"Nouvelle Amie, Une","Nouvelle Amie, Une",FR,,,,,,2014,4,ComÃ©die dramatique,2017-10-23T02:57:00,FranÃ§ois Ozon
52725,"Tree, The","Arbre, L'",FR,AU,,,,,2010,3,Drame,2017-10-23T13:00:00,Julie Bertuccelli
42409,Monster House,"Maison monstre, La",US,,,,,,2006,4,Film d'animation,2017-10-27T02:18:00,Gil Kenan
42409,Monster House,"Maison monstre, La",US,,,,,,2006,4,Film d'animation,2017-10-27T13:00:00,Gil Kenan
62586,Byzantium,Byzantium,GB,US,IE,,,,2012,4,Drame fantastique,2017-10-27T23:30:00,Neil Jordan
52725,"Tree, The","Arbre, L'",FR,AU,,,,,2010,3,Drame,2017-10-28T02:26:00,Julie Bertuccelli
15248,Bram Stoker's Dracula,Dracula,US,,,,,,1992,3,Drame fantastique,2017-10-28T22:00:00,Francis Ford Coppola
62586,Byzantium,Byzantium,GB,US,IE,,,,2012,4,Drame fantastique,2017-10-29T02:59:00,Neil Jordan
69340,"Prochaine Fois je viserai le coeur, La","Prochaine Fois je viserai le coeur, La",FR,,,,,,2014,4,Drame policier,2017-10-29T21:00:00,CÃ©dric Anger
69340,"Prochaine Fois je viserai le coeur, La","Prochaine Fois je viserai le coeur, La",FR,,,,,,2014,4,Drame policier,2017-10-30T02:42:00,CÃ©dric Anger
51034,TÃªte de Turc,TÃªte de Turc,FR,,,,,,2009,4,Drame social,2017-10-30T13:30:00,Pascal ElbÃ©
20654,Sonatine,Sonatine,CA,QC,,,,,1984,3,Drame psychologique,2017-11-04T00:00:00,Micheline LanctÃ´t
51034,TÃªte de Turc,TÃªte de Turc,FR,,,,,,2009,4,Drame social,2017-11-04T03:14:00,Pascal ElbÃ©
68961,Shaun the Sheep Movie,Shaun le mouton - Le film,GB,,,,,,2015,3,Film d'animation,2017-11-04T18:00:00,"Mark Burton, Richard Starzak"
