"rss_etablissement","rts_etablissement","code_etablissement_regroupes_inclus_dans_cisss_ciusss","nom_etablissement_regroupes_inclus_dans_cisss_ciusss","code_etablissement","nom_etablissement","statut","mode_financement","territoire_clsc_installation","code_installation","nom_installation","mct_capacite_service_installation","unite_mesure_installation","capacite_service_installation","capacite_installation","date_extraction" 
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218733,Centre multi. SSS des Escoumins,CHSLD,Lit(s) d'hébergement temporaire,C,1,2024-06-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218733,Centre multi. SSS des Escoumins,CHSLD,Lit(s) d'hébergement temporaire,C,1,2024-04-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218733,Centre multi. SSS des Escoumins,CHSLD,Lit(s) d'hébergement temporaire,C,1,2024-05-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218733,Centre multi. SSS des Escoumins,CHSGS,Lit(s) de santé physique,C,18,2024-04-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218733,Centre multi. SSS des Escoumins,CHSGS,Lit(s) de santé physique,C,18,2024-05-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218733,Centre multi. SSS des Escoumins,CHSLD,Lit(s) d'hébergement permanent,C,18,2024-04-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218733,Centre multi. SSS des Escoumins,CHSLD,Lit(s) d'hébergement permanent,C,18,2024-05-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218733,Centre multi. SSS des Escoumins,CHSLD,Lit(s) d'hébergement permanent,C,18,2024-08-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218733,Centre multi. SSS des Escoumins,CHSLD,Lit(s) d'hébergement permanent,C,18,2024-07-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218733,Centre multi. SSS des Escoumins,CHSGS,Lit(s) de santé physique,C,18,2024-07-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218733,Centre multi. SSS des Escoumins,CHSGS,Lit(s) de santé physique,C,18,2024-08-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218733,Centre multi. SSS des Escoumins,CHSLD,Lit(s) d'hébergement permanent,C,18,2024-06-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218733,Centre multi. SSS des Escoumins,CHSGS,Lit(s) de santé physique,C,18,2024-06-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218733,Centre multi. SSS des Escoumins,CHSGS,Consultations externes,S,n.a.,2024-07-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218733,Centre multi. SSS des Escoumins,CHSGS,Urgence,S,n.a.,2024-08-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218733,Centre multi. SSS des Escoumins,CHSGS,Urgence,S,n.a.,2024-07-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218733,Centre multi. SSS des Escoumins,CLSC,,S,n.a.,2024-06-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218733,Centre multi. SSS des Escoumins,CHSGS,Urgence,S,n.a.,2024-06-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218733,Centre multi. SSS des Escoumins,CHSGS,Consultations externes,S,n.a.,2024-06-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218733,Centre multi. SSS des Escoumins,CLSC,,S,n.a.,2024-07-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218733,Centre multi. SSS des Escoumins,CHSGS,Consultations externes,S,n.a.,2024-08-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218733,Centre multi. SSS des Escoumins,CLSC,,S,n.a.,2024-08-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218733,Centre multi. SSS des Escoumins,CLSC,,S,n.a.,2024-05-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218733,Centre multi. SSS des Escoumins,CHSGS,Consultations externes,S,n.a.,2024-04-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218733,Centre multi. SSS des Escoumins,CHSGS,Urgence,S,n.a.,2024-04-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218733,Centre multi. SSS des Escoumins,CHSGS,Consultations externes,S,n.a.,2024-05-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218733,Centre multi. SSS des Escoumins,CLSC,,S,n.a.,2024-04-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218733,Centre multi. SSS des Escoumins,CHSGS,Urgence,S,n.a.,2024-05-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09122 - Forestville,51218741,Centre multi. SSS de Forestville,CHSLD,Lit(s) d'hébergement temporaire,C,3,2024-05-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09122 - Forestville,51218741,Centre multi. SSS de Forestville,CHSLD,Lit(s) d'hébergement temporaire,C,3,2024-04-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09122 - Forestville,51218741,Centre multi. SSS de Forestville,CHSLD,Lit(s) d'hébergement temporaire,C,3,2024-06-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09122 - Forestville,51218741,Centre multi. SSS de Forestville,CHSLD,Lit(s) d'hébergement temporaire,C,3,2024-08-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09122 - Forestville,51218741,Centre multi. SSS de Forestville,CHSLD,Lit(s) d'hébergement temporaire,C,3,2024-07-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09122 - Forestville,51218741,Centre multi. SSS de Forestville,CHSLD,Lit(s) d'hébergement permanent,C,18,2024-07-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09122 - Forestville,51218741,Centre multi. SSS de Forestville,CHSLD,Lit(s) d'hébergement permanent,C,18,2024-08-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09122 - Forestville,51218741,Centre multi. SSS de Forestville,CHSLD,Lit(s) d'hébergement permanent,C,18,2024-06-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09122 - Forestville,51218741,Centre multi. SSS de Forestville,CHSLD,Lit(s) d'hébergement permanent,C,18,2024-05-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09122 - Forestville,51218741,Centre multi. SSS de Forestville,CHSLD,Lit(s) d'hébergement permanent,C,18,2024-04-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09122 - Forestville,51218741,Centre multi. SSS de Forestville,CLSC,,S,n.a.,2024-04-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09122 - Forestville,51218741,Centre multi. SSS de Forestville,CHSGS,Urgence,S,n.a.,2024-06-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09122 - Forestville,51218741,Centre multi. SSS de Forestville,CHSGS,Urgence,S,n.a.,2024-05-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09122 - Forestville,51218741,Centre multi. SSS de Forestville,CHSGS,Consultations externes,S,n.a.,2024-04-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09122 - Forestville,51218741,Centre multi. SSS de Forestville,CHSGS,Consultations externes,S,n.a.,2024-05-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09122 - Forestville,51218741,Centre multi. SSS de Forestville,CHSGS,Urgence,S,n.a.,2024-04-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09122 - Forestville,51218741,Centre multi. SSS de Forestville,CLSC,,S,n.a.,2024-05-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09122 - Forestville,51218741,Centre multi. SSS de Forestville,CLSC,,S,n.a.,2024-08-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09122 - Forestville,51218741,Centre multi. SSS de Forestville,CHSGS,Urgence,S,n.a.,2024-07-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09122 - Forestville,51218741,Centre multi. SSS de Forestville,CHSGS,Consultations externes,S,n.a.,2024-08-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09122 - Forestville,51218741,Centre multi. SSS de Forestville,CHSGS,Consultations externes,S,n.a.,2024-07-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09122 - Forestville,51218741,Centre multi. SSS de Forestville,CHSGS,Urgence,S,n.a.,2024-08-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09122 - Forestville,51218741,Centre multi. SSS de Forestville,CLSC,,S,n.a.,2024-07-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09122 - Forestville,51218741,Centre multi. SSS de Forestville,CLSC,,S,n.a.,2024-06-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09122 - Forestville,51218741,Centre multi. SSS de Forestville,CHSGS,Consultations externes,S,n.a.,2024-06-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218758,CHSLD des Bergeronnes,CHSLD,Lit(s) d'hébergement temporaire,C,2,2024-06-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218758,CHSLD des Bergeronnes,CHSLD,Lit(s) d'hébergement temporaire,C,2,2024-07-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218758,CHSLD des Bergeronnes,CHSLD,Lit(s) d'hébergement temporaire,C,2,2024-08-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218758,CHSLD des Bergeronnes,CHSLD,Lit(s) d'hébergement temporaire,C,2,2024-04-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218758,CHSLD des Bergeronnes,CHSLD,Lit(s) d'hébergement temporaire,C,2,2024-05-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218758,CHSLD des Bergeronnes,CHSLD,Lit(s) d'hébergement permanent,C,26,2024-05-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218758,CHSLD des Bergeronnes,CHSLD,Lit(s) d'hébergement permanent,C,26,2024-06-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218758,CHSLD des Bergeronnes,CHSLD,Lit(s) d'hébergement permanent,C,26,2024-04-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218758,CHSLD des Bergeronnes,CHSLD,Lit(s) d'hébergement permanent,C,26,2024-08-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09121 - Les Escoumins,51218758,CHSLD des Bergeronnes,CHSLD,Lit(s) d'hébergement permanent,C,26,2024-07-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09123 - Manicouagan,51218972,CPEJ de Baie-Comeau,CPEJ,,S,n.a.,2024-08-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09123 - Manicouagan,51218972,CPEJ de Baie-Comeau,CPEJ,,S,n.a.,2024-07-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09123 - Manicouagan,51218972,CPEJ de Baie-Comeau,CPEJ,,S,n.a.,2024-05-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09123 - Manicouagan,51218972,CPEJ de Baie-Comeau,CPEJ,,S,n.a.,2024-06-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09123 - Manicouagan,51218972,CPEJ de Baie-Comeau,CPEJ,,S,n.a.,2024-04-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09151 - Minganie,51219012,CHSLD de Havre-Saint-Pierre,CHSLD,Lit(s) d'hébergement permanent,C,19,2024-05-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09151 - Minganie,51219012,CHSLD de Havre-Saint-Pierre,CHSLD,Lit(s) d'hébergement permanent,C,19,2024-04-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09151 - Minganie,51219012,CHSLD de Havre-Saint-Pierre,CHSLD,Lit(s) d'hébergement permanent,C,19,2024-07-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09151 - Minganie,51219012,CHSLD de Havre-Saint-Pierre,CHSLD,Lit(s) d'hébergement permanent,C,19,2024-08-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09151 - Minganie,51219012,CHSLD de Havre-Saint-Pierre,CHSLD,Lit(s) d'hébergement permanent,C,19,2024-06-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09141 - Sept-Îles,51220259,CLSC de Sept-Îles,CLSC,,S,n.a.,2024-08-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09141 - Sept-Îles,51220259,CLSC de Sept-Îles,CLSC,,S,n.a.,2024-07-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09141 - Sept-Îles,51220259,CLSC de Sept-Îles,CLSC,,S,n.a.,2024-04-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09141 - Sept-Îles,51220259,CLSC de Sept-Îles,CLSC,,S,n.a.,2024-05-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09141 - Sept-Îles,51220259,CLSC de Sept-Îles,CLSC,,S,n.a.,2024-06-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09123 - Manicouagan,51221463,GMFU de Manicouagan et CLSC Lionel-Charest,CHSGS,Groupe de médecine de famille universitaire,C,0,2024-04-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09123 - Manicouagan,51221463,GMFU de Manicouagan et CLSC Lionel-Charest,CHSGS,Groupe de médecine de famille universitaire,C,0,2024-05-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09123 - Manicouagan,51221463,GMFU de Manicouagan et CLSC Lionel-Charest,CHSGS,Groupe de médecine de famille universitaire,C,0,2024-07-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09123 - Manicouagan,51221463,GMFU de Manicouagan et CLSC Lionel-Charest,CHSGS,Groupe de médecine de famille universitaire,C,0,2024-08-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09123 - Manicouagan,51221463,GMFU de Manicouagan et CLSC Lionel-Charest,CHSGS,Groupe de médecine de famille universitaire,C,0,2024-06-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09123 - Manicouagan,51221463,GMFU de Manicouagan et CLSC Lionel-Charest,CLSC,,S,n.a.,2024-08-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09123 - Manicouagan,51221463,GMFU de Manicouagan et CLSC Lionel-Charest,CLSC,,S,n.a.,2024-07-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09123 - Manicouagan,51221463,GMFU de Manicouagan et CLSC Lionel-Charest,CLSC,,S,n.a.,2024-06-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09123 - Manicouagan,51221463,GMFU de Manicouagan et CLSC Lionel-Charest,CLSC,,S,n.a.,2024-05-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09123 - Manicouagan,51221463,GMFU de Manicouagan et CLSC Lionel-Charest,CLSC,,S,n.a.,2024-04-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09141 - Sept-Îles,51224657,CRJDA de Sept-Îles,CRJDA,Place(s) en internat - unité de vie,C,26,2024-04-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09141 - Sept-Îles,51224657,CRJDA de Sept-Îles,CRJDA,Place(s) en internat - unité de vie,C,26,2024-05-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09141 - Sept-Îles,51224657,CRJDA de Sept-Îles,CRJDA,Place(s) en internat - unité de vie,C,26,2024-08-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09141 - Sept-Îles,51224657,CRJDA de Sept-Îles,CRJDA,Place(s) en internat - unité de vie,C,26,2024-06-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09141 - Sept-Îles,51224657,CRJDA de Sept-Îles,CRJDA,Place(s) en internat - unité de vie,C,26,2024-07-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09141 - Sept-Îles,51224657,CRJDA de Sept-Îles,CRJDA,Services externes,S,n.a.,2024-07-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09141 - Sept-Îles,51224657,CRJDA de Sept-Îles,CRJDA,Services externes,S,n.a.,2024-06-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09141 - Sept-Îles,51224657,CRJDA de Sept-Îles,CRJDA,Services externes,S,n.a.,2024-05-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09141 - Sept-Îles,51224657,CRJDA de Sept-Îles,CRJDA,Services externes,S,n.a.,2024-04-01
09 - Côte-Nord,091 - RTS de la Côte-Nord,11045234,CISSS de la Côte-Nord,11045234,CISSS de la Côte-Nord,Public,Budget,09141 - Sept-Îles,51224657,CRJDA de Sept-Îles,CRJDA,Services externes,S,n.a.,2024-08-01
