cod_geo,nom_organisme,desi_org,cod_mrc,nom_mrc,cod_cm,nom_cm,no_reg,desc_reg,type_org,population,no_occur,CBAAX00036,CBAIX00036,CBALX00036,CRAAX00036,CRAIX00036,CRALX00036,CRIIX00036,LRAAX00036,LRALX00036,LRIIX00036,PRAAX00036,PRALX00036,PRIIX00036,CBAAA00316,CBAIA00316,CBALA00316,CRAAA00316,CRAIA00316,CRAIB00316,CRAIX00316,CRALA00316,CRIIX00316,LRAAA00316,LRALA00316,LRIIX00316,PRAAA00316,PRALA00316,PRIIX00316,CRIIX00489,LRIIX00489,PRIIX00489,CRIIX00491,LRIIX00491,PRIIX00491,CRIIX00501,LRIIX00501,PRIIX00501,CRIIX00528,LRIIX00528,PRIIX00528,CBAAX00688,CBAIX00688,CBALX00688,CRAAX00688,CRAIX00688,CRALX00688,CRIIX00688,LRAAX00688,LRALX00688,LRIIX00688,PRAAX00688,PRALX00688,PRIIX00688,CRIIX00771,LRIIX00771,PRIIX00771,CRAAX00812,CRAIX00812,CRALX00812,LRAAX00812,LRAIX00812,LRALX00812,PRAAX00812,PRAIX00812,PRALX00812,CROIX00822,LROIX00822,PROIX00822,CRAAX00828,CRAIX00828,CRALX00828,LRAAX00828,LRAIX00828,LRALX00828,PRAAX00828,PRAIX00828,PRALX00828,CROIX00834,LROIX00834,PROIX00834,CRAAX00844,CRALX00844,CRIIX00844,LRAAX00844,LRALX00844,LRIIX00844,PRAAX00844,PRALX00844,PRIIX00844,CRAAX00860,CRALX00860,CRIIX00860,LRAAX00860,LRALX00860,LRIIX00860,PRAAX00860,PRALX00860,PRIIX00860,CRAAX00870,CRALX00870,CRIIX00870,LRAAX00870,LRALX00870,LRIIX00870,PRAAX00870,PRALX00870,PRIIX00870,CRAAX00876,CRALX00876,CRIIX00876,LRAAX00876,LRALX00876,LRIIX00876,PRAAX00876,PRALX00876,PRIIX00876,CRAAX00883,CRALX00883,CRIIX00883,LRALX00883,LRIIX00883,PRAAX00883,PRALX00883,PRIIX00883,CRIIX00942,LRIIX00942,PRIIX00942,CRIIX00966,LRIIX00966,PRIIX00966,CRIIX01005,LRIIX01005,PRIIX01005,CRIIX01030,LRIIX01030,PRIIX01030,CRIIX01082,LRIIX01082,PRIIX01082,CRIIX01096,LRIIX01096,PRIIX01096,CRIIX01107,LRIIX01107,PRIIX01107,CRIIX01142,LRIIX01142,PRIIX01142,CRIIX01158,LRIIX01158,PRIIX01158,CRIIA01193,CRIIB01193,CRIIC01193,CRIIX01193,LRIIX01193,CRIIA01209,CRIIB01209,CRIIC01209,CRIIX01209,LRIIX01209,CRIIX01231,LRIIX01231,PRIIX01231,CRIIX01234,LRIIX01234,PRIIX01234,CRAAX01362,CRAIX01362,CRALX01362,LRAIX01362,CRAAX01372,CRAIX01372,CRALX01372,LRAIX01372,CRIAX01618,LRIAX01618,CRAAA01616,CRAAX01616,LRAAA01616,LRAAX01616,CRAAA01617,CRAAX01617,LRAAA01617,LRAAX01617,CRALA01567,CRALB01567,CRALC01567,CRALD01567,CRALE01567,LRALX01567,CRIIX01815,LRIIX01815,PRIIX01815,CRIIA01865,CRIIB01865,CRIIC01865,CRIIX01865,LRIIX01865,CRIIA01866,CRIIB01866,CRIIC01866,CRIIX01866,LRIIX01866,CRIIA02111,CRIIB02111,LRIIX02111,PRIIB02111,CRIIA02113,CRIIB02113,LRIIX02113,PRIIB02113,CRIIX02134,LRIIX02134,PRIIX02134
03020,Grande-Vallée,M,AR030,La Côte-de-Gaspé,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,1069,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137500,MAMH,187500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,5228,2679,,,Anne Minville,,,,,,,,,,,,,,,,,,,,,,,,
03020,Grande-Vallée,M,AR030,La Côte-de-Gaspé,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,1069,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5552,MRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,5187,2659,,,Nathalie Dorion,,,,,,,,,,,,,,,,,,,,,,,,
03020,Grande-Vallée,M,AR030,La Côte-de-Gaspé,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,1069,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,5187,2659,,,Berchmans Minville,,,,,,,,,,,,,,,,,,,,,,,,
04005,Sainte-Madeleine-de-la-Rivière-Madeleine,M,AR040,La Haute-Gaspésie,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,279,1,,,,,,,,,,,,,,,,,,38883,13161,52044,,52044,,,Autres,,,35188,,,,,,,,,,,,,,,,,10989,,10989,,,Mauvaise créance,,,15278,,,,,36000,,,Eau potable,,,36000,,,,,,,,,,,,,,,,,,,241205,,,Fonds Cartier énergie,,,238290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3493,Autres,2651,,,,1709,Intérêts courus sur la dette,3834,,,,1285756,,,1285756,Autres,718388,76762,,795150,Aut,,,,,,,,,,,,,,,,,,,,,,,,,Maire,10722,,,,Joël Côté,,,,,,,,,,,,,,,,,,,,,,400,Loyer perçu d'avance,400
04005,Sainte-Madeleine-de-la-Rivière-Madeleine,M,AR040,La Haute-Gaspésie,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,279,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4168,Intérêts courus emprunt temporaire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,3607,,,,Sylvie Langlois,,,,,,,,,,,,,,,,,,,,,,,,
04005,Sainte-Madeleine-de-la-Rivière-Madeleine,M,AR040,La Haute-Gaspésie,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,279,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,3607,,,,Albini Fournier,,,,,,,,,,,,,,,,,,,,,,,,
04005,Sainte-Madeleine-de-la-Rivière-Madeleine,M,AR040,La Haute-Gaspésie,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,279,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,3607,,,,Jean-Marc Desroches,,,,,,,,,,,,,,,,,,,,,,,,
04005,Sainte-Madeleine-de-la-Rivière-Madeleine,M,AR040,La Haute-Gaspésie,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,279,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,3557,,,,Jean-François Synnet,,,,,,,,,,,,,,,,,,,,,,,,
04005,Sainte-Madeleine-de-la-Rivière-Madeleine,M,AR040,La Haute-Gaspésie,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,279,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,2965,,,,Anna-Kim Fournier,,,,,,,,,,,,,,,,,,,,,,,,
04005,Sainte-Madeleine-de-la-Rivière-Madeleine,M,AR040,La Haute-Gaspésie,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,279,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,3607,,,,Noëlla Daraîche,,,,,,,,,,,,,,,,,,,,,,,,
04010,Saint-Maxime-du-Mont-Louis,M,AR040,La Haute-Gaspésie,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,1131,1,,,,,,,,,,,,,,,34538,,,27885,12669,40554,,40554,,,Autres,,,42029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409,,,Frais de refinancement,,,1633,,,,,,64324,,,Eaux usées,,,94359,,,,,,,408425,,,Fonds éolien,,,468413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57450,Divers,29950,,,,22563,Intérêts courus sur la dette long terme,20033,,Autres,4004,1725103,17571,,1742674,Autres,782360,43101,,825461,,20970,Assurances,16817,0,Autres,21358,,,,,,,,,,,,,,,,,,,Maire,8830,4250,2953,1476,Claude Bélanger,,,,,,,,,,,,,,,,,,,,,,,,
04010,Saint-Maxime-du-Mont-Louis,M,AR040,La Haute-Gaspésie,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,1131,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91266,,,Budget 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11532,Organismes municipaux,10254,108207,Association jeunesse HG,82918,,,,,,,,,,,20690,Autres,,,,,,,,,,,,,,,,,,,,,,,Conseiller,4677,2264,,,Mark Boucher,,,,,,,,,,,,,,,,,,,,,,,,
04010,Saint-Maxime-du-Mont-Louis,M,AR040,La Haute-Gaspésie,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,1131,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3254,Autres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,4857,2264,,,Vincent Daraiche,,,,,,,,,,,,,,,,,,,,,,,,
04010,Saint-Maxime-du-Mont-Louis,M,AR040,La Haute-Gaspésie,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,1131,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,4857,2264,,,Tim Robinson,,,,,,,,,,,,,,,,,,,,,,,,
04010,Saint-Maxime-du-Mont-Louis,M,AR040,La Haute-Gaspésie,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,1131,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,4390,2075,,,Stéphane cleary,,,,,,,,,,,,,,,,,,,,,,,,
04010,Saint-Maxime-du-Mont-Louis,M,AR040,La Haute-Gaspésie,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,1131,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,4737,2264,,,Daniel Boucher,,,,,,,,,,,,,,,,,,,,,,,,
04010,Saint-Maxime-du-Mont-Louis,M,AR040,La Haute-Gaspésie,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,1131,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,4857,2264,,,Renaud Robinson,,,,,,,,,,,,,,,,,,,,,,,,
04020,Rivière-à-Claude,M,AR040,La Haute-Gaspésie,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,143,1,,,,,,,,,,,,,,,12253,,,11003,4704,15707,,15707,,,,,,16623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25587,,,,,,19587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5505,,10,,,,2740,,4425,,,,359920,310435,,670355,,202274,18006,,220280,,14058,,1445,,,,,,,,,,,,,,,,,,,,,,Maire,4800,2400,,,,,,,,,,,,,,,,,,,,,,,,,,,
04020,Rivière-à-Claude,M,AR040,La Haute-Gaspésie,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,143,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,8304,4152,,,,,,,,,,,,,,,,,,,,,,,,,,,
04037,Sainte-Anne-des-Monts,V,AR040,La Haute-Gaspésie,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,6359,1,,,,,,,,,,,,,,,,,,233217,51646,284863,,284863,,,autres,,,284655,,,,,,,2339,(gain) perte sur cession d'immobilisation,-4956,,,,,93850,,,97476,,97476,,,autres,,,81218,,,,,,,,,,,,,,,,,117500,,,Vidange des bassins,,,97500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413839,intérêts à recevoir,22092,,,,70715,autres,65612,100000,aéroport cld,100000,33349510,699052,-27235,34075797,,17528383,728231,,18256614,,231049,Frais payés d'avance,201923,,,,,,,,,,,,,,,,,,,,,,Conseiller,11946,5973,,,Simon Pelletier,,,,,,,,,,,,,,,,,,,,,,,,
04037,Sainte-Anne-des-Monts,V,AR040,La Haute-Gaspésie,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,6359,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192600,autres,138576,,,,,,,,piste cyclable,8570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maire,53955,18160,2296,,Simon Deschênes,,,,,,,,,,,,,,,,,,,,,,,,
04037,Sainte-Anne-des-Monts,V,AR040,La Haute-Gaspésie,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,6359,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27815,projet quadrilatère,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,11946,5973,181,91,Ariane Lévesque,,,,,,,,,,,,,,,,,,,,,,,,
04037,Sainte-Anne-des-Monts,V,AR040,La Haute-Gaspésie,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,6359,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11365490,projet stabilisation des berges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,11946,5973,,,Jacques Létourneau,,,,,,,,,,,,,,,,,,,,,,,,
04037,Sainte-Anne-des-Monts,V,AR040,La Haute-Gaspésie,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,6359,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203359,Carrière sablière,190510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,11946,5973,,,Myriam Belley,,,,,,,,,,,,,,,,,,,,,,,,
04037,Sainte-Anne-des-Monts,V,AR040,La Haute-Gaspésie,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,6359,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,11946,5973,,,Richard Bujold,,,,,,,,,,,,,,,,,,,,,,,,
04037,Sainte-Anne-des-Monts,V,AR040,La Haute-Gaspésie,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,6359,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,11946,5973,,,Simon Lemieux,,,,,,,,,,,,,,,,,,,,,,,,
04047,Cap-Chat,V,AR040,La Haute-Gaspésie,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,2452,1,,,,,,,,,,,,,,,,,,306805,,306805,,306805,,,Autres,,,274993,,,,,,,,,-600,,,,,,,,,,,,,,,,,,,,,104773,,,Surplus accumulé affecté,,,30400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163348,Divers,123948,,,,49051,Organismes municipaux,28309,112023,Carrière sablière et PPASEP,105716,474543,,,474543,,,,,,,25563,,22721,,,,,,,,,,,,,,,,,,,,,,Maire,19061,9531,,,Marcel Soucy,,,,,,,,,,,,,,,,,,,,,,,,
04047,Cap-Chat,V,AR040,La Haute-Gaspésie,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,2452,2,,,,,,,,,,,,,,,,,,17568,,17568,,17568,,,Amendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228411,Autres comptes à payer,192206,10000,Promesse d'achat,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,6354,3177,,,Jacinthe Côté,,,,,,,,,,,,,,,,,,,,,,,,
04047,Cap-Chat,V,AR040,La Haute-Gaspésie,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,2452,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6549,MRC projet Halte,6549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,6354,3177,,,Renald Roy,,,,,,,,,,,,,,,,,,,,,,,,
04047,Cap-Chat,V,AR040,La Haute-Gaspésie,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,2452,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Projet PEPPSEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,6354,3177,,,Regis Soucy,,,,,,,,,,,,,,,,,,,,,,,,
04047,Cap-Chat,V,AR040,La Haute-Gaspésie,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,2452,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22000,Fond communautaires du Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,6354,3177,,,Jean-Claude Gaudreau,,,,,,,,,,,,,,,,,,,,,,,,
04047,Cap-Chat,V,AR040,La Haute-Gaspésie,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,2452,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,6354,3177,,,Marie-Ève Godbout,,,,,,,,,,,,,,,,,,,,,,,,
04047,Cap-Chat,V,AR040,La Haute-Gaspésie,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,2452,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,6354,3177,,,Mathieu-Olivier St-Louis,,,,,,,,,,,,,,,,,,,,,,,,
05015,Saint-Godefroi,CT,AR050,Bonaventure,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,355,1,,15470,,,15250,,15250,,,Récupération,,,15605,,3400,,,4029,,4029,,4029,,,Autres,,,6091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79528,,,Camion incendie,,,79528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6542,Droits de mutation et autres,2074,,,,19235,Intérêts cours à payer,,400,Autres,,176427,,,176427,Camping,170186,335,,170521,Camping,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,3422,1711,,,JOHANNE HORTH,,,,,,,,,,,,,,,,,,,,,,32081,Subventions reportés,107081
05015,Saint-Godefroi,CT,AR050,Bonaventure,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,355,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Budget exercice ,,,5831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maire,11603,5802,,,GÉRARD LITALIEN,,,,,,,,,,,,,,,,,,,,,,,,
05015,Saint-Godefroi,CT,AR050,Bonaventure,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,355,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4300,,,Festival,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,3422,1711,,,GEORGES CHAPADOS,,,,,,,,,,,,,,,,,,,,,,,,
05015,Saint-Godefroi,CT,AR050,Bonaventure,,,11,Gaspésie–Îles-de-la-Madeleine,Municipalité locale,355,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conseiller,3422,1711,,,LAURETTE GRENIER,,,,,,,,,,,,,,,,,,,,,,,,
