Code de postes,Sous-section,Sujet,Facettes (exercice - type de données - consolidation - compétences - spécifique)
CRIIC01171,S11,Notes complémentaires aux états financiers - Dette à long terme - Autres dettes à long terme - Obligations découlant de contrats de location-acquisition,Exercice en cours - Réalisations - Intégral - Intégral - Échéance - de
CRIIC01172,S11,Notes complémentaires aux états financiers - Dette à long terme - Autres dettes à long terme - Autres,Exercice en cours - Réalisations - Intégral - Intégral - Échéance - de
CRIIC01188,S11,Notes complémentaires aux états financiers - Immobilisations corporelles - Coût,Exercice en cours - Réalisations - Intégral - Intégral - Cession / Ajustement
CRIIC01190,S11,Notes complémentaires aux états financiers - Immobilisations corporelles - Coût - Infrastructures - Eau potable,Exercice en cours - Réalisations - Intégral - Intégral - Cession / Ajustement
CRIIC01191,S11,Notes complémentaires aux états financiers - Immobilisations corporelles - Coût - Infrastructures - Eaux usées,Exercice en cours - Réalisations - Intégral - Intégral - Cession / Ajustement
CRIIC01192,S11,"Notes complémentaires aux états financiers - Immobilisations corporelles - Coût - Infrastructures - Chemins, rues, routes, trottoirs, ponts, tunnels et viaducs",Exercice en cours - Réalisations - Intégral - Intégral - Cession / Ajustement
CRIIC01193,S11,Notes complémentaires aux états financiers - Immobilisations corporelles - Coût - Infrastructures - Autres (1 à x),Exercice en cours - Réalisations - Intégral - Intégral - Cession / Ajustement
CRIIC01194,S11,Notes complémentaires aux états financiers - Immobilisations corporelles - Coût - Réseau d'électricité,Exercice en cours - Réalisations - Intégral - Intégral - Cession / Ajustement
CRIIC01195,S11,Notes complémentaires aux états financiers - Immobilisations corporelles - Coût - Bâtiments,Exercice en cours - Réalisations - Intégral - Intégral - Cession / Ajustement
CRIIC01196,S11,Notes complémentaires aux états financiers - Immobilisations corporelles - Coût - Améliorations locatives,Exercice en cours - Réalisations - Intégral - Intégral - Cession / Ajustement
CRIIC01197,S11,Notes complémentaires aux états financiers - Immobilisations corporelles - Coût - Véhicules,Exercice en cours - Réalisations - Intégral - Intégral - Cession / Ajustement
CRIIC01198,S11,Notes complémentaires aux états financiers - Immobilisations corporelles - Coût - Ameublement et équipement de bureau,Exercice en cours - Réalisations - Intégral - Intégral - Cession / Ajustement
CRIIC01199,S11,"Notes complémentaires aux états financiers - Immobilisations corporelles - Coût - Machinerie, outillage et équipement divers",Exercice en cours - Réalisations - Intégral - Intégral - Cession / Ajustement
CRIIC01200,S11,Notes complémentaires aux états financiers - Immobilisations corporelles - Coût - Terrains,Exercice en cours - Réalisations - Intégral - Intégral - Cession / Ajustement
CRIIC01201,S11,Notes complémentaires aux états financiers - Immobilisations corporelles - Coût - Autres,Exercice en cours - Réalisations - Intégral - Intégral - Cession / Ajustement
CRIIC01202,S11,Notes complémentaires aux états financiers - Immobilisations corporelles - Coût - Coût avant immobilisations en cours,Exercice en cours - Réalisations - Intégral - Intégral - Cession / Ajustement
CRIIC01203,S11,Notes complémentaires aux états financiers - Immobilisations corporelles - Coût - Immobilisations en cours,Exercice en cours - Réalisations - Intégral - Intégral - Cession / Ajustement
CRIIC01204,S11,Notes complémentaires aux états financiers - Immobilisations corporelles - Amortissement cumulé,Exercice en cours - Réalisations - Intégral - Intégral - Cession / Ajustement
CRIIC01206,S11,Notes complémentaires aux états financiers - Immobilisations corporelles - Amortissement cumulé - Infrastructures - Eau potable,Exercice en cours - Réalisations - Intégral - Intégral - Cession / Ajustement
CRIIC01207,S11,Notes complémentaires aux états financiers - Immobilisations corporelles - Amortissement cumulé - Infrastructures - Eaux usées,Exercice en cours - Réalisations - Intégral - Intégral - Cession / Ajustement
CRIIC01208,S11,"Notes complémentaires aux états financiers - Immobilisations corporelles - Amortissement cumulé - Infrastructures - Chemins, rues, routes, trottoirs, ponts, tunnels et viaducs",Exercice en cours - Réalisations - Intégral - Intégral - Cession / Ajustement
CRIIC01209,S11,Notes complémentaires aux états financiers - Immobilisations corporelles - Amortissement cumulé - Infrastructures - Autres (1 à x),Exercice en cours - Réalisations - Intégral - Intégral - Cession / Ajustement
CRIIC01210,S11,Notes complémentaires aux états financiers - Immobilisations corporelles - Amortissement cumulé - Réseau d'électricité,Exercice en cours - Réalisations - Intégral - Intégral - Cession / Ajustement
CRIIC01211,S11,Notes complémentaires aux états financiers - Immobilisations corporelles - Amortissement cumulé - Bâtiments,Exercice en cours - Réalisations - Intégral - Intégral - Cession / Ajustement
CRIIC01212,S11,Notes complémentaires aux états financiers - Immobilisations corporelles - Amortissement cumulé - Améliorations locatives,Exercice en cours - Réalisations - Intégral - Intégral - Cession / Ajustement
CRIIC01213,S11,Notes complémentaires aux états financiers - Immobilisations corporelles - Amortissement cumulé - Véhicules,Exercice en cours - Réalisations - Intégral - Intégral - Cession / Ajustement
CRIIC01214,S11,Notes complémentaires aux états financiers - Immobilisations corporelles - Amortissement cumulé - Ameublement et équipement de bureau,Exercice en cours - Réalisations - Intégral - Intégral - Cession / Ajustement
CRIIC01215,S11,"Notes complémentaires aux états financiers - Immobilisations corporelles - Amortissement cumulé - Machinerie, outillage et équipement divers",Exercice en cours - Réalisations - Intégral - Intégral - Cession / Ajustement
CRIIC01216,S11,Notes complémentaires aux états financiers - Immobilisations corporelles - Amortissement cumulé - Autres,Exercice en cours - Réalisations - Intégral - Intégral - Cession / Ajustement
CRIIC01219,S11,Notes complémentaires aux états financiers - Immobilisations corporelles - Biens loués en vertu de contrats de location-acquisition inclus dans les immobilisations corporelles - Coût,Exercice en cours - Réalisations - Intégral - Intégral - Cession / Ajustement
CRIIC01220,S11,Notes complémentaires aux états financiers - Immobilisations corporelles - Biens loués en vertu de contrats de location-acquisition inclus dans les immobilisations corporelles - Amortissement cumulé,Exercice en cours - Réalisations - Intégral - Intégral - Cession / Ajustement
CRIIC01865,S11,Notes complémentaires aux états financiers - Actifs incorporels achetés - Coût - Coût (1 à x),Exercice en cours - Réalisations - Intégral - Intégral - Cession/ Ajustement
CRIIC01866,S11,Notes complémentaires aux états financiers - Actifs incorporels achetés - Amortissement cumulé - Amortissement cumulé (1 à x),Exercice en cours - Réalisations - Intégral - Intégral - Cession/ Ajustement
CRIIC01868,S11,Notes complémentaires aux états financiers - Actifs incorporels achetés - Valeur comptable nette,Exercice en cours - Réalisations - Intégral - Intégral - Cession/ Ajustement
CRIIC01878,S11,Notes complémentaires aux états financiers - Actifs incorporels achetés - Coût,Exercice en cours - Réalisations - Intégral - Intégral - Cession/ Ajustement
CRIIC01880,S11,Notes complémentaires aux états financiers - Actifs incorporels achetés - Amortissement cumulé,Exercice en cours - Réalisations - Intégral - Intégral - Cession/ Ajustement
CRIID01164,S11,Notes complémentaires aux états financiers - Dette à long terme - Obligations et billets en monnaie canadienne,Exercice en cours - Réalisations - Intégral - Intégral - Échéance - à
CRIID01165,S11,Notes complémentaires aux états financiers - Dette à long terme - Obligations et billets en monnaies étrangères,Exercice en cours - Réalisations - Intégral - Intégral - Échéance - à
CRIID01169,S11,Notes complémentaires aux états financiers - Dette à long terme - Autres dettes à long terme - Gouvernement du Québec et ses entreprises,Exercice en cours - Réalisations - Intégral - Intégral - Échéance - à
CRIID01170,S11,Notes complémentaires aux états financiers - Dette à long terme - Autres dettes à long terme - Organismes municipaux,Exercice en cours - Réalisations - Intégral - Intégral - Échéance - à
CRIID01171,S11,Notes complémentaires aux états financiers - Dette à long terme - Autres dettes à long terme - Obligations découlant de contrats de location-acquisition,Exercice en cours - Réalisations - Intégral - Intégral - Échéance - à
CRIID01172,S11,Notes complémentaires aux états financiers - Dette à long terme - Autres dettes à long terme - Autres,Exercice en cours - Réalisations - Intégral - Intégral - Échéance - à
CRIIX01057,S11,Notes complémentaires aux états financiers - Statut de l'organisme municipal,Exercice en cours - Réalisations - Intégral - Intégral
CRIIX01058,S11,Notes complémentaires aux états financiers - Principales méthodes comptables,Exercice en cours - Réalisations - Intégral - Intégral
CRIIX01059,S11,Notes complémentaires aux états financiers - Principales méthodes comptables - Périmètre comptable et partenariats,Exercice en cours - Réalisations - Intégral - Intégral
CRIIX01060,S11,Notes complémentaires aux états financiers - Principales méthodes comptables - Périmètre comptable et partenariats - Périmètre comptable,Exercice en cours - Réalisations - Intégral - Intégral
CRIIX01061,S11,Notes complémentaires aux états financiers - Principales méthodes comptables - Périmètre comptable et partenariats - Partenariats,Exercice en cours - Réalisations - Intégral - Intégral
CRIIX01062,S11,Notes complémentaires aux états financiers - Principales méthodes comptables - Comptabilité d'exercice,Exercice en cours - Réalisations - Intégral - Intégral
CRIIX01064,S11,Notes complémentaires aux états financiers - Principales méthodes comptables - Actifs financiers,Exercice en cours - Réalisations - Intégral - Intégral
