NUMEROTATION,TYPE_SOINS,GRP_RUBR,NBR_DPRTS,SEJ_TOT, SEJ_MOY ,GRP_AGE-0_9,GRP_AGE-10_19,GRP_AGE-20_39,GRP_AGE-40_59,GRP_AGE-60_69,GRP_AGE-70+,NBR_DECES,AUT_POURC,NBR_OPRS,POUR_PROV_URG,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION
387,Soins en chirurgie d'un jour,Symptômes et signes relatifs aux systèmes nerveux et ostéo-musculaire (R25-R29),8,8,1,3,2,0,3,0,0,0,0.00%,8,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
388,Soins en chirurgie d'un jour,Symptômes et signes relatifs à l'appareil urinaire (R30- R39),350,350,1,10,13,25,167,66,69,0,0.00%,350,0.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
389,Soins en chirurgie d'un jour,Symptômes et signes relatifs au langage et à la voix (R47- R49),28,28,1,0,0,1,10,12,5,0,0.00%,28,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
390,Soins en chirurgie d'un jour,Symptômes et signes généraux (R50-R69),609,609,1,45,34,118,218,105,89,0,0.00%,609,1.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
391,Soins en chirurgie d'un jour,Résultats anormaux de l'examen du sang  sans diagnostic (R70-R79),11,11,1,2,1,2,2,2,2,0,0.00%,11,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
392,Soins en chirurgie d'un jour,Résultats anormaux de l'examen des urines  sans diagnostic (R80-R82),6,6,1,0,0,0,2,1,3,0,0.00%,6,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
393,Soins en chirurgie d'un jour,Résultats anormaux de l'examen d'autres liquides  substances et tissus  sans diagnostic (R83-R89),66,66,1,0,0,22,29,9,6,0,0.00%,66,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
394,Soins en chirurgie d'un jour,Résultats anormaux d'imagerie diagnostique et d'épreuves fonctionnelles  sans diagnostic (R90-R94),78,78,1,1,0,3,18,24,32,0,0.00%,78,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
395,Soins en chirurgie d'un jour,Lésions traumatiques de la tête (S00-S09),942,942,1,111,243,333,184,40,31,0,0.00%,942,7.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
396,Soins en chirurgie d'un jour,Lésions traumatiques du cou (S10-S19),6,6,1,0,0,2,3,1,0,0,0.00%,6,33.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
397,Soins en chirurgie d'un jour,Lésions traumatiques du thorax (S20-S29),16,16,1,0,0,5,4,1,6,0,0.00%,16,12.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
398,Soins en chirurgie d'un jour,Lésions traumatiques de l'abdomen  des lombes  du rachis lombaire et du bassin (S30-S39),51,51,1,8,3,15,14,3,8,0,0.00%,51,33.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
399,Soins en chirurgie d'un jour,Lésions traumatiques de l'épaule et de la partie supérieure du bras (S40-S49),1356,1356,1,67,143,340,575,166,65,0,0.00%,1356,9.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
400,Soins en chirurgie d'un jour,Lésions traumatiques du coude et de l'avant-bras (S50- S59),3498,3498,1,293,490,675,986,613,441,0,0.00%,3498,18.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
401,Soins en chirurgie d'un jour,Lésions traumatiques du poignet et de la main (S60-S69),3651,3651,1,55,563,1470,1076,329,158,0,0.00%,3651,15.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
402,Soins en chirurgie d'un jour,Lésions traumatiques de la hanche et de la cuisse (S70- S79),183,183,1,2,20,53,71,13,24,0,0.00%,183,14.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
403,Soins en chirurgie d'un jour,Lésions traumatiques du genou et de la jambe (S80-S89),3606,3606,1,18,414,1279,1424,339,132,0,0.00%,3606,10.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
404,Soins en chirurgie d'un jour,Lésions traumatiques de la cheville et du pied (S90-S99),403,403,1,9,61,155,124,34,20,0,0.00%,403,14.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
405,Soins en chirurgie d'un jour,Lésions traumatiques de plusieurs parties du corps (T00- T07),1,1,1,1,0,0,0,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
406,Soins en chirurgie d'un jour,Lésions traumatiques de siège non précisé du tronc  d'un membre ou région du corps (T08-T14),16,16,1,0,2,7,6,0,1,0,0.00%,16,18.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
407,Soins en chirurgie d'un jour,Effets dus à un corps étranger ayant pénétré dans un orifice naturel (T15-T19),159,159,1,77,11,23,25,11,12,0,0.00%,159,20.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
408,Soins en chirurgie d'un jour,Brûlures et corrosions de la surface externe du corps  selon la localisation (T20-T25),77,77,1,13,9,18,26,6,5,0,0.00%,77,2.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
409,Soins en chirurgie d'un jour,Brûlures et corrosions de l'oeil et des organes internes (T26-T28),6,6,1,0,0,4,0,1,1,0,0.00%,6,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
410,Soins en chirurgie d'un jour,Brûlures et corrosions de parties du corps  multiples et non précisées (T29-T32),5,5,1,1,0,3,1,0,0,0,0.00%,5,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
411,Soins en chirurgie d'un jour,Gelure (T33-T35),2,2,1,0,0,1,1,0,0,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
412,Soins en chirurgie d'un jour,Effets toxiques de substances d'origine essentiellement non médicinale (T51-T65),2,2,1,1,1,0,0,0,0,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
413,Soins en chirurgie d'un jour,Effets de causes externes  autres et non précisés (T66- T78),8,8,1,0,0,2,2,2,2,0,0.00%,8,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
414,Soins en chirurgie d'un jour,Certaines complications précoces des traumatismes (T79),17,17,1,0,0,7,5,3,2,0,0.00%,17,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
415,Soins en chirurgie d'un jour,Complications de soins chirurgicaux et médicaux  non classées ailleurs (T80-T88),3828,3828,1,66,143,762,1338,761,758,0,0.00%,3828,1.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
416,Soins en chirurgie d'un jour,Sujets ayant recours aux services de santé pour des examens divers (Z00-Z13),2382,2382,1,79,57,435,889,515,407,0,0.00%,2382,0.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
417,Soins en chirurgie d'un jour,Sujets pouvant courir un risque lié à des maladies transmissibles (Z20-Z29),2,2,1,0,0,0,1,0,1,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
418,Soins en chirurgie d'un jour,Sujets ayant recours aux services de santé pour des motifs liés à la reproduction (Z30-Z39),4433,4433,1,0,33,3238,1155,6,1,0,0.00%,4433,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
419,Soins en chirurgie d'un jour,Sujets ayant recours aux services de santé pour des actes médicaux et des soins spécifiques (Z40-Z54),23466,23466,1,1002,1123,4423,8307,4456,4155,0,0.00%,23466,0.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
420,Soins en chirurgie d'un jour,Sujets dont la santé peut être menacée par des conditions socio-économiques et psycho-sociales (Z55-Z65),1,1,1,0,0,1,0,0,0,0,0.00%,1,100.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
421,Soins en chirurgie d'un jour,Sujets ayant recours aux services de santé pour d'autres motifs (Z70-Z76),4,4,1,0,0,2,0,1,1,0,0.00%,4,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
422,Soins en chirurgie d'un jour,Total Soins en chirurgie d'un jour,379901,379901,1,28905,12698,54417,106082,73041,104758,1,0.00%,379901,1.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
423,Soins post-mortem,Sujets ayant recours aux services de santé pour des actes médicaux et des soins spécifiques (Z40-Z54),77,93,1.2,0,1,18,26,18,14,0,0.00%,77,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
424,Soins post-mortem,Sujets dont la santé peut être menacée en raison d'antécédents personnels et familiaux et de certaines affections (Z80-Z99),9,10,1.1,0,0,2,4,2,1,0,0.00%,7,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
425,Soins post-mortem,Total Soins post-mortem,86,103,1.2,0,1,20,30,20,15,0,0.00%,84,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
