NUMEROTATION,TYPE_SOINS,GRP_RUBR,NBR_DPRTS,SEJ_TOT,SEJ_MOY,GRP_AGE-0_9,GRP_AGE-10_19,GRP_AGE-20_39,GRP_AGE-40_59,GRP_AGE-60_69,GRP_AGE-70+,NBR_DECES,AUT_POURC,NBR_OPRS,POUR_PROV_URG,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION
386,Soins en chirurgie d'un jour,Symptômes et signes relatifs à la connaissance  la perception  l'humeur et le comportement (R40-R46),3,3,1,1,0,1,1,0,0,0,0.00%,3,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
387,Soins en chirurgie d'un jour,Symptômes et signes relatifs au langage et à la voix (R47- R49),39,39,1,0,0,3,10,9,17,0,0.00%,39,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
388,Soins en chirurgie d'un jour,Symptômes et signes généraux (R50-R69),517,517,1,65,57,93,154,71,77,0,0.00%,517,2.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
389,Soins en chirurgie d'un jour,Résultats anormaux de l'examen du sang  sans diagnostic (R70-R79),11,11,1,3,1,0,4,2,1,0,0.00%,11,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
390,Soins en chirurgie d'un jour,Résultats anormaux de l'examen des urines  sans diagnostic (R80-R82),5,5,1,0,0,0,3,1,1,0,0.00%,5,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
391,Soins en chirurgie d'un jour,Résultats anormaux de l'examen d'autres liquides  substances et tissus  sans diagnostic (R83-R89),89,89,1,0,0,35,35,14,5,0,0.00%,89,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
392,Soins en chirurgie d'un jour,Résultats anormaux d'imagerie diagnostique et d'épreuves fonctionnelles  sans diagnostic (R90-R94),76,76,1,0,0,4,23,24,25,0,0.00%,76,1.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
393,Soins en chirurgie d'un jour,Lésions traumatiques de la tête (S00-S09),844,844,1,96,166,331,176,39,36,0,0.00%,844,9.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
394,Soins en chirurgie d'un jour,Lésions traumatiques du cou (S10-S19),2,2,1,0,0,2,0,0,0,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
395,Soins en chirurgie d'un jour,Lésions traumatiques du thorax (S20-S29),22,22,1,0,4,8,4,0,6,1,0.00%,22,13.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
396,Soins en chirurgie d'un jour,Lésions traumatiques de l'abdomen  des lombes  du rachis lombaire et du bassin (S30-S39),49,49,1,3,8,15,14,5,4,0,0.00%,49,16.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
397,Soins en chirurgie d'un jour,Lésions traumatiques de l'épaule et de la partie supérieure du bras (S40-S49),1885,1885,1,65,140,421,882,280,97,0,0.00%,1885,8.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
398,Soins en chirurgie d'un jour,Lésions traumatiques du coude et de l'avant-bras (S50- S59),3493,3493,1,232,467,612,1065,627,490,0,0.00%,3493,18.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
399,Soins en chirurgie d'un jour,Lésions traumatiques du poignet et de la main (S60-S69),3602,3602,1,62,480,1441,1121,322,176,0,0.00%,3602,17.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
400,Soins en chirurgie d'un jour,Lésions traumatiques de la hanche et de la cuisse (S70- S79),180,180,1,0,16,48,65,35,16,0,0.00%,180,17.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
401,Soins en chirurgie d'un jour,Lésions traumatiques du genou et de la jambe (S80-S89),4309,4309,1,15,464,1585,1694,424,127,0,0.00%,4309,9.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
402,Soins en chirurgie d'un jour,Lésions traumatiques de la cheville et du pied (S90-S99),431,431,1,6,40,174,153,44,14,0,0.00%,431,13.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
403,Soins en chirurgie d'un jour,Lésions traumatiques de plusieurs parties du corps (T00- T07),1,1,1,0,0,0,0,0,1,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
404,Soins en chirurgie d'un jour,Lésions traumatiques de siège non précisé du tronc  d'un membre ou région du corps (T08-T14),13,13,1,0,0,5,5,2,1,0,0.00%,13,7.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
405,Soins en chirurgie d'un jour,Effets dus à un corps étranger ayant pénétré dans un orifice naturel (T15-T19),164,164,1,97,17,15,18,9,8,0,0.00%,164,21.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
406,Soins en chirurgie d'un jour,Brûlures et corrosions de la surface externe du corps  selon la localisation (T20-T25),81,81,1,15,6,17,24,14,5,0,0.00%,81,7.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
407,Soins en chirurgie d'un jour,Brûlures et corrosions de l'oeil et des organes internes (T26-T28),2,2,1,1,0,1,0,0,0,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
408,Soins en chirurgie d'un jour,Brûlures et corrosions de parties du corps  multiples et non précisées (T29-T32),2,2,1,0,0,1,0,1,0,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
409,Soins en chirurgie d'un jour,Gelure (T33-T35),2,2,1,0,0,0,1,0,1,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
410,Soins en chirurgie d'un jour,Intoxication par des drogues  médicaments et substances biologiques (T36-T50),2,2,1,0,0,1,1,0,0,0,0.00%,2,50.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
411,Soins en chirurgie d'un jour,Effets de causes externes  autres et non précisés (T66- T78),16,16,1,0,0,2,6,7,1,0,0.00%,16,12.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
412,Soins en chirurgie d'un jour,Certaines complications précoces des traumatismes (T79),19,19,1,0,3,6,5,3,2,0,0.00%,19,10.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
413,Soins en chirurgie d'un jour,Complications de soins chirurgicaux et médicaux  non classées ailleurs (T80-T88),4357,4357,1,83,106,844,1551,864,909,0,0.00%,4357,1.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
414,Soins en chirurgie d'un jour,Sujets ayant recours aux services de santé pour des examens divers (Z00-Z13),2247,2247,1,151,56,342,770,471,457,1,0.00%,2247,0.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
415,Soins en chirurgie d'un jour,Sujets pouvant courir un risque lié à des maladies transmissibles (Z20-Z29),3,3,1,0,0,1,1,1,0,0,0.00%,3,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
416,Soins en chirurgie d'un jour,Sujets ayant recours aux services de santé pour des motifs liés à la reproduction (Z30-Z39),4430,4430,1,0,34,3153,1236,5,2,0,0.00%,4430,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
417,Soins en chirurgie d'un jour,Sujets ayant recours aux services de santé pour des actes médicaux et des soins spécifiques (Z40-Z54),25687,25687,1,970,1074,4848,9069,5057,4669,0,0.00%,25687,0.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
418,Soins en chirurgie d'un jour,Sujets dont la santé peut être menacée par des conditions socio-économiques et psycho-sociales (Z55-Z65),2,2,1,0,0,0,1,0,1,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
419,Soins en chirurgie d'un jour,Sujets ayant recours aux services de santé pour d'autres motifs (Z70-Z76),3,3,1,0,0,0,2,0,1,0,0.00%,3,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
420,Soins en chirurgie d'un jour,Total Soins en chirurgie d'un jour,388115,388115,1,28524,12398,55160,104700,76768,110565,2,0.00%,388115,1.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
421,Soins post-mortem,Sujets ayant recours aux services de santé pour des actes médicaux et des soins spécifiques (Z40-Z54),94,130,1.4,0,5,12,36,24,17,0,0.00%,94,1.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
422,Soins post-mortem,Sujets dont la santé peut être menacée en raison d'antécédents personnels et familiaux et de certaines affections (Z80-Z99),9,12,1.3,1,0,0,2,5,1,0,0.00%,9,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
423,Soins post-mortem,Total Soins post-mortem,103,142,1.4,1,5,12,38,29,18,0,0.00%,103,1.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
