NUMEROTATION,TYPE_SOINS,GRP_RUBR,NBR_DPRTS,SEJ_TOT,SEJ_MOY,GRP_AGE-0_9,GRP_AGE-10_19,GRP_AGE-20_39,GRP_AGE-40_59,GRP_AGE-60_69,GRP_AGE-70+,NBR_DECES,AUT_POURC,NBR_OPRS,POUR_PROV_URG,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION
384,Soins en chirurgie d'un jour,Symptômes et signes relatifs à l'appareil urinaire (R30-R39),356,356,1.0,13,9,27,98,85,124,0,0.00%,356,2.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
385,Soins en chirurgie d'un jour,Symptômes et signes relatifs à la connaissance  la perception  l'humeur et le comportement (R40-R46),6,6,1.0,3,1,1,0,1,0,0,0.00%,6,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
386,Soins en chirurgie d'un jour,Symptômes et signes relatifs au langage et à la voix (R47- R49),25,25,1.0,2,0,3,3,8,9,0,0.00%,25,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
387,Soins en chirurgie d'un jour,Symptômes et signes généraux (R50-R69),427,427,1.0,56,32,70,144,74,51,0,0.00%,427,1.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
388,Soins en chirurgie d'un jour,Résultats anormaux de l'examen du sang  sans diagnostic (R70-R79),13,13,1.0,2,5,0,1,3,2,0,0.00%,13,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
389,Soins en chirurgie d'un jour,Résultats anormaux de l'examen des urines  sans diagnostic (R80-R82),11,11,1.0,0,1,1,2,2,5,0,0.00%,11,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
390,Soins en chirurgie d'un jour,Résultats anormaux de l'examen d'autres liquides  substances et tissus  sans diagnostic (R83-R89),25,25,1.0,0,0,8,9,4,4,0,0.00%,25,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
391,Soins en chirurgie d'un jour,Résultats anormaux d'imagerie diagnostique et d'épreuves fonctionnelles  sans diagnostic (R90-R94),67,67,1.0,1,2,4,22,22,16,0,0.00%,67,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
392,Soins en chirurgie d'un jour,Causes de mortalité mal définies et inconnues (R95-R99),1,1,1.0,1,0,0,0,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
393,Soins en chirurgie d'un jour,Lésions traumatiques de la tête (S00-S09),838,838,1.0,101,164,324,160,51,38,0,0.00%,838,7.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
394,Soins en chirurgie d'un jour,Lésions traumatiques du cou (S10-S19),5,5,1.0,2,1,1,1,0,0,0,0.00%,5,40.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
395,Soins en chirurgie d'un jour,Lésions traumatiques du thorax (S20-S29),36,36,1.0,0,8,8,8,3,9,0,0.00%,36,11.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
396,Soins en chirurgie d'un jour,Lésions traumatiques de l'abdomen  des lombes  du rachis lombaire et du bassin (S30-S39),57,57,1.0,5,5,22,10,7,8,1,0.00%,57,29.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
397,Soins en chirurgie d'un jour,Lésions traumatiques de l'épaule et de la partie supérieure du bras (S40-S49),2430,2430,1.0,121,158,550,1108,373,120,0,0.00%,2430,7.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
398,Soins en chirurgie d'un jour,Lésions traumatiques du coude et de l'avant-bras (S50-S59),3694,3694,1.0,261,344,711,1055,786,537,0,0.00%,3693,17.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
399,Soins en chirurgie d'un jour,Lésions traumatiques du poignet et de la main (S60-S69),3981,3981,1.0,61,471,1616,1221,404,208,0,0.00%,3981,15.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
400,Soins en chirurgie d'un jour,Lésions traumatiques de la hanche et de la cuisse (S70-S79),241,241,1.0,4,16,49,102,50,20,0,0.00%,241,11.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
401,Soins en chirurgie d'un jour,Lésions traumatiques du genou et de la partie inférieure de la jambe (S80-S89),5232,5232,1.0,15,600,2072,1883,487,175,0,0.00%,5232,9.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
402,Soins en chirurgie d'un jour,Lésions traumatiques de la cheville et du pied (S90-S99),520,520,1.0,14,60,193,176,53,24,0,0.00%,520,12.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
403,Soins en chirurgie d'un jour,Lésions traumatiques de plusieurs parties du corps (T00- T07),2,2,1.0,0,0,0,1,1,0,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
404,Soins en chirurgie d'un jour,Lésions traumatiques de siège non précisé du tronc  d'un membre ou région du corps (T08-T14),15,15,1.0,0,0,4,3,4,4,0,0.00%,15,20.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
405,Soins en chirurgie d'un jour,Effets dus à un corps étranger ayant pénétré dans un orifice naturel (T15-T19),171,171,1.0,82,25,19,22,14,9,0,0.00%,171,32.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
406,Soins en chirurgie d'un jour,Brûlures et corrosions de la surface externe du corps  selon la localisation (T20-T25),90,90,1.0,23,9,23,27,5,3,0,0.00%,90,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
407,Soins en chirurgie d'un jour,Brûlures et corrosions de l'oeil et des organes internes (T26- T28),3,3,1.0,0,0,0,2,1,0,0,0.00%,3,33.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
408,Soins en chirurgie d'un jour,Brûlures et corrosions de parties du corps  multiples et non précisées (T29-T32),5,5,1.0,0,0,2,1,0,2,0,0.00%,5,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
409,Soins en chirurgie d'un jour,Gelure (T33-T35),1,1,1.0,0,0,1,0,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
410,Soins en chirurgie d'un jour,Effets de causes externes  autres et non précisés (T66-T78),6,6,1.0,0,0,0,2,3,1,0,0.00%,6,16.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
411,Soins en chirurgie d'un jour,Certaines complications précoces des traumatismes (T79),17,17,1.0,0,3,7,7,0,0,0,0.00%,17,5.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
412,Soins en chirurgie d'un jour,Complications de soins chirurgicaux et médicaux  non classées ailleurs (T80-T88),4878,4878,1.0,103,169,966,1691,999,950,0,0.00%,4878,1.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
413,Soins en chirurgie d'un jour,Sujets ayant recours aux services de santé pour des examens divers (Z00-Z13),2250,2250,1.0,218,109,383,612,462,466,0,0.00%,2250,0.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
414,Soins en chirurgie d'un jour,Sujets pouvant courir un risque lié à des maladies transmissibles (Z20-Z29),2,2,1.0,0,0,0,1,0,1,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
415,Soins en chirurgie d'un jour,Sujets ayant recours aux services de santé pour des motifs liés à la reproduction (Z30-Z39),3745,3745,1.0,0,23,2525,1187,9,1,0,0.00%,3745,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
416,Soins en chirurgie d'un jour,Sujets ayant recours aux services de santé pour des actes médicaux et des soins spécifiques (Z40-Z54),26207,26207,1.0,915,927,4698,8951,5268,5448,0,0.00%,25276,0.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
417,Soins en chirurgie d'un jour,Sujets dont la santé peut être menacée par des conditions socio-économiques et psycho-sociales (Z55-Z65),4,4,1.0,0,0,1,2,1,0,0,0.00%,3,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
418,Soins en chirurgie d'un jour,Sujets ayant recours aux services de santé pour d'autres motifs (Z70-Z76),6,6,1.0,1,0,0,0,4,1,0,0.00%,6,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
419,Soins en chirurgie d'un jour,TOTAL : Soins en chirurgie d'un jour,374696,374696,1.0,28693,11840,51947,95739,77194,109283,1,0.00%,373757,1.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
420,Soins post-mortem,Sujets ayant recours aux services de santé pour des actes médicaux et des soins spécifiques (Z40-Z54),111,180,1.6,1,1,17,43,29,20,0,0.00%,111,2.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
421,Soins post-mortem,Sujets dont la santé peut être menacée en raison d'antécédents personnels et familiaux et de certaines affections (Z80-Z99),21,24,1.1,0,0,3,5,6,7,0,0.00%,20,9.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
422,Soins post-mortem,TOTAL : Soins post-mortem,132,204,1.5,1,1,20,48,35,27,0,0.00%,131,3.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2016-04-01 et 2017-03-31, 18 octobre 2017
