NUMEROTATION,TYPE_SOINS,GRP_RUBR,NBR_DPRTS,SEJ_TOT,SEJ_MOY,GRP_AGE-0_9,GRP_AGE-10_19,GRP_AGE-20_39,GRP_AGE-40_59,GRP_AGE-60_69,GRP_AGE-70+,NBR_DECES,AUT_POURC,NBR_OPRS,POUR_PROV_URG,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION
388,Soins en chirurgie d'un jour,Symptômes et signes généraux (R50-R69),539,539,1,41,41,115,163,95,84,0,0.00%,539,1.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
389,Soins en chirurgie d'un jour,Résultats anormaux de l'examen du sang  sans diagnostic (R70-R79),7,7,1,1,0,1,3,2,0,0,0.00%,7,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
390,Soins en chirurgie d'un jour,Résultats anormaux de l'examen des urines  sans diagnostic (R80-R82),11,11,1,0,0,0,4,4,3,0,0.00%,11,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
391,Soins en chirurgie d'un jour,Résultats anormaux de l'examen d'autres liquides  substances et tissus  sans diagnostic (R83-R89),100,100,1,0,1,44,35,15,5,0,0.00%,100,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
392,Soins en chirurgie d'un jour,Résultats anormaux d'imagerie diagnostique et d'épreuves fonctionnelles  sans diagnostic (R90-R94),121,121,1,0,0,7,34,37,43,0,0.00%,121,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
393,Soins en chirurgie d'un jour,Lésions traumatiques de la tête (S00-S09),939,939,1,99,224,356,175,44,41,0,0.00%,939,9.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
394,Soins en chirurgie d'un jour,Lésions traumatiques du cou (S10-S19),9,9,1,1,2,3,1,2,0,0,0.00%,9,33.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
395,Soins en chirurgie d'un jour,Lésions traumatiques du thorax (S20-S29),13,13,1,1,1,4,5,2,0,0,0.00%,13,23.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
396,Soins en chirurgie d'un jour,Lésions traumatiques de l'abdomen  des lombes  du rachis lombaire et du bassin (S30-S39),50,50,1,3,9,11,16,6,5,0,0.00%,50,22.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
397,Soins en chirurgie d'un jour,Lésions traumatiques de l'épaule et de la partie supérieure du bras (S40-S49),1574,1574,1,71,178,373,669,206,77,0,0.00%,1574,8.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
398,Soins en chirurgie d'un jour,Lésions traumatiques du coude et de l'avant-bras (S50- S59),3320,3320,1,271,422,612,958,604,453,0,0.00%,3320,19.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
399,Soins en chirurgie d'un jour,Lésions traumatiques du poignet et de la main (S60-S69),3595,3595,1,68,555,1381,1161,273,157,0,0.00%,3595,16.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
400,Soins en chirurgie d'un jour,Lésions traumatiques de la hanche et de la cuisse (S70- S79),150,150,1,3,19,42,50,20,16,0,0.00%,150,14.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
401,Soins en chirurgie d'un jour,Lésions traumatiques du genou et de la jambe (S80-S89),3889,3889,1,13,469,1391,1519,357,140,0,0.00%,3889,10.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
402,Soins en chirurgie d'un jour,Lésions traumatiques de la cheville et du pied (S90-S99),438,438,1,13,70,173,125,41,16,0,0.00%,438,13.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
403,Soins en chirurgie d'un jour,Lésions traumatiques de plusieurs parties du corps (T00- T07),2,2,1,0,0,1,1,0,0,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
404,Soins en chirurgie d'un jour,Lésions traumatiques de siège non précisé du tronc  d'un membre ou région du corps (T08-T14),13,13,1,1,3,4,4,0,1,0,0.00%,13,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
405,Soins en chirurgie d'un jour,Effets dus à un corps étranger ayant pénétré dans un orifice naturel (T15-T19),153,153,1,77,8,20,23,15,10,0,0.00%,153,19.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
406,Soins en chirurgie d'un jour,Brûlures et corrosions de la surface externe du corps  selon la localisation (T20-T25),76,76,1,17,7,30,12,3,7,0,0.00%,76,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
407,Soins en chirurgie d'un jour,Brûlures et corrosions de parties du corps  multiples et non précisées (T29-T32),3,3,1,0,0,1,1,1,0,0,0.00%,3,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
408,Soins en chirurgie d'un jour,Gelure (T33-T35),4,4,1,0,0,1,2,0,1,0,0.00%,4,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
409,Soins en chirurgie d'un jour,Intoxication par des drogues  médicaments et substances biologiques (T36-T50),1,1,1,0,0,1,0,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
410,Soins en chirurgie d'un jour,Effets toxiques de substances d'origine essentiellement non médicinale (T51-T65),1,1,1,0,0,0,1,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
411,Soins en chirurgie d'un jour,Effets de causes externes  autres et non précisés (T66- T78),17,17,1,0,0,3,6,8,0,0,0.00%,17,11.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
412,Soins en chirurgie d'un jour,Certaines complications précoces des traumatismes (T79),21,21,1,0,1,9,6,1,4,0,0.00%,21,14.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
413,Soins en chirurgie d'un jour,Complications de soins chirurgicaux et médicaux  non classées ailleurs (T80-T88),4099,4099,1,83,173,773,1442,814,814,0,0.00%,4099,1.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
414,Soins en chirurgie d'un jour,Sujets ayant recours aux services de santé pour des examens divers (Z00-Z13),2501,2501,1,87,54,388,938,610,424,0,0.00%,2501,0.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
415,Soins en chirurgie d'un jour,Sujets pouvant courir un risque lié à des maladies transmissibles (Z20-Z29),1,1,1,0,0,0,1,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
416,Soins en chirurgie d'un jour,Sujets ayant recours aux services de santé pour des motifs liés à la reproduction (Z30-Z39),4282,4282,1,0,30,3027,1217,8,0,0,0.00%,4282,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
417,Soins en chirurgie d'un jour,Sujets ayant recours aux services de santé pour des actes médicaux et des soins spécifiques (Z40-Z54),24266,24266,1,940,1102,4586,8741,4481,4416,0,0.00%,24266,0.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
418,Soins en chirurgie d'un jour,Sujets dont la santé peut être menacée par des conditions socio-économiques et psycho-sociales (Z55-Z65),1,1,1,0,0,0,1,0,0,0,0.00%,1,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
419,Soins en chirurgie d'un jour,Sujets ayant recours aux services de santé pour d'autres motifs (Z70-Z76),4,4,1,0,0,1,3,0,0,0,0.00%,4,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
420,Soins en chirurgie d'un jour,Total Soins en chirurgie d'un jour,373079,373079,1,27250,12618,53402,102965,72565,104279,4,0.00%,373079,1.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
421,Soins post-mortem,Sujets ayant recours aux services de santé pour des actes médicaux et des soins spécifiques (Z40-Z54),88,110,1.2,1,1,18,32,20,16,0,0.00%,86,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
422,Soins post-mortem,Sujets dont la santé peut être menacée en raison d'antécédents personnels et familiaux et de certaines affections (Z80-Z99),11,13,1.2,0,0,2,3,2,4,0,0.00%,11,9.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
423,Soins post-mortem,Total Soins post-mortem,99,123,1.2,1,1,20,35,22,20,0,0.00%,97,1.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
