NUMEROTATION,TYPE_SOINS,GRP_RUBR,NBR_DPRTS,SEJ_TOT,SEJ_MOY,GRP_AGE-0_9,GRP_AGE-10_19,GRP_AGE-20_39,GRP_AGE-40_59,GRP_AGE-60_69,GRP_AGE-70+,NBR_DECES,AUT_POURC,NBR_OPRS,POUR_PROV_URG,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION
387,Soins en chirurgie d'un jour,Symptômes et signes généraux (R50-R69),481,481,1,72,38,87,140,77,67,0,0.00%,481,0.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
388,Soins en chirurgie d'un jour,Résultats anormaux de l'examen du sang  sans diagnostic (R70-R79),10,10,1,4,2,1,0,1,2,0,0.00%,10,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
389,Soins en chirurgie d'un jour,Résultats anormaux de l'examen des urines  sans diagnostic (R80-R82),17,17,1,0,1,0,6,4,6,0,0.00%,17,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
390,Soins en chirurgie d'un jour,Résultats anormaux de l'examen d'autres liquides  substances et tissus  sans diagnostic (R83-R89),21,21,1,0,0,2,12,4,3,0,0.00%,21,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
391,Soins en chirurgie d'un jour,Résultats anormaux d'imagerie diagnostique et d'épreuves fonctionnelles  sans diagnostic (R90-R94),83,83,1,1,1,4,36,19,22,0,0.00%,83,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
392,Soins en chirurgie d'un jour,Lésions traumatiques de la tête (S00-S09),927,927,1,115,184,343,178,59,48,0,0.00%,927,7.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
393,Soins en chirurgie d'un jour,Lésions traumatiques du cou (S10-S19),2,2,1,0,0,2,0,0,0,0,0.00%,2,50.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
394,Soins en chirurgie d'un jour,Lésions traumatiques du thorax (S20-S29),33,33,1,1,1,6,12,6,7,0,0.00%,33,15.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
395,Soins en chirurgie d'un jour,Lésions traumatiques de l'abdomen  des lombes  du rachis lombaire et du bassin (S30-S39),48,48,1,5,4,17,13,6,3,0,0.00%,48,27.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
396,Soins en chirurgie d'un jour,Lésions traumatiques de l'épaule et de la partie supérieure du bras (S40-S49),2251,2251,1,103,157,519,1046,317,109,1,0.00%,2251,7.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
397,Soins en chirurgie d'un jour,Lésions traumatiques du coude et de l'avant-bras (S50-S59),3527,3527,1,254,403,646,1039,688,497,0,0.00%,3527,21.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
398,Soins en chirurgie d'un jour,Lésions traumatiques du poignet et de la main (S60-S69),3815,3815,1,58,486,1513,1189,357,212,0,0.00%,3815,17.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
399,Soins en chirurgie d'un jour,Lésions traumatiques de la hanche et de la cuisse (S70-S79),225,225,1,1,15,57,94,29,29,0,0.00%,225,16.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
400,Soins en chirurgie d'un jour,Lésions traumatiques du genou et de la partie inférieure de la jambe (S80-S89),4916,4916,1,16,544,1922,1797,467,170,0,0.00%,4916,10.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
401,Soins en chirurgie d'un jour,Lésions traumatiques de la cheville et du pied (S90-S99),556,556,1,18,54,217,182,58,27,0,0.00%,556,16.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
402,Soins en chirurgie d'un jour,Lésions traumatiques de plusieurs parties du corps (T00- T07),1,1,1,0,0,0,0,1,0,0,0.00%,1,100.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
403,Soins en chirurgie d'un jour,Lésions traumatiques de siège non précisé du tronc  d'un membre ou région du corps (T08-T14),15,15,1,1,1,2,6,2,3,0,0.00%,15,20.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
404,Soins en chirurgie d'un jour,Effets dus à un corps étranger ayant pénétré dans un orifice naturel (T15-T19),200,200,1,115,12,19,25,16,13,0,0.00%,200,23.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
405,Soins en chirurgie d'un jour,Brûlures et corrosions de la surface externe du corps  selon la localisation (T20-T25),70,70,1,18,8,20,15,7,2,0,0.00%,70,4.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
406,Soins en chirurgie d'un jour,Brûlures et corrosions de l'oeil et des organes internes (T26-T28),2,2,1,0,0,0,2,0,0,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
407,Soins en chirurgie d'un jour,Brûlures et corrosions de parties du corps  multiples et non précisées (T29-T32),2,2,1,0,0,0,2,0,0,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
408,Soins en chirurgie d'un jour,Gelure (T33-T35),8,8,1,0,0,3,3,2,0,0,0.00%,8,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
409,Soins en chirurgie d'un jour,Effets de causes externes  autres et non précisés (T66-T78),11,11,1,0,0,4,3,2,2,0,0.00%,11,18.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
410,Soins en chirurgie d'un jour,Certaines complications précoces des traumatismes (T79),13,13,1,0,3,5,3,1,1,0,0.00%,13,30.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
411,Soins en chirurgie d'un jour,Complications de soins chirurgicaux et médicaux  non classées ailleurs (T80-T88),4561,4561,1,103,150,847,1654,946,861,0,0.00%,4561,2.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
412,Soins en chirurgie d'un jour,Sujets ayant recours aux services de santé pour des examens divers (Z00-Z13),2170,2170,1,199,78,423,629,420,421,0,0.00%,2170,0.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
413,Soins en chirurgie d'un jour,Sujets pouvant courir un risque lié à des maladies transmissibles (Z20-Z29),2,2,1,1,0,1,0,0,0,0,0.00%,2,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
414,Soins en chirurgie d'un jour,Sujets ayant recours aux services de santé pour des motifs liés à la reproduction (Z30-Z39),4069,4069,1,0,21,2879,1165,3,1,0,0.00%,4069,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
415,Soins en chirurgie d'un jour,Sujets ayant recours aux services de santé pour des actes médicaux et des soins spécifiques (Z40-Z54),25382,25382,1,816,1002,4520,8996,5058,4990,0,0.00%,24820,0.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
416,Soins en chirurgie d'un jour,Sujets dont la santé peut être menacée par des conditions socio-économiques et psycho-sociales (Z55-Z65),3,3,1,0,0,0,1,2,0,0,0.00%,3,33.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
417,Soins en chirurgie d'un jour,Sujets ayant recours aux services de santé pour d'autres motifs (Z70-Z76),7,7,1,0,2,1,2,2,0,0,0.00%,7,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
418,Soins en chirurgie d'un jour,Total Soins en chirurgie d'un jour,368083,368083,1,28028,11861,51636,96308,75336,104914,2,0.00%,367513,1.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
419,Soins post-mortem,Sujets ayant recours aux services de santé pour des actes médicaux et des soins spécifiques (Z40-Z54),137,225,1.6,1,6,26,52,31,21,0,0.00%,137,1.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
420,Soins post-mortem,Sujets dont la santé peut être menacée en raison d'antécédents personnels et familiaux et de certaines affections (Z80-Z99),16,21,1.3,1,0,3,5,5,2,0,0.00%,15,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
421,Soins post-mortem,Total Soins post-mortem,153,246,1.6,2,6,29,57,36,23,0,0.00%,152,1.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2015-04-01 et 2016-03-31, 29 novembre 2016
