Date_reception_demande,Mode_recep_demande,TypePlainte,GroupeAge,sexe,Minorite_visible,Origine_ethnique,Autochtone,Source,Acheminement_Demandeur,NbrePers,Ev_arrondissement,Ev_arrond2,Ev_arrond3,Ev_arrond4,Vc,Ev_service,Ev_service2,Ev_paramunicipal,Autre_entite,Categorie,Categorie2,Categorie3,Charte_vieD,Charte_vieD2,Charte_vieD3,Charte_vieES,Charte_vieES2,Charte_vieES3,Charte_Cult,Charte_Cult2,Charte_Cult3,Charte_ActP,Charte_ActP2,Charte_ActP3,Charte_Env,Charte_Env2,Charte_Env3,Charte_Sec,Charte_Sec2,Charte_Sec3,Charte_ServMun,Charte_ServMun2,Charte_ServMun3,DelaiReponse,resultat_enquete,mode_reponse,Date_fermeture,DelaiTraitement,,,
2015-01-28,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,2,Rivière-des-Prairies--Pointe-aux-Trembles,,,,,,,,,Aqueduc / Égout,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-01-28,1,,,
2015-01-29,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,2,Le Plateau-Mont-Royal,,,,,,,,,Nuisance,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-01-29,1,,,
2015-01-29,Téléphone,individu,Inconnu,HOMME,NON,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,Ahuntsic-Cartierville,,,,,,,,,Déchet/Recyclage/Compostage,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-01-29,1,,,
2015-01-28,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Ville-Marie,,,,,,,,,Salubrité et entretien (autre),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-01-29,2,,,
2015-01-28,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Logement social / HLM / Subvention au logement,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-01-29,2,,,
2015-01-28,Téléphone,individu,Inconnu,HOMME,Asiatique,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,Rosemont--La Petite-Patrie,,,,,,,,,Salubrité et entretien (moisissure),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-01-29,2,,,
2015-01-30,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Cour municipale,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-01-30,1,,,
2015-01-30,Téléphone,personne morale,PM,PM,PM,PM,False,Inconnu,Demandeur / Mandataire,1,,,,,,Finances - Toutes directions confondues,,,,Taxe (sauf foncière),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-01-30,1,,,
2015-02-02,Téléphone,individu,Inconnu,FEMME,NON,Français,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-02-02,1,,,
2015-02-02,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-02-02,1,,,
2015-02-02,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-02-02,1,,,
2015-02-02,Téléphone,individu,41 à 50 ans,HOMME,NON,Grec,False,Inconnu,Demandeur / Mandataire,1,Le Plateau-Mont-Royal,,,,,,,,,Application de la réglementation,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-02-02,1,,,
2015-01-28,Téléphone,individu,Inconnu,HOMME,Inconnu,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Directions des affaires civiles,,,,Réclamation monétaire (autre),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-01-29,2,,,
2015-02-02,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-02-02,1,,,
2015-02-02,Téléphone,individu,Inconnu,FEMME,Inconnu,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,Société de transport de Montréal (STM),,Infraction à une loi,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-02-02,1,,,
2015-02-04,Blogue,individu,Inconnu,Inconnu,Inconnu,Ne sait pas,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Relations locataire/locateur,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Blogue,2015-02-04,1,,,
2015-01-12,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,12,Outremont,,,,,,,,,Zonage / Urbanisme / Dérogation,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-01-12,1,,,
2015-02-04,Poste,individu,Inconnu,HOMME,NON,Arménien,False,Internet,Demandeur / Mandataire,1,Ahuntsic-Cartierville,,,,,,,,,Comportement d'un employé / élu,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2015-02-05,2,,,
2015-01-28,Courriel,individu,Inconnu,HOMME,NON,Français,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,Police - Section des agents de stationnement,,,,Infraction de stationnement,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-01-28,1,,,
2015-01-29,Courriel,individu,26 à 40 ans,HOMME,NON,Pays inconnu,False,Internet,Demandeur / Mandataire,1,,,,,,,,Société de transport de Montréal (STM),,Comportement d'un employé / élu,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2015-01-29,1,,,
2015-01-29,Courriel,individu,65 ans et +,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2015-01-29,1,,,
2015-01-29,Téléphone,individu,Inconnu,HOMME,Inconnu,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,Évaluation foncière - Toutes directions donfondues,,,,Accès à l'information,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-01-30,2,,,
2015-01-27,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Mercier--Hochelaga-Maisonneuve,,,,,,,,,Propreté,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-01-28,2,,,
2015-01-26,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Cour municipale,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-01-26,1,,,
2015-01-27,Courriel,individu,Inconnu,FEMME,Inconnu,Pays inconnu,False,Internet,Demandeur / Mandataire,1,Rosemont--La Petite-Patrie,,,,,,,,,Déneigement,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2015-02-02,5,,,
2015-01-27,Courriel,individu,Inconnu,FEMME,Inconnu,Pays inconnu,False,Internet,Demandeur / Mandataire,1,,,,,,Police - Section des agents de stationnement,,,,Infraction de stationnement,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2015-02-02,5,,,
2015-02-05,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-02-05,1,,,
2015-02-04,Courriel,individu,Inconnu,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2015-02-05,2,,,
2015-02-05,Téléphone,individu,51 à 64 ans,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Le Sud-Ouest,,,,,,,,,Déchet/Recyclage/Compostage,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-02-05,1,,,
2015-02-05,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Cour municipale,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-02-09,3,,,
2015-02-05,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,Mercier--Hochelaga-Maisonneuve,,,,,,,,,Salubrité et entretien (autre),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-02-05,1,,,
2015-02-05,Téléphone,individu,Inconnu,HOMME,Arabe,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,Société de transport de Montréal (STM),,Transport,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-02-05,1,,,
2015-01-27,Courriel,individu,Inconnu,HOMME,Inconnu,Canadien,False,Internet,Demandeur / Mandataire,1,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,Remorquage,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2015-02-03,6,,,
2015-01-27,Courriel,individu,Inconnu,HOMME,Inconnu,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Directions des affaires civiles,,,,Réclamation monétaire (autre),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2015-02-03,6,,,
2015-01-28,Courriel,individu,41 à 50 ans,FEMME,Asiatique,Vietnamien,False,Inconnu,Demandeur / Mandataire,1,Pierrefonds-Roxboro,,,,,,,,,Comportement d'un employé / élu,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-01-28,1,,,
2015-01-29,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Cour municipale,,,,Jugement Cour municipale,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-01-29,1,,,
2015-01-05,Courriel,individu,41 à 50 ans,HOMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Mise en valeur du territoire - Direction de l'habitation,,,,Subvention autre que logement,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2015-01-05,1,,,
2015-01-30,En personne,individu,26 à 40 ans,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Cour municipale,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,En personne,2015-01-30,1,,,
2015-02-03,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-02-03,1,,,
2015-02-04,Téléphone,individu,Inconnu,HOMME,Inconnu,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,Police - Direction des opérations,,,,Infraction à une loi,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-02-04,1,,,
2015-02-06,Téléphone,individu,26 à 40 ans,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Ressources humaines  - Toutes directions confondues,,,,Relations de travail,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-02-06,1,,,
2015-02-06,Téléphone,individu,65 ans et +,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-02-06,1,,,
2015-02-09,Courriel,individu,Inconnu,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,Ville-Marie,,,,,,,,,Participation citoyenne,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2015-02-10,2,,,
2015-02-11,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,Ville-Marie,,,,,,,,,Déneigement,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-02-11,1,,,
2015-02-04,Téléphone,individu,51 à 64 ans,HOMME,NON,Grec,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,Police - Fourrières mandataires,,,,Fourrière (autre),,,,,,,,,,,,,,,,,,,,,,,,,Plainte non fondée au mérite,Lettre,2015-06-23,96,,,
2015-02-11,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Police - Section des agents de stationnement,,,,Infraction de stationnement,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-02-11,1,,,
2015-02-11,Téléphone,individu,Inconnu,FEMME,NON,Ne sait pas,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-02-11,1,,,
2015-02-10,Téléphone,individu,41 à 50 ans,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,Arbre,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-02-11,2,,,
2015-02-09,Courriel,personne morale,PM,PM,PM,PM,False,Parent ou ami,Demandeur / Mandataire,500,Saint-Laurent,,,,,,,,,Zonage / Urbanisme / Dérogation,,,,,,,,,,,,,,,,,,,,,,,,,Refusé après enquête,Lettre,2015-07-24,114,,,
2015-02-11,Blogue,individu,Inconnu,FEMME,Inconnu,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Cour municipale,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Blogue,2015-02-12,2,,,
2015-01-30,Courriel,individu,Inconnu,FEMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,2,Rivière-des-Prairies--Pointe-aux-Trembles,,,,,,,,,Arbre,,,,,,,,,,,,,,,,,,,,,,,,11,Plainte non fondée au mérite,Lettre,2015-08-25,142,,,
2015-02-12,Téléphone,individu,65 ans et +,HOMME,Inconnu,Allemand,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-02-12,1,,,
2015-02-11,Téléphone,individu,Inconnu,HOMME,NON,Français,False,Ancien demandeur,Demandeur / Mandataire,1,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,Propreté,,,,,,,,,,,,,,,,,,,,,,,,26,Plainte non fondée au mérite,Lettre,2015-12-17,214,,,
2015-02-13,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Directions des affaires civiles,,,,Réclamation monétaire (autre),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-02-13,1,,,
2015-02-11,Téléphone,individu,65 ans et +,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,,,Société d'habitation et de développement de Montréal (SHDM),,Sécurité incendie,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-02-11,1,,,
2015-02-13,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Le Sud-Ouest,,,,,,,,,Stationnement / SRRR / Vignette,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-02-13,1,,,
2015-02-12,Courriel,individu,Inconnu,HOMME,NON,Pays inconnu,False,Internet,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Cour municipale,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2015-02-13,2,,,
2015-02-13,Téléphone,individu,Inconnu,HOMME,Arabe,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,Bibliothèque,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-02-13,1,,,
2015-02-05,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,Société de transport de Montréal (STM),,Transport,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-02-05,1,,,
2015-01-27,Téléphone,personne morale,PM,PM,PM,PM,False,Inconnu,Demandeur / Mandataire,1,Mercier--Hochelaga-Maisonneuve,,,,,,,,,Décision Conseil d'arrondissement,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-01-30,4,,,
2015-02-06,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Le Plateau-Mont-Royal,,,,,,,,,Déneigement,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-02-09,2,,,
2015-02-09,Courriel,individu,41 à 50 ans,HOMME,Arabe,Syrien,False,Connaissances générales,Demandeur / Mandataire,1,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,Aqueduc / Égout,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2015-02-09,1,,,
2015-02-05,Téléphone,individu,65 ans et +,HOMME,Inconnu,Allemand,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-02-06,2,,,
2015-02-06,Téléphone,individu,65 ans et +,HOMME,Inconnu,Allemand,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-02-06,1,,,
2015-02-09,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,Corporation des Habitations Jeanne-Mance,,Logement social / HLM / Subvention au logement,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-02-09,1,,,
2015-02-09,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Cour municipale,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-02-09,1,,,
2015-01-23,Poste,individu,Inconnu,Inconnu,Inconnu,Ne sait pas,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,Société d'habitation et de développement de Montréal (SHDM),,Logement social / HLM / Subvention au logement,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,,2015-01-23,1,,,
2015-02-16,Téléphone,individu,51 à 64 ans,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Mercier--Hochelaga-Maisonneuve,,,,,,,,,Animal,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-02-16,1,,,
2015-02-10,Téléphone,individu,51 à 64 ans,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Cour municipale,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-02-10,1,,,
2015-02-16,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Cour municipale,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-02-16,1,,,
2015-02-06,Courriel,individu,51 à 64 ans,HOMME,Noir,Haitien,False,Parent ou ami,Demandeur / Mandataire,1,,,,,,Finances - Toutes directions confondues,,,,Évaluation / Taxe foncière,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2015-02-09,2,,,
2015-02-10,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Eau - Toutes directions confondues,,,,Aqueduc / Égout,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-02-10,1,,,
2015-02-10,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,Évaluation foncière - Toutes directions donfondues,,,,Évaluation / Taxe foncière,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-02-10,1,,,
2015-02-10,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,Finances - Toutes directions confondues,,,,Évaluation / Taxe foncière,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-02-10,1,,,
2015-02-16,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Mercier--Hochelaga-Maisonneuve,,,,,,,,,Salubrité et entretien (autre),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-02-16,1,,,
2015-02-11,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Le Plateau-Mont-Royal,,,,,,,,,Permis,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-02-11,1,,,
2015-02-09,Téléphone,individu,Inconnu,FEMME,NON,Pays inconnu,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-02-09,1,,,
2015-02-16,En personne,individu,26 à 40 ans,FEMME,Arabe,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Cour municipale,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-02-16,1,,,
2015-02-17,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Logement social / HLM / Subvention au logement,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-02-17,1,,,
2015-02-17,Téléphone,individu,26 à 40 ans,HOMME,NON,Français,False,Ancien demandeur,Demandeur / Mandataire,1,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,Accès à l'information,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-02-17,1,,,
2015-02-11,Poste,individu,51 à 64 ans,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Saint-Léonard,,,,,,,,,Personne handicapée,,,,,,,,,,,,,,,,,,,,,,,,,Référé pendant l'enquête,Lettre,2015-03-02,14,,,
2015-02-17,Téléphone,individu,65 ans et +,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Sécurité incendie - Toutes directions confondues,,,,Sécurité incendie,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-02-17,1,,,
2015-02-17,Téléphone,individu,Inconnu,HOMME,NON,Français,False,Ancien demandeur,Demandeur / Mandataire,1,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,Application de la réglementation,,,,,,,,,,,,,,,,,,,,,,,,26,En Traitement,,,,,,
2015-02-17,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Connaissances générales,Demandeur / Mandataire,1,,,,,,Technologies de l'information - Toutes directions confondues,,,,Application de la réglementation,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-02-17,1,,,
2015-02-17,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-02-17,1,,,
2015-02-17,Téléphone,individu,Inconnu,FEMME,Asie du Sud (tamouls, pakis, hindous),Pakistanais,False,Inconnu,Demandeur / Mandataire,4,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Logement social / HLM / Subvention au logement,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2015-02-17,1,
2015-02-18,Téléphone,individu,Inconnu,HOMME,Inconnu,Pays inconnu,False,Connaissances générales,Demandeur / Mandataire,1,,,,,,Ressources humaines  - Toutes directions confondues,,,,Relations de travail,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-02-18,1,,,
2015-02-18,Téléphone,individu,51 à 64 ans,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,,,Société de transport de Montréal (STM),,Comportement d'un employé / élu,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2015-02-18,1,,,
