Date_reception_demande,Mode_recep_demande,TypePlainte,GroupeAge,sexe,Minorite_visible,Origine_ethnique,Autochtone,Source,Acheminement_Demandeur,NbrePers,Ev_arrondissement,Ev_arrond2,Ev_arrond3,Ev_arrond4,Vc,Ev_service,Ev_service2,Ev_paramunicipal,Autre_entite,Categorie,Categorie2,Categorie3,Charte_vieD,Charte_vieD2,Charte_vieD3,Charte_vieES,Charte_vieES2,Charte_vieES3,Charte_Cult,Charte_Cult2,Charte_Cult3,Charte_ActP,Charte_ActP2,Charte_ActP3,Charte_Env,Charte_Env2,Charte_Env3,Charte_Sec,Charte_Sec2,Charte_Sec3,Charte_ServMun,Charte_ServMun2,Charte_ServMun3,DelaiReponse,resultat_enquete,mode_reponse,Date_fermeture,DelaiTraitement,,,
2016-01-22,Courriel,individu,26 à 40 ans,HOMME,Asiatique,Chinois,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Autre différend privé,Téléphone,2016-01-22,1,,,
2016-01-22,Téléphone,individu,Inconnu,FEMME,NON,Polonais,False,Ancien demandeur,Demandeur / Mandataire,1,Le Plateau-Mont-Royal,,,,,,,,,Stationnement / SRRR / Vignette,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-01-22,1,,,
2016-01-25,Téléphone,individu,41 à 50 ans,FEMME,NON,Pays inconnu,False,Connaissances générales,Demandeur / Mandataire,1,,,,,,,,,Entité mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Autre municipalité,,2016-01-25,1,,,
2016-01-25,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Logement social / HLM / Subvention au logement,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-01-25,1,,,
2016-01-25,Téléphone,individu,51 à 64 ans,HOMME,Inconnu,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Police - Direction des opérations,,,,Comportement d'un employé / élu,,,,,,,,,,,,,,,,,,,,,,,,,Agent de la paix (Art. 11-4),Téléphone,2016-01-25,1,,,
2016-01-25,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Jugement (autre que Cour municipale de Montréal),Téléphone,2016-01-25,1,,,
2016-01-25,Téléphone,individu,Inconnu,HOMME,NON,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Gouvernement provincial,Téléphone,2016-01-25,1,,,
2016-02-19,Téléphone,individu,Inconnu,HOMME,NON,Italien,False,Fonctionnaire,Demandeur / Mandataire,1,Rosemont--La Petite-Patrie,,,,,,,,,Voirie / Travaux publics,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Impossible à rejoindre,2016-02-19,1,,,
2016-01-26,Téléphone,individu,Inconnu,FEMME,Inconnu,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,,,,Entité mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Gouvernement provincial,Téléphone,2016-01-26,1,,,
2016-01-26,Téléphone,individu,Inconnu,HOMME,Noir,Haitien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,Bureau du taxi de Montréal,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-01-26,1,,,
2016-01-26,Téléphone,individu,41 à 50 ans,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Salubrité et entretien (autre),,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-01-26,1,,,
2016-01-26,Téléphone,individu,41 à 50 ans,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Logement social / HLM / Subvention au logement,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-01-26,1,,,
2016-01-26,Téléphone,individu,Inconnu,HOMME,NON,Italien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Direction des affaires civiles,,,,Réclamation monétaire (travaux municipaux),,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Télécopieur,2016-01-26,1,,,
2016-01-26,Téléphone,individu,Inconnu,HOMME,NON,Italien,False,Fonctionnaire,Demandeur / Mandataire,1,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,Voirie / Travaux publics,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-01-26,1,,,
2016-01-26,En personne,individu,26 à 40 ans,FEMME,Asie du Sud (tamouls, pakis, hindous),Pays inconnu,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,En personne,2016-01-26,1,
2016-01-26,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Diversité sociale et des sports - Toutes directions confondues,,,,Communications,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-01-26,1,,,
2016-01-26,Téléphone,individu,Inconnu,FEMME,NON,Italien,False,Fonctionnaire,Demandeur / Mandataire,1,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,Circulation,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-01-26,1,,,
2016-01-25,Courriel,individu,26 à 40 ans,FEMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,Saint-Léonard,,,,,,,,,Sport et loisir,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Courriel,2016-01-26,2,,,
2016-01-26,Téléphone,individu,51 à 64 ans,FEMME,NON,Canadien,False,Organisme externe,Demandeur / Mandataire,1,,,,,,,,Bureau du taxi de Montréal,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-01-26,1,,,
2016-01-26,Courriel,individu,Inconnu,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,Verdun,,,,,,,,,Voirie / Travaux publics,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Courriel,2016-01-26,1,,,
2016-01-27,Téléphone,individu,65 ans et +,HOMME,NON,Canadien,False,Parent ou ami,Demandeur / Mandataire,1,,,,,,,,,Entité mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Autre municipalité,Téléphone,2016-01-27,1,,,
2016-02-18,Téléphone,individu,Inconnu,HOMME,Inconnu,Ne sait pas,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Gouvernement provincial,Téléphone,2016-02-18,1,,,
2016-01-27,Téléphone,individu,65 ans et +,HOMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,Police - Section des agents de stationnement,,,,Infraction de stationnement,,,,,,,,,,,,,,,,,,,,,,,,,Législation provinciale (Art. 10 par. 2),Téléphone,2016-01-27,1,,,
2016-01-27,Téléphone,individu,Inconnu,FEMME,NON,Français,False,Parent ou ami,Demandeur / Mandataire,1,Villeray--Saint-Michel--Parc-Extension,,,,,,,,,Nuisance,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Télécopieur,2016-01-27,1,,,
2016-01-22,Courriel,individu,65 ans et +,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,2,Rosemont--La Petite-Patrie,,,,,,,,,Zonage / Urbanisme / Dérogation,,,,,,,,,,,,,,,,,,,,,,,,,Non fondée,,2016-05-12,78,,,
2016-01-27,Courriel,individu,Inconnu,FEMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entité mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Autre municipalité,Téléphone,2016-01-27,1,,,
2016-01-27,Courriel,individu,Inconnu,FEMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Autre différend privé,Téléphone,2016-01-27,1,,,
2016-01-27,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Services bancaires/financiers/assurances,Téléphone,2016-01-27,1,,,
2016-01-28,Téléphone,individu,Inconnu,FEMME,Inconnu,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,Police - Section des agents de stationnement,,,,Infraction de stationnement,,,,,,,,,,,,,,,,,,,,,,,,,Législation provinciale (Art. 10 par. 2),Téléphone,2016-01-28,1,,,
2016-01-28,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Ressources humaines  - Toutes directions confondues,,,,Relations de travail,,,,,,,,,,,,,,,,,,,,,,,,,Relations de travail (Art. 11-2),Téléphone,2016-01-28,1,,,
2016-01-28,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Ressources humaines  - Toutes directions confondues,,,,Qualité des services,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-01-28,1,,,
2016-01-28,Téléphone,individu,Inconnu,HOMME,Inconnu,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Entreprise ou commerce,Téléphone,2016-01-28,1,,,
2016-01-28,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,Jugement Cour municipale,,,,,,,,,,,,,,,,,,,,,,,,,Jugement rendu Cour municipale (Art. 11 par. 2),Téléphone,2016-01-28,1,,,
2016-01-28,Téléphone,individu,Inconnu,FEMME,Latino-américain,Pays inconnu,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Évaluation foncière - Toutes directions confondues,,,,Évaluation / Taxe foncière,,,,,,,,,,,,,,,,,,,,,,,,,Législation provinciale (Art. 10 par. 2),Téléphone,2016-01-28,1,,,
2016-01-28,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Gouvernement fédéral,Téléphone,2016-01-28,1,,,
2016-01-28,Courriel,individu,65 ans et +,FEMME,NON,Canadien,False,Parent ou ami,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Santé et services sociaux,Téléphone,2016-01-28,1,,,
2016-01-28,Téléphone,individu,65 ans et +,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Direction des affaires civiles,,,,Réclamation monétaire (chute sur trottoir),,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,,2016-01-28,1,,,
2016-02-19,En personne,individu,Inconnu,FEMME,NON,Hongrois (Magyar),False,Inconnu,Demandeur / Mandataire,1,Ville-Marie,,,,,,,,,Salubrité et entretien (autre),,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-02-19,1,,,
2016-01-29,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Santé et services sociaux,Téléphone,2016-01-29,1,,,
2016-01-29,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-02-01,2,,,
2016-01-29,OdM,OdM,OdM,OdM,OdM,OdM,False,OdM,Demandeur / Mandataire,1,Lachine,,,,,,,,,Voirie / Travaux publics,Charte - sécurité,,,,,,,,,,,,,,,,,Protéger l'intégrité physique des personnes,,,,,,21,Fondée - Réglée,,2016-07-22,121,,,
2016-01-29,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,B.A.M,Demandeur / Mandataire,1,Mercier--Hochelaga-Maisonneuve,,,,,,,,,Zonage / Urbanisme / Dérogation,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-01-29,1,,,
2016-01-29,Courriel,individu,Inconnu,FEMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entité mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Autre municipalité,Téléphone,2016-01-29,1,,,
2016-01-29,Téléphone,individu,Inconnu,HOMME,NON,Italien,False,Inconnu,Demandeur / Mandataire,1,Le Sud-Ouest,,,,,,,,,Permis,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-01-29,1,,,
2016-01-29,Téléphone,individu,Inconnu,FEMME,Inconnu,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Entreprise ou commerce,Téléphone,2016-01-29,1,,,
2016-01-19,Poste,individu,Inconnu,HOMME,NON,Canadien,False,Connaissances générales,Demandeur / Mandataire,1,Rivière-des-Prairies--Pointe-aux-Trembles,,,,,,,,,Zonage / Urbanisme / Dérogation,,,,,,,,,,,,,,,,,,,,,,,,13,Non fondée,Lettre,2016-04-15,62,,,
2016-02-01,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Police - Direction des opérations,,,,Infraction  loi / règlement (autre que stat.),,,,,,,,,,,,,,,,,,,,,,,,,Législation provinciale (Art. 10 par. 2),Téléphone,2016-02-01,1,,,
2016-02-01,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,Cabinet du maire,,,,,Décision / Action d'un élu ou pers. de son cabinet,,,,,,,,,,,,,,,,,,,,,,,,,Elu ou son cabinet (Art. 11-3),Téléphone,2016-02-01,1,,,
2016-02-01,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Organisme externe,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Services bancaires/financiers/assurances,Téléphone,2016-02-01,1,,,
2016-02-01,Courriel,individu,26 à 40 ans,FEMME,NON,Canadien,False,B.A.M,Demandeur / Mandataire,1,Le Plateau-Mont-Royal,,,,,,,,,Propreté,,,,,,,,,,,,,,,,,,,,,,,,,Refus d'intervenir (Autres motifs),Téléphone,2016-02-22,16,,,
2016-02-01,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Santé et services sociaux,Téléphone,2016-02-01,1,,,
2016-02-01,Téléphone,individu,41 à 50 ans,FEMME,Arabe,Pays inconnu,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Logement social / HLM / Subvention au logement,,,,,,,,,,,,,,,,,,,,,,,,,Désistement,Lettre,2016-02-11,9,,,
2016-02-01,Téléphone,individu,65 ans et +,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Technologies de l'information - Toutes directions confondues,,,,Communications,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-02-05,5,,,
2016-02-01,Courriel,groupe de citoyens,GC,GC,GC,GC,False,Internet,Demandeur / Mandataire,4,Outremont,,,,,,,,,Propreté,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Courriel,2016-02-01,1,,,
2016-02-01,Courriel,groupe de citoyens,GC,GC,GC,GC,False,Internet,Demandeur / Mandataire,4,Outremont,,,,,,,,,Sécurité,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Courriel,2016-02-01,1,,,
2016-02-01,Téléphone,individu,26 à 40 ans,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Rivière-des-Prairies--Pointe-aux-Trembles,,,,,,,,,Animal,Charte - environnement, developpement durable,,,,,,,,,,,,,,Prendre des mesures visant à limiter les nuisances abusives issues du bruit,,,,,,,,,,Fondée - Réglée,,2016-04-21,57,,
2016-02-02,Téléphone,individu,Inconnu,HOMME,Arabe,Pays inconnu,False,B.A.M,Demandeur / Mandataire,1,Anjou,,,,,,,,,Abri temporaire d'hiver,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-02-02,1,,,
2016-02-02,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. ayant lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,OBNL,Téléphone,2016-02-02,1,,,
2016-02-02,Téléphone,personne morale,PM,PM,PM,PM,False,Élu municipal,Demandeur / Mandataire,1,Mercier--Hochelaga-Maisonneuve,,,,,,,,,Bruit,,,,,,,,,,,,,,,,,,,,,,,,,Législation provinciale (Art. 10 par. 2),Téléphone,2016-02-02,1,,,
2016-02-02,Téléphone,personne morale,PM,PM,PM,PM,False,Élu municipal,Demandeur / Mandataire,1,Mercier--Hochelaga-Maisonneuve,,,,,,,,,Décision / Conseil d'arrondissement,,,,,,,,,,,,,,,,,,,,,,,,,Déc. CE/CM/CA/Comité (Art. 11-1) (pas CMDR),Téléphone,2016-02-02,1,,,
2016-02-02,Téléphone,individu,26 à 40 ans,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Autre différend privé,Téléphone,2016-02-02,1,,,
2016-02-02,Téléphone,individu,51 à 64 ans,HOMME,NON,Canadien,False,Parent ou ami,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Autre différend privé,Téléphone,2016-02-02,1,,,
2016-02-02,Courriel,individu,41 à 50 ans,HOMME,Noir,Haitien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,,,Bureau du taxi de Montréal,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,9,Non fondée,Lettre,2016-04-14,51,,,
2016-02-02,Téléphone,individu,Inconnu,FEMME,Inconnu,Pays inconnu,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,OBNL,Téléphone,2016-02-02,1,,,
2016-02-03,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Direction des affaires civiles,,,,Réclamation monétaire (autre),,,,,,,,,,,,,,,,,,,,,,,,,Refus d'intervenir (Recours légal - art. 12),Téléphone,2016-02-03,1,,,
2016-02-03,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Organisme externe,Demandeur / Mandataire,1,,,,,,Ressources humaines  - Toutes directions confondues,,,,Relations de travail,,,,,,,,,,,,,,,,,,,,,,,,,Relations de travail (Art. 11-2),Téléphone,2016-02-03,1,,,
2016-02-01,Courriel,personne morale,PM,PM,PM,PM,False,Ancien demandeur,Demandeur / Mandataire,2,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,Application de la réglementation municipale,,,,,,,,,,,,,,,,,,,,,,,,,En traitement,,,,,,
2016-02-02,Courriel,individu,65 ans et +,FEMME,Noir,Haitien,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Logement social / HLM / Subvention au logement,,,,,,,,,,,,,,,,,,,,,,,,11,Non fondée,,2016-05-18,75,,,
2016-02-02,Téléphone,individu,Inconnu,FEMME,Noir,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Santé et services sociaux,Téléphone,2016-02-02,1,,,
2016-02-02,Téléphone,individu,Inconnu,FEMME,NON,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,Police - Direction des opérations,,,,Infraction  loi / règlement (autre que stat.),,,,,,,,,,,,,,,,,,,,,,,,,Législation provinciale (Art. 10 par. 2),Téléphone,2016-02-02,1,,,
2016-02-03,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Gouvernement provincial,Téléphone,2016-02-03,1,,,
2016-02-04,Téléphone,individu,Inconnu,HOMME,Inconnu,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Gouvernement fédéral,Téléphone,2016-02-04,1,,,
2016-02-03,Téléphone,individu,41 à 50 ans,HOMME,Arabe,Marocain,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Éducation,Courriel,2016-02-04,2,,,
2016-02-04,Courriel,individu,26 à 40 ans,FEMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,Villeray--Saint-Michel--Parc-Extension,,,,,,,,,Arbre,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-02-05,2,,,
2016-02-04,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,Concertation des arrondissements  - Toutes directions confondues,,,,Permis,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-02-04,1,,,
2016-02-04,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,Le Plateau-Mont-Royal,,,,,,,,,Stationnement / SRRR / Vignette,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-02-04,1,,,
2016-02-04,Téléphone,individu,51 à 64 ans,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,Demande de retrait,,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-02-04,1,,,
2016-02-05,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Police - Direction des opérations,,,,Accès à l'information,,,,,,,,,,,,,,,,,,,,,,,,,Législation provinciale (Art. 10 par. 2),Téléphone,2016-02-05,1,,,
2016-02-05,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Direction des affaires civiles,,,,Réclamation monétaire (autre),,,,,,,,,,,,,,,,,,,,,,,,,Référé - Pas dernier recours,Téléphone,2016-02-05,1,,,
2016-02-04,Poste,individu,51 à 64 ans,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Sécurité incendie - Toutes directions confondues,,,,Sécurité incendie,,,,,,,,,,,,,,,,,,,,,,,,,Pas personnellement visé (Art. 10 par. 1),Courriel,2016-02-05,2,,,
2016-02-05,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Législation provinciale (Art. 10 par. 2),Téléphone,2016-02-05,1,,,
2016-02-05,Téléphone,individu,Inconnu,HOMME,Noir,Haitien,False,Organisme externe,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Sans lien avec la Ville,,,,,,,,,,,,,,,,,,,,,,,,,Jugement (autre que Cour municipale de Montréal),Téléphone,2016-02-05,1,,,
