Date_reception_demande,Mode_recep_demande,TypePlainte,GroupeAge,sexe,Minorite_visible,Origine_ethnique,Autochtone,Source,Acheminement_Demandeur,NbrePers,Ev_arrondissement,Ev_arrond2,Ev_arrond3,Ev_arrond4,Vc,Ev_service,Ev_service2,Ev_paramunicipal,Autre_entite,Categorie,Categorie2,Categorie3,Charte_vieD,Charte_vieD2,Charte_vieD3,Charte_vieES,Charte_vieES2,Charte_vieES3,Charte_Cult,Charte_Cult2,Charte_Cult3,Charte_ActP,Charte_ActP2,Charte_ActP3,Charte_Env,Charte_Env2,Charte_Env3,Charte_Sec,Charte_Sec2,Charte_Sec3,Charte_ServMun,Charte_ServMun2,Charte_ServMun3,DelaiReponse,resultat_enquete,mode_reponse,Date_fermeture,DelaiTraitement
2014-01-22,Courriel,individu,41 à 50 ans,HOMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,Ville-Marie,,,,,,,,,Permis,,,,,,,,,,,,,,,,,,,,,,,,4,Plainte non fondée au mérite,Courriel,2014-02-11,15
2014-01-23,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Côte-des-Neiges/Notre-Dame-de-Grâce,,,,,,,,,Nuisance,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-01-23,1
2014-01-23,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Finances - ******Centre des services partagés,,,,Qualité des services,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-01-23,1
2014-01-23,Courriel,individu,26 à 40 ans,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Le Plateau Mont-Royal,,,,,,,,,Application de la réglementation,,,,,,,,,,,,,,,,,,,,,,,,8,Réglé par médiation,Courriel,2014-06-13,99
2014-01-23,Téléphone,individu,26 à 40 ans,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Service de police - Section des agents de stationnement,,,,Comportement d'un employé/élu,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-01-23,1
2014-01-22,Courriel,individu,26 à 40 ans,HOMME,NON,Français,False,Parent ou ami,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2014-01-23,2
2014-01-22,Courriel,individu,26 à 40 ans,HOMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Service de police - Section des agents de stationnement,,,,Infraction de stationnement,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2014-01-23,2
2014-01-22,Courriel,individu,26 à 40 ans,HOMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,Service de police - Section des agents de stationnement,,,,Comportement d'un employé/élu,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2014-01-23,2
2014-01-24,Téléphone,personne morale,PM,PM,PM,PM,False,Ancien demandeur,Demandeur / Mandataire,4,Ville-Marie,,,,,,,,,Permis,,,,,,,,,,,,,,,,,,,,,,,,37,Plainte non fondée au mérite,Lettre,2014-04-16,59
2014-01-24,Téléphone,individu,Inconnu,HOMME,Arabe,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,Pierrefonds-Roxboro,,,,,,,,,Aqueduc/Égout,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-01-24,1
2014-01-24,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-01-24,1
2014-01-24,Téléphone,individu,51 à 64 ans,HOMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,Villeray/Saint-Michel/Parc-Extension,,,,,,,,,Application de la réglementation,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-01-24,1
2014-01-24,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,Société de transport de Montréal (STM),,Réclamation monétaire (autres),,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-01-24,1
2014-01-24,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,****Service du capital humain et des communications - Direction du capital humain,,,,Relation de travail,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-01-24,1
2014-01-24,Courriel,individu,26 à 40 ans,HOMME,Inconnu,Ne sait pas,False,Inconnu,Demandeur / Mandataire,1,Ville-Marie,,,,,,,,,Bruit,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2014-01-27,2
2014-01-27,Téléphone,individu,41 à 50 ans,FEMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,Mercier/Hochelaga/Maisonneuve,,,,,,,,,Circulation,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-01-27,1
2014-01-27,Téléphone,individu,Inconnu,FEMME,Inconnu,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-01-27,1
2014-01-27,Courriel,individu,51 à 64 ans,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction des affaires pénales et criminelles,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-01-27,1
2014-01-27,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,LaSalle,,,,,,,,,Divers,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-01-27,1
2014-01-27,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-01-27,1
2014-01-28,OdM,OdM,OdM,OdM,OdM,OdM,False,OdM,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction des affaires pénales et criminelles,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,41,Désistement après enquête,Lettre,2014-12-10,220
2014-01-27,Courriel,individu,41 à 50 ans,HOMME,NON,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-01-28,2
2014-01-28,Téléphone,individu,Inconnu,HOMME,Noir,Haitien,False,Inconnu,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction des affaires civiles,,,,Réclamation monétaire (incident de la route),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-01-28,1
2014-01-27,Courriel,individu,51 à 64 ans,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction des affaires pénales et criminelles,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-01-28,2
2014-01-28,Courriel,individu,65 ans et +,FEMME,NON,Italien,False,Inconnu,Demandeur / Mandataire,1,Villeray/Saint-Michel/Parc-Extension,,,,,,,,,Droits acquis,,,,,,,,,,,,,,,,,,,,,,,,16,Plainte non fondée au mérite,Lettre,2014-02-25,21
2014-01-29,Téléphone,individu,41 à 50 ans,FEMME,Inconnu,Ne sait pas,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-01-29,1
2014-01-29,Courriel,individu,26 à 40 ans,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,Mercier/Hochelaga/Maisonneuve,,,,,,,,,Aqueduc/Égout,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2014-01-29,1
2014-08-22,Téléphone,individu,Inconnu,HOMME,Inconnu,Ne sait pas,False,Inconnu,Demandeur / Mandataire,1,Ville-Marie,,,,,,,,,Arbre,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-08-22,1
2014-01-29,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-01-29,1
2014-01-23,OdM,OdM,OdM,OdM,OdM,OdM,False,OdM,Demandeur / Mandataire,1,Rosemont/La Petite-Patrie,,,,,,,,,Ruelle,Charte - vie démocratique,,Adopter et maintenir des procédures afin d'assurer le caractère crédible, transparent et efficace des consultations publiques,,,,,,,,,,,,,,,,,,,,,,En Traitement,,,
2014-01-29,Téléphone,individu,26 à 40 ans,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,Le Plateau Mont-Royal,,,,,,,,,Permis,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-01-31,3
2014-01-30,Courriel,individu,51 à 64 ans,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Mercier/Hochelaga/Maisonneuve,,,,,,,,,Salubrité et entretien (moisissures),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-01-30,1
2014-01-31,Courriel,individu,51 à 64 ans,HOMME,NON,Canadien,False,Parent ou ami,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction des affaires pénales et criminelles,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-01-31,1
2014-01-30,Téléphone,individu,Inconnu,HOMME,Inconnu,Pays inconnu,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,,,Bureau du taxi de Montréal,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-01-31,2
2014-01-31,Courriel,individu,51 à 64 ans,HOMME,Inconnu,Ne sait pas,False,Inconnu,Demandeur / Mandataire,1,,,,,,Service de police - Section des agents de stationnement,,,,Infraction de stationnement,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-01-31,1
2014-01-31,Téléphone,individu,41 à 50 ans,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction des affaires pénales et criminelles,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-01-31,1
2014-02-03,En personne,individu,51 à 64 ans,FEMME,NON,Roumain,False,Fonctionnaire,Demandeur / Mandataire,1,Côte-des-Neiges/Notre-Dame-de-Grâce,,,,,,,,,Salubrité et entretien (moisissures),Charte - sécurité,,,,,Prendre des mesures afin que les logements soient conformes aux normes de salubrité lorsque la santé et la sécurité sont mises en cause,,,,,,,,,,,,,,,,,,1,Plainte non fondée au mérite,Lettre,2014-05-23,77
2014-02-03,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,Ahuntsic-Cartierville,,,,,,,,,Nuisance,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-02-03,1
2014-02-03,Poste,individu,Inconnu,HOMME,Inconnu,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,Service de police - Direction des opérations,,,,Infraction à une loi,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Lettre,2014-02-03,1
2014-02-03,Téléphone,individu,51 à 64 ans,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Logement social/HLM/Subvention au logement,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-02-03,1
2014-02-03,Poste,individu,Inconnu,HOMME,Inconnu,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,Service de police - Direction des opérations,,,,Comportement d'un employé/élu,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Lettre,2014-02-03,1
2014-02-04,Téléphone,individu,26 à 40 ans,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Le Sud-Ouest,,,,,,,,,Aqueduc/Égout,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-02-04,1
2014-02-03,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Service de la concertation des arrondissements  - *****Direction de l'approvisionnement,,,,Appel d'offres/Contrat,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-02-03,1
2014-01-31,Téléphone,individu,Inconnu,HOMME,Noir,Haitien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Service de police - Direction des opérations,,,,Remorquage,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-01-31,1
2014-01-31,Téléphone,individu,Inconnu,HOMME,Inconnu,Ne sait pas,False,Inconnu,Demandeur / Mandataire,1,Rosemont/La Petite-Patrie,,,,,,,,,Zonage/Urbanisme/Dérogation,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-01-31,1
2014-02-04,Téléphone,individu,Inconnu,HOMME,Inconnu,Ne sait pas,False,Inconnu,Demandeur / Mandataire,1,Mercier/Hochelaga/Maisonneuve,,,,,,,,,Application de la réglementation,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-02-04,1
2014-02-04,Téléphone,individu,Inconnu,FEMME,Inconnu,Pays inconnu,False,Ancien demandeur,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction des affaires pénales et criminelles,,,,Comportement d'un employé/élu,,,,,,,,,,,,,,,,,,,,,,,,,Désistement avant enquête,Téléphone,2014-02-04,1
2014-02-04,Courriel,individu,41 à 50 ans,HOMME,Latino-américain,Hondurien,False,Parent ou ami,Demandeur / Mandataire,1,,,,,,Service de police - Direction des opérations,,,,Remorquage,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2014-02-04,1
2014-02-04,Courriel,individu,41 à 50 ans,HOMME,Latino-américain,Hondurien,False,Parent ou ami,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction des affaires civiles,,,,Réclamation monétaire (autres),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2014-02-04,1
2014-02-03,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Parent ou ami,Demandeur / Mandataire,1,LaSalle,,,,,,,,,Aqueduc/Égout,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-02-03,1
2014-02-03,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Parent ou ami,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction des affaires civiles,,,,Réclamation monétaire (aqueduc/égout),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-02-03,1
2014-02-03,Courriel,individu,Inconnu,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,Service de police - Section des agents de stationnement,,,,Infraction de stationnement,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2014-02-03,1
2014-02-04,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Publicité du bureau,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-02-04,1
2014-02-04,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Publicité du bureau,Demandeur / Mandataire,1,,,,,,Service de police - Direction des opérations,,,,Infraction à une loi,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-02-04,1
2014-02-04,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Publicité du bureau,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Relation locataire/prop.,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-02-04,1
2014-02-05,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,****Service du capital humain et des communications - Direction du capital humain,,,,Relation de travail,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-02-05,1
2014-01-22,OdM,OdM,OdM,OdM,OdM,OdM,False,OdM,Demandeur / Mandataire,1,Ville-Marie,,,,,,,,,Fourrière (entreposage de meubles),,,,,,,,,,,,,,,,,,,,,,,,1,Réglé par médiation,Lettre,2014-02-07,13
2014-02-05,Téléphone,individu,Inconnu,HOMME,Inconnu,Ne sait pas,False,Inconnu,Demandeur / Mandataire,1,Ville-Marie,,,,,,,,,Aqueduc/Égout,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-02-05,1
2014-02-05,Courriel,individu,Inconnu,HOMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,2,,,,,,Ser. mise en valeur du territoire - Direction de l'habitation,,,,Subvention autre que logement,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2014-02-05,1
2014-02-05,En personne,personne morale,PM,PM,PM,PM,False,Fonctionnaire,Demandeur / Mandataire,3,,,,,,Service de la concertation des arrondissements  - *****Direction des stratégies et transactions immobilières,,,,Appel d'offres/Contrat,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2014-02-05,1
2014-02-06,Téléphone,individu,51 à 64 ans,HOMME,Inconnu,Ne sait pas,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction des affaires pénales et criminelles,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-02-06,1
2014-02-06,Téléphone,individu,41 à 50 ans,HOMME,Inconnu,Pays inconnu,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction des affaires pénales et criminelles,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-02-06,1
2014-02-05,Poste,individu,51 à 64 ans,FEMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,Ville-Marie,,,,,,,,,Permis,,,,,,,,,,,,,,,,,,,,,,,,27,Plainte non fondée au mérite,Lettre,2014-03-17,29
2014-02-06,Téléphone,individu,26 à 40 ans,HOMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,,,,,Cabinet du maire,,,,,Divers,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-02-06,1
2014-02-06,Téléphone,individu,Inconnu,FEMME,Inconnu,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,Société de transport de Montréal (STM),,Réclamation monétaire (autres),,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-02-06,1
2014-02-06,Courriel,individu,51 à 64 ans,FEMME,Latino-américain,Pays inconnu,False,Parent ou ami,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Courriel,2014-02-06,1
2014-02-06,Courriel,individu,Inconnu,HOMME,Inconnu,Ne sait pas,False,Inconnu,Demandeur / Mandataire,1,,,,,,Service de police - Direction des opérations,,,,Divers,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2014-02-06,1
2014-02-07,Téléphone,individu,65 ans et +,FEMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Logement social/HLM/Subvention au logement,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-02-07,1
2014-02-07,En personne,individu,51 à 64 ans,HOMME,Noir,Haitien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction des affaires civiles,,,,Réclamation monétaire (incident de la route),,,,,,,,,,,,,,,,,,,,,,,,2,Plainte non fondée au mérite,Lettre,2014-04-14,47
2014-02-07,Courriel,individu,26 à 40 ans,HOMME,NON,Canadien,False,Parent ou ami,Demandeur / Mandataire,1,,,,,,*****Service des affaires juridiques et de l'évaluation foncière - Direction des affaires pénales et criminelles,,,,Cour municipale (fonctionnement),,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Courriel,2014-02-07,1
2014-02-07,Téléphone,individu,41 à 50 ans,HOMME,Inconnu,Ne sait pas,False,Parent ou ami,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. ayant lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-02-07,1
2014-02-06,Téléphone,individu,Inconnu,HOMME,Inconnu,Ne sait pas,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-02-06,1
2014-02-07,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Internet,Demandeur / Mandataire,1,Ahuntsic-Cartierville,,,,,,,,,Voirie/Travaux publics,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-02-07,1
2014-02-10,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Parent ou ami,Demandeur / Mandataire,1,Saint-Laurent,,,,,,,,,Comportement d'un employé/élu,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-02-10,1
2014-02-10,Téléphone,individu,Inconnu,FEMME,NON,Canadien,False,Parent ou ami,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. sans lien avec la Ville,Différend privé,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-02-10,1
2014-02-24,Courriel,individu,Inconnu,FEMME,NON,Canadien,False,Ancien demandeur,Demandeur / Mandataire,1,Mercier/Hochelaga/Maisonneuve,,,,,,,,,Permis,,,,,,,,,,,,,,,,,,,,,,,,15,Plainte non fondée au mérite,Lettre,2014-10-24,168
2014-02-10,En personne,individu,65 ans et +,HOMME,Inconnu,Pays inconnu,False,Ancien demandeur,Demandeur / Mandataire,1,Verdun,,,,,,,,,Comportement d'un employé/élu,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,En personne,2014-02-10,1
2014-02-10,En personne,individu,65 ans et +,FEMME,Noir,Pays inconnu,False,Inconnu,Demandeur / Mandataire,1,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,Logement social/HLM/Subvention au logement,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,En personne,2014-02-10,1
2014-02-10,Téléphone,individu,26 à 40 ans,FEMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,Le Plateau Mont-Royal,,,,,,,,,Stationnement/SRRR/Vignette,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-02-10,1
2014-02-10,Téléphone,individu,Inconnu,HOMME,NON,Canadien,False,Fonctionnaire,Demandeur / Mandataire,1,,,,,,,,,Entités non mun. ayant lien avec la Ville,Organisme gouvernemental,,,,,,,,,,,,,,,,,,,,,,,,,Refusé avant enquête,Téléphone,2014-02-10,1
2014-02-11,Téléphone,individu,41 à 50 ans,HOMME,NON,Canadien,False,Inconnu,Demandeur / Mandataire,1,Le Sud-Ouest,,,,,,,,,Sport et loisir,,,,,,,,,,,,,,,,,,,,,,,,,Référé avant enquête,Téléphone,2014-02-11,1
