ï»¿X,Y,TYPEINCIDENT,DESCRIPTION,DATEINCIDENT,ANNEE,OBJECTID
-7999836.7574,5692514.6833,5,MÃ©fait,2022/08/03 04:00:00+00,2022,9645
-8008801.8609,5682982.0942,5,MÃ©fait,2023/10/23 04:00:00+00,2023,9646
-8003377.2121,5679742.0637,7,Voie de fait,2022/01/27 05:00:00+00,2022,9647
-8017623.103,5670654.203,6,Menace ou acte de violence,2023/04/28 04:00:00+00,2023,9648
-8002587.3133,5683364.2905,7,Voie de fait,2022/11/05 04:00:00+00,2022,9649
-8015014.667,5683033.1357,4,Introduction par effraction,2021/06/24 04:00:00+00,2021,9650
-7999315.1132,5687198.3436,8,Vol,2023/09/23 04:00:00+00,2023,9651
-8003505.4477,5685730.7973,8,Vol,2021/11/19 05:00:00+00,2021,9652
-8002928.8098,5681156.1006,8,Vol,2022/06/21 04:00:00+00,2022,9653
-7998481.1926,5688289.3522,7,Voie de fait,2022/09/28 04:00:00+00,2022,9654
-8004032.566,5682837.0635,7,Voie de fait,2022/09/08 04:00:00+00,2022,9655
-8000603.1038,5685989.2019,8,Vol,2023/08/09 04:00:00+00,2023,9656
-7999197.042,5680086.1733,3,Conduite avec capacitÃ©s affaiblies,2022/10/08 04:00:00+00,2022,9657
-8009780.7616,5685253.8324,3,Conduite avec capacitÃ©s affaiblies,2023/02/27 05:00:00+00,2023,9658
-8006797.185,5682651.3991,6,Menace ou acte de violence,2022/09/29 04:00:00+00,2022,9659
-8001428.0048,5684089.6841,7,Voie de fait,2022/10/16 04:00:00+00,2022,9660
-8002622.8979,5682127.0434,6,Menace ou acte de violence,2022/10/23 04:00:00+00,2022,9661
-7994440.5447,5678540.3513,7,Voie de fait,2022/10/28 04:00:00+00,2022,9662
-8003944.1103,5683578.287,6,Menace ou acte de violence,2021/12/02 05:00:00+00,2021,9663
-8016666.1348,5671425.1619,7,Voie de fait,2022/03/14 04:00:00+00,2022,9664
-8005513.6209,5684849.5362,6,Menace ou acte de violence,2022/01/03 05:00:00+00,2022,9665
-8020290.3284,5670517.6682,7,Voie de fait,2022/07/18 04:00:00+00,2022,9666
-7998515.1274,5686225.8407,8,Vol,2022/08/19 04:00:00+00,2022,9667
-8002340.9415,5685255.7238,7,Voie de fait,2023/01/10 05:00:00+00,2023,9668
-8009523.1933,5684753.6388,8,Vol,2023/07/04 04:00:00+00,2023,9669
-8005648.3284,5685962.8794,4,Introduction par effraction,2023/03/16 04:00:00+00,2023,9670
-7999582.6295,5686952.6386,8,Vol,2023/04/29 04:00:00+00,2023,9671
-7999897.616,5689095.1682,7,Voie de fait,2023/01/15 05:00:00+00,2023,9672
-8001816.1188,5685487.5496,4,Introduction par effraction,2022/11/25 05:00:00+00,2022,9673
-8003317.1033,5684596.927,7,Voie de fait,2023/01/30 05:00:00+00,2023,9674
-8008713.2213,5684277.1201,8,Vol,2023/12/08 05:00:00+00,2023,9675
-8003545.6992,5679550.6262,4,Introduction par effraction,2022/04/23 04:00:00+00,2022,9676
-8009277.9807,5677094.1998,4,Introduction par effraction,2022/04/24 04:00:00+00,2022,9677
-8016742.0782,5684770.7606,8,Vol,2023/05/13 04:00:00+00,2023,9678
-8012560.5996,5683067.3062,8,Vol,2023/05/18 04:00:00+00,2023,9679
-8006503.6883,5684549.538,4,Introduction par effraction,2023/12/26 05:00:00+00,2023,9680
-8009879.9984,5681353.8131,8,Vol,2023/06/01 04:00:00+00,2023,9681
-8017623.103,5670654.203,8,Vol,2021/05/24 04:00:00+00,2021,9682
-8002340.9415,5685255.7238,8,Vol,2022/06/27 04:00:00+00,2022,9683
-8009802.6396,5687331.9928,8,Vol,2023/04/24 04:00:00+00,2023,9684
-8012005.3567,5679783.413,8,Vol,2023/12/12 05:00:00+00,2023,9685
-8000953.4514,5686770.858,5,MÃ©fait,2022/05/13 04:00:00+00,2022,9686
-8002883.61,5684553.1568,8,Vol,2023/01/12 05:00:00+00,2023,9687
-8013333.6168,5682937.4967,7,Voie de fait,2023/01/30 05:00:00+00,2023,9688
-8002787.2379,5684917.927,7,Voie de fait,2023/07/08 04:00:00+00,2023,9689
-8013827.6002,5680836.452,6,Menace ou acte de violence,2023/05/03 04:00:00+00,2023,9690
-8000195.8023,5683856.1397,7,Voie de fait,2023/12/12 05:00:00+00,2023,9691
-8003519.8222,5684518.3386,4,Introduction par effraction,2023/12/12 05:00:00+00,2023,9692
-8002398.9174,5683735.5769,6,Menace ou acte de violence,2023/12/13 05:00:00+00,2023,9693
-8009350.2419,5696504.3104,6,Menace ou acte de violence,2023/10/24 04:00:00+00,2023,9694
-8009923.0077,5681830.2838,6,Menace ou acte de violence,2023/08/09 04:00:00+00,2023,9695
-7995780.8472,5688233.9583,8,Vol,2022/09/26 04:00:00+00,2022,9696
-8002100.492,5685485.4987,6,Menace ou acte de violence,2021/10/24 04:00:00+00,2021,9697
-8002666.8952,5684650.2195,8,Vol,2022/09/05 04:00:00+00,2022,9698
-8000591.4775,5685304.541,8,Vol,2023/10/23 04:00:00+00,2023,9699
-8012544.9925,5678955.7086,8,Vol,2023/01/29 05:00:00+00,2023,9700
-8013828.8072,5671861.7743,6,Menace ou acte de violence,2023/12/08 05:00:00+00,2023,9701
-8024923.177,5673071.3155,4,Introduction par effraction,2023/11/19 05:00:00+00,2023,9702
-8002571.8871,5685093.6074,8,Vol,2022/05/10 04:00:00+00,2022,9703
-8011481.1617,5685143.149,4,Introduction par effraction,2022/11/11 05:00:00+00,2022,9704
-8022634.8365,5684658.168,4,Introduction par effraction,2022/08/05 04:00:00+00,2022,9705
-8000598.1057,5686951.0321,5,MÃ©fait,2022/06/16 04:00:00+00,2022,9706
-8000703.8081,5685304.047,4,Introduction par effraction,2022/08/24 04:00:00+00,2022,9707
-8002850.8975,5684140.0143,4,Introduction par effraction,2022/09/07 04:00:00+00,2022,9708
-8003154.0244,5684695.9993,8,Vol,2022/09/13 04:00:00+00,2022,9709
-8002620.3436,5684540.6006,8,Vol,2023/01/21 05:00:00+00,2023,9710
-8003439.0223,5684117.1807,6,Menace ou acte de violence,2021/07/07 04:00:00+00,2021,9711
-8003439.0223,5684117.1807,8,Vol,2022/08/08 04:00:00+00,2022,9712
-8001426.0741,5684880.7727,6,Menace ou acte de violence,2022/12/01 05:00:00+00,2022,9713
-8003102.8397,5689017.1956,7,Voie de fait,2023/08/27 04:00:00+00,2023,9714
-7997830.2668,5686856.549,7,Voie de fait,2022/10/17 04:00:00+00,2022,9715
-8008562.9825,5684806.7782,6,Menace ou acte de violence,2022/10/21 04:00:00+00,2022,9716
-8006646.3323,5682072.313,6,Menace ou acte de violence,2023/04/18 04:00:00+00,2023,9717
-8002825.087,5683784.6409,7,Voie de fait,2021/11/01 04:00:00+00,2021,9718
-8009523.1933,5684753.6388,8,Vol,2021/09/14 04:00:00+00,2021,9719
-8003191.1549,5680789.4593,7,Voie de fait,2023/07/03 04:00:00+00,2023,9720
-8003551.2201,5685068.1282,3,Conduite avec capacitÃ©s affaiblies,2022/08/25 04:00:00+00,2022,9721
-8009865.5626,5680827.631,4,Introduction par effraction,2022/08/26 04:00:00+00,2022,9722
-8001025.1455,5687640.1217,5,MÃ©fait,2023/04/29 04:00:00+00,2023,9723
-8000455.4305,5679380.7137,6,Menace ou acte de violence,2022/10/20 04:00:00+00,2022,9724
-8004068.6285,5684504.7211,6,Menace ou acte de violence,2022/12/14 05:00:00+00,2022,9725
-8003066.6234,5684364.5215,3,Conduite avec capacitÃ©s affaiblies,2023/05/13 04:00:00+00,2023,9726
-7995814.9058,5688120.9933,7,Voie de fait,2022/10/31 04:00:00+00,2022,9727
-8009277.9807,5677094.1998,6,Menace ou acte de violence,2022/05/19 04:00:00+00,2022,9728
-8009125.0714,5685071.8485,7,Voie de fait,2023/01/30 05:00:00+00,2023,9729
-8002388.6146,5682142.5069,8,Vol,2022/08/23 04:00:00+00,2022,9730
-8002133.9038,5685191.4187,4,Introduction par effraction,2022/09/14 04:00:00+00,2022,9731
-8009523.1933,5684753.6388,8,Vol,2022/08/03 04:00:00+00,2022,9732
-7997833.0767,5686954.5493,4,Introduction par effraction,2022/12/01 05:00:00+00,2022,9733
-7999978.5324,5688916.8026,8,Vol,2022/12/17 05:00:00+00,2022,9734
-8016740.251,5684172.9213,8,Vol,2023/04/17 04:00:00+00,2023,9735
-8001957.8455,5687108.0671,4,Introduction par effraction,2022/12/29 05:00:00+00,2022,9736
-8011481.1617,5685143.149,8,Vol,2023/03/21 04:00:00+00,2023,9737
-8002666.8952,5684650.2195,8,Vol,2023/04/30 04:00:00+00,2023,9738
-8002836.413,5683546.8387,6,Menace ou acte de violence,2021/01/14 05:00:00+00,2021,9739
-8003230.7595,5682587.1673,8,Vol,2023/03/30 04:00:00+00,2023,9740
-8000350.3768,5686768.3293,8,Vol,2022/06/22 04:00:00+00,2022,9741
-8000695.4166,5688744.045,8,Vol,2023/06/01 04:00:00+00,2023,9742
-8008366.4458,5696586.3423,4,Introduction par effraction,2022/10/13 04:00:00+00,2022,9743
-8013827.6002,5680836.452,5,MÃ©fait,2022/10/30 04:00:00+00,2022,9744
-8000766.079,5687428.8569,5,MÃ©fait,2023/04/30 04:00:00+00,2023,9745
-8003891.9813,5684484.6479,8,Vol,2023/04/27 04:00:00+00,2023,9746
-8002620.3436,5684540.6006,8,Vol,2023/05/10 04:00:00+00,2023,9747
-8004394.8619,5685275.8148,8,Vol,2022/07/05 04:00:00+00,2022,9748
-8003232.2858,5685537.0665,5,MÃ©fait,2022/05/31 04:00:00+00,2022,9749
-7999901.7711,5686396.4092,7,Voie de fait,2022/03/13 05:00:00+00,2022,9750
-7996216.6231,5684914.5661,8,Vol,2023/04/29 04:00:00+00,2023,9751
-8005949.4349,5685313.0095,5,MÃ©fait,2022/08/29 04:00:00+00,2022,9752
-7998345.0305,5692039.414,7,Voie de fait,2022/02/02 05:00:00+00,2022,9753
-8008392.6394,5684413.8503,6,Menace ou acte de violence,2021/10/17 04:00:00+00,2021,9754
-8007889.9378,5683025.5708,7,Voie de fait,2021/06/09 04:00:00+00,2021,9755
-8003448.4601,5683841.631,8,Vol,2023/03/21 04:00:00+00,2023,9756
-8002571.8871,5685093.6074,8,Vol,2023/09/15 04:00:00+00,2023,9757
-8002571.8871,5685093.6074,8,Vol,2023/09/15 04:00:00+00,2023,9758
-8013969.5791,5683214.0781,6,Menace ou acte de violence,2023/09/15 04:00:00+00,2023,9759
-8002801.2807,5685146.8464,5,MÃ©fait,2022/03/16 04:00:00+00,2022,9760
-8003177.5077,5685104.4514,6,Menace ou acte de violence,2023/08/30 04:00:00+00,2023,9761
-7999792.7774,5687605.5094,7,Voie de fait,2023/11/08 05:00:00+00,2023,9762
-8006503.6883,5684549.538,8,Vol,2022/12/29 05:00:00+00,2022,9763
-8000195.8023,5683856.1397,3,Conduite avec capacitÃ©s affaiblies,2022/06/03 04:00:00+00,2022,9764
-8013389.3838,5683526.6392,6,Menace ou acte de violence,2022/05/10 04:00:00+00,2022,9765
-7998515.1274,5686225.8407,8,Vol,2022/11/17 05:00:00+00,2022,9766
-8002133.9038,5685191.4187,7,Voie de fait,2022/11/01 04:00:00+00,2022,9767
-8009523.1933,5684753.6388,8,Vol,2021/02/14 05:00:00+00,2021,9768
-8011300.9168,5687995.9487,8,Vol,2023/03/23 04:00:00+00,2023,9769
-8004015.6845,5687077.7849,5,MÃ©fait,2023/04/30 04:00:00+00,2023,9770
-8002957.8858,5684407.7806,7,Voie de fait,2021/06/18 04:00:00+00,2021,9771
-8001384.7281,5684874.3498,7,Voie de fait,2022/11/28 05:00:00+00,2022,9772
-8009523.1933,5684753.6388,8,Vol,2023/11/04 04:00:00+00,2023,9773
-8017623.103,5670654.203,7,Voie de fait,2023/11/02 04:00:00+00,2023,9774
-8003686.5165,5679580.316,7,Voie de fait,2023/11/03 04:00:00+00,2023,9775
-8003448.4601,5683841.631,6,Menace ou acte de violence,2023/07/25 04:00:00+00,2023,9776
-8002463.4512,5680864.2529,7,Voie de fait,2023/05/30 04:00:00+00,2023,9777
-8010047.9056,5683534.1458,3,Conduite avec capacitÃ©s affaiblies,2023/06/22 04:00:00+00,2023,9778
-8004832.8354,5684366.7204,4,Introduction par effraction,2022/07/05 04:00:00+00,2022,9779
-8004827.5106,5683422.2224,6,Menace ou acte de violence,2022/03/30 04:00:00+00,2022,9780
-7999890.8648,5687265.6243,6,Menace ou acte de violence,2021/06/04 04:00:00+00,2021,9781
-8001816.1188,5685487.5496,4,Introduction par effraction,2022/08/08 04:00:00+00,2022,9782
-8001816.1188,5685487.5496,4,Introduction par effraction,2022/08/08 04:00:00+00,2022,9783
-7999582.6295,5686952.6386,8,Vol,2022/08/21 04:00:00+00,2022,9784
-8012558.7446,5681093.4703,8,Vol,2023/12/07 05:00:00+00,2023,9785
-8003893.149,5684716.7679,5,MÃ©fait,2021/05/03 04:00:00+00,2021,9786
-8001525.2217,5685773.6345,4,Introduction par effraction,2022/05/03 04:00:00+00,2022,9787
-8009523.1933,5684753.6388,8,Vol,2022/06/14 04:00:00+00,2022,9788
-8002388.6146,5682142.5069,4,Introduction par effraction,2021/10/07 04:00:00+00,2021,9789
-8009431.0999,5682397.3579,8,Vol,2022/05/18 04:00:00+00,2022,9790
-8000598.1057,5686951.0321,4,Introduction par effraction,2022/06/27 04:00:00+00,2022,9791
-8004122.5545,5683434.5765,8,Vol,2022/11/09 05:00:00+00,2022,9792
-8013541.908,5680295.5974,5,MÃ©fait,2022/10/30 04:00:00+00,2022,9793
-8004234.1271,5685389.077,5,MÃ©fait,2023/05/08 04:00:00+00,2023,9794
-8009780.7616,5685253.8324,8,Vol,2022/10/21 04:00:00+00,2022,9795
-8013532.9899,5680269.1417,5,MÃ©fait,2022/10/30 04:00:00+00,2022,9796
-8011023.2269,5682004.7408,8,Vol,2022/12/19 05:00:00+00,2022,9797
-8011883.494,5679667.9768,8,Vol,2023/01/12 05:00:00+00,2023,9798
-8006918.011,5682409.6312,7,Voie de fait,2023/03/18 04:00:00+00,2023,9799
-8001401.4299,5684353.3437,8,Vol,2023/04/28 04:00:00+00,2023,9800
-8003577.7553,5681200.568,8,Vol,2023/06/28 04:00:00+00,2023,9801
-8000947.2783,5685990.4457,8,Vol,2022/04/06 04:00:00+00,2022,9802
-8003605.7397,5682318.8675,8,Vol,2023/12/09 05:00:00+00,2023,9803
-8004551.1094,5684531.2057,4,Introduction par effraction,2022/12/18 05:00:00+00,2022,9804
-8015738.3556,5678175.3539,6,Menace ou acte de violence,2022/06/30 04:00:00+00,2022,9805
-8003317.1033,5684596.927,4,Introduction par effraction,2023/08/18 04:00:00+00,2023,9806
-8008790.7508,5696110.1587,5,MÃ©fait,2023/09/22 04:00:00+00,2023,9807
-8013713.4287,5679770.5634,5,MÃ©fait,2023/04/11 04:00:00+00,2023,9808
-8001428.0048,5684089.6841,6,Menace ou acte de violence,2021/04/09 04:00:00+00,2021,9809
-8000490.2887,5686380.667,7,Voie de fait,2022/12/26 05:00:00+00,2022,9810
-8005927.9453,5686169.0744,7,Voie de fait,2023/08/14 04:00:00+00,2023,9811
-8000935.5529,5685301.5066,6,Menace ou acte de violence,2023/09/18 04:00:00+00,2023,9812
-8001737.0665,5684607.2128,6,Menace ou acte de violence,2021/04/23 04:00:00+00,2021,9813
-8000603.1038,5685989.2019,8,Vol,2023/09/12 04:00:00+00,2023,9814
-8011097.1651,5682867.7196,6,Menace ou acte de violence,2021/09/16 04:00:00+00,2021,9815
-8003000.187,5685397.0229,7,Voie de fait,2023/11/21 05:00:00+00,2023,9816
-8010520.5483,5685598.2392,8,Vol,2023/02/17 05:00:00+00,2023,9817
-8003439.0223,5684117.1807,8,Vol,2022/03/21 04:00:00+00,2022,9818
-8001189.6951,5686943.7644,7,Voie de fait,2021/06/23 04:00:00+00,2021,9819
-7999293.0448,5684113.9925,8,Vol,2023/05/01 04:00:00+00,2023,9820
-8005805.7308,5691170.6088,5,MÃ©fait,2022/06/23 04:00:00+00,2022,9821
-8003944.1103,5683578.287,6,Menace ou acte de violence,2022/08/24 04:00:00+00,2022,9822
-8013827.6002,5680836.452,8,Vol,2023/12/10 05:00:00+00,2023,9823
-8003681.4368,5682112.9889,7,Voie de fait,2021/11/02 04:00:00+00,2021,9824
-8011680.5763,5683691.525,5,MÃ©fait,2023/09/20 04:00:00+00,2023,9825
-7998110.2119,5681482.3857,4,Introduction par effraction,2023/09/10 04:00:00+00,2023,9826
-8003150.8863,5680185.5444,4,Introduction par effraction,2021/11/08 05:00:00+00,2021,9827
-8002850.8975,5684140.0143,8,Vol,2023/05/25 04:00:00+00,2023,9828
-8002620.3436,5684540.6006,8,Vol,2022/05/03 04:00:00+00,2022,9829
-8000598.1057,5686951.0321,8,Vol,2022/06/25 04:00:00+00,2022,9830
-8014482.8997,5677847.1972,8,Vol,2021/09/06 04:00:00+00,2021,9831
-8002270.6774,5683668.3205,8,Vol,2021/09/16 04:00:00+00,2021,9832
-8004501.9938,5682644.8266,8,Vol,2023/09/22 04:00:00+00,2023,9833
-8002047.3821,5685373.7015,8,Vol,2023/07/13 04:00:00+00,2023,9834
-8011300.9168,5687995.9487,8,Vol,2023/09/05 04:00:00+00,2023,9835
-8008916.4704,5686525.256,8,Vol,2023/09/16 04:00:00+00,2023,9836
-8002620.3436,5684540.6006,8,Vol,2021/04/05 04:00:00+00,2021,9837
-8009523.1933,5684753.6388,8,Vol,2023/08/20 04:00:00+00,2023,9838
-8010833.8272,5682334.6487,8,Vol,2023/09/26 04:00:00+00,2023,9839
-8011602.331,5682660.2174,6,Menace ou acte de violence,2022/06/28 04:00:00+00,2022,9840
-8001189.6951,5686943.7644,7,Voie de fait,2021/06/23 04:00:00+00,2021,9841
-7999315.1132,5687198.3436,6,Menace ou acte de violence,2023/02/08 05:00:00+00,2023,9842
-8003439.0223,5684117.1807,8,Vol,2023/04/27 04:00:00+00,2023,9843
-8009523.1933,5684753.6388,8,Vol,2023/11/10 05:00:00+00,2023,9844
-8001647.7732,5685993.1474,7,Voie de fait,2023/09/23 04:00:00+00,2023,9845
-8014796.5815,5679786.9,6,Menace ou acte de violence,2023/05/09 04:00:00+00,2023,9846
-7999582.6295,5686952.6386,7,Voie de fait,2022/12/14 05:00:00+00,2022,9847
-8010932.0633,5694938.6003,8,Vol,2022/07/25 04:00:00+00,2022,9848
-8010440.3622,5679487.1769,5,MÃ©fait,2023/10/20 04:00:00+00,2023,9849
-8006799.9836,5682407.4519,5,MÃ©fait,2023/10/24 04:00:00+00,2023,9850
-8000530.7971,5686672.4955,6,Menace ou acte de violence,2023/04/29 04:00:00+00,2023,9851
-8023981.7364,5670783.1471,6,Menace ou acte de violence,2023/01/30 05:00:00+00,2023,9852
-8000490.2887,5686380.667,7,Voie de fait,2023/10/01 04:00:00+00,2023,9853
-8002787.2379,5684917.927,7,Voie de fait,2022/09/30 04:00:00+00,2022,9854
-8002792.0437,5686254.0076,6,Menace ou acte de violence,2023/08/09 04:00:00+00,2023,9855
-8000608.3685,5686382.9299,7,Voie de fait,2023/03/31 04:00:00+00,2023,9856
-8002571.8871,5685093.6074,8,Vol,2023/09/01 04:00:00+00,2023,9857
-8014244.1835,5677436.5174,7,Voie de fait,2023/04/28 04:00:00+00,2023,9858
-8000591.4775,5685304.541,3,Conduite avec capacitÃ©s affaiblies,2021/10/06 04:00:00+00,2021,9859
-8005996.4009,5682627.0932,5,MÃ©fait,2022/12/17 05:00:00+00,2022,9860
-8005927.9453,5686169.0744,4,Introduction par effraction,2023/07/06 04:00:00+00,2023,9861
-8002787.2379,5684917.927,8,Vol,2023/10/04 04:00:00+00,2023,9862
-8000485.0778,5685989.792,4,Introduction par effraction,2023/07/11 04:00:00+00,2023,9863
-8006503.6883,5684549.538,5,MÃ©fait,2023/08/11 04:00:00+00,2023,9864
-8009127.6392,5685294.3702,8,Vol,2021/08/10 04:00:00+00,2021,9865
-8000587.5097,5683982.1203,4,Introduction par effraction,2023/01/08 05:00:00+00,2023,9866
-8005594.1407,5682629.9226,8,Vol,2022/07/01 04:00:00+00,2022,9867
-8012558.7446,5681093.4703,8,Vol,2023/05/04 04:00:00+00,2023,9868
-7999792.7774,5687605.5094,4,Introduction par effraction,2023/08/23 04:00:00+00,2023,9869
-8002573.3148,5686478.1171,4,Introduction par effraction,2022/04/24 04:00:00+00,2022,9870
-8004675.1873,5682921.377,5,MÃ©fait,2023/10/21 04:00:00+00,2023,9871
-7999890.8648,5687265.6243,8,Vol,2023/12/09 05:00:00+00,2023,9872
-8003605.7397,5682318.8675,4,Introduction par effraction,2021/08/03 04:00:00+00,2021,9873
-8002937.0022,5680931.012,8,Vol,2022/09/21 04:00:00+00,2022,9874
-7999882.202,5680022.1318,8,Vol,2022/09/21 04:00:00+00,2022,9875
-8000261.7117,5684482.5686,8,Vol,2023/09/18 04:00:00+00,2023,9876
-8010420.5258,5683086.8018,8,Vol,2022/05/16 04:00:00+00,2022,9877
-8001681.5867,5684522.5708,8,Vol,2022/08/25 04:00:00+00,2022,9878
-8011291.2004,5688009.9931,8,Vol,2023/11/29 05:00:00+00,2023,9879
-8009523.1933,5684753.6388,8,Vol,2022/11/03 04:00:00+00,2022,9880
-8009523.1933,5684753.6388,8,Vol,2023/04/23 04:00:00+00,2023,9881
-8001345.9493,5687185.0886,7,Voie de fait,2023/10/09 04:00:00+00,2023,9882
-8010782.8272,5687630.3955,8,Vol,2023/06/22 04:00:00+00,2023,9883
-8009865.5489,5680645.0653,7,Voie de fait,2022/02/24 05:00:00+00,2022,9884
-8009148.066,5685799.0802,8,Vol,2023/05/27 04:00:00+00,2023,9885
-8001618.8037,5685258.3873,7,Voie de fait,2023/09/11 04:00:00+00,2023,9886
-8008266.5754,5696016.7481,5,MÃ©fait,2021/08/14 04:00:00+00,2021,9887
-8009524.9601,5685674.7512,8,Vol,2023/07/10 04:00:00+00,2023,9888
-8009178.9257,5681967.7084,7,Voie de fait,2023/05/11 04:00:00+00,2023,9889
-8003908.7264,5681762.3977,6,Menace ou acte de violence,2023/01/21 05:00:00+00,2023,9890
-8013713.4287,5679770.5634,5,MÃ©fait,2022/10/11 04:00:00+00,2022,9891
-8002668.0022,5685004.4808,8,Vol,2022/10/26 04:00:00+00,2022,9892
-8003439.0223,5684117.1807,7,Voie de fait,2021/12/08 05:00:00+00,2021,9893
-8007708.7049,5684434.5675,8,Vol,2022/04/09 04:00:00+00,2022,9894
-8000581.6593,5687908.8789,8,Vol,2022/06/10 04:00:00+00,2022,9895
-8012675.4539,5674347.4043,8,Vol,2023/06/07 04:00:00+00,2023,9896
-8016450.2687,5677995.5671,8,Vol,2022/07/04 04:00:00+00,2022,9897
-8005667.243,5684852.531,4,Introduction par effraction,2023/06/27 04:00:00+00,2023,9898
-8001212.8075,5683547.7437,4,Introduction par effraction,2023/01/09 05:00:00+00,2023,9899
-8000485.0778,5685989.792,8,Vol,2021/04/12 04:00:00+00,2021,9900
-8008437.5069,5695862.2619,7,Voie de fait,2023/06/26 04:00:00+00,2023,9901
-8003723.1925,5684099.1648,5,MÃ©fait,2023/12/01 05:00:00+00,2023,9902
-8001589.1417,5687183.7611,4,Introduction par effraction,2021/08/11 04:00:00+00,2021,9903
-8009481.4812,5695621.9423,8,Vol,2023/09/14 04:00:00+00,2023,9904
-8001984.9037,5685708.9283,5,MÃ©fait,2023/10/19 04:00:00+00,2023,9905
-8004820.7621,5681109.0711,8,Vol,2023/05/24 04:00:00+00,2023,9906
-8003448.684,5683764.7441,7,Voie de fait,2023/07/27 04:00:00+00,2023,9907
-8002016.8105,5686079.0701,4,Introduction par effraction,2023/05/25 04:00:00+00,2023,9908
-7999318.6318,5687488.5648,8,Vol,2022/02/26 05:00:00+00,2022,9909
-8003444.2732,5683591.909,8,Vol,2023/05/25 04:00:00+00,2023,9910
-8019525.0313,5675162.7994,6,Menace ou acte de violence,2022/05/14 04:00:00+00,2022,9911
-8002571.8871,5685093.6074,8,Vol,2023/08/18 04:00:00+00,2023,9912
-8002620.3436,5684540.6006,8,Vol,2022/04/14 04:00:00+00,2022,9913
-8020786.0595,5673831.8536,8,Vol,2022/07/22 04:00:00+00,2022,9914
-7999634.0279,5683593.2387,8,Vol,2022/09/06 04:00:00+00,2022,9915
-8001068.0574,5684481.7527,8,Vol,2023/09/26 04:00:00+00,2023,9916
-8000563.8173,5683036.9881,6,Menace ou acte de violence,2022/12/08 05:00:00+00,2022,9917
-8006436.3572,5683149.9023,8,Vol,2022/09/11 04:00:00+00,2022,9918
-8024178.4598,5682500.6188,8,Vol,2023/06/11 04:00:00+00,2023,9919
-8015451.1822,5689209.0055,4,Introduction par effraction,2023/09/23 04:00:00+00,2023,9920
-8002502.9205,5683748.0429,8,Vol,2023/08/20 04:00:00+00,2023,9921
-8002849.5424,5685263.4228,8,Vol,2023/03/11 05:00:00+00,2023,9922
-8009523.1933,5684753.6388,8,Vol,2021/12/04 05:00:00+00,2021,9923
-8006167.9887,5684489.8746,7,Voie de fait,2021/09/21 04:00:00+00,2021,9924
-8011300.9168,5687995.9487,8,Vol,2023/02/22 05:00:00+00,2023,9925
-8002897.6863,5684836.4298,3,Conduite avec capacitÃ©s affaiblies,2023/05/31 04:00:00+00,2023,9926
-8009277.9807,5677094.1998,7,Voie de fait,2021/06/25 04:00:00+00,2021,9927
-8009524.9601,5685674.7512,8,Vol,2022/11/06 04:00:00+00,2022,9928
-7999223.9142,5678356.1385,8,Vol,2023/08/13 04:00:00+00,2023,9929
-8015271.951,5679778.6858,8,Vol,2023/12/03 05:00:00+00,2023,9930
