no_civiq,Rue,Rue_De,Rue_A,Nom_parc,Sigle,Nom_arrond,Invent,Coord_X,Coord_Y,Injections,Longitude,Latitude
1795,"Prieur Est, rue","Pothier, avenue","Papineau, avenue",,FRPE,Ahuntsic-Cartierville,R,292624,5047684,2018,-73.65599299,45.56895914
0,"Prieur Est, rue","Papineau, avenue","Cartier, rue",,FRPE,Ahuntsic-Cartierville,R,292669.101,5047733.5,2018,-73.65541641,45.56940534
1702,"Prieur Est, rue","Garnier, rue","Pothier, avenue",,FRPE,Ahuntsic-Cartierville,R,292553.669,5047511.857,2018,-73.65688972,45.56740891
0,"Prieur Est, rue","Garnier, rue","Pothier, avenue",,FRPE,Ahuntsic-Cartierville,R,292584.18,5047607.609,2018,-73.65650123,45.56827105
0,"Prieur Est, rue","Garnier, rue","Pothier, avenue",,FRPE,Ahuntsic-Cartierville,R,292588.994,5047617.42,2018,-73.65643980,45.56835942
0,"Prieur Est, rue","Pothier, avenue","Papineau, avenue",,FRPE,Ahuntsic-Cartierville,R,292599.549,5047636.535,2018,-73.65630506,45.56853161
1686,"Prieur Est, rue","Taché, rue","Garnier, rue",,FRPE,Ahuntsic-Cartierville,R,292524.823,5047456.361,2018,-73.65725788,45.56690904
1674,"Prieur Est, rue","Taché, rue","Garnier, rue",,FRPE,Ahuntsic-Cartierville,R,292508.76,5047426.149,2018,-73.65746290,45.56663690
0,"Prieur Est, rue","Garnier, rue","Pothier, avenue",,FRPE,Ahuntsic-Cartierville,R,292568.718,5047577.753,2018,-73.65669857,45.56800213
1707,"Prieur Est, rue","Taché, rue","Garnier, rue",,FRPE,Ahuntsic-Cartierville,R,292519.231,5047484.339,2018,-73.65733022,45.56716069
1695,"Prieur Est, rue","Taché, rue","Garnier, rue",,FRPE,Ahuntsic-Cartierville,R,292502.298,5047451.718,2018,-73.65754633,45.56686686
1682,"Prieur Est, rue","Taché, rue","Garnier, rue",,FRPE,Ahuntsic-Cartierville,R,292519.094,5047445.567,2018,-73.65733100,45.56681181
1645,"Prieur Est, rue","Francis, rue","Taché, rue",,FRPE,Ahuntsic-Cartierville,R,292433.625,5047317.203,2018,-73.65842269,45.56565524
1565,"Prieur Est, rue","Curotte, avenue","Francis, rue",,FRPE,Ahuntsic-Cartierville,R,292377.658,5047183.927,2018,-73.65913628,45.56445498
0,"Prieur Est, rue","Christophe-Colomb, avenue","Olympia, boulevard",,FRPE,Ahuntsic-Cartierville,R,292286.335,5046964.901,2018,-73.66030057,45.56248249
1525,"Prieur Est, rue","Hamel, avenue","Curotte, avenue",,FRPE,Ahuntsic-Cartierville,R,292351.688,5047121.5,2018,-73.65946738,45.56389278
0,"Prieur Est, rue","Olympia, boulevard","Hamel, avenue",,FRPE,Ahuntsic-Cartierville,R,292316.0648,5047035.4468,2018,-73.65992153,45.56311781
1351,"Prieur Est, rue","Sacré-Coeur, avenue du","Christophe-Colomb, avenue",,FRPE,Ahuntsic-Cartierville,R,292256.652,5046892,2018,-73.66067894,45.56182597
1350,"Prieur Est, rue","Sacré-Coeur, avenue du","Christophe-Colomb, avenue",,FRPE,Ahuntsic-Cartierville,R,292260.633,5046860,2018,-73.66062712,45.56153809
1110,"Prieur Est, rue","Georges-Baril, avenue","De La Roche, rue",,FRPE,Ahuntsic-Cartierville,R,292161.221,5046622.5,2018,-73.66189443,45.55939920
1110,"Prieur Est, rue","Georges-Baril, avenue","De La Roche, rue",,FRPE,Ahuntsic-Cartierville,R,292175.4018,5046655.8334,2018,-73.66171364,45.55969940
0,"Prieur Est, rue","Georges-Baril, avenue","De La Roche, rue",,FRPE,Ahuntsic-Cartierville,R,292157.455,5046647.5,2018,-73.66194331,45.55962409
0,"Prieur Est, rue","Saint-Charles, rue","Georges-Baril, avenue",,FRPE,Ahuntsic-Cartierville,R,292123.877,5046568,2018,-73.66237136,45.55890811
0,"Prieur Est, rue","Georges-Baril, avenue","De La Roche, rue",,FRPE,Ahuntsic-Cartierville,R,292148.858,5046627,2018,-73.66205290,45.55943947
0,"Prieur Est, rue","Georges-Baril, avenue","De La Roche, rue",,FRPE,Ahuntsic-Cartierville,R,292154.348,5046640,2018,-73.66198292,45.55955654
1110,"Prieur Est, rue","Georges-Baril, avenue","De La Roche, rue",,FRPE,Ahuntsic-Cartierville,R,292180.2994,5046667.9664,2018,-73.66165122,45.55980866
1731,"Pothier, avenue","Garnier, rue","Prieur Est, rue",,FRPESU,Ahuntsic-Cartierville,R,292619.632,5047523,2018,-73.65604494,45.56751034
920,"Port-Royal Est, rue de","Péloquin, avenue","Saint-Charles, rue",,FRPE,Ahuntsic-Cartierville,R,292965.586,5046160.019,2018,-73.65157989,45.55525179
920,"Port-Royal Est, rue de","Péloquin, avenue","Saint-Charles, rue",,FRPE,Ahuntsic-Cartierville,R,292962.063,5046150.654,2018,-73.65162479,45.55516746
905,"Port-Royal Est, rue de","Péloquin, avenue","Saint-Charles, rue",,FRPE,Ahuntsic-Cartierville,R,292942.823,5046140.605,2018,-73.65187098,45.55507671
0,"Port-Royal Est, rue de","Péloquin, avenue","Saint-Charles, rue",,FRPE,Ahuntsic-Cartierville,R,292948.597,5046118.095,2018,-73.65179648,45.55487425
0,"Port-Royal Est, rue de","Lajeunesse, rue","Basile-Routhier, rue",,FRPE,Ahuntsic-Cartierville,R,292791.493,5045711,2018,-73.65379871,45.55120839
905,"Port-Royal Est, rue de","Péloquin, avenue","Saint-Charles, rue",,FRPE,Ahuntsic-Cartierville,R,292936.969,5046126,2018,-73.65194560,45.55494519
8595,"Pierre-Dupaigne, rue","Pierre-Dupaigne, place","Pierre-Dupaigne, place",,FRPE,Ahuntsic-Cartierville,R,294657,5045963,2018,-73.62991156,45.55350564
8559,"Pierre-Dupaigne, rue","Jacques-Casault, rue","Pierre-Dupaigne, place",,FRPE,Ahuntsic-Cartierville,R,294697.938,5045937.5,2018,-73.62938670,45.55327677
8523,"Pierre-Dupaigne, rue","Jacques-Casault, rue","Pierre-Dupaigne, place",,FRPE,Ahuntsic-Cartierville,R,294732.219,5045916.5,2018,-73.62894720,45.55308831
8501,"Pierre-Dupaigne, rue","Jacques-Casault, rue","Pierre-Dupaigne, place",,FRAM,Ahuntsic-Cartierville,R,294756.313,5045898.5,2018,-73.62863824,45.55292668
10350,"Parthenais, rue","Fleury Est, rue","Prieur Est, rue",,FRPE,Ahuntsic-Cartierville,R,293009.585,5048108.5,2018,-73.65106332,45.57278555
10420,"Parthenais, rue","Fleury Est, rue","Prieur Est, rue",,FRPEMS,Ahuntsic-Cartierville,R,292957.094,5048139,2018,-73.65173659,45.57305911
10440,"Parthenais, rue","Fleury Est, rue","Prieur Est, rue",,FRPEMS,Ahuntsic-Cartierville,R,292935.439,5048151.5,2018,-73.65201435,45.57317122
10338,"Parthenais, rue","Fleury Est, rue","Prieur Est, rue",,FRPE,Ahuntsic-Cartierville,R,293028.122,5048096.5,2018,-73.65082553,45.57267789
10220,"Parthenais, rue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293181.005,5048006,2018,-73.64886459,45.57186611
0,"Parthenais, rue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,293310.776,5047956.5,2018,-73.64720078,45.57142285
0,"Parthenais, rue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293454.844,5047843.5,2018,-73.64535236,45.57040841
9920,"Parthenais, rue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293439.375,5047853,2018,-73.64555076,45.57049364
9920,"Parthenais, rue","Sauvé Est, rue","Sauriol Est, rue",,FRAM,Ahuntsic-Cartierville,R,293421.563,5047863.5,2018,-73.64577921,45.57058783
9920,"Parthenais, rue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293446.328,5047848,2018,-73.64546157,45.57044876
9815,"Parthenais, rue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293523.238,5047830,2018,-73.64447580,45.57028804
10565,"Papineau, avenue","Prieur Est, rue","Struan, rue",,FRPE,Ahuntsic-Cartierville,R,292592.286,5047745.976,2018,-73.65640084,45.56951626
0,"Papineau, avenue","Prieur Est, rue","Struan, rue",,FRPE,Ahuntsic-Cartierville,R,292617.019,5047697.496,2018,-73.65608276,45.56908046
10450,"Papineau, avenue","Fleury Est, rue","Prieur Est, rue",,FRPE,Ahuntsic-Cartierville,R,292663.445,5047670.297,2018,-73.65548730,45.56883653
10400,"Papineau, avenue","Fleury Est, rue","Prieur Est, rue",,FRPE,Ahuntsic-Cartierville,R,292718.992,5047636.854,2018,-73.65477484,45.56853656
10410,"Papineau, avenue","Fleury Est, rue","Prieur Est, rue",,FRPE,Ahuntsic-Cartierville,R,292703.215,5047646.386,2018,-73.65497720,45.56862206
10600,"Papineau, avenue","Struan, rue","Henri-Bourassa Est, boulevard",,FRPE,Ahuntsic-Cartierville,R,292537.314,5047745.236,2018,-73.65710510,45.56950864
10430,"Papineau, avenue","Fleury Est, rue","Prieur Est, rue",,FRPE,Ahuntsic-Cartierville,R,292677.085,5047662.162,2018,-73.65531235,45.56876356
10225,"Papineau, avenue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,292891.878,5047567.913,2018,-73.65255825,45.56791919
10265,"Papineau, avenue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,292868.459,5047582.047,2018,-73.65285862,45.56804597
10210,"Papineau, avenue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,292891.138,5047534.635,2018,-73.65256692,45.56761973
10160,"Papineau, avenue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,292963.283,5047492.071,2018,-73.65164163,45.56723796
10180,"Papineau, avenue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,292943.563,5047503.492,2018,-73.65189454,45.56734039
10190,"Papineau, avenue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,292920.719,5047517.297,2018,-73.65218753,45.56746422
10210,"Papineau, avenue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,292903.053,5047527.65,2018,-73.65241411,45.56755708
10055,"Papineau, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293072.816,5047460.517,2018,-73.65023764,45.56695588
10215,"Papineau, avenue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,292911.763,5047556.163,2018,-73.65230321,45.56781380
9870,"Papineau, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293201.5,5047350,2018,-73.64858644,45.56596357
10055,"Papineau, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293090.072,5047450.41,2018,-73.65001633,45.56686523
9905,"Papineau, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293174.378,5047400.287,2018,-73.64893509,45.56641562
9905,"Papineau, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293155.068,5047411.626,2018,-73.64918274,45.56651733
9905,"Papineau, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293140.688,5047420.09,2018,-73.64936716,45.56659325
9860,"Papineau, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293211.93,5047344,2018,-73.64845268,45.56590976
9905,"Papineau, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293111.938,5047437,2018,-73.64973588,45.56674493
10150,"Papineau, avenue","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,292984.812,5047479.17,2018,-73.65136551,45.56712224
10055,"Papineau, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293082.101,5047455.012,2018,-73.65011855,45.56690650
9845,"Papineau, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293237.896,5047362.242,2018,-73.64812047,45.56607433
9845,"Papineau, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293255.219,5047352.5,2018,-73.64789832,45.56598696
9845,"Papineau, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293246.531,5047357,2018,-73.64800972,45.56602731
9905,"Papineau, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293130.828,5047426.17,2018,-73.64949362,45.56664779
9905,"Papineau, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293102.972,5047442.686,2018,-73.64985088,45.56679594
9905,"Papineau, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293201.659,5047383.853,2018,-73.64858521,45.56626819
9905,"Papineau, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293228.857,5047367.665,2018,-73.64823639,45.56612298
10230,"Olympia, boulevard","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,292630.344,5046849,2018,-73.65589093,45.56144567
10122,"Olympia, boulevard","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,292760.708,5046794.709,2018,-73.65421966,45.56095941
10230,"Olympia, boulevard","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,292614.225,5046855.867,2018,-73.65609758,45.56150718
10200,"Olympia, boulevard","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,292659.808,5046836.639,2018,-73.65551320,45.56133496
10210,"Olympia, boulevard","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,292644.251,5046843.278,2018,-73.65571264,45.56139443
0,"Olympia, boulevard","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,292769.106,5046791.406,2018,-73.65411201,45.56092984
10215,"Olympia, boulevard","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,292655.801,5046861.795,2018,-73.65556515,45.56156125
10122,"Olympia, boulevard","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,292751.652,5046799.196,2018,-73.65433578,45.56099963
10115,"Olympia, boulevard","Sauriol Est, rue","Fleury Est, rue",,FRPE,Ahuntsic-Cartierville,R,292743.771,5046824.138,2018,-73.65443734,45.56122393
9763,"Olympia, boulevard","Port-Royal Est, rue de","Sauvé Est, rue",,FRPE,Ahuntsic-Cartierville,R,293102.723,5046671.5,2018,-73.64983562,45.55985657
9360,"Olivier-Maurault, avenue","Berthe-Louard, avenue","De La Colombière, place",,FRAM,Ahuntsic-Cartierville,R,293459.299,5046162.5488,2018,-73.64525630,45.55528277
0,"Olivier-Maurault, avenue","De La Colombière, place","Louvain Est, rue de",,FRAM,Ahuntsic-Cartierville,R,293391.841,5046218.5,2018,-73.64612163,45.55578513
9220,"Olivier-Maurault, avenue","Berthe-Louard, avenue","Joseph-Mélançon, avenue",,FRPE,Ahuntsic-Cartierville,R,293654.092,5046093.5,2018,-73.64275974,45.55466459
9335,"Olivier-Maurault, avenue","Louis-Archambault, avenue","Berthe-Louard, avenue",,FRAMMA,Ahuntsic-Cartierville,R,293509.023,5046170.5,2018,-73.64461960,45.55535512
9107,"De Montgolfier, place","De Montgolfier, place","De Galinée, avenue",,FRPESU,Ahuntsic-Cartierville,R,293872.781,5046505.5,2018,-73.63996793,45.55837536
9921,"Millen, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,292573.542,5045983.5,2018,-73.65659692,45.55365664
9921,"Millen, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPESU,Ahuntsic-Cartierville,R,292540.255,5045997.5,2018,-73.65702361,45.55378203
9921,"Millen, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPESU,Ahuntsic-Cartierville,R,292501.3081,5046013.805,2018,-73.65752285,45.55392806
9921,"Millen, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,292584.967,5045978.5,2018,-73.65645046,45.55361185
9921,"Millen, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,292481.499,5046022,2018,-73.65777677,45.55400145
9921,"Millen, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,292590.6538,5045975.6047,2018,-73.65637755,45.55358589
0,"Millen, avenue","Louvain Est, rue de","Frémont, rue",,FRPE,Ahuntsic-Cartierville,R,293027.625,5045797.5,2018,-73.65077655,45.55199078
9375,"Millen, avenue","Chabanel Est, rue","Louvain Est, rue de",,FRPE,Ahuntsic-Cartierville,R,293219.5,5045735.5,2018,-73.64831762,45.55143610
9385,"Millen, avenue","Chabanel Est, rue","Louvain Est, rue de",,FRPE,Ahuntsic-Cartierville,R,293202.031,5045743,2018,-73.64854153,45.55150329
9485,"Millen, avenue","Chabanel Est, rue","Louvain Est, rue de",,FRPE,Ahuntsic-Cartierville,R,293097.719,5045786,2018,-73.64987854,45.55188848
9415,"Millen, avenue","Chabanel Est, rue","Louvain Est, rue de",,FRPE,Ahuntsic-Cartierville,R,293174.688,5045754,2018,-73.64889199,45.55160182
9445,"Millen, avenue","Chabanel Est, rue","Louvain Est, rue de",,FRPE,Ahuntsic-Cartierville,R,293139.063,5045769,2018,-73.64934862,45.55173620
10442,"Merritt, avenue","Fleury Est, rue","Prieur Est, rue",,FRPE,Ahuntsic-Cartierville,R,292907.003,5048051.97,2018,-73.65237626,45.57227513
10466,"Merritt, avenue","Fleury Est, rue","Prieur Est, rue",,FRPE,Ahuntsic-Cartierville,R,292890.658,5048063,2018,-73.65258594,45.57237411
10370,"Merritt, avenue","Fleury Est, rue","Prieur Est, rue",,FRPE,Ahuntsic-Cartierville,R,292969.103,5048015.106,2018,-73.65157973,45.57194448
10415,"Merritt, avenue","Fleury Est, rue","Prieur Est, rue",,FRPEMS,Ahuntsic-Cartierville,R,292950.183,5048045.5,2018,-73.65182287,45.57221765
0,"Merritt, avenue","Sauriol Est, rue","Fleury Est, rue",,FRPEPA,Ahuntsic-Cartierville,R,293235.245,5047876,2018,-73.64816658,45.57069724
10051,"Merritt, avenue","Sauvé Est, rue","Sauriol Est, rue",,FRPE,Ahuntsic-Cartierville,R,293299.011,5047837,2018,-73.64734871,45.57034736
10775,"De Martigny, rue","André-Ouimet, rue","Gouin Est, boulevard",,FRPE,Ahuntsic-Cartierville,R,292540.1928,5048500.3633,2018,-73.65708716,45.57630354
0,"De Martigny, rue","André-Ouimet, rue","Gouin Est, boulevard",,FRPEMS,Ahuntsic-Cartierville,R,292566.25,5048454.5,2018,-73.65675214,45.57589131
0,"De Martigny, rue","André-Ouimet, rue","Gouin Est, boulevard",,FRPE,Ahuntsic-Cartierville,R,292583.625,5048465.5,2018,-73.65652979,45.57599059
10770,"De Martigny, rue","André-Ouimet, rue","Gouin Est, boulevard",,FRPE,Ahuntsic-Cartierville,R,292526.406,5048488,2018,-73.65726350,45.57619205
10775,"De Martigny, rue","André-Ouimet, rue","Gouin Est, boulevard",,FRPE,Ahuntsic-Cartierville,R,292562.832,5048478.1531,2018,-73.65679652,45.57610408
10775,"De Martigny, rue","André-Ouimet, rue","Gouin Est, boulevard",,FRPE,Ahuntsic-Cartierville,R,292552.5178,5048489.7103,2018,-73.65692897,45.57620790
10760,"De Martigny, rue","André-Ouimet, rue","Gouin Est, boulevard",,FRPE,Ahuntsic-Cartierville,R,292550.531,5048464.5,2018,-73.65695380,45.57598101
10292,"Marquette, rue","Sauriol Est, rue","Fleury Est, rue",,FRPEPA,Ahuntsic-Cartierville,R,292810.883,5047486.5,2018,-73.65359390,45.56718522
10274,"Marquette, rue","Sauriol Est, rue","Fleury Est, rue",,FRAMAP,Ahuntsic-Cartierville,R,292837.089,5047471,2018,-73.65325779,45.56704620
10274,"Marquette, rue","Sauriol Est, rue","Fleury Est, rue",,FRAMAP,Ahuntsic-Cartierville,R,292823.456,5047478.5,2018,-73.65343263,45.56711345
10229,"Marquette, rue","Sauriol Est, rue","Fleury Est, rue",,FRAMKL,Ahuntsic-Cartierville,R,292880.231,5047466,2018,-73.65270498,45.56700195
1475,"Louvain Est, rue de","Antoine-Déat, rue","Papineau, avenue / Voie latérale Ouest",,FRPE,Ahuntsic-Cartierville,R,293621.676,5047022.5,2018,-73.64319617,45.56302350
1485,"Louvain Est, rue de","Antoine-Déat, rue","Papineau, avenue / Voie latérale Ouest",,FRPE,Ahuntsic-Cartierville,R,293631.255,5047039,2018,-73.64307384,45.56317213
1480,"Louvain Est, rue de","Antoine-Déat, rue","Papineau, avenue / Voie latérale Ouest",,FRPE,Ahuntsic-Cartierville,R,293656.378,5047019.5,2018,-73.64275156,45.56299706
1480,"Louvain Est, rue de","Antoine-Déat, rue","Papineau, avenue / Voie latérale Ouest",,FRPE,Ahuntsic-Cartierville,R,293662.708,5047031,2018,-73.64267074,45.56310064
1445,"Louvain Est, rue de","André-Grasset, avenue","Antoine-Déat, rue",,FRPE,Ahuntsic-Cartierville,R,293585.452,5046962,2018,-73.64365881,45.56247852
1455,"Louvain Est, rue de","André-Grasset, avenue","Antoine-Déat, rue",,FRPE,Ahuntsic-Cartierville,R,293591.052,5046970.5,2018,-73.64358727,45.56255510
1455,"Louvain Est, rue de","André-Grasset, avenue","Antoine-Déat, rue",,FRPE,Ahuntsic-Cartierville,R,293594.972,5046977,2018,-73.64353721,45.56261365
1400,"Louvain Est, rue de","André-Grasset, avenue","Antoine-Déat, rue",,FRAM,Ahuntsic-Cartierville,R,293572.5,5046879,2018,-73.64382282,45.56173145
1420,"Louvain Est, rue de","André-Grasset, avenue","Antoine-Déat, rue",,FRPE,Ahuntsic-Cartierville,R,293593.479,5046915,2018,-73.64355491,45.56205573
1440,"Louvain Est, rue de","André-Grasset, avenue","Antoine-Déat, rue",,FRPE,Ahuntsic-Cartierville,R,293619.984,5046959,2018,-73.64321639,45.56245208
1360,"Louvain Est, rue de","Antoine-Déat, rue","André-Grasset, avenue",,FRPE,Ahuntsic-Cartierville,R,293536.733,5046812.5,2018,-73.64427946,45.56113249
1414,"Louvain Est, rue de","André-Grasset, avenue","Antoine-Déat, rue",,FRPE,Ahuntsic-Cartierville,R,293587.318,5046902.5,2018,-73.64363355,45.56194315
1445,"Louvain Est, rue de","André-Grasset, avenue","Antoine-Déat, rue",,FRPE,Ahuntsic-Cartierville,R,293581.532,5046954,2018,-73.64370885,45.56240647
1390,"Louvain Est, rue de","Antoine-Déat, rue","André-Grasset, avenue",,FRPE,Ahuntsic-Cartierville,R,293554.652,5046847.5,2018,-73.64405073,45.56144772
1405,"Louvain Est, rue de","André-Grasset, avenue","Antoine-Déat, rue",,FRPE,Ahuntsic-Cartierville,R,293539.346,5046883.5,2018,-73.64424762,45.56177141
1415,"Louvain Est, rue de","André-Grasset, avenue","Antoine-Déat, rue",,FRPE,Ahuntsic-Cartierville,R,293548.679,5046898.5,2018,-73.64412841,45.56190654
1425,"Louvain Est, rue de","André-Grasset, avenue","Antoine-Déat, rue",,FRPE,Ahuntsic-Cartierville,R,293557.452,5046914,2018,-73.64401639,45.56204615
1475,"Louvain Est, rue de","Antoine-Déat, rue","Papineau, avenue / Voie latérale Ouest",,FRPE,Ahuntsic-Cartierville,R,293616.702,5047014,2018,-73.64325969,45.56294694
