Numero_Fournisseur,Nom_Fournisseur,Autre_Nom,Num_Entreprise_Quebec,Structure_Juridique,Nombre_Employes,Nombre_Employes_Montreal,Politique_Dans_Dev_Durable,Politique_Approv_Responsable,Entreprise_Start_Up,Fournisseur_RTU,Entreprise_Economie_Sociale,Lieu_Arrondissement,Lieu_Ville,Lieu_Etat_Province,Lieu_Pays,Lieu_Zone_Achat
"158843","YOLE DESIGN","TREPANIER ROBERT","2262015219","*Entreprise individuelle / Travailleur autonome","5","4","O","O","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"158805","FASTENAL CANADA LTEE"," ","1165586240","*Société par actions/Corporations/Compagnie","8000","100","O","N","N","N","O","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"158805","FASTENAL CANADA LTEE"," ","1165586240","*Société par actions/Corporations/Compagnie","8000","100","O","N","N","N","O",,"DOLLARD-DES-ORMEAUX","QC","CA","Conseil d'agglomération hors Montréal"
"158805","FASTENAL CANADA LTEE"," ","1165586240","*Société par actions/Corporations/Compagnie","8000","100","O","N","N","N","O",,"KITCHENER","ON","CA","Canada mais hors Québec"
"156953","CHRISTIANE MIVILLE-DESCHENES",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"50633","CENTRE DE SERVICE 2010 ENR.","2747-4006 QUEBEC INC.","1144996270","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"53983","RICCI LAVE MOBILE LTEE",,"1143273077","*Société par actions/Corporations/Compagnie","15","15","N","N","N","N","N","Montréal-Nord","MONTREAL","QC","CA","Place d'affaires à Montréal"
"104676","CENTRE-VILLE VOLKSWAGEN INC.",,"1142909739","*Société par actions/Corporations/Compagnie","42","32","N","N","N","N","O","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"122125","SERVICE JETEC INC.",,"1142719443","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N","Rivière-des-Prairies–Pointe-aux-Trembles","MONTREAL","QC","CA","Place d'affaires à Montréal"
"134198","GROUPE RICHER","LES GAZONS STE-JULIE LTEE","1143498351","*Société par actions/Corporations/Compagnie","75","5","N","N","N","N","N",,"LES COTEAUX","QC","CA","Québec hors Conseil d'agglomération"
"145884","EXPERT AU TRAVAIL",,"1166382490","*Société par actions/Corporations/Compagnie","200","22","N","N","N","N","N","Saint-Laurent","SAINT-LAURENT","QC","CA","Place d'affaires à Montréal"
"145804","ACTION CALFEUTRAGE INC",,"1147706635","*Société par actions/Corporations/Compagnie","30","30","N","N","N","N","N","Rivière-des-Prairies–Pointe-aux-Trembles","MONTREAL","QC","CA","Place d'affaires à Montréal"
"122492","PRODUITS DE SERVICES PUBLICS INNOVA INC.",,"1142625897","*Société par actions/Corporations/Compagnie","20","0","N","N","N","N","N",,"GRANBY","QC","CA","Québec hors Conseil d'agglomération"
"134423","DISTRIBUTION RICHARD GRONDIN INC.",,"1141267899","*Société par actions/Corporations/Compagnie","40","20","N","N","N","N","N",,"VAUDREUIL-DORION","QC","CA","Québec hors Conseil d'agglomération"
"122627","FLO FAB INC"," ","1143773746","*Société par actions/Corporations/Compagnie","32","32","O","N","N","N","N",,"BOIS-DES-FILIONS","QC","CA","Québec hors Conseil d'agglomération"
"134596","PELLETIER - HORLOGER","PELLETIER DANIEL","2245043627","*Entreprise individuelle / Travailleur autonome","1","0","N","N","N","N","N",,"SAINT-MARC-SUR-RICHELIEU","QC","CA","Québec hors Conseil d'agglomération"
"127711","CITRIX SYSTEME INC.",,"0000000NA","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"FORT LAUDERDALE","FL","US","Étranger hors Canada"
"143045","DANSE MUSIQUE PLUS ENRG.",,"2241596347","*Entreprise individuelle / Travailleur autonome","1",,"N","N","N","N","N",,"BROMONT","QC","CA",
"142992","GRANICOR INC."," ","1147230974","*Société par actions/Corporations/Compagnie","50",,"N","N","N","N","N",,"ST-AUGUSTIN-DE-DESMAURES","QC","CA","Québec hors Conseil d'agglomération"
"115109","KENWORTH MONTREAL",,"1145061207","*Société par actions/Corporations/Compagnie","140","125","O","N","N","N","N","Saint-Laurent","MONTREAl","QC","CA","Place d'affaires à Montréal"
"115109","KENWORTH MONTREAL",,"1145061207","*Société par actions/Corporations/Compagnie","140","125","O","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"150631","ATELIER L'ETABLI INC."," ","1162673678","*Société par actions/Corporations/Compagnie","6","6","O","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"115494","PAGEAU MOREL ET ASSOCIES INC.",,"1144576254","*Société par actions/Corporations/Compagnie","235","189","N","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"138780","ENSUSPENSION INC.",,"1163928758","*Société par actions/Corporations/Compagnie","1","1","N","N","N","N","N",,"BEAUHARNOIS","QC","CA","Québec hors Conseil d'agglomération"
"115501","PENSKE TRUCK LEASING CANADA    INC.",,"1141397647","*Société par actions/Corporations/Compagnie","45000","150","O","O","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"115566","SERVICE REMTEC INC"," ","1142506527","*Société par actions/Corporations/Compagnie","40","20","N","N","N","N","N","Rivière-des-Prairies–Pointe-aux-Trembles","MONTREAL","QC","CA","Place d'affaires à Montréal"
"115570","SERVICES DOCUMENTAIRES MULTIMEDIA INC"," ","1143975531","*Organisme à  but non lucratif","75","75","N","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"115577","SIGNALISATION S.A.I.C. INC",,"1165663478","*Société par actions/Corporations/Compagnie","20","0","N","N","N","N","N",,"LONGUEUIL","QC","CA","Québec hors Conseil d'agglomération"
"128386","LES GLISSIERES DESBIENS INC."," ","1149179088","*Société par actions/Corporations/Compagnie","27",,"N","N","N","N","N",,"TROIS-RIVIERES","QC","CA","Québec hors Conseil d'agglomération"
"158592","LOCATION KIROULE INC.",,"1143876242","*Société par actions/Corporations/Compagnie","35","9","N","N","N","N","N",,"SOREL-TRACY","QC","CA","Québec hors Conseil d'agglomération"
"115803","DUFRESNE STANDARD & SPECIAL  INC.",,"1167346098","*Société par actions/Corporations/Compagnie","9","9","N","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"123371","BELL CONFERENCES INC.",,"1161448759","*Société par actions/Corporations/Compagnie","5",,"N","N","N","N","N",,"MISSISSAUGA","ON","CA","Canada mais hors Québec"
"115867","ETIQUETTE & RUBAN ADHESIF COMMERCE INC.",,"1141901414","*Société par actions/Corporations/Compagnie","40","40","N","N","N","N","N","Anjou","MONTREAL","QC","CA","Place d'affaires à Montréal"
"135152","MARIE LESSARD",,"000000NON","*Entreprise individuelle / Travailleur autonome","1","1","O","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"116099","CEGEP MARIE-VICTORIN",,"1147052477","*Institution gouvernementale","501","501","N","N","N","N","N","Rivière-des-Prairies–Pointe-aux-Trembles","MONTREAL","QC","CA","Place d'affaires à Montréal"
"128847","PERPETUE  MURAMUTSE",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1",,"N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"147752","WM QUEBEC INC.",,"1146435301","*Société par actions/Corporations/Compagnie","140","140","N","N","N","N","N",,"TORONTO","ON","CA","Canada mais hors Québec"
"128986","LES ENTREPRISES DOMINIC PAYETTE  LTEE",,"1148591739","*Société par actions/Corporations/Compagnie","40","5","O","O","N","N","N",,"BLAINVILLE","QC","CA","Québec hors Conseil d'agglomération"
"116311","SEL WARWICK INC.",,"1144926749","*Société par actions/Corporations/Compagnie","30","0","N","N","N","N","N",,"VICTORIAVILLE","QC","CA","Québec hors Conseil d'agglomération"
"121305","CAMIONS EXCELLENCE PETERBILT INC."," ","1146898656","*Société par actions/Corporations/Compagnie","385","40","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"106129","DR GEORGES L'ESPERANCE INC.",,"1168564269","*Société par actions/Corporations/Compagnie","1","1","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"143621","AGAT LABORATOIRES LTD",,"1163893325","*Société par actions/Corporations/Compagnie","1200","100","N","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"129876","LIBRAIRIE MONET INC"," ","1144323350","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N","Ahuntsic-Cartierville","MONTREAL","QC","CA","Place d'affaires à Montréal"
"129801","DR. LUCIE PAQUETTE L'ECUYER",,,"*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N","Ahuntsic-Cartierville","MONTREAL","QC","CA","Place d'affaires à Montréal"
"114705","L.A HEBERT LTEE"," ","1143421148","*Société par actions/Corporations/Compagnie","300",,"N","N","N","N","N",,"BROSSARD","QC","CA","Québec hors Conseil d'agglomération"
"114727","ACIER ST-DENIS INC.",,"1141958687","*Société par actions/Corporations/Compagnie","25","25","N","N","N","N","N","Montréal-Nord","MONTREAL","QC","CA","Place d'affaires à Montréal"
"114785","ATELIERS M. DRIVESHAFT INC.",,"1171553598","*Société par actions/Corporations/Compagnie","20",,"N","N","N","N","N","LaSalle","LASALLE","QC","CA","Place d'affaires à Montréal"
"130581","MANON PERRON",,,"*Entreprise individuelle / Travailleur autonome","5","5","N","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"139985","CISION QUEBEC INC.",,"1162578786","*Société par actions/Corporations/Compagnie","40","40","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"116648","CALCULATEC INC"," ","1143589464","*Société par actions/Corporations/Compagnie","8","8","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"140254","CLOTURE SOLIVAL INC.",,"1142958322","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"116714","INTERGRAPH CANADA ULC",,"1163795322","*Société par actions/Corporations/Compagnie","145",,"N","N","N","N","N",,"CALGARY","AB","CA","Canada mais hors Québec"
"146922","SOPREMA INC.",,"1166635822","*Société par actions/Corporations/Compagnie","500","0","O","O","N","N","N",,"BOUCHERVILLE","QC","CA","Québec hors Conseil d'agglomération"
"152648","CIMA+ S.E.N.C."," ","3340563140","*Société par actions/Corporations/Compagnie","2500","400","N","O","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"152648","CIMA+ S.E.N.C."," ","3340563140","*Société par actions/Corporations/Compagnie","2500","400","N","O","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"117205","CROP INC."," ","1165942898","*Société par actions/Corporations/Compagnie","8","8","N","N","N","N","N","Montréal-Nord","MONTREAL","QC","CA","Place d'affaires à Montréal"
"147095","FRANCINE BRUNETTE",,"0000000NA","*Entreprise individuelle / Travailleur autonome",,,"N","N","N","N","N","Montréal-Nord","MONTREAL","QC","CA","Place d'affaires à Montréal"
"147236","BETONS PREFABRIQUES DU LAC INC.",,"1143741644","*Société par actions/Corporations/Compagnie","250","0","N","N","N","N","N",,"ALMA","QC","CA","Québec hors Conseil d'agglomération"
"140493","PYRADIA INC.",,"1142706531","*Société par actions/Corporations/Compagnie","60",,"N","N","N","N","N",,"ST-HUBERT","QC","CA","Québec hors Conseil d'agglomération"
"153021","LOGISIG INC.",,"1143953447","*Société par actions/Corporations/Compagnie","3",,"N","N","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"132559","PAPETERIE ST-ARMAND INC.",,"1143817337","*Société par actions/Corporations/Compagnie","6","6","O","O","N","N","N","Le Sud-Ouest","MONTREAL","QC","CA","Place d'affaires à Montréal"
"141115","ATELIER DYNAMO",,"1142467209","*Société par actions/Corporations/Compagnie","5","0","N","N","N","N","N",,"TERREBONNE","QC","CA","Québec hors Conseil d'agglomération"
"136930","ORIZON MOBILE","RADIO-ONDE INC","1167172619","*Société par actions/Corporations/Compagnie","140","30","N","N","N","N","N",,"CHATEAUGUAY","QC","CA","Québec hors Conseil d'agglomération"
"132931","LAVAGE DE VITRES PAUL INC."," ","1140455289","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N","Saint-Léonard","MONTREAL","QC","CA","Place d'affaires à Montréal"
"133221","ATTACHE CHATEAUGUAY INC"," ","1144154706","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"SAINTE-CATHERINE","QC","CA","Québec hors Conseil d'agglomération"
"153791","MARIE-ANDREE BOIVIN",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","1","O","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"154109","SID LEE INC."," ","1170997689","*Société par actions/Corporations/Compagnie","335","234","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"153897","SYLVAIN LAMOTHE ELECTRIQUE INC.",,"1164840499","*Société par actions/Corporations/Compagnie","7","7","O","O","N","N","N",,"TERREBONNE","QC","CA","Québec hors Conseil d'agglomération"
"118349","G & L THIVIERGE INC",,"1143655828","*Société par actions/Corporations/Compagnie","4","4","O","N","N","N","N",,"BLAINVILLE","QC","CA","Québec hors Conseil d'agglomération"
"137113","VEOLIA ES CANADA SERVICES INDUSTRIELS INC."," ","1166357260","*Société par actions/Corporations/Compagnie","120","50","N","N","N","N","N",,"CHAMBLY","QC","CA","Québec hors Conseil d'agglomération"
"118633","ENTREPRISE SANITAIRE F.A. LTEE (ENVIRO CONNEXIONS LAVAL)",,"1160633906","*Société par actions/Corporations/Compagnie","400","75","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"149085","QUINCAILLERIE ARCHITECTURALE CAPSOL INC",,"1148975205","*Société par actions/Corporations/Compagnie","19",,"N","N","N","N","N","Anjou","MONTREAL","QC","CA","Place d'affaires à Montréal"
"148713","PIECES D'AUTO LACBUS",,"1145942372","*Société par actions/Corporations/Compagnie","7","22","N","N","N","N","N","Verdun","VERDUN","QC","CA","Place d'affaires à Montréal"
"144178","MEDIATHEQUE LITTERAIRE GAETAN DOSTIE"," ","1165106809","*Organisme à  but non lucratif",,,"N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"144443","LAVE-AUTO THIMENS","9287-5350 QUEBEC INC.","1169422079","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"123941","PITNEY WORKS",,"1144292266","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"TORONTO","ON","CA","Canada mais hors Québec"
"127048","PLANISELECT INC."," ","1143001684","*Société par actions/Corporations/Compagnie","15",,"N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"133290","PHILIPPE MAINVILLE",,"000000NON","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Mercier–Hochelaga-Maisonneuve","MONTREAL","QC","CA","Place d'affaires à Montréal"
"40162","SOCIETE DE LA PLACE DES ARTS DE MONTREAL"," ","8823482409","*Organisme à  but non lucratif","180","180","O","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"49973","BAU-QUEBEC LTEE"," ","1171182919","*Société par actions/Corporations/Compagnie","15","8","N","N","N","N","N",,"BOUCHERVILLE","QC","CA","Québec hors Conseil d'agglomération"
"51011","CAA-QUEBEC","AUTOMOBILE ET TOURING CLUB DU QUEBEC (A.T.C.Q.)","1141741653","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"58834","DRUMMOND EQUIPEMENT INC."," ","1147135892","*Société par actions/Corporations/Compagnie","6","1","N","N","N","N","N",,"MISSISSAUGA","ON","CA","Canada mais hors Québec"
"108017","CANADIEN NATIONAL",,"1142327262","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"127453","FLEXLINING",,"1162079959","*Société par actions/Corporations/Compagnie","1",,"N","N","N","N","N",,"ST-THOMAS","QC","CA","Québec hors Conseil d'agglomération"
"131080","LOCATION SERCA INC.",,"1141986431","*Société par actions/Corporations/Compagnie","8","8","N","N","N","N","N",,"ILE-PERROT","QC","CA",
"131004","MINISTERE DE LA JUSTICE- BUREAU DES INFRACTIONS ET AMENDES",,"0000000NA","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"STE-FOY","QC","CA","Québec hors Conseil d'agglomération"
"128064","LES SOLUTIONS VICTRIX INC.",,"1167031799","*Société par actions/Corporations/Compagnie","150","60","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"47068","STORES J. FAUTEUX INC.",,"1145326428","*Société par actions/Corporations/Compagnie","6",,"N","N","N","N","N",,"BLAINVILLE","QC","CA","Québec hors Conseil d'agglomération"
"120193","GLOBEX COURRIER EXPRESS INTERNATIONAL INC.",,"1143170216","*Société par actions/Corporations/Compagnie","80","65","O","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"150269","BSCI","LES ENTREPRISES BSCI INC.","1162322110","*Société par actions/Corporations/Compagnie","8","8","N","N","N","N","N","Côte-des-Neiges–Notre-Dame-de-Grâce","MONTREAL","QC","CA","Place d'affaires à Montréal"
"150449","CLOWNS SANS FRONTIERES",,"1141818840","*Organisme à  but non lucratif","3","3","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"115012","TAB PRODUCTS OF CANADA, CO."," ","1162088406","*Société par actions/Corporations/Compagnie","100","2","O","N","N","N","N",,"TORONTO","ON","CA","Canada mais hors Québec"
