Numero_Fournisseur,Nom_Fournisseur,Autre_Nom,Num_Entreprise_Quebec,Structure_Juridique,Nombre_Employes,Nombre_Employes_Montreal,Politique_Dans_Dev_Durable,Politique_Approv_Responsable,Entreprise_Start_Up,Fournisseur_RTU,Entreprise_Economie_Sociale,Lieu_Arrondissement,Lieu_Ville,Lieu_Etat_Province,Lieu_Pays,Lieu_Zone_Achat
"115803","DUFRESNE STANDARD & SPECIAL  INC.",,"1167346098","*Société par actions/Corporations/Compagnie","9","9","N","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"123371","BELL CONFERENCES INC.",,"1161448759","*Société par actions/Corporations/Compagnie","5",,"N","N","N","N","N",,"MISSISSAUGA","ON","CA","Canada mais hors Québec"
"115867","ETIQUETTE & RUBAN ADHESIF COMMERCE INC.",,"1141901414","*Société par actions/Corporations/Compagnie","40","40","N","N","N","N","N","Anjou","MONTREAL","QC","CA","Place d'affaires à Montréal"
"135152","MARIE LESSARD",,"000000NON","*Entreprise individuelle / Travailleur autonome","1","1","O","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"128847","PERPETUE  MURAMUTSE",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1",,"N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"147752","WM QUEBEC INC.",,"1146435301","*Société par actions/Corporations/Compagnie","140","140","N","N","N","N","N",,"TORONTO","ON","CA","Canada mais hors Québec"
"128986","LES ENTREPRISES DOMINIC PAYETTE  LTEE",,"1148591739","*Société par actions/Corporations/Compagnie","40","5","O","O","N","N","N",,"BLAINVILLE","QC","CA","Québec hors Conseil d'agglomération"
"116311","SEL WARWICK INC.",,"1144926749","*Société par actions/Corporations/Compagnie","30","0","N","N","N","N","N",,"VICTORIAVILLE","QC","CA","Québec hors Conseil d'agglomération"
"121305","CAMIONS EXCELLENCE PETERBILT INC."," ","1146898656","*Société par actions/Corporations/Compagnie","385","40","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"143621","AGAT LABORATOIRES LTD",,"1163893325","*Société par actions/Corporations/Compagnie","1200","100","N","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"129876","LIBRAIRIE MONET INC"," ","1144323350","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N","Ahuntsic-Cartierville","MONTREAL","QC","CA","Place d'affaires à Montréal"
"129801","DR. LUCIE PAQUETTE L'ECUYER",,,"*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N","Ahuntsic-Cartierville","MONTREAL","QC","CA","Place d'affaires à Montréal"
"114705","L.A HEBERT LTEE"," ","1143421148","*Société par actions/Corporations/Compagnie","300",,"N","N","N","N","N",,"BROSSARD","QC","CA","Québec hors Conseil d'agglomération"
"114727","ACIER ST-DENIS INC.",,"1141958687","*Société par actions/Corporations/Compagnie","25","25","N","N","N","N","N","Montréal-Nord","MONTREAL","QC","CA","Place d'affaires à Montréal"
"114785","ATELIERS M. DRIVESHAFT INC.",,"1171553598","*Société par actions/Corporations/Compagnie","20",,"N","N","N","N","N","LaSalle","LASALLE","QC","CA","Place d'affaires à Montréal"
"140254","CLOTURE SOLIVAL INC.",,"1142958322","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"147236","BETONS PREFABRIQUES DU LAC INC.",,"1143741644","*Société par actions/Corporations/Compagnie","250","0","N","N","N","N","N",,"ALMA","QC","CA","Québec hors Conseil d'agglomération"
"140493","PYRADIA INC.",,"1142706531","*Société par actions/Corporations/Compagnie","60",,"N","N","N","N","N",,"ST-HUBERT","QC","CA","Québec hors Conseil d'agglomération"
"153021","LOGISIG INC.",,"1143953447","*Société par actions/Corporations/Compagnie","3",,"N","N","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"132559","PAPETERIE ST-ARMAND INC.",,"1143817337","*Société par actions/Corporations/Compagnie","6","6","O","O","N","N","N","Le Sud-Ouest","MONTREAL","QC","CA","Place d'affaires à Montréal"
"141115","ATELIER DYNAMO",,"1142467209","*Société par actions/Corporations/Compagnie","5","0","N","N","N","N","N",,"TERREBONNE","QC","CA","Québec hors Conseil d'agglomération"
"136930","ORIZON MOBILE","RADIO-ONDE INC","1167172619","*Société par actions/Corporations/Compagnie","140","30","N","N","N","N","N",,"CHATEAUGUAY","QC","CA","Québec hors Conseil d'agglomération"
"132931","LAVAGE DE VITRES PAUL INC."," ","1140455289","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N","Saint-Léonard","MONTREAL","QC","CA","Place d'affaires à Montréal"
"133221","ATTACHE CHATEAUGUAY INC"," ","1144154706","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"SAINTE-CATHERINE","QC","CA","Québec hors Conseil d'agglomération"
"153897","SYLVAIN LAMOTHE ELECTRIQUE INC.",,"1164840499","*Société par actions/Corporations/Compagnie","7","7","O","O","N","N","N",,"TERREBONNE","QC","CA","Québec hors Conseil d'agglomération"
"118349","G & L THIVIERGE INC",,"1143655828","*Société par actions/Corporations/Compagnie","4","4","O","N","N","N","N",,"BLAINVILLE","QC","CA","Québec hors Conseil d'agglomération"
"137113","VEOLIA ES CANADA SERVICES INDUSTRIELS INC."," ","1166357260","*Société par actions/Corporations/Compagnie","120","50","N","N","N","N","N",,"CHAMBLY","QC","CA","Québec hors Conseil d'agglomération"
"118633","ENTREPRISE SANITAIRE F.A. LTEE (ENVIRO CONNEXIONS LAVAL)",,"1160633906","*Société par actions/Corporations/Compagnie","400","75","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"149085","QUINCAILLERIE ARCHITECTURALE CAPSOL INC",,"1148975205","*Société par actions/Corporations/Compagnie","19",,"N","N","N","N","N","Anjou","MONTREAL","QC","CA","Place d'affaires à Montréal"
"148713","PIECES D'AUTO LACBUS",,"1145942372","*Société par actions/Corporations/Compagnie","7","22","N","N","N","N","N","Verdun","VERDUN","QC","CA","Place d'affaires à Montréal"
"144178","MEDIATHEQUE LITTERAIRE GAETAN DOSTIE"," ","1165106809","*Organisme à  but non lucratif",,,"N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"144443","LAVE-AUTO THIMENS","9287-5350 QUEBEC INC.","1169422079","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"123941","PITNEY WORKS",,"1144292266","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"TORONTO","ON","CA","Canada mais hors Québec"
"127048","PLANISELECT INC."," ","1143001684","*Société par actions/Corporations/Compagnie","15",,"N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"133290","PHILIPPE MAINVILLE",,"000000NON","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Mercier–Hochelaga-Maisonneuve","MONTREAL","QC","CA","Place d'affaires à Montréal"
"40162","SOCIETE DE LA PLACE DES ARTS DE MONTREAL"," ","8823482409","*Organisme à  but non lucratif","180","180","O","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"46722","MONSIEUR MACARONS INC.",,"1142829457","*Société par actions/Corporations/Compagnie","11","11","N","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"49973","BAU-QUEBEC LTEE"," ","1171182919","*Société par actions/Corporations/Compagnie","15","8","N","N","N","N","N",,"BOUCHERVILLE","QC","CA","Québec hors Conseil d'agglomération"
"51011","CAA-QUEBEC","AUTOMOBILE ET TOURING CLUB DU QUEBEC (A.T.C.Q.)","1141741653","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"58834","DRUMMOND EQUIPEMENT INC."," ","1147135892","*Société par actions/Corporations/Compagnie","6","1","N","N","N","N","N",,"MISSISSAUGA","ON","CA","Canada mais hors Québec"
"108017","CANADIEN NATIONAL",,"1142327262","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"127453","FLEXLINING",,"1162079959","*Société par actions/Corporations/Compagnie","1",,"N","N","N","N","N",,"ST-THOMAS","QC","CA","Québec hors Conseil d'agglomération"
"131080","LOCATION SERCA INC.",,"1141986431","*Société par actions/Corporations/Compagnie","8","8","N","N","N","N","N",,"ILE-PERROT","QC","CA",
"131004","MINISTERE DE LA JUSTICE- BUREAU DES INFRACTIONS ET AMENDES",,"0000000NA","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"STE-FOY","QC","CA","Québec hors Conseil d'agglomération"
"47068","STORES J. FAUTEUX INC.",,"1145326428","*Société par actions/Corporations/Compagnie","6",,"N","N","N","N","N",,"BLAINVILLE","QC","CA","Québec hors Conseil d'agglomération"
"120193","GLOBEX COURRIER EXPRESS INTERNATIONAL INC.",,"1143170216","*Société par actions/Corporations/Compagnie","80","65","O","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"150269","BSCI","LES ENTREPRISES BSCI INC.","1162322110","*Société par actions/Corporations/Compagnie","8","8","N","N","N","N","N","Côte-des-Neiges–Notre-Dame-de-Grâce","MONTREAL","QC","CA","Place d'affaires à Montréal"
"150449","CLOWNS SANS FRONTIERES",,"1141818840","*Organisme à  but non lucratif","3","3","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"120471","J.C. TRANSMISSION INC.",,"1142600999","*Société par actions/Corporations/Compagnie","22","0","N","N","N","N","N",,"LES CEDRES","QC","CA","Québec hors Conseil d'agglomération"
"115123","LA BOUTIQUE DU PLONGEUR (TRITON) LTEE"," ","1142590646","*Société par actions/Corporations/Compagnie","13","13","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"135813","LES FRANCOUVERTES",,"1161981213","*Organisme à  but non lucratif","3","3","O","N","N","N","O","Mercier–Hochelaga-Maisonneuve","MONTREAL","QC","CA","Place d'affaires à Montréal"
"113899","EXCAVATION P. HUOT INC.",,"1161737854","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"MIRABEL","QC","CA","Québec hors Conseil d'agglomération"
"125161","SIGNALISATION SMG INC."," ","1148962195","*Société par actions/Corporations/Compagnie","40","40","N","N","N","N","N","Lachine","LACHINE","QC","CA","Place d'affaires à Montréal"
"115365","PROTECTION CONTRE L'INCENDIE M.L.H LTEE",,"1142209155","*Société par actions/Corporations/Compagnie","13","13","N","N","N","N","N",,"ST-EUSTACHE","QC","CA","Québec hors Conseil d'agglomération"
"138939","MAURICE BLAIS",,"000000NON","*Entreprise individuelle / Travailleur autonome",,,"N","N","N","N","N",,"CHATEAUGUAY","QC","CA","Québec hors Conseil d'agglomération"
"114173","LOCATION LORDBEC INC.",,"1143050665","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"REPENTIGNY","QC","CA","Québec hors Conseil d'agglomération"
"114202","TRANSVRAC MONTREAL LAVAL INC."," ","1142922146","*Organisme à  but non lucratif","10","10","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"125351","MEDIAS TRANSCONTINENTAL S.E.N.C"," ","3361761490","*Société en nom collectif","9000","1000","O","N","O","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"157890","COOP DE SOLIDARITE WEBTV"," ","1164718992","*Coopérative","12","12","N","N","N","N","O","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"116034","PROVINCIAL COMPRESSEURS LTEE"," ","1142533935","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N","Saint-Léonard","MONTREAL","QC","CA","Place d'affaires à Montréal"
"116128","LUMEN DIVISION DE SONEPAR CANADA INC.","SONEPAR CANADA INC.","1161248001","*Société par actions/Corporations/Compagnie","850","100","N","N","N","N","N","Anjou","ANJOU","QC","CA","Place d'affaires à Montréal"
"116128","LUMEN DIVISION DE SONEPAR CANADA INC.","SONEPAR CANADA INC.","1161248001","*Société par actions/Corporations/Compagnie","850","100","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"116246","ABLOY CANADA INC.***"," ","1143279835","*Société par actions/Corporations/Compagnie","20","20","N","N","N","N","N",,"VAUDREUIL-DORION","QC","CA",
"129255","L'AGENCE STATION BLEUE INC.",,"1160476090","*Société par actions/Corporations/Compagnie","8","8","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"121196","COPIE TOUS SERVICES","9042-8905 QUEBEC INC","1146256616","*Société par actions/Corporations/Compagnie","5",,"N","N","N","N","N","Rivière-des-Prairies–Pointe-aux-Trembles","MONTREAL","QC","CA","Place d'affaires à Montréal"
"121219","BLACK & MCDONALD LTEE"," ","1143849587","*Société par actions/Corporations/Compagnie","6000","50","N","N","N","N","N",,"BROSSARD","QC","CA","Québec hors Conseil d'agglomération"
"56218","NATIONAL INSTITUTE OF STANDARDS & TECHNOLOGY (NIST)",,"000000NON","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"GAITHERSBURG","MD","US","Étranger hors Canada"
"152397","CENTRE DE PNEUS EXCELLENCE PIERREFONDS","9105-1615 QUEBEC INC.","1160159456","*Société par actions/Corporations/Compagnie","7","7","N","N","N","N","N","Pierrefonds-Roxboro","MONTREAL","QC","CA","Place d'affaires à Montréal"
"131941","FONDATION CANADIENNE POUR L'AUDIT ET LA RESPONSABILISATION",,"000000NON","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"OTTAWA","ON","CA","Canada mais hors Québec"
"129842","SCHINDLER ASCENSEUR CORPORATION",,"1143282987","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"MONT-ROYAL","QC","CA","Conseil d'agglomération hors Montréal"
"132305","PATTISON AFFICHAGE EXTERIEUR","JIM PATTISON INDUSTRIES LTD","1143866078","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"114855","BRAULT & BOUTHILLIER LTEE"," ","1173987588","*Société par actions/Corporations/Compagnie","150","100","N","N","N","N","N",,"SCARBOROUGH","ON","CA","Canada mais hors Québec"
"114941","CLIFFORD UNDERWOOD HYDRAULIQUE LTEE."," ","1141977018","*Société par actions/Corporations/Compagnie","20","20","O","O","N","N","N","Saint-Léonard","SAINT-LEONARD","QC","CA","Place d'affaires à Montréal"
"132374","PITREM",,"0000000NA","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N","Mercier–Hochelaga-Maisonneuve","MONTREAL","QC","CA","Place d'affaires à Montréal"
"116392","PROSOL INC.",,"1143429240","*Société par actions/Corporations/Compagnie","40","20","N","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"116463","LECUYER & FILS LTEE"," ","1145052065","*Société par actions/Corporations/Compagnie","186",,"O","N","N","N","N",,"ST-REMI","QC","CA","Québec hors Conseil d'agglomération"
"116471","TRANSELEC / COMMON INC."," ","1160246014","*Société par actions/Corporations/Compagnie","1500","400","O","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"30155","STABLEX CANADA INC.",,"1166931916","*Société par actions/Corporations/Compagnie","185",,"N","N","N","N","N",,"BLAINVILLE","QC","CA","Québec hors Conseil d'agglomération"
"139967","E.R.C.D. INDUSTRIES INC."," ","1143897750","*Société par actions/Corporations/Compagnie","20","20","N","N","N","N","N",,"MONTREAL-EST","QC","CA","Conseil d'agglomération hors Montréal"
"116518","TURF CARE PRODUCTS CANADA LIMITED",,"1145028719","*Société par actions/Corporations/Compagnie","126","22","N","N","N","N","N",,"VAUDREUIL-DORION","QC","CA","Québec hors Conseil d'agglomération"
"116556","THERMOLEC LTEE",,"1144024081","*Société par actions/Corporations/Compagnie","5",,"N","N","N","N","N","Saint-Laurent","SAINT-LAURENT","QC","CA","Place d'affaires à Montréal"
"116596","LAERDAL MEDICAL CANADA LIMITED",,"000000NON","*Société par actions/Corporations/Compagnie","11","1","N","N","N","N","N",,"TORONTO","ON","CA","Canada mais hors Québec"
"152559","VALLEE INC.",,"1164604465","*Société par actions/Corporations/Compagnie","50",,"N","N","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"154017","LES GRUES BELLERIVE INC."," ","1141203670","*Société par actions/Corporations/Compagnie","20","5","N","N","N","N","N",,"VARENNES","QC","CA","Québec hors Conseil d'agglomération"
"117390","CAPT-AIR INC."," ","1162649702","*Société par actions/Corporations/Compagnie","20","20","O","N","N","N","N","Anjou","MONTREAL","QC","CA","Place d'affaires à Montréal"
"117480","SERVICES DE REFRIGERATION  R. & S. INC."," ","1144440717","*Société par actions/Corporations/Compagnie","30","22","O","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"140682","LINEAIRE INFOGRAPHIE INC.",,"1144058824","*Société par actions/Corporations/Compagnie","2",,"N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"148548","ASSOCIATION DE HOCKEY LES COUGUARS DE LASALLE"," ","1143515402","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N","LaSalle","LASALLE","QC","CA","Place d'affaires à Montréal"
"139916","MCMASTER-CARR SUPPLY CO.",,"000000NON","*Société par actions/Corporations/Compagnie","501",,"N","N","N","N","N",,"AURORA","OH","US","Étranger hors Canada"
"141005","FARONICS CORPORATION",,"000000NON","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"VANCOUVER","BC","CA","Canada mais hors Québec"
"69435","BUREAU EN GROS","STAPLES CANADA ULC","1173183782","*Société par actions/Corporations/Compagnie","7500","2500","O","O","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"133220","LES ATTACHES ETHIER INC.",,"1140132227","*Société par actions/Corporations/Compagnie","20","20","N","N","N","N","N",,"ST-JEROME","QC","CA","Québec hors Conseil d'agglomération"
"141515","COLLEGE BEAUBOIS"," ","1142861484","*Institution gouvernementale",,,"N","N","N","N","N","Pierrefonds-Roxboro","MONTREAL","QC","CA","Place d'affaires à Montréal"
