num-civique-de,num-civique-a,nom-rue,secteur,matricule,statut-juridique,num-cadastre,typologie-architecturale,pluram-1981-num-fiche,en-ou-vers,annee-construction,evaluation-patrimoniale,batiment-disparu,atiments-secondaires-interet,inclure-dans-inventaire,commentaires,identifiant,lien-photos,photo-utilisee
"249","251","83e Avenue","Chomedey","8543-96-1585-8-000","Sans statut","1636373 ","maison cubique","46","vers","1900","Moyenne",,,,"La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine.","83AV_0251","https://donnees.laval.ca/jeux/ppa/83AV_0251/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_83AV_0251_08_01.jpg"
"297","299","83e Avenue","Chomedey","8543-87-6250-3-000","Sans statut","1636331 ","cottage vernaculaire américain","61","vers","1950","Faible",,,,"La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine.","83AV_0297","https://donnees.laval.ca/jeux/ppa/83AV_0297/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_83AV_0297_08_01.jpg"
"317",,"83e Avenue","Chomedey","8543-87-4490-7-000","Sans statut","1636339 ","cottage vernaculaire américain","62","vers","1947","Faible",,,,"La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine. Modifications irréversibles à la forme du toit.","83AV_0317","https://donnees.laval.ca/jeux/ppa/83AV_0317/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_83AV_0317_08_01.jpg"
"331",,"83e Avenue","Chomedey","8543-88-2315-6-000","Sans statut","1636324 ","cottage vernaculaire américain","78","vers","1951","Faible",,,,"La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine.","83AV_0331","https://donnees.laval.ca/jeux/ppa/83AV_0331/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_83AV_0331_02_01.jpg"
"364",,"83e Avenue","Chomedey","8543-78-3650-6-000","Sans statut","1441547 ","cottage vernaculaire américain","38","vers","1882","Bonne",,,"Inclure inventaire","La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine, sauf le revêtement de brique.","83AV_0364","https://donnees.laval.ca/jeux/ppa/83AV_0364/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_83AV_0364_01_01.jpg"
"241",,"Allaire (terrasse)","Pont-Viau","9147-15-4010-3-000-0000","Sans statut","1379293","maison traditionnelle québécoise","23","vers","1800","Bonne",,,"Inclure inventaire","La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine. Portes et fenêtres récentes. Revêtement de toiture en bardeaux d'asphalte. ","ALLA_0241","https://donnees.laval.ca/jeux/ppa/ALLA_0241/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_ALLA_ 0241_08_01.JPG"
"5119",,"Bas-Saint-François (rang du)","Duvernay","9155-53-1190-0-000-0000","Sans statut","2071770","maison traditionnelle québécoise","25","vers","1898","Moyenne",,,"Inclure inventaire","La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine. Modification au niveau de la volumétrie : un petit volume a été ajoutée à la façade droite ainsi qu'un dépanneur à la façade gauche. ","BASF_5119","https://donnees.laval.ca/jeux/ppa/BASF_5119/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_BASF_5119_02_01.JPG"
"5220",,"Bas-Saint-François (rang du)","Duvernay","9155-73-4935-3-001-0000","Sans statut","1391717","maison traditionnelle québécoise","12","vers","1800","Moyenne",,,"Inclure inventaire","La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine. ","BASF_5220","https://donnees.laval.ca/jeux/ppa/BASF_5220/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_BASF_5220_02_01.JPG"
"5221",,"Bas-Saint-François (rang du)","Duvernay",,"Sans statut",,"grange-étable à toit brisé","96","entre","1910-1940","Moyenne",,,,"Toiture en tôle profilée et porte de garage contemporaine. Revêtement en planches de bois verticales et en planches de bois verticales à couvre-joints. Lanternon. Derrière le 5221, rang du Bas-Saint-François.","BASF_5221","https://donnees.laval.ca/jeux/ppa/BASF_5221/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_BASF_5221_10_02_01.JPG"
"5305",,"Bas-Saint-François (rang du)","Duvernay","9155-75-9760-5-000-0000","Sans statut","2071730","maison à mansarde / Second Empire","38","vers","1878","Bonne",,,"Inclure inventaire","Maison en pierre avec toiture revêtue de tôle traditionnelle. Modification au niveau de la toiture mansardée pour aménager des lucarnes. Belle galerie.  Fenêtres remplacées.","BASF_5305","https://donnees.laval.ca/jeux/ppa/BASF_5305/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_BASF_5305_01_01.JPG"
"5350",,"Bas-Saint-François (rang du)","Duvernay","9155-95-2445-8-000-0000","Sans statut","2071540","maison traditionnelle québécoise","22","vers","1858","Moyenne",,,"Inclure inventaire","La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine. ","BASF_5350","https://donnees.laval.ca/jeux/ppa/BASF_5350/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_BASF_5350_02_01.JPG"
"5355","5357","Bas-Saint-François (rang du)","Duvernay","9155-96-3405-9-000-0000","Sans statut","2071722","maison d'esprit français","2","vers","1758","Moyenne",,,"Inclure inventaire","La maison en pierre a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine, sauf son carré en pierre. ","BASF_5355","https://donnees.laval.ca/jeux/ppa/BASF_5355/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_BASF_5355_02_01.JPG"
"5380",,"Bas-Saint-François (rang du)","Duvernay","9255-05-3395-1-000-0000","Bâtiment patrimonial (57 nouveaux bâtiments)","2071287","maison franco-québécoise","10","vers","1825","Bonne",,,"Inclure inventaire","Maison Pasquet, Valeur patrimoniale supérieure  et 18e siècle (Inv. architectural, 2005). La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine, sauf sa volumétrie. Le carré de pierre serait caché derrière un revêtement de fausse pierre. La façade principale serait du côté sud.
","BASF_5380","https://donnees.laval.ca/jeux/ppa/BASF_5380/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_BASF_5380_02_01.JPG"
"5400",,"Bas-Saint-François (rang du)","Duvernay","9255-15-3390-1-000-0000","Sans statut","2071323","cottage vernaculaire américain",,"vers","1938","Moyenne",,"BS Intérêt",,"La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine. La toiture est recouverte de tuiles d'argile. Le bâtiment secondaire d'intérêt est situé face à la propriété et outre son toit en tôle, il a préservé ses caractéristiques d'origine et il est très bien préservé. ","BASF_5400","https://donnees.laval.ca/jeux/ppa/BASF_5400/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_BASF_5400_02_01.JPG"
"5460",,"Bas-Saint-François (rang du)","Duvernay","9255-54-5065-6-001-0000","Sans statut","2071240","cottage vernaculaire américain",,"vers","1870","Moyenne",,"BS Intérêt",,"La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine. Grange-étable d'intérêt probablement plus ancienne que la maison elle-même.","BASF_5460","https://donnees.laval.ca/jeux/ppa/BASF_5460/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_BASF_5460_01_03.jpg"
"5585",,"Bas-Saint-François (rang du)","Duvernay","9255-58-4925-3-000-0000","Sans statut","2071236","maison à toit plat / plex","55","vers","1920","Faible",,,,"Modifications importantes à la forme de la toiture qui ne convient pas à ce type de bâtiment originellement à toit plat. Accès au deuxième niveau par escalier extérieur mal intégré. ","BASF_5585","https://donnees.laval.ca/jeux/ppa/BASF_5585/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_BASF_5585_02_01.JPG"
"5650",,"Bas-Saint-François (rang du)","Duvernay",,"Sans statut",,"croix de chemin et calvaire","101","en ","1952","Bonne",,,"Inclure inventaire","Croix Deguire. La première croix de chemin à cet emplacement a été installée en 1908, mais a été renversée par un ouragan. L'ancienne croix était en bois et ressemblait à celle que l'on retrouve sur la montée Saint-François. La croix actuelle en fer forgée a été fabriquée par Zéphirin Joly, forgeron de Saint-Vincent-de-Paul.  Source : Panneau situé sur la croix. ","BASF_5650_C","https://donnees.laval.ca/jeux/ppa/BASF_5650_C/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_BASF_5650_01_01CC.JPG"
"5650",,"Bas-Saint-François (rang du)","Duvernay","9255-68-9230-2-000-0000","Sans statut","2071217","maison traditionnelle québécoise","15","vers","1869","Bonne",,,"Inclure inventaire","La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine, sauf le carré en pierre.","BASF_5650","https://donnees.laval.ca/jeux/ppa/BASF_5650/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_BASF_5650_08_01.JPG"
"5751",,"Bas-Saint-François (rang du)","Duvernay","9255-89-0465-9-000-0000","Sans statut","2071212","maison franco-québécoise","2","vers","1838","Bonne",,"BS Intérêt","Inclure inventaire","La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine, sauf son carré en pierre, y compris celui de la cuisine d'été. Belle grange-étable.","BASF_5751","https://donnees.laval.ca/jeux/ppa/BASF_5751/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_BASF_5751_02_01.jpg"
"5775",,"Bas-Saint-François (rang du)","Duvernay","9255-89-6790-4-000-0000","Sans statut","2071213","cottage vernaculaire américain","38","vers","1902","Moyenne",,"BS Intérêt",,"La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine. Il est possible qu'il s'agissait à l'origine d'une maison à mansarde dont le toit aurait été modifié. ","BASF_5775","https://donnees.laval.ca/jeux/ppa/BASF_5775/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_BASF_5775_02_01.JPG"
"5795","5805","Bas-Saint-François (rang du)","Duvernay","9256-90-5315-7-000-0000","Sans statut","2071207","maison franco-québécoise","9","vers","1870","Bonne",,"BS Intérêt","Inclure inventaire","La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine, sauf son carré en pierre. La maison a subi des agrandissements sur les deux côtés. Néanmoins, très bon potentiel de mise en valeur.","BASF_5795","https://donnees.laval.ca/jeux/ppa/BASF_5795/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_BASF_5795_02_01.JPG"
"5850",,"Bas-Saint-François (rang du)","Duvernay",,"Sans statut",,"grange-étable à toit asymétrique","97","entre","1880-1930","Bonne",,,"Inclure inventaire","La grange-étable a conservé ses murs en planches de bois verticales. Voisin du 5850, rang du Bas-Saint-François.","BASF_5850","https://donnees.laval.ca/jeux/ppa/BASF_5850/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_BASF_5850_10_01_01.JPG"
"5967",,"Bas-Saint-François (rang du)","Duvernay","9356-11-2865-8-000-0000","Sans statut","2071204","maison d'esprit français","8","vers","1800","Moyenne",,"BS Intérêt","Inclure inventaire","La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine, sauf son carré en pierre mais qui n'est plus visible sous un revêtement imitant la pierre. Transformations importantes au niveau de la toiture par l'ajout d'une lucarne au-dessus d'une autre lucarne. ","BASF_5967","https://donnees.laval.ca/jeux/ppa/BASF_5967/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_BASF_5967_08_01.JPG"
"6030",,"Bas-Saint-François (rang du)","Duvernay","9356-22-4400-9-000-0000","Sans statut","2071201","maison à mansarde / Second Empire","38","vers","1890","Moyenne",,,"Inclure inventaire","La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine, sauf une partie du revêtement de brique.","BASF_6030","https://donnees.laval.ca/jeux/ppa/BASF_6030/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_BASF_6030_02_02.jpg"
"0013",,"Bord-de-l'Eau (chemin du)","Sainte-Dorothée","8342-12-8550-9-000-0000","Sans statut","1451983","cottage vernaculaire américain","22","vers","1933","Bonne",,,"Inclure inventaire","La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine.","BDEA_0013","https://donnees.laval.ca/jeux/ppa/BDEA_0013/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_BDEA_0013_02_01.jpg"
"0044",,"Bord-de-l'Eau (chemin du)","Sainte-Dorothée","8342-01-8260-8-000-0000","Sans statut","1454600","maison à mansarde / Second Empire","38","vers","1932","Moyenne",,,,"La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine, sauf quelques fenêtres. Évolution harmonieuse malgré tout.","BDEA_0044","https://donnees.laval.ca/jeux/ppa/BDEA_0044/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_BDEA_0044_02_01.jpg"
"0053",,"Bord-de-l'Eau (chemin du)","Sainte-Dorothée","8342-02-0130-9-001-0000","Sans statut","1451986","maison traditionnelle québécoise","22","vers","1853","Moyenne",,"BS Intérêt","Inclure inventaire","La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine.","BDEA_0053","https://donnees.laval.ca/jeux/ppa/BDEA_0053/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_BDEA_0053_01_01.jpg"
"0063",,"Bord-de-l'Eau (chemin du)","Sainte-Dorothée","8242-82-7229-6-001-0000","Sans statut","1454940","maison à mansarde / Second Empire","38","vers","1935","Moyenne",,,,"La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine, sauf la brique et les linteaux en béton. Fenêtres remplacées. L'ajout d'un garage en avant-plan brise l'harmonie de l'ensemble. ","BDEA_0063","https://donnees.laval.ca/jeux/ppa/BDEA_0063/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_BDEA_0063_02_01.jpg"
"0075",,"Bord-de-l'Eau (chemin du)","Sainte-Dorothée","8242-91-1871-2-001-0000","Sans statut","2400201","maison traditionnelle québécoise","15","vers","1841","Moyenne",,,"Inclure inventaire","La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine.","BDEA_0075","https://donnees.laval.ca/jeux/ppa/BDEA_0075/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_BDEA_0075_02_01.jpg"
"0101",,"Bord-de-l'Eau (chemin du)","Sainte-Dorothée","8242-72-4105-2-002-0000","Sans statut","2494152","maison Boomtown","51","vers","1920","Bonne",,,"Inclure inventaire","La maison en brique a conservé son parapet et ses amortissements, sa galerie couverte soutenue par des colonnes, certaines portes et fenêtres. 
","BDEA_0101","https://donnees.laval.ca/jeux/ppa/BDEA_0101/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_BDEA_0101_02_01.jpg"
"0181",,"Bord-de-l'Eau (chemin du)","Sainte-Dorothée","8242-50-7410-9-000-0000","Sans statut","1451990","cottage vernaculaire américain","25","vers","1890","Moyenne",,,"Inclure inventaire","La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine.","BDEA_0181","https://donnees.laval.ca/jeux/ppa/BDEA_0181/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_BDEA_0181_02_02.jpg"
"0209","0211","Bord-de-l'Eau (chemin du)","Sainte-Dorothée","8242-40-0865-2-000","Sans statut","1451993 ","maison Boomtown","55","entre","1910-1930","Bonne",,"BS Intérêt","Inclure inventaire","La maison jumelée en brique a conservé plusieurs composantes d'origine, dont ses linteaux et ses insertions en béton moulé, son parapet et ses amortissements, certaines portes et fenêtres. La galerie couverte était originellement continue sur deux faces.","BDEA_0211","https://donnees.laval.ca/jeux/ppa/BDEA_0211/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_BDEA_0211_08_01.jpg"
"0275",,"Bord-de-l'Eau (chemin du)","Sainte-Dorothée","8241-29-2540-4-000-0000","Sans statut","1197583","maison traditionnelle québécoise","24","vers","1888","Bonne",,,"Inclure inventaire","Maison en pierre (?) qui a subi quelques altérations (revêtement de toiture, fenêtres). Maison cachée par des conifères.","BDEA_0275","https://donnees.laval.ca/jeux/ppa/BDEA_0275/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_BDEA_0275_02_01.jpg"
"0335",,"Bord-de-l'Eau (chemin du)","Sainte-Dorothée","8141-98-8950-6-000-0000
","Sans statut","1195626 
","autre",,"entre","1940-1960","Moyenne",,"BS Intérêt",,"Bâtiment secondaire revêtu de tuiles d'amiante-ciment. Fenêtres traditionnelles. ","BDEA_0335","https://donnees.laval.ca/jeux/ppa/BDEA_0335/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_BDEA_0335_03_01_bs.jpg"
"0340","0341","Bord-de-l'Eau (chemin du)","Sainte-Dorothée",,"Sans statut",,"croix de chemin et calvaire","101","en ","1925","Bonne",,,"Inclure inventaire","Calvaire Sauriol. Croix de pierre, figuration en poussière de pierre, édicule de pierre en forme de parallélépipède avec ouverture sur une seule face. Auteur de l'édicule: Raoul Sauriol, tailleur de pierre. ","BDEA_0340_C","https://donnees.laval.ca/jeux/ppa/BDEA_0340_C/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_BDEA_0340_02_01.jpg"
"0353",,"Bord-de-l'Eau (chemin du)","Sainte-Dorothée","8141-88-9230-3-000-0000","Sans statut","1195624","maison traditionnelle québécoise","15","vers","1868","Bonne",,,"Inclure inventaire","La maison a subi plusieurs altérations et ne possède presque plus d'éléments traditionnels d'origine. Toutefois, l'évolution est plutôt harmonieuse.
","BDEA_0353","https://donnees.laval.ca/jeux/ppa/BDEA_0353/2014-2015_Pr%C3%A9inventaire_Patri-Arch/","2014_65005_BDEA_0353_08_02.jpg"
