variableID,Domaine,NomVariable,UniteMesure,AnneeDonne,Ville,noVariablePourFormule,Valeur
6932,Bibliothèques,Dépenses d’acquisition pour les documents physiques (BCM),$,2018,Montréal,VBIB100065,2 897 096
6932,Bibliothèques,Dépenses d’acquisition pour les documents physiques (BCM),$,2019,Montréal,VBIB100065,2 270 041
6932,Bibliothèques,Dépenses d’acquisition pour les documents physiques (BCM),$,2020,Montréal,VBIB100065,2 215 854
6029,Bibliothèques,Nombre de consultations sur place (BCM),Quantité,2015,Montréal,VBIB900004,875 585
6029,Bibliothèques,Nombre de consultations sur place (BCM),Quantité,2016,Montréal,VBIB900004,762 607
6029,Bibliothèques,Nombre de consultations sur place (BCM),Quantité,2017,Montréal,VBIB900004,759 862
6029,Bibliothèques,Nombre de consultations sur place (BCM),Quantité,2018,Montréal,VBIB900004,744 452
6029,Bibliothèques,Nombre de consultations sur place (BCM),Quantité,2019,Montréal,VBIB900004,576 215
6029,Bibliothèques,Nombre de consultations sur place (BCM),Quantité,2020,Montréal,VBIB900004,532 572
6030,Bibliothèques,Nombre de consultations des bases de données (BCM),Quantité,2015,Montréal,VBIB900005,639 122
6030,Bibliothèques,Nombre de consultations des bases de données (BCM),Quantité,2016,Montréal,VBIB900005,781 141
6030,Bibliothèques,Nombre de consultations des bases de données (BCM),Quantité,2017,Montréal,VBIB900005,718 031
6030,Bibliothèques,Nombre de consultations des bases de données (BCM),Quantité,2018,Montréal,VBIB900005,756 657
6030,Bibliothèques,Nombre de consultations des bases de données (BCM),Quantité,2019,Montréal,VBIB900005,1 119 178
6030,Bibliothèques,Nombre de consultations des bases de données (BCM),Quantité,2020,Montréal,VBIB900005,1 405 427
6031,Bibliothèques,Nombre de documents pour le prêt (BCM),Quantité,2015,Montréal,VBIB900006,2 093 570
6031,Bibliothèques,Nombre de documents pour le prêt (BCM),Quantité,2016,Montréal,VBIB900006,2 113 335
6031,Bibliothèques,Nombre de documents pour le prêt (BCM),Quantité,2017,Montréal,VBIB900006,2 129 572
6031,Bibliothèques,Nombre de documents pour le prêt (BCM),Quantité,2018,Montréal,VBIB900006,2 143 845
6031,Bibliothèques,Nombre de documents pour le prêt (BCM),Quantité,2019,Montréal,VBIB900006,2 147 006
6031,Bibliothèques,Nombre de documents pour le prêt (BCM),Quantité,2020,Montréal,VBIB900006,2 133 146
6035,Bibliothèques,Nombre de bibliothèque (BCM),Quantité,2015,Montréal,VBIB900010,1
6035,Bibliothèques,Nombre de bibliothèque (BCM),Quantité,2016,Montréal,VBIB900010,1
6035,Bibliothèques,Nombre de bibliothèque (BCM),Quantité,2017,Montréal,VBIB900010,1
6035,Bibliothèques,Nombre de bibliothèque (BCM),Quantité,2018,Montréal,VBIB900010,1
6035,Bibliothèques,Nombre de bibliothèque (BCM),Quantité,2019,Montréal,VBIB900010,1
6035,Bibliothèques,Nombre de bibliothèque (BCM),Quantité,2020,Montréal,VBIB900010,1
6387,Bibliothèques,Nombre de demandes d’information pour les questions de référence (BCM),Quantité,2015,Montréal,VBIB900032,198 842
6387,Bibliothèques,Nombre de demandes d’information pour les questions de référence (BCM),Quantité,2016,Montréal,VBIB900032,188 118
6387,Bibliothèques,Nombre de demandes d’information pour les questions de référence (BCM),Quantité,2017,Montréal,VBIB900032,198 962
6387,Bibliothèques,Nombre de demandes d’information pour les questions de référence (BCM),Quantité,2018,Montréal,VBIB900032,212 616
6387,Bibliothèques,Nombre de demandes d’information pour les questions de référence (BCM),Quantité,2019,Montréal,VBIB900032,168 715
6387,Bibliothèques,Nombre de demandes d’information pour les questions de référence (BCM),Quantité,2020,Montréal,VBIB900032,149 124
6388,Bibliothèques,Nombre de demandes d’information transmises par voie électronique (BCM),Quantité,2015,Montréal,VBIB900033,2 684
6388,Bibliothèques,Nombre de demandes d’information transmises par voie électronique (BCM),Quantité,2016,Montréal,VBIB900033,2 823
6388,Bibliothèques,Nombre de demandes d’information transmises par voie électronique (BCM),Quantité,2017,Montréal,VBIB900033,3 100
6388,Bibliothèques,Nombre de demandes d’information transmises par voie électronique (BCM),Quantité,2018,Montréal,VBIB900033,2 890
6388,Bibliothèques,Nombre de demandes d’information transmises par voie électronique (BCM),Quantité,2019,Montréal,VBIB900033,2 828
6388,Bibliothèques,Nombre de demandes d’information transmises par voie électronique (BCM),Quantité,2020,Montréal,VBIB900033,3 412
6391,Bibliothèques,Nombre de demandes d’information pour les recommandations de lecture (BCM),Quantité,2015,Montréal,VBIB900034,
6391,Bibliothèques,Nombre de demandes d’information pour les recommandations de lecture (BCM),Quantité,2016,Montréal,VBIB900034,
6391,Bibliothèques,Nombre de demandes d’information pour les recommandations de lecture (BCM),Quantité,2017,Montréal,VBIB900034,
6391,Bibliothèques,Nombre de demandes d’information pour les recommandations de lecture (BCM),Quantité,2018,Montréal,VBIB900034,
6391,Bibliothèques,Nombre de demandes d’information pour les recommandations de lecture (BCM),Quantité,2019,Montréal,VBIB900034,
6391,Bibliothèques,Nombre de demandes d’information pour les recommandations de lecture (BCM),Quantité,2020,Montréal,VBIB900034,
6392,Bibliothèques,"Nombre de demandes d’information relatives aux technologies, logiciels, médias sociaux, etc. (BCM)",Quantité,2015,Montréal,VBIB900035,
6392,Bibliothèques,"Nombre de demandes d’information relatives aux technologies, logiciels, médias sociaux, etc. (BCM)",Quantité,2016,Montréal,VBIB900035,0
6392,Bibliothèques,"Nombre de demandes d’information relatives aux technologies, logiciels, médias sociaux, etc. (BCM)",Quantité,2017,Montréal,VBIB900035,0
6392,Bibliothèques,"Nombre de demandes d’information relatives aux technologies, logiciels, médias sociaux, etc. (BCM)",Quantité,2018,Montréal,VBIB900035,0
6392,Bibliothèques,"Nombre de demandes d’information relatives aux technologies, logiciels, médias sociaux, etc. (BCM)",Quantité,2019,Montréal,VBIB900035,0
6392,Bibliothèques,"Nombre de demandes d’information relatives aux technologies, logiciels, médias sociaux, etc. (BCM)",Quantité,2020,Montréal,VBIB900035,0
6813,Bibliothèques,Nombre d’heures d’ouverture des bibliothèques (BCM),heure,2015,Montréal,VBIB900042,3 648
6813,Bibliothèques,Nombre d’heures d’ouverture des bibliothèques (BCM),heure,2016,Montréal,VBIB900042,3 648
6813,Bibliothèques,Nombre d’heures d’ouverture des bibliothèques (BCM),heure,2017,Montréal,VBIB900042,3 708
6813,Bibliothèques,Nombre d’heures d’ouverture des bibliothèques (BCM),heure,2018,Montréal,VBIB900042,3 684
6813,Bibliothèques,Nombre d’heures d’ouverture des bibliothèques (BCM),heure,2019,Montréal,VBIB900042,3 684
6813,Bibliothèques,Nombre d’heures d’ouverture des bibliothèques (BCM),heure,2020,Montréal,VBIB900042,3 684
6814,Bibliothèques,Moyenne hebdomadaire d’heures d’ouverture (BCM),heure,2015,Montréal,VBIB900043,72
6814,Bibliothèques,Moyenne hebdomadaire d’heures d’ouverture (BCM),heure,2016,Montréal,VBIB900043,72
6814,Bibliothèques,Moyenne hebdomadaire d’heures d’ouverture (BCM),heure,2017,Montréal,VBIB900043,72
6814,Bibliothèques,Moyenne hebdomadaire d’heures d’ouverture (BCM),heure,2018,Montréal,VBIB900043,72
6814,Bibliothèques,Moyenne hebdomadaire d’heures d’ouverture (BCM),heure,2019,Montréal,VBIB900043,72
6814,Bibliothèques,Moyenne hebdomadaire d’heures d’ouverture (BCM),heure,2020,Montréal,VBIB900043,72
6831,Bibliothèques,Nombre de postes informatiques publics (BCM),Quantité,2015,Montréal,VBIB900044,388
6831,Bibliothèques,Nombre de postes informatiques publics (BCM),Quantité,2016,Montréal,VBIB900044,388
6831,Bibliothèques,Nombre de postes informatiques publics (BCM),Quantité,2017,Montréal,VBIB900044,334
6831,Bibliothèques,Nombre de postes informatiques publics (BCM),Quantité,2018,Montréal,VBIB900044,334
6831,Bibliothèques,Nombre de postes informatiques publics (BCM),Quantité,2019,Montréal,VBIB900044,304
6831,Bibliothèques,Nombre de postes informatiques publics (BCM),Quantité,2020,Montréal,VBIB900044,304
6880,Bibliothèques,Nombre de prêts de documents physiques (BCM),Quantité,2015,Montréal,VBIB900049,3 630 238
6880,Bibliothèques,Nombre de prêts de documents physiques (BCM),Quantité,2016,Montréal,VBIB900049,3 518 304
6880,Bibliothèques,Nombre de prêts de documents physiques (BCM),Quantité,2017,Montréal,VBIB900049,3 825 529
6880,Bibliothèques,Nombre de prêts de documents physiques (BCM),Quantité,2018,Montréal,VBIB900049,3 780 763
6880,Bibliothèques,Nombre de prêts de documents physiques (BCM),Quantité,2019,Montréal,VBIB900049,3 372 780
6880,Bibliothèques,Nombre de prêts de documents physiques (BCM),Quantité,2020,Montréal,VBIB900049,3 087 226
6881,Bibliothèques,Nombre de participations annuelles aux activités (BCM),Quantité,2015,Montréal,VBIB900050,26 389
6881,Bibliothèques,Nombre de participations annuelles aux activités (BCM),Quantité,2016,Montréal,VBIB900050,27 846
6881,Bibliothèques,Nombre de participations annuelles aux activités (BCM),Quantité,2017,Montréal,VBIB900050,30 189
6881,Bibliothèques,Nombre de participations annuelles aux activités (BCM),Quantité,2018,Montréal,VBIB900050,34 773
6881,Bibliothèques,Nombre de participations annuelles aux activités (BCM),Quantité,2019,Montréal,VBIB900050,37 868
6881,Bibliothèques,Nombre de participations annuelles aux activités (BCM),Quantité,2020,Montréal,VBIB900050,35 754
6911,Bibliothèques,Nombre d’utilisations des ordinateurs publics (BCM),Quantité,2015,Montréal,VBIB900056,601 130
6911,Bibliothèques,Nombre d’utilisations des ordinateurs publics (BCM),Quantité,2016,Montréal,VBIB900056,588 686
6911,Bibliothèques,Nombre d’utilisations des ordinateurs publics (BCM),Quantité,2017,Montréal,VBIB900056,607 456
6911,Bibliothèques,Nombre d’utilisations des ordinateurs publics (BCM),Quantité,2018,Montréal,VBIB900056,651 371
6911,Bibliothèques,Nombre d’utilisations des ordinateurs publics (BCM),Quantité,2019,Montréal,VBIB900056,693 355
6911,Bibliothèques,Nombre d’utilisations des ordinateurs publics (BCM),Quantité,2020,Montréal,VBIB900056,803 069
6912,Bibliothèques,Nombre de connexions au réseau sans fil (BCM),Quantité,2015,Montréal,VBIB900057,257 723
6912,Bibliothèques,Nombre de connexions au réseau sans fil (BCM),Quantité,2016,Montréal,VBIB900057,240 394
6912,Bibliothèques,Nombre de connexions au réseau sans fil (BCM),Quantité,2017,Montréal,VBIB900057,249 511
6912,Bibliothèques,Nombre de connexions au réseau sans fil (BCM),Quantité,2018,Montréal,VBIB900057,299 088
6912,Bibliothèques,Nombre de connexions au réseau sans fil (BCM),Quantité,2019,Montréal,VBIB900057,425 944
6912,Bibliothèques,Nombre de connexions au réseau sans fil (BCM),Quantité,2020,Montréal,VBIB900057,572 638
6913,Bibliothèques,Nombre de prêts de documents numériques (BCM),Quantité,2015,Montréal,VBIB900058,285 071
6913,Bibliothèques,Nombre de prêts de documents numériques (BCM),Quantité,2016,Montréal,VBIB900058,428 380
6913,Bibliothèques,Nombre de prêts de documents numériques (BCM),Quantité,2017,Montréal,VBIB900058,627 629
6913,Bibliothèques,Nombre de prêts de documents numériques (BCM),Quantité,2018,Montréal,VBIB900058,710 182
6913,Bibliothèques,Nombre de prêts de documents numériques (BCM),Quantité,2019,Montréal,VBIB900058,785 759
6913,Bibliothèques,Nombre de prêts de documents numériques (BCM),Quantité,2020,Montréal,VBIB900058,961 614
6921,Bibliothèques,Nombre annuel d’entrées physiques (BCM),Quantité,2015,Montréal,VBIB900059,1 782 408
6921,Bibliothèques,Nombre annuel d’entrées physiques (BCM),Quantité,2016,Montréal,VBIB900059,1 725 651
6921,Bibliothèques,Nombre annuel d’entrées physiques (BCM),Quantité,2017,Montréal,VBIB900059,1 841 895
6921,Bibliothèques,Nombre annuel d’entrées physiques (BCM),Quantité,2018,Montréal,VBIB900059,1 855 647
6921,Bibliothèques,Nombre annuel d’entrées physiques (BCM),Quantité,2019,Montréal,VBIB900059,1 733 387
6921,Bibliothèques,Nombre annuel d’entrées physiques (BCM),Quantité,2020,Montréal,VBIB900059,1 603 835
6922,Bibliothèques,Nombre annuel de visites virtuelles (BCM),Quantité,2015,Montréal,VBIB900060,2 668 903
6922,Bibliothèques,Nombre annuel de visites virtuelles (BCM),Quantité,2016,Montréal,VBIB900060,2 844 527
6922,Bibliothèques,Nombre annuel de visites virtuelles (BCM),Quantité,2017,Montréal,VBIB900060,3 015 689
6922,Bibliothèques,Nombre annuel de visites virtuelles (BCM),Quantité,2018,Montréal,VBIB900060,3 116 849
6922,Bibliothèques,Nombre annuel de visites virtuelles (BCM),Quantité,2019,Montréal,VBIB900060,3 192 648
6922,Bibliothèques,Nombre annuel de visites virtuelles (BCM),Quantité,2020,Montréal,VBIB900060,3 499 319
6923,Bibliothèques,Nombre total de documents en bibliothèques (BCM),Quantité,2015,Montréal,VBIB900061,3 448 571
6923,Bibliothèques,Nombre total de documents en bibliothèques (BCM),Quantité,2016,Montréal,VBIB900061,3 832 369
6923,Bibliothèques,Nombre total de documents en bibliothèques (BCM),Quantité,2017,Montréal,VBIB900061,3 961 606
6923,Bibliothèques,Nombre total de documents en bibliothèques (BCM),Quantité,2018,Montréal,VBIB900061,4 012 805
6923,Bibliothèques,Nombre total de documents en bibliothèques (BCM),Quantité,2019,Montréal,VBIB900061,4 067 701
6923,Bibliothèques,Nombre total de documents en bibliothèques (BCM),Quantité,2020,Montréal,VBIB900061,4 173 043
6979,Bibliothèques,Nombre d’utilisations physiques dans une bibliothèque (BCM),Quantité,2015,Montréal,VBIB900068,6 513 462
6979,Bibliothèques,Nombre d’utilisations physiques dans une bibliothèque (BCM),Quantité,2016,Montréal,VBIB900068,6 222 526
6979,Bibliothèques,Nombre d’utilisations physiques dans une bibliothèque (BCM),Quantité,2017,Montréal,VBIB900068,6 656 438
6979,Bibliothèques,Nombre d’utilisations physiques dans une bibliothèque (BCM),Quantité,2018,Montréal,VBIB900068,6 628 251
6979,Bibliothèques,Nombre d’utilisations physiques dans une bibliothèque (BCM),Quantité,2019,Montréal,VBIB900068,5 888 966
6979,Bibliothèques,Nombre d’utilisations physiques dans une bibliothèque (BCM),Quantité,2020,Montréal,VBIB900068,5 408 512
6980,Bibliothèques,Nombre d’utilisations électroniques (BCM),Quantité,2015,Montréal,VBIB900069,4 454 633
