KPIID,Domaine,NomIndicateur,UniteMesure,noIndicateur,TypeIndicateur,ville,DateDonnee,Calcul,Valeur
2554,Parcs,Coûts d’exploitation relatifs aux parcs par hectare,$,PRKS315,REMC,Montréal,2019,( VPAR100001 + VPAR100009 + VPAR100013 ) / ( VPAR900010 + VPAR900011 + VPAR900012 ),"30 856,08$"
2554,Parcs,Coûts d’exploitation relatifs aux parcs par hectare,$,PRKS315,REMC,Montréal,2020,( VPAR100001 + VPAR100009 + VPAR100013 ) / ( VPAR900010 + VPAR900011 + VPAR900012 ),"30 391,59$"
2632,Permis de taxi,Nombre de permis de chauffeur de taxi attribués pour 100 000 habitants,Quantité,LICN210,REMC,Montréal,2014,VREG900021 / ( VPOP900004 / 100000 ),559
2632,Permis de taxi,Nombre de permis de chauffeur de taxi attribués pour 100 000 habitants,Quantité,LICN210,REMC,Montréal,2015,VREG900021 / ( VPOP900004 / 100000 ),518
2632,Permis de taxi,Nombre de permis de chauffeur de taxi attribués pour 100 000 habitants,Quantité,LICN210,REMC,Montréal,2016,VREG900021 / ( VPOP900004 / 100000 ),484
2632,Permis de taxi,Nombre de permis de chauffeur de taxi attribués pour 100 000 habitants,Quantité,LICN210,REMC,Montréal,2017,VREG900021 / ( VPOP900004 / 100000 ),442
2632,Permis de taxi,Nombre de permis de chauffeur de taxi attribués pour 100 000 habitants,Quantité,LICN210,REMC,Montréal,2018,VREG900021 / ( VPOP900004 / 100000 ),437
2632,Permis de taxi,Nombre de permis de chauffeur de taxi attribués pour 100 000 habitants,Quantité,LICN210,REMC,Montréal,2019,VREG900021 / ( VPOP900004 / 100000 ),429
2632,Permis de taxi,Nombre de permis de chauffeur de taxi attribués pour 100 000 habitants,Quantité,LICN210,REMC,Montréal,2020,VREG900021 / ( VPOP900004 / 100000 ),373
2744,Permis de taxi,Inspections de taxi par nombre de permis d’immatriculation de taxi (véhicules),Quantité,LICN246,REMC,Montréal,2014,VREG900022 / VREG900026,"1,25"
2744,Permis de taxi,Inspections de taxi par nombre de permis d’immatriculation de taxi (véhicules),Quantité,LICN246,REMC,Montréal,2015,VREG900022 / VREG900026,"1,4"
2744,Permis de taxi,Inspections de taxi par nombre de permis d’immatriculation de taxi (véhicules),Quantité,LICN246,REMC,Montréal,2016,VREG900022 / VREG900026,"1,96"
2744,Permis de taxi,Inspections de taxi par nombre de permis d’immatriculation de taxi (véhicules),Quantité,LICN246,REMC,Montréal,2017,VREG900022 / VREG900026,"2,01"
2744,Permis de taxi,Inspections de taxi par nombre de permis d’immatriculation de taxi (véhicules),Quantité,LICN246,REMC,Montréal,2018,VREG900022 / VREG900026,"2,2"
2744,Permis de taxi,Inspections de taxi par nombre de permis d’immatriculation de taxi (véhicules),Quantité,LICN246,REMC,Montréal,2019,VREG900022 / VREG900026,"2,13"
2744,Permis de taxi,Inspections de taxi par nombre de permis d’immatriculation de taxi (véhicules),Quantité,LICN246,REMC,Montréal,2020,VREG900022 / VREG900026,"1,1"
2552,Police,Nombre d’infractions criminelles non routières par policier,Quantité,PLCE305,REMC,Montréal,2014,VPOL900370 / VPOL900366,"19,36"
2552,Police,Nombre d’infractions criminelles non routières par policier,Quantité,PLCE305,REMC,Montréal,2015,VPOL900370 / VPOL900366,"18,97"
2552,Police,Nombre d’infractions criminelles non routières par policier,Quantité,PLCE305,REMC,Montréal,2016,VPOL900370 / VPOL900366,"18,27"
2552,Police,Nombre d’infractions criminelles non routières par policier,Quantité,PLCE305,REMC,Montréal,2017,VPOL900370 / VPOL900366,"18,22"
2552,Police,Nombre d’infractions criminelles non routières par policier,Quantité,PLCE305,REMC,Montréal,2018,VPOL900370 / VPOL900366,"17,49"
2552,Police,Nombre d’infractions criminelles non routières par policier,Quantité,PLCE305,REMC,Montréal,2019,VPOL900370 / VPOL900366,"18,69"
2552,Police,Nombre d’infractions criminelles non routières par policier,Quantité,PLCE305,REMC,Montréal,2020,VPOL900370 / VPOL900366,"16,99"
2566,Police,Coût total des services policiers par habitant,$,PLCE227T,REMC,Montréal,2014,( VPOL100001 + VPOL100372 + VPOL100195 ) / VPOP900004,"412,57$"
2566,Police,Coût total des services policiers par habitant,$,PLCE227T,REMC,Montréal,2015,( VPOL100001 + VPOL100372 + VPOL100195 ) / VPOP900004,"388,75$"
2566,Police,Coût total des services policiers par habitant,$,PLCE227T,REMC,Montréal,2016,( VPOL100001 + VPOL100372 + VPOL100195 ) / VPOP900004,"385,09$"
2566,Police,Coût total des services policiers par habitant,$,PLCE227T,REMC,Montréal,2017,( VPOL100001 + VPOL100372 + VPOL100195 ) / VPOP900004,"392,40$"
2566,Police,Coût total des services policiers par habitant,$,PLCE227T,REMC,Montréal,2018,( VPOL100001 + VPOL100372 + VPOL100195 ) / VPOP900004,"379,76$"
2566,Police,Coût total des services policiers par habitant,$,PLCE227T,REMC,Montréal,2019,( VPOL100001 + VPOL100372 + VPOL100195 ) / VPOP900004,"359,68$"
2566,Police,Coût total des services policiers par habitant,$,PLCE227T,REMC,Montréal,2020,( VPOL100001 + VPOL100372 + VPOL100195 ) / VPOP900004,"362,80$"
2567,Police,Nombre d’infractions criminelles avec violence pour 100 000 habitants,Quantité,PLCE105,REMC,Montréal,2014,VPOL900369 / ( VPOP900004 / 100000 ),"945,45"
2567,Police,Nombre d’infractions criminelles avec violence pour 100 000 habitants,Quantité,PLCE105,REMC,Montréal,2015,VPOL900369 / ( VPOP900004 / 100000 ),"981,13"
2567,Police,Nombre d’infractions criminelles avec violence pour 100 000 habitants,Quantité,PLCE105,REMC,Montréal,2016,VPOL900369 / ( VPOP900004 / 100000 ),"988,28"
2567,Police,Nombre d’infractions criminelles avec violence pour 100 000 habitants,Quantité,PLCE105,REMC,Montréal,2017,VPOL900369 / ( VPOP900004 / 100000 ),"999,15"
2567,Police,Nombre d’infractions criminelles avec violence pour 100 000 habitants,Quantité,PLCE105,REMC,Montréal,2018,VPOL900369 / ( VPOP900004 / 100000 ),"1 032,56"
2567,Police,Nombre d’infractions criminelles avec violence pour 100 000 habitants,Quantité,PLCE105,REMC,Montréal,2019,VPOL900369 / ( VPOP900004 / 100000 ),"1 158,90"
2567,Police,Nombre d’infractions criminelles avec violence pour 100 000 habitants,Quantité,PLCE105,REMC,Montréal,2020,VPOL900369 / ( VPOP900004 / 100000 ),"1 110,62"
2568,Police,Nombre d’infractions criminelles non routières pour 100 000 habitants,Quantité,PLCE120,REMC,Montréal,2014,VPOL900370 / ( VPOP900004 / 100000 ),"4 553,47"
2568,Police,Nombre d’infractions criminelles non routières pour 100 000 habitants,Quantité,PLCE120,REMC,Montréal,2015,VPOL900370 / ( VPOP900004 / 100000 ),"4 360,10"
2568,Police,Nombre d’infractions criminelles non routières pour 100 000 habitants,Quantité,PLCE120,REMC,Montréal,2016,VPOL900370 / ( VPOP900004 / 100000 ),"4 129,38"
2568,Police,Nombre d’infractions criminelles non routières pour 100 000 habitants,Quantité,PLCE120,REMC,Montréal,2017,VPOL900370 / ( VPOP900004 / 100000 ),"4 091,74"
2568,Police,Nombre d’infractions criminelles non routières pour 100 000 habitants,Quantité,PLCE120,REMC,Montréal,2018,VPOL900370 / ( VPOP900004 / 100000 ),"4 004,38"
2568,Police,Nombre d’infractions criminelles non routières pour 100 000 habitants,Quantité,PLCE120,REMC,Montréal,2019,VPOL900370 / ( VPOP900004 / 100000 ),"4 120,82"
2568,Police,Nombre d’infractions criminelles non routières pour 100 000 habitants,Quantité,PLCE120,REMC,Montréal,2020,VPOL900370 / ( VPOP900004 / 100000 ),"3 693,66"
2569,Police,Indice de gravité des crimes violents,Quantité,PLCE170,REMC,Montréal,2014,VPOL900371,"94,8"
2569,Police,Indice de gravité des crimes violents,Quantité,PLCE170,REMC,Montréal,2015,VPOL900371,"102,5"
2569,Police,Indice de gravité des crimes violents,Quantité,PLCE170,REMC,Montréal,2016,VPOL900371,"95,87"
2569,Police,Indice de gravité des crimes violents,Quantité,PLCE170,REMC,Montréal,2017,VPOL900371,"95,11"
2569,Police,Indice de gravité des crimes violents,Quantité,PLCE170,REMC,Montréal,2018,VPOL900371,"91,19"
2569,Police,Indice de gravité des crimes violents,Quantité,PLCE170,REMC,Montréal,2019,VPOL900371,"97,5"
2569,Police,Indice de gravité des crimes violents,Quantité,PLCE170,REMC,Montréal,2020,VPOL900371,"92,11"
2570,Police,Indice de gravité des crimes,Quantité,PLCE180,REMC,Montréal,2014,VPOL900373,"74,1"
2570,Police,Indice de gravité des crimes,Quantité,PLCE180,REMC,Montréal,2015,VPOL900373,"76,69"
2570,Police,Indice de gravité des crimes,Quantité,PLCE180,REMC,Montréal,2016,VPOL900373,"74,97"
2570,Police,Indice de gravité des crimes,Quantité,PLCE180,REMC,Montréal,2017,VPOL900373,"74,67"
2570,Police,Indice de gravité des crimes,Quantité,PLCE180,REMC,Montréal,2018,VPOL900373,"74,53"
2570,Police,Indice de gravité des crimes,Quantité,PLCE180,REMC,Montréal,2019,VPOL900373,"75,77"
2570,Police,Indice de gravité des crimes,Quantité,PLCE180,REMC,Montréal,2020,VPOL900373,"67,29"
2571,Police,Nombre de policiers et de civils pour 100 000 habitants,Quantité,PLCE215,REMC,Montréal,2014,( VPOL900366 + VPOL900148 ) / ( VPOP900004 / 100000 ),"286,26"
2571,Police,Nombre de policiers et de civils pour 100 000 habitants,Quantité,PLCE215,REMC,Montréal,2015,( VPOL900366 + VPOL900148 ) / ( VPOP900004 / 100000 ),"279,07"
2571,Police,Nombre de policiers et de civils pour 100 000 habitants,Quantité,PLCE215,REMC,Montréal,2016,( VPOL900366 + VPOL900148 ) / ( VPOP900004 / 100000 ),"274,53"
2571,Police,Nombre de policiers et de civils pour 100 000 habitants,Quantité,PLCE215,REMC,Montréal,2017,( VPOL900366 + VPOL900148 ) / ( VPOP900004 / 100000 ),"272,33"
2571,Police,Nombre de policiers et de civils pour 100 000 habitants,Quantité,PLCE215,REMC,Montréal,2018,( VPOL900366 + VPOL900148 ) / ( VPOP900004 / 100000 ),"279,67"
2571,Police,Nombre de policiers et de civils pour 100 000 habitants,Quantité,PLCE215,REMC,Montréal,2019,( VPOL900366 + VPOL900148 ) / ( VPOP900004 / 100000 ),"267,12"
2571,Police,Nombre de policiers et de civils pour 100 000 habitants,Quantité,PLCE215,REMC,Montréal,2020,( VPOL900366 + VPOL900148 ) / ( VPOP900004 / 100000 ),"267,11"
2703,Police,Nombre de policiers pour 100 000 habitants,Quantité,PLCE205,REMC,Montréal,2014,VPOL900366 / ( VPOP900004 / 100000 ),"235,16"
2703,Police,Nombre de policiers pour 100 000 habitants,Quantité,PLCE205,REMC,Montréal,2015,VPOL900366 / ( VPOP900004 / 100000 ),"229,86"
2703,Police,Nombre de policiers pour 100 000 habitants,Quantité,PLCE205,REMC,Montréal,2016,VPOL900366 / ( VPOP900004 / 100000 ),"226,07"
2703,Police,Nombre de policiers pour 100 000 habitants,Quantité,PLCE205,REMC,Montréal,2017,VPOL900366 / ( VPOP900004 / 100000 ),"224,58"
2703,Police,Nombre de policiers pour 100 000 habitants,Quantité,PLCE205,REMC,Montréal,2018,VPOL900366 / ( VPOP900004 / 100000 ),"228,91"
2703,Police,Nombre de policiers pour 100 000 habitants,Quantité,PLCE205,REMC,Montréal,2019,VPOL900366 / ( VPOP900004 / 100000 ),"220,48"
2703,Police,Nombre de policiers pour 100 000 habitants,Quantité,PLCE205,REMC,Montréal,2020,VPOL900366 / ( VPOP900004 / 100000 ),"217,35"
2704,Police,Nombre de civils et autre personnel pour 100 000 habitants,Quantité,PLCE210,REMC,Montréal,2014,VPOL900148 / ( VPOP900004 / 100000 ),"51,1"
2704,Police,Nombre de civils et autre personnel pour 100 000 habitants,Quantité,PLCE210,REMC,Montréal,2015,VPOL900148 / ( VPOP900004 / 100000 ),"49,21"
2704,Police,Nombre de civils et autre personnel pour 100 000 habitants,Quantité,PLCE210,REMC,Montréal,2016,VPOL900148 / ( VPOP900004 / 100000 ),"48,46"
2704,Police,Nombre de civils et autre personnel pour 100 000 habitants,Quantité,PLCE210,REMC,Montréal,2017,VPOL900148 / ( VPOP900004 / 100000 ),"47,75"
2704,Police,Nombre de civils et autre personnel pour 100 000 habitants,Quantité,PLCE210,REMC,Montréal,2018,VPOL900148 / ( VPOP900004 / 100000 ),"50,75"
2704,Police,Nombre de civils et autre personnel pour 100 000 habitants,Quantité,PLCE210,REMC,Montréal,2019,VPOL900148 / ( VPOP900004 / 100000 ),"46,63"
2704,Police,Nombre de civils et autre personnel pour 100 000 habitants,Quantité,PLCE210,REMC,Montréal,2020,VPOL900148 / ( VPOP900004 / 100000 ),"49,76"
2705,Police,Coût total des services policiers par employé,$,PLCE320T,REMC,Montréal,2014,( VPOL100001 + VPOL100372 + VPOL100195 ) / ( VPOL900366 + VPOL900148 ),"144 124,44$"
2705,Police,Coût total des services policiers par employé,$,PLCE320T,REMC,Montréal,2015,( VPOL100001 + VPOL100372 + VPOL100195 ) / ( VPOL900366 + VPOL900148 ),"139 300,74$"
2705,Police,Coût total des services policiers par employé,$,PLCE320T,REMC,Montréal,2016,( VPOL100001 + VPOL100372 + VPOL100195 ) / ( VPOL900366 + VPOL900148 ),"140 269,29$"
2705,Police,Coût total des services policiers par employé,$,PLCE320T,REMC,Montréal,2017,( VPOL100001 + VPOL100372 + VPOL100195 ) / ( VPOL900366 + VPOL900148 ),"144 090,65$"
2705,Police,Coût total des services policiers par employé,$,PLCE320T,REMC,Montréal,2018,( VPOL100001 + VPOL100372 + VPOL100195 ) / ( VPOL900366 + VPOL900148 ),"135 789,70$"
2705,Police,Coût total des services policiers par employé,$,PLCE320T,REMC,Montréal,2019,( VPOL100001 + VPOL100372 + VPOL100195 ) / ( VPOL900366 + VPOL900148 ),"134 653,13$"
2705,Police,Coût total des services policiers par employé,$,PLCE320T,REMC,Montréal,2020,( VPOL100001 + VPOL100372 + VPOL100195 ) / ( VPOL900366 + VPOL900148 ),"135 826,13$"
2493,Ressources humaines,Coût total relatif à la gestion des ressources humaines par relevé T4 émis,$,HMRS215T,REMC,Montréal,2014,( VRHU100028 + VRHU100003 + VRHU100027 ) / VRHU900004,"1 961,28$"
2493,Ressources humaines,Coût total relatif à la gestion des ressources humaines par relevé T4 émis,$,HMRS215T,REMC,Montréal,2015,( VRHU100028 + VRHU100003 + VRHU100027 ) / VRHU900004,"2 050,27$"
2493,Ressources humaines,Coût total relatif à la gestion des ressources humaines par relevé T4 émis,$,HMRS215T,REMC,Montréal,2016,( VRHU100028 + VRHU100003 + VRHU100027 ) / VRHU900004,"2 089,05$"
2493,Ressources humaines,Coût total relatif à la gestion des ressources humaines par relevé T4 émis,$,HMRS215T,REMC,Montréal,2017,( VRHU100028 + VRHU100003 + VRHU100027 ) / VRHU900004,"1 696,36$"
2493,Ressources humaines,Coût total relatif à la gestion des ressources humaines par relevé T4 émis,$,HMRS215T,REMC,Montréal,2018,( VRHU100028 + VRHU100003 + VRHU100027 ) / VRHU900004,"2 206,17$"
2493,Ressources humaines,Coût total relatif à la gestion des ressources humaines par relevé T4 émis,$,HMRS215T,REMC,Montréal,2019,( VRHU100028 + VRHU100003 + VRHU100027 ) / VRHU900004,"2 448,20$"
2493,Ressources humaines,Coût total relatif à la gestion des ressources humaines par relevé T4 émis,$,HMRS215T,REMC,Montréal,2020,( VRHU100028 + VRHU100003 + VRHU100027 ) / VRHU900004,"2 504,17$"
2494,Ressources humaines,Taux de roulement des employés permanents,%,HMRS406,REMC,Montréal,2014,VRHU900006 / VRHU900005,"4,50%"
2494,Ressources humaines,Taux de roulement des employés permanents,%,HMRS406,REMC,Montréal,2015,VRHU900006 / VRHU900005,"4,89%"
2494,Ressources humaines,Taux de roulement des employés permanents,%,HMRS406,REMC,Montréal,2016,VRHU900006 / VRHU900005,"4,96%"
2494,Ressources humaines,Taux de roulement des employés permanents,%,HMRS406,REMC,Montréal,2017,VRHU900006 / VRHU900005,"5,71%"
2494,Ressources humaines,Taux de roulement des employés permanents,%,HMRS406,REMC,Montréal,2018,VRHU900006 / VRHU900005,"6,10%"
2494,Ressources humaines,Taux de roulement des employés permanents,%,HMRS406,REMC,Montréal,2019,VRHU900006 / VRHU900005,"6,04%"
2494,Ressources humaines,Taux de roulement des employés permanents,%,HMRS406,REMC,Montréal,2020,VRHU900006 / VRHU900005,"5,71%"
2437,Revenus généraux,Coûts d’exploitation relatifs à la fonction des comptes clients par facture,$,GREV310,REMC,Montréal,2016,( VFIN100002 + VFIN100078 ) / VFIN900025,"43,75"
2437,Revenus généraux,Coûts d’exploitation relatifs à la fonction des comptes clients par facture,$,GREV310,REMC,Montréal,2017,( VFIN100002 + VFIN100078 ) / VFIN900025,"45,69"
2437,Revenus généraux,Coûts d’exploitation relatifs à la fonction des comptes clients par facture,$,GREV310,REMC,Montréal,2018,( VFIN100002 + VFIN100078 ) / VFIN900025,"38,7"
2437,Revenus généraux,Coûts d’exploitation relatifs à la fonction des comptes clients par facture,$,GREV310,REMC,Montréal,2019,( VFIN100002 + VFIN100078 ) / VFIN900025,"40,93"
2437,Revenus généraux,Coûts d’exploitation relatifs à la fonction des comptes clients par facture,$,GREV310,REMC,Montréal,2020,( VFIN100002 + VFIN100078 ) / VFIN900025,"52,15"
2458,Revenus généraux,Délai de recouvrement moyen des revenus généraux,Jours,GREV335,REMC,Montréal,2015,365 / ( VFIN100007 / VFIN100010 ),"38,49"
2458,Revenus généraux,Délai de recouvrement moyen des revenus généraux,Jours,GREV335,REMC,Montréal,2016,365 / ( VFIN100007 / VFIN100010 ),"34,36"
2458,Revenus généraux,Délai de recouvrement moyen des revenus généraux,Jours,GREV335,REMC,Montréal,2017,365 / ( VFIN100007 / VFIN100010 ),"49,86"
2458,Revenus généraux,Délai de recouvrement moyen des revenus généraux,Jours,GREV335,REMC,Montréal,2018,365 / ( VFIN100007 / VFIN100010 ),"54,38"
2458,Revenus généraux,Délai de recouvrement moyen des revenus généraux,Jours,GREV335,REMC,Montréal,2019,365 / ( VFIN100007 / VFIN100010 ),"46,22"
2458,Revenus généraux,Délai de recouvrement moyen des revenus généraux,Jours,GREV335,REMC,Montréal,2020,365 / ( VFIN100007 / VFIN100010 ),"81,15"
2459,Revenus généraux,Pourcentage de radiation des mauvaises créances,%,GREV325,REMC,Montréal,2014,VFIN100022 / VFIN100007,"0,20%"
2459,Revenus généraux,Pourcentage de radiation des mauvaises créances,%,GREV325,REMC,Montréal,2015,VFIN100022 / VFIN100007,"0,20%"
2459,Revenus généraux,Pourcentage de radiation des mauvaises créances,%,GREV325,REMC,Montréal,2016,VFIN100022 / VFIN100007,"0,30%"
2459,Revenus généraux,Pourcentage de radiation des mauvaises créances,%,GREV325,REMC,Montréal,2017,VFIN100022 / VFIN100007,"0,40%"
2459,Revenus généraux,Pourcentage de radiation des mauvaises créances,%,GREV325,REMC,Montréal,2018,VFIN100022 / VFIN100007,"0,30%"
2459,Revenus généraux,Pourcentage de radiation des mauvaises créances,%,GREV325,REMC,Montréal,2019,VFIN100022 / VFIN100007,"0,42%"
2459,Revenus généraux,Pourcentage de radiation des mauvaises créances,%,GREV325,REMC,Montréal,2020,VFIN100022 / VFIN100007,"0,17%"
2460,Revenus généraux,Pourcentage de revenus généraux facturés,%,GREV210,REMC,Montréal,2014,VFIN100007 / VFIN100018,"39,30%"
2460,Revenus généraux,Pourcentage de revenus généraux facturés,%,GREV210,REMC,Montréal,2015,VFIN100007 / VFIN100018,"47,50%"
2460,Revenus généraux,Pourcentage de revenus généraux facturés,%,GREV210,REMC,Montréal,2016,VFIN100007 / VFIN100018,"47,30%"
2460,Revenus généraux,Pourcentage de revenus généraux facturés,%,GREV210,REMC,Montréal,2017,VFIN100007 / VFIN100018,"46,00%"
2460,Revenus généraux,Pourcentage de revenus généraux facturés,%,GREV210,REMC,Montréal,2018,VFIN100007 / VFIN100018,"52,70%"
2460,Revenus généraux,Pourcentage de revenus généraux facturés,%,GREV210,REMC,Montréal,2019,VFIN100007 / VFIN100018,"55,60%"
2460,Revenus généraux,Pourcentage de revenus généraux facturés,%,GREV210,REMC,Montréal,2020,VFIN100007 / VFIN100018,"59,50%"
2638,Revenus généraux,Pourcentage de revenus généraux demeurant impayés après 90 jours en date du 31 décembre,%,GREV320,REMC,Montréal,2014,VFIN100062 / VFIN100063,"12,40%"
2638,Revenus généraux,Pourcentage de revenus généraux demeurant impayés après 90 jours en date du 31 décembre,%,GREV320,REMC,Montréal,2015,VFIN100062 / VFIN100063,"10,20%"
2638,Revenus généraux,Pourcentage de revenus généraux demeurant impayés après 90 jours en date du 31 décembre,%,GREV320,REMC,Montréal,2016,VFIN100062 / VFIN100063,"7,30%"
2638,Revenus généraux,Pourcentage de revenus généraux demeurant impayés après 90 jours en date du 31 décembre,%,GREV320,REMC,Montréal,2017,VFIN100062 / VFIN100063,"7,60%"
2638,Revenus généraux,Pourcentage de revenus généraux demeurant impayés après 90 jours en date du 31 décembre,%,GREV320,REMC,Montréal,2018,VFIN100062 / VFIN100063,"8,40%"
2638,Revenus généraux,Pourcentage de revenus généraux demeurant impayés après 90 jours en date du 31 décembre,%,GREV320,REMC,Montréal,2019,VFIN100062 / VFIN100063,"8,20%"
2638,Revenus généraux,Pourcentage de revenus généraux demeurant impayés après 90 jours en date du 31 décembre,%,GREV320,REMC,Montréal,2020,VFIN100062 / VFIN100063,"10,40%"
2502,Routes,Coût total du contrôle hivernal des routes par kilomètre de voie entretenue l’hiver,$,ROAD309T,REMC,Montréal,2015,( VTRA100003 + VTRA100026 + VTRA100001 - VTRA100028 ) / VTRA900053,"15 290,85"
2502,Routes,Coût total du contrôle hivernal des routes par kilomètre de voie entretenue l’hiver,$,ROAD309T,REMC,Montréal,2016,( VTRA100003 + VTRA100026 + VTRA100001 - VTRA100028 ) / VTRA900053,"15 189,35$"
2502,Routes,Coût total du contrôle hivernal des routes par kilomètre de voie entretenue l’hiver,$,ROAD309T,REMC,Montréal,2017,( VTRA100003 + VTRA100026 + VTRA100001 - VTRA100028 ) / VTRA900053,"18 166,89$"
2502,Routes,Coût total du contrôle hivernal des routes par kilomètre de voie entretenue l’hiver,$,ROAD309T,REMC,Montréal,2018,( VTRA100003 + VTRA100026 + VTRA100001 - VTRA100028 ) / VTRA900053,"18 623,56$"
2502,Routes,Coût total du contrôle hivernal des routes par kilomètre de voie entretenue l’hiver,$,ROAD309T,REMC,Montréal,2019,( VTRA100003 + VTRA100026 + VTRA100001 - VTRA100028 ) / VTRA900053,"20 224,59$"
2502,Routes,Coût total du contrôle hivernal des routes par kilomètre de voie entretenue l’hiver,$,ROAD309T,REMC,Montréal,2020,( VTRA100003 + VTRA100026 + VTRA100001 - VTRA100028 ) / VTRA900053,"17 761,24$"
2504,Routes,Coût total des voies pavées par kilomètre de voie pavée,$,ROAD307T,REMC,Montréal,2014,( VTRA100004 + VTRA100025 + VTRA100002 ) / VTRA900006,"23 978,34"
2504,Routes,Coût total des voies pavées par kilomètre de voie pavée,$,ROAD307T,REMC,Montréal,2015,( VTRA100004 + VTRA100025 + VTRA100002 ) / VTRA900006,"25 584,72"
2504,Routes,Coût total des voies pavées par kilomètre de voie pavée,$,ROAD307T,REMC,Montréal,2016,( VTRA100004 + VTRA100025 + VTRA100002 ) / VTRA900006,"27 447,14$"
2504,Routes,Coût total des voies pavées par kilomètre de voie pavée,$,ROAD307T,REMC,Montréal,2017,( VTRA100004 + VTRA100025 + VTRA100002 ) / VTRA900006,"27 576,60$"
2504,Routes,Coût total des voies pavées par kilomètre de voie pavée,$,ROAD307T,REMC,Montréal,2018,( VTRA100004 + VTRA100025 + VTRA100002 ) / VTRA900006,"27 455,68$"
2504,Routes,Coût total des voies pavées par kilomètre de voie pavée,$,ROAD307T,REMC,Montréal,2019,( VTRA100004 + VTRA100025 + VTRA100002 ) / VTRA900006,"26 356,70$"
2504,Routes,Coût total des voies pavées par kilomètre de voie pavée,$,ROAD307T,REMC,Montréal,2020,( VTRA100004 + VTRA100025 + VTRA100002 ) / VTRA900006,"27 403,64$"
2505,Routes,Pourcentage de ponts ponceaux et viaducs en bon ou très bon état,%,ROAD415,REMC,Montréal,2014,VTRA900015 / VTRA900014,"71,00%"
2505,Routes,Pourcentage de ponts ponceaux et viaducs en bon ou très bon état,%,ROAD415,REMC,Montréal,2015,VTRA900015 / VTRA900014,"71,00%"
2505,Routes,Pourcentage de ponts ponceaux et viaducs en bon ou très bon état,%,ROAD415,REMC,Montréal,2016,VTRA900015 / VTRA900014,"68,80%"
2505,Routes,Pourcentage de ponts ponceaux et viaducs en bon ou très bon état,%,ROAD415,REMC,Montréal,2017,VTRA900015 / VTRA900014,"69,30%"
2505,Routes,Pourcentage de ponts ponceaux et viaducs en bon ou très bon état,%,ROAD415,REMC,Montréal,2018,VTRA900015 / VTRA900014,"70,50%"
2505,Routes,Pourcentage de ponts ponceaux et viaducs en bon ou très bon état,%,ROAD415,REMC,Montréal,2019,VTRA900015 / VTRA900014,"69,60%"
2505,Routes,Pourcentage de ponts ponceaux et viaducs en bon ou très bon état,%,ROAD415,REMC,Montréal,2020,VTRA900015 / VTRA900014,"67,50%"
2506,Routes,Pourcentage de kilomètres de voie pavée en bon ou très bon état,%,ROAD405,REMC,Montréal,2014,VTRA900013 / VTRA900012,"38,20%"
2506,Routes,Pourcentage de kilomètres de voie pavée en bon ou très bon état,%,ROAD405,REMC,Montréal,2015,VTRA900013 / VTRA900012,"28,80%"
2506,Routes,Pourcentage de kilomètres de voie pavée en bon ou très bon état,%,ROAD405,REMC,Montréal,2016,VTRA900013 / VTRA900012,"29,50%"
2506,Routes,Pourcentage de kilomètres de voie pavée en bon ou très bon état,%,ROAD405,REMC,Montréal,2017,VTRA900013 / VTRA900012,"29,70%"
2506,Routes,Pourcentage de kilomètres de voie pavée en bon ou très bon état,%,ROAD405,REMC,Montréal,2018,VTRA900013 / VTRA900012,"39,50%"
2506,Routes,Pourcentage de kilomètres de voie pavée en bon ou très bon état,%,ROAD405,REMC,Montréal,2019,VTRA900013 / VTRA900012,"39,50%"
2506,Routes,Pourcentage de kilomètres de voie pavée en bon ou très bon état,%,ROAD405,REMC,Montréal,2020,VTRA900013 / VTRA900012,"46,10%"
2611,Routes,Nombre de kilomètres de voie pavée et non pavée pour 1 000 habitants,Quantité,ROAD206,REMC,Montréal,2015,VTRA900012 / ( VPOP900002 / 1000 ),"6,57"
2611,Routes,Nombre de kilomètres de voie pavée et non pavée pour 1 000 habitants,Quantité,ROAD206,REMC,Montréal,2016,VTRA900012 / ( VPOP900002 / 1000 ),"6,42"
2611,Routes,Nombre de kilomètres de voie pavée et non pavée pour 1 000 habitants,Quantité,ROAD206,REMC,Montréal,2017,VTRA900012 / ( VPOP900002 / 1000 ),"6,44"
2611,Routes,Nombre de kilomètres de voie pavée et non pavée pour 1 000 habitants,Quantité,ROAD206,REMC,Montréal,2018,VTRA900012 / ( VPOP900002 / 1000 ),"6,51"
2611,Routes,Nombre de kilomètres de voie pavée et non pavée pour 1 000 habitants,Quantité,ROAD206,REMC,Montréal,2019,VTRA900012 / ( VPOP900002 / 1000 ),"6,32"
2611,Routes,Nombre de kilomètres de voie pavée et non pavée pour 1 000 habitants,Quantité,ROAD206,REMC,Montréal,2020,VTRA900012 / ( VPOP900002 / 1000 ),"6,24"
2736,Routes,Coût total des routes par kilomètre de voie,$,ROAD308T,REMC,Montréal,2015,( VTRA100005 + VTRA100027 + VTRA100007 - VTRA100029 ) / VTRA900006,"58 371,22"
2736,Routes,Coût total des routes par kilomètre de voie,$,ROAD308T,REMC,Montréal,2016,( VTRA100005 + VTRA100027 + VTRA100007 - VTRA100029 ) / VTRA900006,"61 491,65$"
