titre_lieu,url_fiche,description,date_cree,date_revision,arrondissements,types,installations,activites,commodites,accessibilite,categories,statut_ouverture,horaire_par_jour,commentaires_horaire,reglementation,paiement,telephone,courriel,titre_lieu_adresse_postale,adresse_principale,adresse_secondaire,code_postal,ville,lat,long,X,Y
"Parc des Faubourgs","https://montreal.ca/en/places/parc-des-faubourgs","Parc des Faubourgs is a park for relaxing, taking in the natural scenery and enjoying outdoor activities.","2019-09-13","2023-05-17","Ville-Marie","Parks and gardens","Park","Cross-country skiing,Skating,Sledding","Picnic area,Drinking fountain,Children's playground,Toddler playground,Bike stand,Free Wi-Fi","Stroller-friendly,Ground-level entrance","Arts and Sports",""," ","","","","","","Parc des Faubourgs","1872 Rue Dorion",,"H2K4P3","Montréal",45.52669,-73.55629,300403,5042976.3
"Parc des Corroyeurs","https://montreal.ca/en/places/parc-des-corroyeurs","Parc des Corroyeurs is a park for relaxing, taking in the natural scenery or enjoying outdoor activities.","2019-09-13","2024-06-25","Le Sud-Ouest","Parks and gardens","Park","","","","Arts and Sports",""," ","","","","","","Parc des Corroyeurs","3744 Rue Saint-Ambroise",,"H4C 2C4","Montréal",,,"",""
"Parc des Chaudronniers","https://montreal.ca/en/places/parc-des-chaudronniers","Parc des Chaudronniers is a park for relaxing, taking in the natural scenery or enjoying outdoor activities.","2019-09-13","2024-06-25","Le Sud-Ouest","Parks and gardens","Park","","","","Arts and Sports",""," ","","","","","","Parc des Chaudronniers","2175 Rue Augustin-Cantin",,"H3K 1C4","Montréal",,,"",""
"Parc de Montmartre","https://montreal.ca/en/places/parc-de-montmartre","Parc de Montmartre is a park for relaxing, taking in the natural scenery or enjoying outdoor activities.","2019-09-13","2024-06-25","Rivière-des-Prairies–Pointe-aux-Trembles","Parks and gardens","Park","","Picnic area","","Arts and Sports",""," Schedule [Lundi, ouverture:06:00, fermeture:23:00,Mardi, ouverture:06:00, fermeture:23:00,Mercredi, ouverture:06:00, fermeture:23:00,Jeudi, ouverture:06:00, fermeture:23:00,Vendredi, ouverture:06:00, fermeture:23:00,Samedi, ouverture:06:00, fermeture:23:00,Dimanche, ouverture:06:00, fermeture:23:00]","","","","","","Parc de Montmartre","14555 Rue De Montigny",,"H1A 1L9","Montréal",45.675827952974,-73.49738423153,305003.8,5059548.8
"Parc de l'Espoir","https://montreal.ca/en/places/parc-de-lespoir","Parc de l’Espoir is a place of meditation and gathering dedicated to the memory of victims of HIV / AIDS in Quebec, at the corner of rue Sainte-Catherine Est and rue Panet.","2019-09-13","2021-08-20","Ville-Marie","Parks and gardens","Park","","","","Arts and Sports",""," ","","","","","","Parc de l'Espoir","1336 Rue Sainte-Catherine Est",,"H2L 2H5","Montréal",45.519644,-73.55471,300525.9,5042193.2
"Parc de la Traite-des-Fourrures","https://montreal.ca/en/places/parc-de-la-traite-des-fourrures","Parc de la Traite-des-Fourrures is a park for relaxing, taking in the natural scenery or enjoying outdoor activities.","2019-09-16","2024-06-25","Le Sud-Ouest","Parks and gardens","Park","","Children's playground,Toddler playground","","Arts and Sports",""," ","","","","","","Parc de la Traite-des-Fourrures","4876 Rue Notre-Dame Ouest",,"H4C 1S8","Montréal",45.471215667009,-73.589915174862,297769.5,5036813.8
"Parc de l'Ancienne-cour-de-triage","https://montreal.ca/en/places/parc-de-lancienne-cour-de-triage","Parc de l’Ancienne-cour-de-triage is a park for relaxing, taking in the natural scenery or enjoying outdoor activities.","2019-09-16","2024-06-25","Le Sud-Ouest","Parks and gardens","Park","","","","Arts and Sports",""," ","","","","","","Parc de l'Ancienne-cour-de-triage","3701 Rue Saint-Patrick",,"H4E 1A1","Montréal",45.473628,-73.578663,298649.6,5037080.9
"Parc de la Fabrique","https://montreal.ca/en/places/parc-de-la-fabrique","Parc de la Fabrique is a park for relaxing, taking in the natural scenery and enjoying outdoor activities.","2019-09-16","2024-06-25","Ville-Marie","Parks and gardens","Park","","","","Arts and Sports",""," ","","","","","","Parc de la Fabrique","1317 Rue La Fontaine",,"H2L 1T4","Montréal",45.52165,-73.56,300112.8,5042416.4
"Parc David-Lefebvre","https://montreal.ca/en/places/parc-david-lefebvre","Parc David-Lefebvre is a park for relaxing, taking in the natural scenery or enjoying outdoor activities.","2019-09-16","2024-06-25","Le Sud-Ouest","Parks and gardens","Park","Birdwatching","Picnic area,Public brown bins,Training circuit,Bike stand","","Arts and Sports",""," Schedule [Lundi, ouverture:06:00, fermeture:23:00,Mardi, ouverture:06:00, fermeture:23:00,Mercredi, ouverture:06:00, fermeture:23:00,Jeudi, ouverture:06:00, fermeture:23:00,Vendredi, ouverture:06:00, fermeture:23:00,Samedi, ouverture:06:00, fermeture:23:00,Dimanche, ouverture:06:00, fermeture:23:00]","","","","","","Parc David-Lefebvre","2413 Rue Quesnel",,"H3J1G5","Montréal",45.486180543742,-73.577478111481,298743.6,5038475.8
"Parc D'Arcy-McGee","https://montreal.ca/en/places/parc-darcy-mcgee","Parc D’Arcy-McGee is a park for relaxing, taking in the natural scenery or enjoying outdoor activities.","2019-09-16","2024-06-25","Le Sud-Ouest","Parks and gardens","Park","","","","Arts and Sports",""," Horaire du parc [Lundi, ouverture:06:00, fermeture:23:00,Mardi, ouverture:06:00, fermeture:23:00,Mercredi, ouverture:06:00, fermeture:23:00,Jeudi, ouverture:06:00, fermeture:23:00,Vendredi, ouverture:06:00, fermeture:23:00,Samedi, ouverture:06:00, fermeture:23:00,Dimanche, ouverture:06:00, fermeture:23:00]","","","","","","Parc D'Arcy-McGee","1500 Avenue Egan",,"H4E 2J6","Montréal",45.452617195201,-73.58762877423,297946,5034746.7
"Parc Curé-Albert-Arnold","https://montreal.ca/en/places/parc-cure-albert-arnold","Parc Curé-Albert-Arnold is a park for relaxing, taking in the natural scenery or enjoying outdoor activities.","2019-09-16","2024-06-25","Le Sud-Ouest","Parks and gardens","Park","","Children's playground","","Arts and Sports",""," Horaire du parc [Lundi, ouverture:06:00, fermeture:23:00,Mardi, ouverture:06:00, fermeture:23:00,Mercredi, ouverture:06:00, fermeture:23:00,Jeudi, ouverture:06:00, fermeture:23:00,Vendredi, ouverture:06:00, fermeture:23:00,Samedi, ouverture:06:00, fermeture:23:00,Dimanche, ouverture:06:00, fermeture:23:00]","","","","","","Parc Curé-Albert-Arnold","6855 Rue Hamilton",,"H4E 3C8","Montréal",45.449711,-73.595626,297320.2,5034424.5
"Parc Coupal","https://montreal.ca/en/places/parc-coupal","Parc Coupal is a park for relaxing, taking in the natural scenery and enjoying outdoor activities.","2019-09-16","2024-06-25","Ville-Marie","Parks and gardens","Park","","","","Arts and Sports",""," ","","","","","","Parc Coupal","2340 Rue Coupal",,"H2K 1Y2","Montréal",45.530497,-73.553604,300613.1,5043399.2
"Parc Conrad-Poirier","https://montreal.ca/en/places/parc-conrad-poirier","Parc Conrad-Poirier is a park for relaxing, taking in the natural scenery or enjoying outdoor activities.","2019-09-16","2024-06-25","Rivière-des-Prairies–Pointe-aux-Trembles","Parks and gardens","Park","","Drinking fountain,Washroom","","Arts and Sports",""," Schedule [Lundi, ouverture:06:00, fermeture:23:00,Mardi, ouverture:06:00, fermeture:23:00,Mercredi, ouverture:06:00, fermeture:23:00,Jeudi, ouverture:06:00, fermeture:23:00,Vendredi, ouverture:06:00, fermeture:23:00,Samedi, ouverture:06:00, fermeture:23:00,Dimanche, ouverture:06:00, fermeture:23:00]","","","","","","Parc Conrad-Poirier","7936 Avenue Salomon-Marion",,"H1E 4X7","Montréal",45.637443400609,-73.598037424139,297157,5055287.7
"Parc Claudine-Vallerand","https://montreal.ca/en/places/parc-claudine-vallerand","Parc Claudine-Vallerand is a park for relaxing, taking in the natural scenery or enjoying outdoor activities.","2019-09-17","2024-06-25","Rivière-des-Prairies–Pointe-aux-Trembles","Parks and gardens","Park","","Picnic area,Drinking fountain,Washroom,Free Wi-Fi","","Arts and Sports",""," Schedule [Lundi, ouverture:06:00, fermeture:23:00,Mardi, ouverture:06:00, fermeture:23:00,Mercredi, ouverture:06:00, fermeture:23:00,Jeudi, ouverture:06:00, fermeture:23:00,Vendredi, ouverture:06:00, fermeture:23:00,Samedi, ouverture:06:00, fermeture:23:00,Dimanche, ouverture:06:00, fermeture:23:00]","","","","","","Parc Claudine-Vallerand","11750 27e Avenue",,"H1E 6R9","Montréal",,,"",""
"Parc Charlevoix / Rufus-Rockhead","https://montreal.ca/en/places/parc-charlevoix-rufus-rockhead","Parc Charlevoix / Rufus-Rockhead is a park for relaxing, taking in the natural scenery or enjoying outdoor activities.","2019-09-17","2024-06-25","Le Sud-Ouest","Parks and gardens","Park","","","","Arts and Sports",""," ","","","","","","Parc Charlevoix / Rufus-Rockhead","2700 Rue Rufus-Rockhead",,"H4C 3L8","Montréal",,,"",""
"Parc Charles-S.-Campbell","https://montreal.ca/en/places/parc-charles-s-campbell","Parc Charles-S.-Campbell is a park for relaxing, taking in the natural scenery and enjoying outdoor activities.","2019-09-17","2024-06-25","Ville-Marie","Parks and gardens","Park","","Picnic area,Drinking fountain,Children's playground,Toddler playground,Bike stand,Petanque/boules court,Washroom,Free Wi-Fi","Stroller-friendly,Ground-level entrance,Access way","Arts and Sports",""," ","","","","","","Parc Charles-S.-Campbell","1250-1296 Rue De Champlain",,"H2L 2R9","Montréal",,,"",""
"Parc Charles-Drew","https://montreal.ca/en/places/parc-charles-drew","Parc Charles-Drew is a park for relaxing, taking in the natural scenery or enjoying outdoor activities.","2019-09-17","2024-06-25","Le Sud-Ouest","Parks and gardens","Park","","Children's playground","","Arts and Sports",""," ","","","","","","Parc Charles-Drew","749 Avenue Walker",,"H4C 2H5","Montréal",45.483775,-73.581179,298454,5038208.8
"Fleming Mill","https://montreal.ca/en/places/fleming-mill","In 1815, William Fleming, a young Scottish immigrant, built the first mill, which would later become the issue of a long trial with the Sulpicians, the seigniors of the island of Montréal. Miller Fleming built the present-day mill in 1827. He innovated by building an imposing Anglo-Saxon type mill, unique in all of Québec.Although it stopped being used around 1891, the mill was summarily restored by the Burroughs Wellcome firm in 1930. LaSalle acquired it, as well as the surrounding land, in 1947. Classified as a historical monument on January 13, 1983, by Québec’s Ministère des Affaires culturelles, the mill was restored in 1990. An interpretation centre and a country theatre now welcome the public every weekend during the summer.","2021-09-24","2021-10-05","LaSalle","Parks and gardens","Place","","","","Arts and Sports",""," ","","","","","","Fleming Mill","9675 Boulevard LaSalle",,"H8R 2N8","Montréal",45.426045800713,-73.660214255986,292262.8,5031802.6
"Parc Aristide-Beaugrand-Champagne","https://montreal.ca/en/places/parc-aristide-beaugrand-champagne","Parc Aristide-Beaugrand-Champagne is a park for relaxing, taking in the natural scenery and enjoying outdoor activities.","2019-09-17","2024-06-25","Ville-Marie","Parks and gardens","Park","","Community composters","Stroller-friendly,Ground-level entrance","Arts and Sports",""," ","","","","","","Parc Aristide-Beaugrand-Champagne","1173 Rue Montcalm",,"H2L 3G6","Montréal",45.517602,-73.554184,300566.8,5041966.2
"Parc Marie-Coron","https://montreal.ca/en/places/parc-marie-coron","Play fountains are open.","2019-09-18","2024-06-25","Rivière-des-Prairies–Pointe-aux-Trembles","Parks and gardens","Park","","Drinking fountain,Children's playground","","Arts and Sports",""," Schedule [Lundi, ouverture:06:00, fermeture:23:00,Mardi, ouverture:06:00, fermeture:23:00,Mercredi, ouverture:06:00, fermeture:23:00,Jeudi, ouverture:06:00, fermeture:23:00,Vendredi, ouverture:06:00, fermeture:23:00Vendredi, ouverture:06:00, fermeture:23:00,Samedi, ouverture:06:00, fermeture:23:00,Dimanche, ouverture:06:00, fermeture:23:00]","","","","","","Parc Marie-Coron","13379 Rue René-Lévesque",,"H1A 1M3","Montréal",45.659478768461,-73.499751386887,304819.4,5057731.9
"Bassin de la Brunante","https://montreal.ca/en/places/bassin-de-la-brunante","Bassin de la Brunante is a park for relaxing, taking in the natural scenery or enjoying outdoor activities.","2019-09-18","2021-03-30","Saint-Laurent","Parks and gardens","Park","","","","Arts and Sports",""," Schedule [Lundi, ouverture:06:00, fermeture:21:00,Mardi, ouverture:06:00, fermeture:21:00,Mercredi, ouverture:06:00, fermeture:21:00,Jeudi, ouverture:06:00, fermeture:21:00,Vendredi, ouverture:06:00, fermeture:21:00,Samedi, ouverture:06:00, fermeture:21:00,Dimanche, ouverture:06:00, fermeture:21:00]","","","","","","Bassin de la Brunante","2476 Rue des Harfangs",,"H4R 2Y6","Montréal",45.510394,-73.705031,288779.7,5041184.2
"Monk Island","https://montreal.ca/en/places/monk-island","Monk Island is part of the Lachine Canal National Historic Site of Canada. This green space, accessible by bicycle and on foot, is ideal for relaxing and enjoying nature. It is also a great place to fish.","2019-09-19","2024-06-13","Lachine","Parks and gardens","Park","Photography,Fishing,Birdwatching","Picnic area,Washroom","","Arts and Sports",""," Schedule [Lundi, ouverture:06:00, fermeture:23:00,Mardi, ouverture:06:00, fermeture:23:00,Mercredi, ouverture:06:00, fermeture:23:00,Jeudi, ouverture:06:00, fermeture:23:00,Vendredi, ouverture:06:00, fermeture:23:00,Samedi, ouverture:06:00, fermeture:23:00,Dimanche, ouverture:06:00, fermeture:23:00]","","","","","","Monk Island","711 Boulevard Saint-Joseph",,"H8S2M3","Montréal",45.431067265557,-73.670702484376,291443.3,5032362.4
"Anjou-sur-le-Lac","https://montreal.ca/en/places/anjou-sur-le-lac","The entrance to the hiking and biking trails is at the corner of Boulevard des Galeries d’Anjou and Rue Bombardier. There is also a play gym for toddlers. This winter, a sledding hill will be built there.","2021-11-19","2021-10-27","Anjou","Parks and gardens","Park","Photography,Biking,Hiking,Birdwatching,Sledding","Fogger,Picnic area,Drinking fountain,Children's playground,Toddler playground,Washroom","Wheelchair accessible,Stroller-friendly,Ground-level entrance,Accessible washrooms","Arts and Sports",""," ","","","","","","Anjou-sur-le-Lac","Boulevard des Galeries d’Anjou and Rue Bombardier",,,"Montréal",45.606270131815,-73.58743892247,297979.5,5051822.3
"Parc Thérèse-Casgrain","https://montreal.ca/en/places/parc-therese-casgrain","Parc Thérèse-Casgrain is a park for relaxing, taking in the natural scenery and enjoying outdoor activities.","2019-09-27","2024-06-25","Ville-Marie","Parks and gardens","Park","","","","Arts and Sports",""," ","","","","","","Parc Thérèse-Casgrain"," 1434-1470 Avenue des Pins",,,"Montréal",45.499691926486,-73.586103265939,298071,5039978
"Parc Julia-Drummond","https://montreal.ca/en/places/parc-julia-drummond","Parc Julia-Drummond is a park for relaxing, taking in the natural scenery and enjoying outdoor activities.This park provides as well a community composting site.","2019-09-27","2021-07-15","Ville-Marie","Parks and gardens","Park","Sledding","Picnic area,Community composters,Drinking fountain,Children's playground,Toddler playground","Stroller-friendly,Ground-level entrance","Arts and Sports",""," ","","","","","","","","","","",45.492965714366,-73.567109691006,299554.7,5039229.1
"Espace Faubourg Québec","https://montreal.ca/en/places/espace-faubourg-quebec","Place for taking in the natural scenery and enjoying outdoor activities.","2019-09-30","2024-06-25","Ville-Marie","Parks and gardens","Park","","","","Arts and Sports",""," ","","","","","","Espace Faubourg Québec","12 Rue de la Porte-de-Québec",,,"Montréal",45.513050943993,-73.550759922771,300834,5041460.3
"Square Sainte-Élisabeth","https://montreal.ca/en/places/square-sainte-elisabeth","Square Sainte-Élisabeth is a park for relaxing, taking in the natural scenery or enjoying outdoor activities.","2019-09-30","2024-06-25","Le Sud-Ouest","Parks and gardens","Park","","Fogger,Public brown bins,Children's playground","","Arts and Sports",""," Schedule [Lundi, ouverture:06:00, fermeture:23:00,Mardi, ouverture:06:00, fermeture:23:00,Mercredi, ouverture:06:00, fermeture:23:00,Jeudi, ouverture:06:00, fermeture:23:00,Vendredi, ouverture:06:00, fermeture:23:00,Samedi, ouverture:06:00, fermeture:23:00,Dimanche, ouverture:06:00, fermeture:23:00]","","","","","","Square Sainte-Élisabeth"," 633 Rue de Courcelle",,"H4C3C7","Montréal",45.474409,-73.591834,297619.9,5037168.8
"Parc Saint-Jean-de-Matha","https://montreal.ca/en/places/parc-saint-jean-de-matha","Parc Saint-Jean-de-Matha is a park for relaxing, taking in the natural scenery or enjoying outdoor activities.","2019-09-30","2024-06-25","Le Sud-Ouest","Parks and gardens","Park","","Pickleball court","","Arts and Sports",""," Horaire du parc [Lundi, ouverture:06:00, fermeture:23:00,Mardi, ouverture:06:00, fermeture:23:00,Mercredi, ouverture:06:00, fermeture:23:00,Jeudi, ouverture:06:00, fermeture:23:00,Vendredi, ouverture:06:00, fermeture:23:00,Samedi, ouverture:06:00, fermeture:23:00,Dimanche, ouverture:06:00, fermeture:23:00]","","","","","","Parc Saint-Jean-de-Matha","Rue Dumas",,"H4E3A2","Montréal",45.44894153379,-73.596592508681,297244.5,5034339.1
