Fonds_gestion,Cofinancement,Annee_financiere,Debut_financement,Titulaire,Dossier,Etablissement,Pays_etablissement,Province_etablissement,Categorie_de_financement,Programme,Code_programme,Programme_volet,Code_volet,Montant_recherche,Frais_indirects,Montant_total,Grands_defis_de_societe,Type_de_destinataire,Domaine_de_recherche,Objet_de_recherche_1,Objet_de_recherche_2,Champs_application_1,Champs_application_2,Mots_cles
FRQS,,2018-2019,2015-2016,"CHARTRAND, PASCAL",31062,Université de Montréal,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers de mérite,CHA,100000,18900,118900,,Établissement reconnu,Cancer,,,Fondements biomédicaux de la santé humaine,,dynamique cellulaire des ARN // télomérase // cancer // dystrophie myotonique // localisation des ARNm // imagerie en cellules vivantes
FRQS,,2018-2019,2015-2016,"FONTAINE, NATHALIE",31066,Université de Montréal,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,70710,0,70710,,Établissement reconnu,"Santé de la mère, des enfants et des adolescents ",,,Santé publique,,Santé mentale // Troubles de comportement // Insensibilité émotionnelle // Enfance et adolescence // Facteurs de risque // Filles
FRQS,,2018-2019,2015-2016,"PETRECCA, KEVIN",31109,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,36159,0,36159,,Établissement reconnu,Cancer,,,Fondements biomédicaux de la santé humaine,,brain cancer // epigenomics // novel therapeutics // molecular biology // surgical innovation // stem cells
FRQS,,2018-2019,2015-2016,"OUALKACHA, KARIM",31110,Université du Québec à Montréal [UQAM],CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,65564,0,65564,,Établissement reconnu,Génétique humaine,,,Évolution et traitement des maladies,,Statistical genetic mapping // Data reduction techniques // Family-based designs // Complex diseases/traits // Linear mixed models // Rare variant association tests
FRQS,,2018-2019,2015-2016,"DESMEULES, FRANÇOIS",31112,Université de Montréal,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,39838,0,39838,,Établissement reconnu,Appareil locomoteur et arthrite,,,Évolution et traitement des maladies,,arthrose  // arthroplastie // genou // modèles de soins de santé // physiothérapie // diagnostic
FRQS,Cofinancé FRQNT,2018-2019,2015-2016,"DEBIA, MAXIMILIEN",31128,Université de Montréal,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière FRQ - IRSST en santé et en sécurité du travail,CBI,Bourses de carrière FRQ-IRSST en santé et en sécurité du travail,CBIR,62908,0,62908,,Établissement reconnu,"Techniques, mesures et systèmes",,,Santé publique,,Hygiène du travail // Métrologie // Particules ultrafines  // Nanoparticules // Diesel // Silice
FRQS,,2018-2019,2015-2016,"WEBER, MICHAEL",31129,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,33708,0,33708,,Établissement reconnu,Cancer,,,Évolution et traitement des maladies,,Spine tumors and metastases // mouse model of tumor metastases // rapid prototyping of ceramic implants  // minimally invasive spine surgery // minipig model of spinal fusion // local delivery of bisphosphonate in bone
FRQS,,2018-2019,2015-2016,"DEHAES, MATHIEU",31136,Université de Montréal,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,65564,0,65564,,Établissement reconnu,"Santé de la mère, des enfants et des adolescents ",,,Fondements biomédicaux de la santé humaine,,Biomedical Engineering // Near Infrared Spectroscopy // Magnetic Resonance Imaging // Data Acquisition and Analysis // Signal Processing // Neonatal Brain Injury
FRQS,,2018-2019,2015-2016,"CÔTÉ, ANNE-MARIE",31140,Université de Sherbrooke,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,36159,0,36159,,Établissement reconnu,"Santé de la mère, des enfants et des adolescents ",,,Évolution et traitement des maladies,,Protéinurie // Dysfonction rénale // Méthodes diagnostiques // Prééclampsie // Hypertension // Études cliniques observationnelles
FRQS,,2018-2019,2015-2016,"CÔTÉ, ANNE-MARIE",31140,Université de Sherbrooke,CANADA,Québec,Subventions de recherche,Subventions d'aide à la recherche,s. o.,Subventions d'aide à la recherche,s.o.,10000,0,10000,,Établissement reconnu,"Santé de la mère, des enfants et des adolescents ",,,Évolution et traitement des maladies,,Protéinurie // Dysfonction rénale // Méthodes diagnostiques // Prééclampsie // Hypertension // Études cliniques observationnelles
FRQS,,2018-2019,2015-2016,"BUREAU, NATHALIE",31144,Université de Montréal,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,40832,0,40832,,Établissement reconnu,Appareil locomoteur et arthrite,,,Évolution et traitement des maladies,,Lésions des tendons et articulations // Biomécanique du système locomoteur // Elastographie // Imagerie quantitative // Ultrasonographie et Résonance magnétique // Algorithmes de segmentation
FRQS,,2018-2019,2015-2016,"BALLAZ, LAURENT",31152,Université du Québec à Montréal [UQAM],CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,70710,0,70710,,Établissement reconnu,Appareil locomoteur et arthrite,,,Évolution et traitement des maladies,,Réadaptation // Paralysie cerebrale // Efficience de la marche // Jeux vidéo actif // Exercice physique
FRQS,,2018-2019,2015-2016,"BOSSÉ, YNUK",31166,Université Laval,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,70710,0,70710,,Établissement reconnu,Santé circulatoire et respiratoire,,,Fondements biomédicaux de la santé humaine,,airway smooth muscle // airway hyperresponsiveness // asthma // force // spasmogen // breathing maneuvers
FRQS,,2018-2019,2015-2016,"EMERIAUD, GUILLAUME",31168,Centre hospitalier universitaire Sainte Justine,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,37538,0,37538,,Établissement reconnu,Santé circulatoire et respiratoire,,,Évolution et traitement des maladies,,Ventilation assistée  // Soins intensifs  // Pédiatrie  // Recherche Clinique  // Activité diaphragmatique
FRQS,,2018-2019,2015-2016,"THIEL, ALEXANDER",31170,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,34027,0,34027,,Établissement reconnu,"Neurosciences, santé mentale et toxicomanies",,,Évolution et traitement des maladies,,avc // neuroplasticité // réadaptation // stimulation du cerveau // études cliniques // imagerie neurofunctionelle
FRQS,,2018-2019,2015-2016,"LEMIRE, MÉLANIE",31178,Université Laval,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,62908,0,62908,,Établissement reconnu,Santé des populations,,,Populations,,épidémiologie environnementale // nutrition // approches écosystémiques de la santé // santé autochtone // mobilisation des connaissances // innovation sociale
FRQS,,2018-2019,2015-2016,"DUBOIS-COMTOIS, KARINE",31202,Université du Québec à Trois-Rivières [UQTR],CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,42426,0,42426,,Établissement reconnu,"Santé de la mère, des enfants et des adolescents ",,,Fondements et avancement des connaissances,,Santé mentale // Préscolaire // Sommeil // Environnement familial // Relations parent-enfant // Stress
FRQS,,2018-2019,2015-2016,"CHAKRAVARTY, MALLAR",31204,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,68219,0,68219,,Établissement reconnu,"Neurosciences, santé mentale et toxicomanies",,,Évolution et traitement des maladies,,major psychosis // Striatum // Thalamus // Hippocampus // high risk // unaffected siblings
FRQS,Cofinancé FRQSC,2018-2019,2015-2016,"LABERGE, MARIE",31212,Université de Montréal,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière FRQ - IRSST en santé et en sécurité du travail,CBI,Bourses de carrière FRQ-IRSST en santé et en sécurité du travail,CBIR,88470,0,88470,,Établissement reconnu,Santé des populations,,,Santé publique,,Ergonomie // Prévention TMS // Intégration sécuritaire en emploi // Formation SST // Jeunes travailleurs // Différences Hommes-femmes
FRQS,,2018-2019,2015-2016,"CASTONGUAY, ANNIE",31227,Institut national de la recherche scientifique [INRS],CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,65564,0,65564,,Établissement reconnu,Cancer,,,Fondements et avancement des connaissances,,Agent thérapeutiques // Composés organométalliques // Cancer du sein // Médicaments multitâches // Interaction médicament - cellule // Livraison de médicament ciblée
FRQS,,2018-2019,2015-2016,"MAC-WAY, FABRICE",31237,Université Laval,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,36159,0,36159,,Établissement reconnu,Appareil locomoteur et arthrite,,,Évolution et traitement des maladies,,ostéodystrophie rénale // Ostéocytes  // calcification vasculaire // Fragilité osseuse // Histomorphométrie osseuse // Sclérostine
FRQS,,2018-2019,2015-2016,"ELSABBAGH, MAYADA",31262,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,73033,0,73033,,Établissement reconnu,"Développement et fonctionnement des personnes et des communautés, et vie sociale",,,Fondements biomédicaux de la santé humaine,,autism // infancy // brain development // risk
FRQS,,2018-2019,2014-2015,"ROUSSEAU, FRANÇOIS",31838,Université Laval,CANADA,Québec,Bourses de carrière et subventions salariales,Appui - évaluation des technologies et pratiques de pointe dans les CHU,CH1,Appui à la recherche en évaluation des technologies et des pratiques de pointe dans les CHU,CHA1,65000,0,65000,,Établissement reconnu,,,,,,
FRQS,,2018-2019,2015-2016,"VINET, EVELYNE",31854,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,36848,0,36848,,Établissement reconnu,Appareil locomoteur et arthrite,,,Évolution et traitement des maladies,,rheumatoid arthritis  // autism spectrum disorders // hematological cancers // pregnancy // congenital heart defects // cost-of-illness study
FRQS,,2018-2019,2015-2016,"DENHEZ, BENOIT",31865,Université de Sherbrooke,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,10000,0,10000,,Titulaire,Nutrition et métabolisme,,,Fondements et avancement des connaissances,,Diabète // Néphropathie diabétique // DUSP // Phosphatase // Podocyte // Apoptose
FRQS,,2018-2019,2014-2015,"TCHERNOF, ANDRÉ",32559,Université Laval,CANADA,Québec,Subventions de recherche,Recherches en partenariat - IRSC,IRS,Recherches en partenariat / IRSC,PIS,50000,13500,63500,,Établissement reconnu,,,,,,
FRQS,,2018-2019,2014-2015,S. O.,32569,Network of Networks,CANADA,Ontario,Subventions d'infrastructure,Soutien à la recherche clinique,SRC,Soutien à la recherche clinique,SRC,41000,0,41000,,Établissement reconnu,,,,,,
FRQS,,2018-2019,2014-2015,S. O.,32571,Institut de la statistique du Québec [ISQ],CANADA,Québec,Subventions de recherche,Subventions générales,SG1,Subventions générales,SG1,200000,0,200000,,Établissement reconnu,,,,,,
FRQS,,2018-2019,2015-2016,S. O.,32634,Institut canadien de recherches avancées [ICRA],CANADA,Ontario,Subventions de recherche,Subventions générales,SG1,Subventions générales,SG1,50000,0,50000,,Établissement reconnu,,,,,,
FRQS,,2018-2019,2015-2016,S. O.,32657,Alliance santé Québec [AsQ],CANADA,Québec,"Projets stratégiques, prix et autres initiatives",Projets stratégiques,PST,Projets stratégiques,PSTY,100000,0,100000,,Autre organisation,,,,,,
FRQS,,2018-2019,2016-2017,"MOORE, LYNNE",32699,Université Laval,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,68219,0,68219,,Établissement reconnu,Santé des populations,Trauma/blessures ,Systèmes d'informations sur la santé ,Santé publique,,Systèmes de traumatologie // Qualité des soins // Accès aux soins
FRQS,,2018-2019,2016-2017,"MILOT, MARIE-HÉLÈNE",32704,Université de Sherbrooke,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,79838,0,79838,,Établissement reconnu,Vieillissement,Accidents cérébro-vasculaires ,Services et soins de réadaptation,Évolution et traitement des maladies,,accident vasculaire cérébral // robotique // entraînement // réadaptation // stimulation transcrânienne // performance fonctionnelle
FRQS,,2018-2019,2016-2017,"FLEET, RICHARD",32706,Université Laval,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,35393,0,35393,,Établissement reconnu,Santé des populations,Médecine d'urgence,Organisation des soins de santé,Gestion du système de santé ,,Iniquité en santé // Médecine d'urgence rurale // Traumatologie // Accessibilité // Qualité des soins // Santé cardio-vasculaire
FRQS,,2018-2019,2016-2017,"HUOT, PHILIPPE",32711,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,35393,0,35393,,Établissement reconnu,"Neurosciences, santé mentale et toxicomanies",Maladie de Parkinson,,Évolution et traitement des maladies,,maladie de Parkinson // hallucinations visuelles // glutamate // sérotonine // mouvement // ganglions de la base
FRQS,,2018-2019,2016-2017,"DESPRÉS, PHILIPPE",32713,Université Laval,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,75024,0,75024,,Établissement reconnu,Cancer,Imagerie,Diagnostic et détection du cancer,Évolution et traitement des maladies,,Tomographie d'émission monophotonique // Planification/adaptation de traitements // Thérapie ciblée par radio-peptides // Modélisation pharmacocinétique // Tomographie par émission de positons // Calcul informatique de pointe
FRQS,,2018-2019,2016-2017,"ROY, LAURENCE",32716,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,68219,0,68219,,Établissement reconnu,"Neurosciences, santé mentale et toxicomanies",Itinérance et sans-abris ,Santé mentale et société,Évolution et traitement des maladies,,Itinérance // Situation résidentielle // Troubles mentaux // Rétablissement // Réadaptation // Implication judiciaire
FRQS,,2018-2019,2016-2017,"PAMIDI, SUSHMITA",32717,Université McGill,CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers cliniciens,CC,34627,0,34627,,Établissement reconnu,Santé circulatoire et respiratoire,Sommeil et troubles du sommeil,Grossesse / Accouchement,Évolution et traitement des maladies,,apneé du sommeil // grossesse  // positive pression continue (PPC) // glycémie // diabète gestationne // cardiométabolique
FRQS,,2018-2019,2016-2017,"BOUDREAU-PINSONNEAULT, CAMILLE",32718,Université McGill,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Formation de doctorat,BF2,20000,0,20000,,Titulaire,"Neurosciences, santé mentale et toxicomanies",Plasticité / régénération neuronale,Maladies de l'oeil et du système visuel,Fondements biomédicaux de la santé humaine,,Regeneration // Stem cell // Proliferation // Retina // Müller glia // Gene expression
FRQS,,2018-2019,2016-2017,"BÉNARD, CLAIRE",32719,Université du Québec à Montréal [UQAM],CANADA,Québec,Bourses de carrière et subventions salariales,Bourses de carrière,BC,Chercheurs-boursiers,CB,78345,0,78345,,Établissement reconnu,"Neurosciences, santé mentale et toxicomanies",Génétique du développement,Développement du système nerveux,Fondements biomédicaux de la santé humaine,,Migration cellulaire et guidage axonal // Biologie cellulaire et moléculaire // Caenorhabditis elegans // Maintenance de l'architecture neuronale // Plasticité neuronale // Criblages génétiques
