NUMEROTATION,TYPE_DE_SOINS,CODE_INTERVENTION,NOMBRE_DE_CAS-FEM,NOMBRE_DE_CAS-MASC,NOMBRE_DE_CAS-TOTAL,SEJOUR_MOYEN-FEM,SEJOUR_MOYEN-MASC,SEJOUR_MOYEN-TOTAL,NOMBRE_DE_CAS_SEUL-FEM,NOMBRE_DE_CAS_SEUL-MASC,NOMBRE_DE_CAS_SEUL-TOTAL,SEJOUR_MOYEN_SEUL-FEM,SEJOUR_MOYEN_SEUL-MASC,SEJOUR_MOYEN_SEUL-TOTAL,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION,NOTE_1,NOTE_2,NOTE_3
50,Soins physiques et psychiatriques de courte durée,1AP52,6,5,11,4.8,10.4,7.4,3,0,3,5.3,0,5.3,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
51,Soins physiques et psychiatriques de courte durée,1AP54,3,1,4,7.3,6,7,1,0,1,1,0,1,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
52,Soins physiques et psychiatriques de courte durée,1AP72,46,31,77,10.5,16.8,13.1,2,0,2,15.5,0,15.5,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
53,Soins physiques et psychiatriques de courte durée,1AP87,9,18,27,16.2,17.6,17.1,1,0,1,21,0,21,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
54,Soins physiques et psychiatriques de courte durée,1AW27,11,31,42,18.4,33,29.1,10,19,29,17.8,32.2,27.2,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
55,Soins physiques et psychiatriques de courte durée,1AW59,7,14,21,5.6,7.4,6.8,2,3,5,6.5,7.3,7,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
56,Soins physiques et psychiatriques de courte durée,1AW72,232,301,533,10.3,10.7,10.5,4,6,10,4.8,4.3,4.5,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
57,Soins physiques et psychiatriques de courte durée,1AW87,39,33,72,14.2,11.8,13.1,8,2,10,3.5,2.5,3.3,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
58,Soins physiques et psychiatriques de courte durée,1AX11,27,32,59,15.5,18.2,17,10,8,18,26,18.6,22.7,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
59,Soins physiques et psychiatriques de courte durée,1AX13,3,6,9,28.7,22.2,24.3,1,0,1,59,0,59,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
60,Soins physiques et psychiatriques de courte durée,1AX35,4567,3946,8513,13.1,13.7,13.4,311,203,514,16.1,12.6,14.7,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
61,Soins physiques et psychiatriques de courte durée,1AX52,111,126,237,17.5,22.6,20.2,25,17,42,15.3,15.9,15.6,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
62,Soins physiques et psychiatriques de courte durée,1AX53,55,83,138,12.6,13.2,12.9,30,20,50,6.6,6,6.4,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
63,Soins physiques et psychiatriques de courte durée,1AX54,19,29,48,10.7,12.7,11.9,8,11,19,2.8,5.4,4.3,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
64,Soins physiques et psychiatriques de courte durée,1AX55,31,47,78,14,8.8,10.9,5,4,9,1.8,3,2.3,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
65,Soins physiques et psychiatriques de courte durée,1AX56,0,1,1,0,3,3,0,1,1,0,3,3,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
66,Soins physiques et psychiatriques de courte durée,1AX73,4,0,4,7,0,7,1,0,1,11,0,11,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
67,Soins physiques et psychiatriques de courte durée,1AX80,301,148,449,11.6,11.7,11.7,63,14,77,4.1,7.2,4.7,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
68,Soins physiques et psychiatriques de courte durée,1AX86,9,10,19,11,10,10.5,3,4,7,4.3,5.5,5,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
69,Soins physiques et psychiatriques de courte durée,1AX87,89,86,175,8.7,10.5,9.6,26,12,38,10.7,7.6,9.7,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
70,Soins physiques et psychiatriques de courte durée,1BA27,2,0,2,7,0,7,1,0,1,2,0,2,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
71,Soins physiques et psychiatriques de courte durée,1BA53,1,4,5,5,18.8,16,0,2,2,0,6,6,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
72,Soins physiques et psychiatriques de courte durée,1BA55,0,1,1,0,1,1,0,1,1,0,1,1,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
73,Soins physiques et psychiatriques de courte durée,1BA59,0,1,1,0,2,2,0,1,1,0,2,2,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
74,Soins physiques et psychiatriques de courte durée,1BA72,40,28,68,4.3,3.8,4.1,8,6,14,3,2.7,2.9,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
75,Soins physiques et psychiatriques de courte durée,1BA80,2,3,5,2.5,4.3,3.6,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
76,Soins physiques et psychiatriques de courte durée,1BA87,3,4,7,5.7,4.5,5,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
77,Soins physiques et psychiatriques de courte durée,1BB11,1,2,3,49,4,19,1,0,1,49,0,49,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
78,Soins physiques et psychiatriques de courte durée,1BB27,1,2,3,7,12,10.3,0,1,1,0,4,4,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
79,Soins physiques et psychiatriques de courte durée,1BB35,134,41,175,15,23.7,17,59,19,78,7.4,15,9.3,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
80,Soins physiques et psychiatriques de courte durée,1BB53,8,3,11,9.9,2,7.7,6,2,8,11.7,2,9.2,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
81,Soins physiques et psychiatriques de courte durée,1BB55,1,2,3,2,3.5,3,0,1,1,0,3,3,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
82,Soins physiques et psychiatriques de courte durée,1BB59,11,13,24,4.8,2,3.3,8,11,19,2.1,2.1,2.1,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
83,Soins physiques et psychiatriques de courte durée,1BB72,8,8,16,3.8,1.4,2.6,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
84,Soins physiques et psychiatriques de courte durée,1BB80,17,13,30,3.9,6.5,5,3,1,4,1,19,5.5,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
85,Soins physiques et psychiatriques de courte durée,1BB87,19,14,33,6.9,10.4,8.4,2,1,3,1,1,1,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
86,Soins physiques et psychiatriques de courte durée,1BD35,1,0,1,2,0,2,1,0,1,2,0,2,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
87,Soins physiques et psychiatriques de courte durée,1BD80,0,1,1,0,7,7,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
88,Soins physiques et psychiatriques de courte durée,1BD87,0,2,2,0,5,5,0,1,1,0,5,5,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
89,Soins physiques et psychiatriques de courte durée,1BF35,26,23,49,34.3,14.5,25,10,11,21,39.1,13.3,25.6,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
90,Soins physiques et psychiatriques de courte durée,1BF59,19,31,50,15.9,16.3,16.1,6,14,20,1.2,9.4,6.9,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
91,Soins physiques et psychiatriques de courte durée,1BG11,1,5,6,3,4.4,4.2,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
92,Soins physiques et psychiatriques de courte durée,1BG35,198,246,444,6.2,7.9,7.2,4,7,11,9.2,10.1,9.8,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
93,Soins physiques et psychiatriques de courte durée,1BG72,8,7,15,2.4,5.3,3.7,1,2,3,3,1,1.7,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
94,Soins physiques et psychiatriques de courte durée,1BG80,3,3,6,4,2.3,3.2,1,1,2,3,4,3.5,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
95,Soins physiques et psychiatriques de courte durée,1BG87,24,26,50,2.2,2,2.1,10,9,19,1.7,2.3,2,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
96,Soins physiques et psychiatriques de courte durée,1BG91,0,1,1,0,8,8,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
97,Soins physiques et psychiatriques de courte durée,1BJ59,2,3,5,5,14.7,10.8,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
98,Soins physiques et psychiatriques de courte durée,1BJ80,0,1,1,0,17,17,0,0,0,0,0,0,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
99,Soins physiques et psychiatriques de courte durée,1BK55,2,0,2,1.5,0,1.5,2,0,2,1.5,0,1.5,S02 - Fréquence des interventions selon le sexe,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013,"LES DONNÉES AVEC SEXE ""INDÉTERMINÉ"" SONT INCLUSES DANS LES TOTAUX SEULEMENT",LES INTERVENTIONS QUI CONSTITUENT DES ABANDONS SONT EXCLUES,CANCELLED : INTERVENTION ANNULÉE ALORS QUE L'USAGER S'EST PRÉSENTÉ POUR SA CHIRURGIE
