NUMEROTATION,TYPE_DE_SOINS,CODE_INTERVENTION,NOMBRE_DE_CAS-FEM,NOMBRE_DE_CAS-MASC,NOMBRE_DE_CAS-TOTAL,SEJOUR_MOYEN-FEM,SEJOUR_MOYEN-MASC,SEJOUR_MOYEN-TOTAL,NOMBRE_DE_CAS_SEUL-FEM,NOMBRE_DE_CAS_SEUL-MASC,NOMBRE_DE_CAS_SEUL-TOTAL,SEJOUR_MOYEN_SEUL-FEM,SEJOUR_MOYEN_SEUL-MASC,SEJOUR_MOYEN_SEUL-TOTAL,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION,NOTE_1,NOTE_2,NOTE_3
64,Soins physiques et psychiatriques de courte durée,1.AX.56,2,1,3,22,11,18.3,0,1,1,0,11,11,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
65,Soins physiques et psychiatriques de courte durée,1.AX.73,3,3,6,19.3,9.3,14.3,1,1,2,2,14,8,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
66,Soins physiques et psychiatriques de courte durée,1.AX.80,282,198,480,8.5,12.5,10.2,73,23,96,3.8,3.4,3.7,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
67,Soins physiques et psychiatriques de courte durée,1.AX.86,3,8,11,30,12.6,17.4,1,1,2,14,1,7.5,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
68,Soins physiques et psychiatriques de courte durée,1.AX.87,92,108,200,12.7,14.9,13.9,10,6,16,8.9,3.7,6.9,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
69,Soins physiques et psychiatriques de courte durée,1.BA.09,0,1,1,0,4,4,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
70,Soins physiques et psychiatriques de courte durée,1.BA.27,1,1,2,1,9,5,1,0,1,1,0,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
71,Soins physiques et psychiatriques de courte durée,1.BA.53,7,4,11,1.6,1.8,1.6,5,3,8,1.8,1,1.5,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
72,Soins physiques et psychiatriques de courte durée,1.BA.55,0,1,1,0,3,3,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
73,Soins physiques et psychiatriques de courte durée,1.BA.59,0,1,1,0,5,5,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
74,Soins physiques et psychiatriques de courte durée,1.BA.72,41,42,83,4.3,3.9,4.1,13,15,28,3.6,2.2,2.9,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
75,Soins physiques et psychiatriques de courte durée,1.BA.80,0,2,2,0,1.5,1.5,0,1,1,0,2,2,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
76,Soins physiques et psychiatriques de courte durée,1.BA.87,7,3,10,6,3.7,5.3,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
77,Soins physiques et psychiatriques de courte durée,1.BB.11,1,0,1,5,0,5,1,0,1,5,0,5,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
78,Soins physiques et psychiatriques de courte durée,1.BB.27,1,0,1,10,0,10,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
79,Soins physiques et psychiatriques de courte durée,1.BB.35,171,71,242,14.4,16.8,15.1,63,28,91,12.3,6.9,10.6,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
80,Soins physiques et psychiatriques de courte durée,1.BB.53,10,10,20,10.6,1.1,5.8,8,8,16,1.5,1.1,1.3,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
81,Soins physiques et psychiatriques de courte durée,1.BB.55,2,1,3,19.5,1,13.3,1,0,1,11,0,11,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
82,Soins physiques et psychiatriques de courte durée,1.BB.59,17,16,33,4.1,6.4,5.2,14,12,26,1.8,1.5,1.7,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
83,Soins physiques et psychiatriques de courte durée,1.BB.72,5,15,20,1.2,3.8,3.1,1,2,3,1,3,2.3,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
84,Soins physiques et psychiatriques de courte durée,1.BB.80,4,14,18,3,7.6,6.6,1,0,1,4,0,4,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
85,Soins physiques et psychiatriques de courte durée,1.BB.87,14,14,28,2.8,4.7,3.8,3,4,7,1,3.3,2.3,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
86,Soins physiques et psychiatriques de courte durée,1.BD.58,1,1,2,3,2,2.5,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
87,Soins physiques et psychiatriques de courte durée,1.BD.87,1,1,2,3,40,21.5,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
88,Soins physiques et psychiatriques de courte durée,1.BF.35,25,29,54,22.1,13.9,17.7,8,9,17,13.9,10.4,12.1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
89,Soins physiques et psychiatriques de courte durée,1.BF.59,18,21,39,7.6,9.7,8.7,8,10,18,3.9,4.4,4.2,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
90,Soins physiques et psychiatriques de courte durée,1.BG.11,15,15,30,4.3,4.9,4.6,1,1,2,1,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
91,Soins physiques et psychiatriques de courte durée,1.BG.35,277,309,586,6,8.1,7.1,6,3,9,11.3,69,30.6,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
92,Soins physiques et psychiatriques de courte durée,1.BG.72,23,18,41,2.1,2,2.1,4,12,16,1,1.1,1.1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
93,Soins physiques et psychiatriques de courte durée,1.BG.80,1,1,2,1,1,1,0,1,1,0,1,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
94,Soins physiques et psychiatriques de courte durée,1.BG.87,13,8,21,4.2,7.8,5.6,2,3,5,5.5,2.3,3.6,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
95,Soins physiques et psychiatriques de courte durée,1.BJ.35,1,0,1,3,0,3,1,0,1,3,0,3,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
96,Soins physiques et psychiatriques de courte durée,1.BJ.59,1,3,4,4,12.7,10.5,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
97,Soins physiques et psychiatriques de courte durée,1.BJ.80,0,1,1,0,82,82,0,0,0,0,0,0,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
98,Soins physiques et psychiatriques de courte durée,1.BK.53,2,0,2,1,0,1,1,0,1,1,0,1,Titre du rapport « S02 - Fréquence des interventions selon le sexe »,Entre 2018/04/01 et 2019/03/31, 2019-09-05,"Les données avec sexe """"indéterminé"""" sont incluses dans les totaux seulement.""""",Les interventions qui constituent des abandons sont exclues.,Cancelled : Intervention annulée alors que l'usager s'est présenté pour sa chirurgie.
